MachineSensorReadingKey,ReadingDateKey,ReadingTimeOfDayKey,MachineKey,MachineSensorTagKey,WorkCenterKey,PlantKey,MachineSensorTypeKey,UnitOfMeasureKey,ReadingSequenceNumber,EventCount,QuantityAmount,DurationMinutes,CostAmount,SourceSystemKey,BatchId,LoadedAtUtc
928,20260625,45780,12,102,134,62,10,7,928,929,1281.3600,333.0000,1281.3600,1,1,2026-08-24T00:00:00.000
929,20260811,31920,196,351,259,317,11,3,929,930,1282.7300,334.0000,1282.7300,1,1,2026-08-24T00:00:00.000
930,20260820,37620,127,361,130,193,5,7,930,931,1284.1000,335.0000,1284.1000,1,1,2026-08-24T00:00:00.000
931,20260715,68820,317,71,162,220,5,1,931,932,1285.4700,336.0000,1285.4700,1,1,2026-08-24T00:00:00.000
932,20260622,74100,238,355,449,285,6,5,932,933,1286.8400,337.0000,1286.8400,1,1,2026-08-24T00:00:00.000
933,20260723,86040,131,385,388,166,1,4,933,934,1288.2100,338.0000,1288.2100,1,1,2026-08-24T00:00:00.000
934,20260701,52320,113,263,353,47,1,1,934,935,1289.5800,339.0000,1289.5800,1,1,2026-08-24T00:00:00.000
935,20260713,25500,187,75,83,169,6,1,935,936,1290.9500,340.0000,1290.9500,1,1,2026-08-24T00:00:00.000
936,20260601,21480,218,138,393,127,1,6,936,937,1292.3200,341.0000,1292.3200,1,1,2026-08-24T00:00:00.000
937,20260712,29820,496,412,57,11,7,2,937,938,1293.6900,342.0000,1293.6900,1,1,2026-08-24T00:00:00.000
938,20260804,66660,222,278,33,229,8,6,938,939,1295.0600,343.0000,1295.0600,1,1,2026-08-24T00:00:00.000
939,20260618,28440,236,419,329,160,11,6,939,940,1296.4300,344.0000,1296.4300,1,1,2026-08-24T00:00:00.000
940,20260811,45840,207,421,435,9,11,3,940,941,1297.8000,345.0000,1297.8000,1,1,2026-08-24T00:00:00.000
941,20260625,7080,234,365,90,236,1,1,941,942,1299.1700,346.0000,1299.1700,1,1,2026-08-24T00:00:00.000
942,20260820,67380,362,318,382,115,1,4,942,943,1300.5400,347.0000,1300.5400,1,1,2026-08-24T00:00:00.000
943,20260716,46560,364,372,347,344,10,4,943,944,1301.9100,348.0000,1301.9100,1,1,2026-08-24T00:00:00.000
944,20260528,14580,290,196,34,205,4,4,944,945,1303.2800,349.0000,1303.2800,1,1,2026-08-24T00:00:00.000
945,20260607,59400,352,236,69,17,6,4,945,946,1304.6500,350.0000,1304.6500,1,1,2026-08-24T00:00:00.000
946,20260610,28500,181,320,486,223,7,2,946,947,1306.0200,351.0000,1306.0200,1,1,2026-08-24T00:00:00.000
947,20260716,22800,308,150,103,159,9,6,947,948,1307.3900,352.0000,1307.3900,1,1,2026-08-24T00:00:00.000
948,20260822,78600,10,146,198,189,8,5,948,949,1308.7600,353.0000,1308.7600,1,1,2026-08-24T00:00:00.000
949,20260601,59100,336,426,453,338,8,5,949,950,1310.1300,354.0000,1310.1300,1,1,2026-08-24T00:00:00.000
950,20260823,64740,267,113,303,281,5,6,950,951,1311.5000,355.0000,1311.5000,1,1,2026-08-24T00:00:00.000
951,20260607,39420,304,422,362,339,3,6,951,952,1312.8700,356.0000,1312.8700,1,1,2026-08-24T00:00:00.000
952,20260626,42540,268,217,106,203,9,4,952,953,1314.2400,357.0000,1314.2400,1,1,2026-08-24T00:00:00.000
953,20260723,48660,221,151,301,251,1,7,953,954,1315.6100,358.0000,1315.6100,1,1,2026-08-24T00:00:00.000
954,20260811,60420,351,347,377,100,2,7,954,955,1316.9800,359.0000,1316.9800,1,1,2026-08-24T00:00:00.000
955,20260701,25320,240,300,174,349,3,2,955,956,1318.3500,360.0000,1318.3500,1,1,2026-08-24T00:00:00.000
956,20260530,43140,182,427,301,124,3,7,956,957,1319.7200,361.0000,1319.7200,1,1,2026-08-24T00:00:00.000
957,20260819,50820,155,116,159,64,7,1,957,958,1321.0900,362.0000,1321.0900,1,1,2026-08-24T00:00:00.000
958,20260818,83040,163,96,424,183,8,7,958,959,1322.4600,363.0000,1322.4600,1,1,2026-08-24T00:00:00.000
959,20260629,49560,362,69,27,270,8,2,959,960,1323.8300,364.0000,1323.8300,1,1,2026-08-24T00:00:00.000
960,20260801,16380,413,290,195,156,7,1,960,961,1325.2000,365.0000,1325.2000,1,1,2026-08-24T00:00:00.000
961,20260718,10680,194,418,239,47,1,6,961,962,1326.5700,366.0000,1326.5700,1,1,2026-08-24T00:00:00.000
962,20260618,41820,84,27,28,18,1,7,962,963,1327.9400,367.0000,1327.9400,1,1,2026-08-24T00:00:00.000
963,20260611,59640,176,188,424,349,2,4,963,964,1329.3100,368.0000,1329.3100,1,1,2026-08-24T00:00:00.000
964,20260609,48720,156,441,256,32,5,2,964,965,1330.6800,369.0000,1330.6800,1,1,2026-08-24T00:00:00.000
965,20260818,69960,253,332,219,197,4,3,965,966,1332.0500,370.0000,1332.0500,1,1,2026-08-24T00:00:00.000
966,20260809,72360,341,447,230,319,8,6,966,967,1333.4200,371.0000,1333.4200,1,1,2026-08-24T00:00:00.000
967,20260807,51240,308,301,454,271,3,6,967,968,1334.7900,372.0000,1334.7900,1,1,2026-08-24T00:00:00.000
968,20260723,82320,119,181,446,205,5,1,968,969,1336.1600,373.0000,1336.1600,1,1,2026-08-24T00:00:00.000
969,20260527,46620,287,341,63,328,11,7,969,970,1337.5300,374.0000,1337.5300,1,1,2026-08-24T00:00:00.000
970,20260609,31320,378,5,398,281,12,5,970,971,1338.9000,375.0000,1338.9000,1,1,2026-08-24T00:00:00.000
971,20260705,31860,208,348,285,81,9,5,971,972,1340.2700,376.0000,1340.2700,1,1,2026-08-24T00:00:00.000
972,20260528,57660,248,340,178,252,7,3,972,973,1341.6400,377.0000,1341.6400,1,1,2026-08-24T00:00:00.000
973,20260815,33060,452,331,348,141,3,6,973,974,1343.0100,378.0000,1343.0100,1,1,2026-08-24T00:00:00.000
974,20260712,26100,232,460,40,48,2,1,974,975,1344.3800,379.0000,1344.3800,1,1,2026-08-24T00:00:00.000
975,20260730,2460,455,405,61,197,11,3,975,976,1345.7500,380.0000,1345.7500,1,1,2026-08-24T00:00:00.000
976,20260715,30600,327,50,95,42,7,4,976,977,1347.1200,381.0000,1347.1200,1,1,2026-08-24T00:00:00.000
977,20260809,28680,115,110,474,291,10,6,977,978,1348.4900,382.0000,1348.4900,1,1,2026-08-24T00:00:00.000
978,20260630,52320,162,385,147,329,10,5,978,979,1349.8600,383.0000,1349.8600,1,1,2026-08-24T00:00:00.000
979,20260702,79140,383,13,30,161,8,4,979,980,1351.2300,384.0000,1351.2300,1,1,2026-08-24T00:00:00.000
980,20260718,35880,392,130,266,260,1,4,980,981,1352.6000,385.0000,1352.6000,1,1,2026-08-24T00:00:00.000
981,20260717,40020,12,359,465,240,9,7,981,982,1353.9700,386.0000,1353.9700,1,1,2026-08-24T00:00:00.000
982,20260624,78540,140,270,482,81,11,7,982,983,1355.3400,387.0000,1355.3400,1,1,2026-08-24T00:00:00.000
983,20260711,82200,26,87,375,119,12,2,983,984,1356.7100,388.0000,1356.7100,1,1,2026-08-24T00:00:00.000
984,20260815,81000,349,462,435,210,2,6,984,985,1358.0800,389.0000,1358.0800,1,1,2026-08-24T00:00:00.000
985,20260627,31500,281,491,330,345,7,5,985,986,1359.4500,390.0000,1359.4500,1,1,2026-08-24T00:00:00.000
986,20260626,60,92,162,199,125,12,5,986,987,1360.8200,391.0000,1360.8200,1,1,2026-08-24T00:00:00.000
987,20260807,16020,95,490,105,148,5,3,987,988,1362.1900,392.0000,1362.1900,1,1,2026-08-24T00:00:00.000
988,20260713,28740,248,175,197,157,7,7,988,989,1363.5600,393.0000,1363.5600,1,1,2026-08-24T00:00:00.000
989,20260712,17580,108,493,463,47,11,6,989,990,1364.9300,394.0000,1364.9300,1,1,2026-08-24T00:00:00.000
990,20260607,48600,252,369,463,145,1,6,990,991,1366.3000,395.0000,1366.3000,1,1,2026-08-24T00:00:00.000
991,20260608,65460,36,258,77,190,9,1,991,992,1367.6700,396.0000,1367.6700,1,1,2026-08-24T00:00:00.000
992,20260618,29280,149,471,109,347,1,5,992,993,1369.0400,397.0000,1369.0400,1,1,2026-08-24T00:00:00.000
993,20260712,70500,80,97,246,107,7,3,993,994,1370.4100,398.0000,1370.4100,1,1,2026-08-24T00:00:00.000
994,20260610,45240,149,54,285,137,3,6,994,995,1371.7800,399.0000,1371.7800,1,1,2026-08-24T00:00:00.000
995,20260613,44160,268,445,12,184,6,6,995,996,1373.1500,400.0000,1373.1500,1,1,2026-08-24T00:00:00.000
996,20260731,68700,79,247,250,170,5,4,996,997,1374.5200,401.0000,1374.5200,1,1,2026-08-24T00:00:00.000
997,20260724,50940,351,51,35,10,3,2,997,998,1375.8900,402.0000,1375.8900,1,1,2026-08-24T00:00:00.000
998,20260821,6420,72,447,163,51,8,3,998,999,1377.2600,403.0000,1377.2600,1,1,2026-08-24T00:00:00.000
999,20260528,65100,380,63,436,164,7,2,999,1000,1378.6300,404.0000,1378.6300,1,1,2026-08-24T00:00:00.000
1000,20260817,22200,206,305,70,165,7,1,1000,1,1380.0000,405.0000,1380.0000,1,1,2026-08-24T00:00:00.000
1001,20260615,40620,293,478,363,228,1,7,1001,2,1381.3700,406.0000,1381.3700,1,1,2026-08-24T00:00:00.000
1002,20260808,76380,121,172,127,305,1,4,1002,3,1382.7400,407.0000,1382.7400,1,1,2026-08-24T00:00:00.000
1003,20260709,16800,313,388,320,132,6,1,1003,4,1384.1100,408.0000,1384.1100,1,1,2026-08-24T00:00:00.000
1004,20260613,23700,346,297,175,342,10,4,1004,5,1385.4800,409.0000,1385.4800,1,1,2026-08-24T00:00:00.000
1005,20260708,14040,390,98,493,189,9,1,1005,6,1386.8500,410.0000,1386.8500,1,1,2026-08-24T00:00:00.000
1006,20260611,38760,411,495,487,106,3,1,1006,7,1388.2200,411.0000,1388.2200,1,1,2026-08-24T00:00:00.000
1007,20260615,1260,80,337,495,299,8,3,1007,8,1389.5900,412.0000,1389.5900,1,1,2026-08-24T00:00:00.000
1008,20260530,22560,104,2,142,51,1,2,1008,9,1390.9600,413.0000,1390.9600,1,1,2026-08-24T00:00:00.000
1009,20260604,75060,217,55,9,163,3,3,1009,10,1392.3300,414.0000,1392.3300,1,1,2026-08-24T00:00:00.000
1010,20260612,17280,391,417,156,123,5,3,1010,11,1393.7000,415.0000,1393.7000,1,1,2026-08-24T00:00:00.000
1011,20260606,55080,424,426,453,165,12,1,1011,12,1395.0700,416.0000,1395.0700,1,1,2026-08-24T00:00:00.000
1012,20260811,28620,467,326,2,181,3,4,1012,13,1396.4400,417.0000,1396.4400,1,1,2026-08-24T00:00:00.000
1013,20260806,70500,205,294,21,94,1,2,1013,14,1397.8100,418.0000,1397.8100,1,1,2026-08-24T00:00:00.000
1014,20260530,31380,407,414,257,182,3,2,1014,15,1399.1800,419.0000,1399.1800,1,1,2026-08-24T00:00:00.000
1015,20260612,57540,370,270,416,337,7,4,1015,16,1400.5500,420.0000,1400.5500,1,1,2026-08-24T00:00:00.000
1016,20260703,76920,30,188,262,80,10,2,1016,17,1401.9200,421.0000,1401.9200,1,1,2026-08-24T00:00:00.000
1017,20260724,21600,173,109,313,313,8,6,1017,18,1403.2900,422.0000,1403.2900,1,1,2026-08-24T00:00:00.000
1018,20260615,20100,28,33,1,176,10,2,1018,19,1404.6600,423.0000,1404.6600,1,1,2026-08-24T00:00:00.000
1019,20260802,16680,14,45,356,40,6,2,1019,20,1406.0300,424.0000,1406.0300,1,1,2026-08-24T00:00:00.000
1020,20260820,36480,354,113,208,174,1,6,1020,21,1407.4000,425.0000,1407.4000,1,1,2026-08-24T00:00:00.000
1021,20260718,23400,302,456,16,157,12,5,1021,22,1408.7700,426.0000,1408.7700,1,1,2026-08-24T00:00:00.000
1022,20260723,19200,451,204,349,328,10,4,1022,23,1410.1400,427.0000,1410.1400,1,1,2026-08-24T00:00:00.000
1023,20260614,10920,146,321,454,159,8,3,1023,24,1411.5100,428.0000,1411.5100,1,1,2026-08-24T00:00:00.000
1024,20260702,83340,72,117,114,277,5,6,1024,25,1412.8800,429.0000,1412.8800,1,1,2026-08-24T00:00:00.000
1025,20260730,74460,361,165,169,53,1,6,1025,26,1414.2500,430.0000,1414.2500,1,1,2026-08-24T00:00:00.000
1026,20260609,78240,447,35,450,310,1,6,1026,27,1415.6200,431.0000,1415.6200,1,1,2026-08-24T00:00:00.000
1027,20260720,35640,145,176,297,11,8,1,1027,28,1416.9900,432.0000,1416.9900,1,1,2026-08-24T00:00:00.000
1028,20260707,66900,412,381,433,178,11,6,1028,29,1418.3600,433.0000,1418.3600,1,1,2026-08-24T00:00:00.000
1029,20260822,62040,423,181,79,85,8,1,1029,30,1419.7300,434.0000,1419.7300,1,1,2026-08-24T00:00:00.000
1030,20260529,4980,178,21,148,38,7,5,1030,31,1421.1000,435.0000,1421.1000,1,1,2026-08-24T00:00:00.000
1031,20260721,29820,265,26,167,49,8,6,1031,32,1422.4700,436.0000,1422.4700,1,1,2026-08-24T00:00:00.000
1032,20260621,52380,301,230,272,20,4,5,1032,33,1423.8400,437.0000,1423.8400,1,1,2026-08-24T00:00:00.000
1033,20260703,73440,177,106,78,164,2,2,1033,34,1425.2100,438.0000,1425.2100,1,1,2026-08-24T00:00:00.000
1034,20260705,8520,97,267,341,304,9,2,1034,35,1426.5800,439.0000,1426.5800,1,1,2026-08-24T00:00:00.000
1035,20260601,47100,310,103,468,22,12,6,1035,36,1427.9500,440.0000,1427.9500,1,1,2026-08-24T00:00:00.000
1036,20260725,50700,352,425,223,113,4,7,1036,37,1429.3200,441.0000,1429.3200,1,1,2026-08-24T00:00:00.000
1037,20260610,29460,302,212,269,269,11,3,1037,38,1430.6900,442.0000,1430.6900,1,1,2026-08-24T00:00:00.000
1038,20260601,24000,343,354,162,184,6,3,1038,39,1432.0600,443.0000,1432.0600,1,1,2026-08-24T00:00:00.000
1039,20260714,64980,445,242,301,214,6,3,1039,40,1433.4300,444.0000,1433.4300,1,1,2026-08-24T00:00:00.000
1040,20260722,48900,153,122,208,236,12,2,1040,41,1434.8000,445.0000,1434.8000,1,1,2026-08-24T00:00:00.000
1041,20260808,77520,46,224,464,209,11,4,1041,42,1436.1700,446.0000,1436.1700,1,1,2026-08-24T00:00:00.000
1042,20260601,28740,298,243,326,194,10,4,1042,43,1437.5400,447.0000,1437.5400,1,1,2026-08-24T00:00:00.000
1043,20260613,36120,394,480,348,174,1,5,1043,44,1438.9100,448.0000,1438.9100,1,1,2026-08-24T00:00:00.000
1044,20260823,9060,183,117,188,229,8,1,1044,45,1440.2800,449.0000,1440.2800,1,1,2026-08-24T00:00:00.000
1045,20260702,17640,436,136,418,224,8,1,1045,46,1441.6500,450.0000,1441.6500,1,1,2026-08-24T00:00:00.000
1046,20260613,79020,430,176,438,187,5,3,1046,47,1443.0200,451.0000,1443.0200,1,1,2026-08-24T00:00:00.000
1047,20260629,48180,144,418,169,112,11,3,1047,48,1444.3900,452.0000,1444.3900,1,1,2026-08-24T00:00:00.000
1048,20260530,23340,470,18,455,105,12,4,1048,49,1445.7600,453.0000,1445.7600,1,1,2026-08-24T00:00:00.000
1049,20260707,6540,410,121,271,134,3,2,1049,50,1447.1300,454.0000,1447.1300,1,1,2026-08-24T00:00:00.000
1050,20260807,38160,82,61,464,251,7,6,1050,51,1448.5000,455.0000,1448.5000,1,1,2026-08-24T00:00:00.000
1051,20260708,40920,473,375,313,81,8,3,1051,52,1449.8700,456.0000,1449.8700,1,1,2026-08-24T00:00:00.000
1052,20260724,79980,388,126,48,349,9,3,1052,53,1451.2400,457.0000,1451.2400,1,1,2026-08-24T00:00:00.000
1053,20260705,11280,35,48,162,108,1,2,1053,54,1452.6100,458.0000,1452.6100,1,1,2026-08-24T00:00:00.000
1054,20260615,40860,314,214,179,152,7,6,1054,55,1453.9800,459.0000,1453.9800,1,1,2026-08-24T00:00:00.000
1055,20260823,62640,87,109,483,161,3,2,1055,56,1455.3500,460.0000,1455.3500,1,1,2026-08-24T00:00:00.000
1056,20260816,35160,278,85,405,199,9,7,1056,57,1456.7200,461.0000,1456.7200,1,1,2026-08-24T00:00:00.000
1057,20260617,79860,438,59,332,10,9,4,1057,58,1458.0900,462.0000,1458.0900,1,1,2026-08-24T00:00:00.000
1058,20260715,42180,235,155,199,11,9,1,1058,59,1459.4600,463.0000,1459.4600,1,1,2026-08-24T00:00:00.000
1059,20260607,30900,259,494,154,243,1,3,1059,60,1460.8300,464.0000,1460.8300,1,1,2026-08-24T00:00:00.000
1060,20260717,57780,465,130,197,65,3,1,1060,61,1462.2000,465.0000,1462.2000,1,1,2026-08-24T00:00:00.000
1061,20260721,20940,362,38,13,250,4,2,1061,62,1463.5700,466.0000,1463.5700,1,1,2026-08-24T00:00:00.000
1062,20260604,51240,311,283,95,164,11,3,1062,63,1464.9400,467.0000,1464.9400,1,1,2026-08-24T00:00:00.000
1063,20260723,70020,301,232,454,40,10,5,1063,64,1466.3100,468.0000,1466.3100,1,1,2026-08-24T00:00:00.000
1064,20260812,14760,397,81,484,195,9,4,1064,65,1467.6800,469.0000,1467.6800,1,1,2026-08-24T00:00:00.000
1065,20260606,46260,76,356,206,189,11,6,1065,66,1469.0500,470.0000,1469.0500,1,1,2026-08-24T00:00:00.000
1066,20260613,26820,47,301,41,340,4,1,1066,67,1470.4200,471.0000,1470.4200,1,1,2026-08-24T00:00:00.000
1067,20260724,37500,184,135,112,39,3,4,1067,68,1471.7900,472.0000,1471.7900,1,1,2026-08-24T00:00:00.000
1068,20260705,44100,16,3,130,230,8,1,1068,69,1473.1600,473.0000,1473.1600,1,1,2026-08-24T00:00:00.000
1069,20260620,34620,113,115,437,216,11,1,1069,70,1474.5300,474.0000,1474.5300,1,1,2026-08-24T00:00:00.000
1070,20260610,79020,161,497,496,256,7,5,1070,71,1475.9000,475.0000,1475.9000,1,1,2026-08-24T00:00:00.000
1071,20260615,2820,481,64,52,63,1,4,1071,72,1477.2700,476.0000,1477.2700,1,1,2026-08-24T00:00:00.000
1072,20260723,44040,70,300,83,326,4,4,1072,73,1478.6400,477.0000,1478.6400,1,1,2026-08-24T00:00:00.000
1073,20260712,82620,386,268,234,111,8,5,1073,74,1480.0100,478.0000,1480.0100,1,1,2026-08-24T00:00:00.000
1074,20260718,63180,8,84,287,139,2,1,1074,75,1481.3800,479.0000,1481.3800,1,1,2026-08-24T00:00:00.000
1075,20260620,11400,118,84,378,244,10,2,1075,76,1482.7500,480.0000,1482.7500,1,1,2026-08-24T00:00:00.000
1076,20260728,19500,386,402,480,280,1,2,1076,77,1484.1200,481.0000,1484.1200,1,1,2026-08-24T00:00:00.000
1077,20260626,1620,293,439,193,276,1,7,1077,78,1485.4900,482.0000,1485.4900,1,1,2026-08-24T00:00:00.000
1078,20260807,0,28,37,337,254,6,1,1078,79,1486.8600,483.0000,1486.8600,1,1,2026-08-24T00:00:00.000
1079,20260701,8760,70,464,440,158,9,2,1079,80,1488.2300,484.0000,1488.2300,1,1,2026-08-24T00:00:00.000
1080,20260702,14760,58,4,191,10,8,2,1080,81,1489.6000,485.0000,1489.6000,1,1,2026-08-24T00:00:00.000
1081,20260621,26280,49,63,23,94,12,2,1081,82,1490.9700,486.0000,1490.9700,1,1,2026-08-24T00:00:00.000
1082,20260628,39360,132,281,257,87,4,6,1082,83,1492.3400,487.0000,1492.3400,1,1,2026-08-24T00:00:00.000
1083,20260614,77100,489,47,475,201,7,1,1083,84,1493.7100,488.0000,1493.7100,1,1,2026-08-24T00:00:00.000
1084,20260819,40980,481,171,11,87,10,3,1084,85,1495.0800,489.0000,1495.0800,1,1,2026-08-24T00:00:00.000
1085,20260824,31680,384,222,177,126,6,4,1085,86,1496.4500,490.0000,1496.4500,1,1,2026-08-24T00:00:00.000
1086,20260727,70800,192,405,212,138,2,3,1086,87,1497.8200,491.0000,1497.8200,1,1,2026-08-24T00:00:00.000
1087,20260715,82800,437,276,372,28,6,3,1087,88,1499.1900,492.0000,1499.1900,1,1,2026-08-24T00:00:00.000
1088,20260721,8040,338,91,236,234,1,2,1088,89,1500.5600,493.0000,1500.5600,1,1,2026-08-24T00:00:00.000
1089,20260724,69540,214,442,17,236,4,6,1089,90,1501.9300,494.0000,1501.9300,1,1,2026-08-24T00:00:00.000
1090,20260601,9420,299,454,99,263,9,6,1090,91,1503.3000,495.0000,1503.3000,1,1,2026-08-24T00:00:00.000
1091,20260823,41640,176,451,433,256,4,1,1091,92,1504.6700,496.0000,1504.6700,1,1,2026-08-24T00:00:00.000
1092,20260530,19260,262,375,224,165,7,3,1092,93,1506.0400,497.0000,1506.0400,1,1,2026-08-24T00:00:00.000
1093,20260531,58080,274,325,71,126,7,4,1093,94,1507.4100,498.0000,1507.4100,1,1,2026-08-24T00:00:00.000
1094,20260608,79380,216,112,4,100,11,4,1094,95,1508.7800,499.0000,1508.7800,1,1,2026-08-24T00:00:00.000
1095,20260609,74340,395,211,450,55,10,1,1095,96,1510.1500,500.0000,1510.1500,1,1,2026-08-24T00:00:00.000
1096,20260603,7320,284,34,227,265,11,6,1096,97,1511.5200,501.0000,1511.5200,1,1,2026-08-24T00:00:00.000
1097,20260820,76560,480,210,409,91,10,4,1097,98,1512.8900,502.0000,1512.8900,1,1,2026-08-24T00:00:00.000
1098,20260729,38760,204,350,62,239,8,1,1098,99,1514.2600,503.0000,1514.2600,1,1,2026-08-24T00:00:00.000
1099,20260702,4380,334,202,497,340,7,2,1099,100,1515.6300,504.0000,1515.6300,1,1,2026-08-24T00:00:00.000
1100,20260602,41100,270,204,208,202,3,2,1100,101,1517.0000,505.0000,1517.0000,1,1,2026-08-24T00:00:00.000
1101,20260617,48900,481,197,108,86,1,4,1101,102,1518.3700,506.0000,1518.3700,1,1,2026-08-24T00:00:00.000
1102,20260722,11220,295,401,464,147,1,2,1102,103,1519.7400,507.0000,1519.7400,1,1,2026-08-24T00:00:00.000
1103,20260801,63180,401,216,491,264,10,5,1103,104,1521.1100,508.0000,1521.1100,1,1,2026-08-24T00:00:00.000
1104,20260718,41880,193,249,499,202,2,6,1104,105,1522.4800,509.0000,1522.4800,1,1,2026-08-24T00:00:00.000
1105,20260604,31200,62,316,83,110,5,4,1105,106,1523.8500,510.0000,1523.8500,1,1,2026-08-24T00:00:00.000
1106,20260701,7560,71,460,346,85,8,4,1106,107,1525.2200,511.0000,1525.2200,1,1,2026-08-24T00:00:00.000
1107,20260613,43380,357,383,117,253,6,2,1107,108,1526.5900,512.0000,1526.5900,1,1,2026-08-24T00:00:00.000
1108,20260806,25200,219,131,95,57,5,1,1108,109,1527.9600,513.0000,1527.9600,1,1,2026-08-24T00:00:00.000
1109,20260729,45240,186,459,480,285,8,7,1109,110,1529.3300,514.0000,1529.3300,1,1,2026-08-24T00:00:00.000
1110,20260813,65460,434,272,280,24,12,5,1110,111,1530.7000,515.0000,1530.7000,1,1,2026-08-24T00:00:00.000
1111,20260628,57960,402,58,403,43,5,1,1111,112,1532.0700,516.0000,1532.0700,1,1,2026-08-24T00:00:00.000
1112,20260712,77280,260,44,28,271,9,3,1112,113,1533.4400,517.0000,1533.4400,1,1,2026-08-24T00:00:00.000
1113,20260811,38640,41,189,71,250,12,4,1113,114,1534.8100,518.0000,1534.8100,1,1,2026-08-24T00:00:00.000
1114,20260618,32520,434,11,228,153,6,2,1114,115,1536.1800,519.0000,1536.1800,1,1,2026-08-24T00:00:00.000
1115,20260601,11340,154,364,459,29,3,1,1115,116,1537.5500,520.0000,1537.5500,1,1,2026-08-24T00:00:00.000
1116,20260731,38160,216,329,316,196,9,1,1116,117,1538.9200,521.0000,1538.9200,1,1,2026-08-24T00:00:00.000
1117,20260822,37560,473,357,241,169,2,5,1117,118,1540.2900,522.0000,1540.2900,1,1,2026-08-24T00:00:00.000
1118,20260818,79560,248,476,286,178,11,5,1118,119,1541.6600,523.0000,1541.6600,1,1,2026-08-24T00:00:00.000
1119,20260721,50100,261,158,471,239,4,1,1119,120,1543.0300,524.0000,1543.0300,1,1,2026-08-24T00:00:00.000
1120,20260802,34680,494,452,150,91,4,7,1120,121,1544.4000,525.0000,1544.4000,1,1,2026-08-24T00:00:00.000
1121,20260803,9300,365,268,376,267,2,1,1121,122,1545.7700,526.0000,1545.7700,1,1,2026-08-24T00:00:00.000
1122,20260529,46740,462,348,205,342,1,6,1122,123,1547.1400,527.0000,1547.1400,1,1,2026-08-24T00:00:00.000
1123,20260815,65220,31,438,271,269,9,4,1123,124,1548.5100,528.0000,1548.5100,1,1,2026-08-24T00:00:00.000
1124,20260720,33600,483,235,379,160,1,3,1124,125,1549.8800,529.0000,1549.8800,1,1,2026-08-24T00:00:00.000
1125,20260804,14520,358,333,413,125,1,7,1125,126,1551.2500,530.0000,1551.2500,1,1,2026-08-24T00:00:00.000
1126,20260821,25560,468,208,58,309,8,6,1126,127,1552.6200,531.0000,1552.6200,1,1,2026-08-24T00:00:00.000
1127,20260612,18300,318,50,328,137,7,6,1127,128,1553.9900,532.0000,1553.9900,1,1,2026-08-24T00:00:00.000
1128,20260628,3900,404,298,15,265,3,1,1128,129,1555.3600,533.0000,1555.3600,1,1,2026-08-24T00:00:00.000
1129,20260819,9660,266,300,485,12,10,3,1129,130,1556.7300,534.0000,1556.7300,1,1,2026-08-24T00:00:00.000
1130,20260814,3360,376,76,305,350,5,2,1130,131,1558.1000,535.0000,1558.1000,1,1,2026-08-24T00:00:00.000
1131,20260816,63720,455,151,226,327,6,1,1131,132,1559.4700,536.0000,1559.4700,1,1,2026-08-24T00:00:00.000
1132,20260613,31260,116,140,356,221,12,2,1132,133,1560.8400,537.0000,1560.8400,1,1,2026-08-24T00:00:00.000
1133,20260708,22260,453,400,107,150,6,7,1133,134,1562.2100,538.0000,1562.2100,1,1,2026-08-24T00:00:00.000
1134,20260705,61920,389,16,292,21,2,5,1134,135,1563.5800,539.0000,1563.5800,1,1,2026-08-24T00:00:00.000
1135,20260613,79080,337,378,12,343,11,6,1135,136,1564.9500,540.0000,1564.9500,1,1,2026-08-24T00:00:00.000
1136,20260609,19860,154,482,123,184,4,7,1136,137,1566.3200,541.0000,1566.3200,1,1,2026-08-24T00:00:00.000
1137,20260720,80100,28,359,125,102,7,1,1137,138,1567.6900,542.0000,1567.6900,1,1,2026-08-24T00:00:00.000
1138,20260602,41220,470,488,243,41,1,3,1138,139,1569.0600,543.0000,1569.0600,1,1,2026-08-24T00:00:00.000
1139,20260815,68640,202,361,156,121,2,7,1139,140,1570.4300,544.0000,1570.4300,1,1,2026-08-24T00:00:00.000
1140,20260611,71400,470,314,17,161,8,5,1140,141,1571.8000,545.0000,1571.8000,1,1,2026-08-24T00:00:00.000
1141,20260824,33420,177,147,33,134,6,1,1141,142,1573.1700,546.0000,1573.1700,1,1,2026-08-24T00:00:00.000
1142,20260731,36000,250,366,274,323,10,4,1142,143,1574.5400,547.0000,1574.5400,1,1,2026-08-24T00:00:00.000
1143,20260802,55920,454,231,209,181,6,3,1143,144,1575.9100,548.0000,1575.9100,1,1,2026-08-24T00:00:00.000
1144,20260629,13920,364,118,242,69,5,1,1144,145,1577.2800,549.0000,1577.2800,1,1,2026-08-24T00:00:00.000
1145,20260711,63480,453,30,217,277,6,6,1145,146,1578.6500,550.0000,1578.6500,1,1,2026-08-24T00:00:00.000
1146,20260813,11160,492,361,41,183,7,1,1146,147,1580.0200,551.0000,1580.0200,1,1,2026-08-24T00:00:00.000
1147,20260703,19860,1,489,374,14,2,6,1147,148,1581.3900,552.0000,1581.3900,1,1,2026-08-24T00:00:00.000
1148,20260804,8040,312,40,196,317,5,4,1148,149,1582.7600,553.0000,1582.7600,1,1,2026-08-24T00:00:00.000
1149,20260701,46140,236,40,186,315,12,1,1149,150,1584.1300,554.0000,1584.1300,1,1,2026-08-24T00:00:00.000
