InventorySafetyStockSnapshotKey,SnapshotDateKey,InventorySafetyStockPolicyKey,ProductKey,PlantKey,InventoryAbcClassKey,UnitOfMeasureKey,OnHandQuantity,SafetyStockQuantity,ShortageQuantity,ShortageValueAmount,SourceSystemKey,BatchId,LoadedAtUtc
999,20260528,112,488,209,5,3,699.4000,699.4000,699.4000,1378.6300,1,1,2026-08-24T00:00:00.000
1000,20260818,216,37,200,2,6,700.1000,700.1000,700.1000,1380.0000,1,1,2026-08-24T00:00:00.000
1001,20260821,246,326,278,4,7,700.8000,700.8000,700.8000,1381.3700,1,1,2026-08-24T00:00:00.000
1002,20260805,173,96,311,5,3,701.5000,701.5000,701.5000,1382.7400,1,1,2026-08-24T00:00:00.000
1003,20260730,375,483,124,3,7,702.2000,702.2000,702.2000,1384.1100,1,1,2026-08-24T00:00:00.000
1004,20260714,383,301,303,4,2,702.9000,702.9000,702.9000,1385.4800,1,1,2026-08-24T00:00:00.000
1005,20260804,252,155,98,5,4,703.6000,703.6000,703.6000,1386.8500,1,1,2026-08-24T00:00:00.000
1006,20260618,425,259,254,2,3,704.3000,704.3000,704.3000,1388.2200,1,1,2026-08-24T00:00:00.000
1007,20260802,405,127,269,5,2,705.0000,705.0000,705.0000,1389.5900,1,1,2026-08-24T00:00:00.000
1008,20260824,449,177,101,3,3,705.7000,705.7000,705.7000,1390.9600,1,1,2026-08-24T00:00:00.000
1009,20260730,75,226,231,5,3,706.4000,706.4000,706.4000,1392.3300,1,1,2026-08-24T00:00:00.000
1010,20260611,430,152,25,2,5,707.1000,707.1000,707.1000,1393.7000,1,1,2026-08-24T00:00:00.000
1011,20260807,179,130,305,3,6,707.8000,707.8000,707.8000,1395.0700,1,1,2026-08-24T00:00:00.000
1012,20260813,205,384,287,4,3,708.5000,708.5000,708.5000,1396.4400,1,1,2026-08-24T00:00:00.000
1013,20260820,463,206,265,5,2,709.2000,709.2000,709.2000,1397.8100,1,1,2026-08-24T00:00:00.000
1014,20260613,422,334,278,4,5,709.9000,709.9000,709.9000,1399.1800,1,1,2026-08-24T00:00:00.000
1015,20260818,150,321,195,3,6,710.6000,710.6000,710.6000,1400.5500,1,1,2026-08-24T00:00:00.000
1016,20260624,460,79,323,4,5,711.3000,711.3000,711.3000,1401.9200,1,1,2026-08-24T00:00:00.000
1017,20260815,374,444,2,4,3,712.0000,712.0000,712.0000,1403.2900,1,1,2026-08-24T00:00:00.000
1018,20260707,399,406,240,3,7,712.7000,712.7000,712.7000,1404.6600,1,1,2026-08-24T00:00:00.000
1019,20260713,307,122,178,2,4,713.4000,713.4000,713.4000,1406.0300,1,1,2026-08-24T00:00:00.000
1020,20260720,80,434,93,5,1,714.1000,714.1000,714.1000,1407.4000,1,1,2026-08-24T00:00:00.000
1021,20260602,410,229,311,5,7,714.8000,714.8000,714.8000,1408.7700,1,1,2026-08-24T00:00:00.000
1022,20260703,412,470,153,2,6,715.5000,715.5000,715.5000,1410.1400,1,1,2026-08-24T00:00:00.000
1023,20260717,179,416,201,2,6,716.2000,716.2000,716.2000,1411.5100,1,1,2026-08-24T00:00:00.000
1024,20260630,477,54,141,1,7,716.9000,716.9000,716.9000,1412.8800,1,1,2026-08-24T00:00:00.000
1025,20260601,162,34,181,5,3,717.6000,717.6000,717.6000,1414.2500,1,1,2026-08-24T00:00:00.000
1026,20260724,328,2,6,1,2,718.3000,718.3000,718.3000,1415.6200,1,1,2026-08-24T00:00:00.000
1027,20260705,171,236,239,1,3,719.0000,719.0000,719.0000,1416.9900,1,1,2026-08-24T00:00:00.000
1028,20260603,161,478,206,5,7,719.7000,719.7000,719.7000,1418.3600,1,1,2026-08-24T00:00:00.000
1029,20260725,85,192,167,1,7,720.4000,720.4000,720.4000,1419.7300,1,1,2026-08-24T00:00:00.000
1030,20260715,105,284,107,2,4,721.1000,721.1000,721.1000,1421.1000,1,1,2026-08-24T00:00:00.000
1031,20260624,307,190,193,5,4,721.8000,721.8000,721.8000,1422.4700,1,1,2026-08-24T00:00:00.000
1032,20260814,429,233,252,5,3,722.5000,722.5000,722.5000,1423.8400,1,1,2026-08-24T00:00:00.000
1033,20260807,430,417,321,1,1,723.2000,723.2000,723.2000,1425.2100,1,1,2026-08-24T00:00:00.000
1034,20260609,477,461,30,3,4,723.9000,723.9000,723.9000,1426.5800,1,1,2026-08-24T00:00:00.000
1035,20260715,134,315,254,2,5,724.6000,724.6000,724.6000,1427.9500,1,1,2026-08-24T00:00:00.000
1036,20260722,9,211,30,3,1,725.3000,725.3000,725.3000,1429.3200,1,1,2026-08-24T00:00:00.000
1037,20260823,141,280,102,4,7,726.0000,726.0000,726.0000,1430.6900,1,1,2026-08-24T00:00:00.000
1038,20260602,465,379,124,2,1,726.7000,726.7000,726.7000,1432.0600,1,1,2026-08-24T00:00:00.000
1039,20260814,255,279,113,2,1,727.4000,727.4000,727.4000,1433.4300,1,1,2026-08-24T00:00:00.000
1040,20260720,316,116,124,2,2,728.1000,728.1000,728.1000,1434.8000,1,1,2026-08-24T00:00:00.000
1041,20260527,256,52,200,4,6,728.8000,728.8000,728.8000,1436.1700,1,1,2026-08-24T00:00:00.000
1042,20260607,477,464,80,3,4,729.5000,729.5000,729.5000,1437.5400,1,1,2026-08-24T00:00:00.000
1043,20260712,32,247,310,5,7,730.2000,730.2000,730.2000,1438.9100,1,1,2026-08-24T00:00:00.000
1044,20260726,25,287,310,2,4,730.9000,730.9000,730.9000,1440.2800,1,1,2026-08-24T00:00:00.000
1045,20260725,238,215,160,3,1,731.6000,731.6000,731.6000,1441.6500,1,1,2026-08-24T00:00:00.000
1046,20260609,311,270,270,4,7,732.3000,732.3000,732.3000,1443.0200,1,1,2026-08-24T00:00:00.000
1047,20260728,409,459,29,3,7,733.0000,733.0000,733.0000,1444.3900,1,1,2026-08-24T00:00:00.000
1048,20260711,241,458,91,5,6,733.7000,733.7000,733.7000,1445.7600,1,1,2026-08-24T00:00:00.000
1049,20260531,64,205,315,3,5,734.4000,734.4000,734.4000,1447.1300,1,1,2026-08-24T00:00:00.000
1050,20260714,453,328,86,2,5,735.1000,735.1000,735.1000,1448.5000,1,1,2026-08-24T00:00:00.000
1051,20260711,456,177,134,4,7,735.8000,735.8000,735.8000,1449.8700,1,1,2026-08-24T00:00:00.000
1052,20260625,144,201,114,3,5,736.5000,736.5000,736.5000,1451.2400,1,1,2026-08-24T00:00:00.000
1053,20260629,24,485,68,2,7,737.2000,737.2000,737.2000,1452.6100,1,1,2026-08-24T00:00:00.000
1054,20260725,114,370,270,5,4,737.9000,737.9000,737.9000,1453.9800,1,1,2026-08-24T00:00:00.000
1055,20260811,361,147,123,4,7,738.6000,738.6000,738.6000,1455.3500,1,1,2026-08-24T00:00:00.000
1056,20260618,480,179,181,2,7,739.3000,739.3000,739.3000,1456.7200,1,1,2026-08-24T00:00:00.000
1057,20260818,483,33,293,2,7,740.0000,740.0000,740.0000,1458.0900,1,1,2026-08-24T00:00:00.000
1058,20260626,179,403,346,3,7,740.7000,740.7000,740.7000,1459.4600,1,1,2026-08-24T00:00:00.000
1059,20260722,295,39,299,4,1,741.4000,741.4000,741.4000,1460.8300,1,1,2026-08-24T00:00:00.000
1060,20260816,170,290,284,1,3,742.1000,742.1000,742.1000,1462.2000,1,1,2026-08-24T00:00:00.000
1061,20260725,474,440,137,3,4,742.8000,742.8000,742.8000,1463.5700,1,1,2026-08-24T00:00:00.000
1062,20260607,493,320,325,1,4,743.5000,743.5000,743.5000,1464.9400,1,1,2026-08-24T00:00:00.000
1063,20260729,397,6,234,4,3,744.2000,744.2000,744.2000,1466.3100,1,1,2026-08-24T00:00:00.000
1064,20260621,348,10,284,3,5,744.9000,744.9000,744.9000,1467.6800,1,1,2026-08-24T00:00:00.000
1065,20260620,486,32,309,3,2,745.6000,745.6000,745.6000,1469.0500,1,1,2026-08-24T00:00:00.000
1066,20260625,103,468,60,5,4,746.3000,746.3000,746.3000,1470.4200,1,1,2026-08-24T00:00:00.000
1067,20260605,328,296,26,5,7,747.0000,747.0000,747.0000,1471.7900,1,1,2026-08-24T00:00:00.000
1068,20260618,48,1,186,5,6,747.7000,747.7000,747.7000,1473.1600,1,1,2026-08-24T00:00:00.000
1069,20260630,111,114,235,4,6,748.4000,748.4000,748.4000,1474.5300,1,1,2026-08-24T00:00:00.000
1070,20260601,401,432,333,5,5,749.1000,749.1000,749.1000,1475.9000,1,1,2026-08-24T00:00:00.000
1071,20260531,396,385,189,4,1,749.8000,749.8000,749.8000,1477.2700,1,1,2026-08-24T00:00:00.000
1072,20260612,37,431,206,4,2,750.5000,750.5000,750.5000,1478.6400,1,1,2026-08-24T00:00:00.000
1073,20260603,16,307,274,4,4,751.2000,751.2000,751.2000,1480.0100,1,1,2026-08-24T00:00:00.000
1074,20260710,364,25,158,3,2,751.9000,751.9000,751.9000,1481.3800,1,1,2026-08-24T00:00:00.000
1075,20260610,184,70,249,5,6,752.6000,752.6000,752.6000,1482.7500,1,1,2026-08-24T00:00:00.000
1076,20260726,356,388,127,1,3,753.3000,753.3000,753.3000,1484.1200,1,1,2026-08-24T00:00:00.000
1077,20260712,386,454,210,3,3,754.0000,754.0000,754.0000,1485.4900,1,1,2026-08-24T00:00:00.000
1078,20260626,215,181,212,4,5,754.7000,754.7000,754.7000,1486.8600,1,1,2026-08-24T00:00:00.000
1079,20260723,273,215,15,5,7,755.4000,755.4000,755.4000,1488.2300,1,1,2026-08-24T00:00:00.000
1080,20260710,476,82,36,4,6,756.1000,756.1000,756.1000,1489.6000,1,1,2026-08-24T00:00:00.000
1081,20260726,454,232,344,4,5,756.8000,756.8000,756.8000,1490.9700,1,1,2026-08-24T00:00:00.000
1082,20260717,177,477,65,2,7,757.5000,757.5000,757.5000,1492.3400,1,1,2026-08-24T00:00:00.000
1083,20260728,349,22,110,4,6,758.2000,758.2000,758.2000,1493.7100,1,1,2026-08-24T00:00:00.000
1084,20260719,295,219,277,2,2,758.9000,758.9000,758.9000,1495.0800,1,1,2026-08-24T00:00:00.000
1085,20260722,327,248,180,4,3,759.6000,759.6000,759.6000,1496.4500,1,1,2026-08-24T00:00:00.000
1086,20260527,146,366,111,5,7,760.3000,760.3000,760.3000,1497.8200,1,1,2026-08-24T00:00:00.000
1087,20260728,298,267,29,1,4,761.0000,761.0000,761.0000,1499.1900,1,1,2026-08-24T00:00:00.000
1088,20260802,3,192,10,3,7,761.7000,761.7000,761.7000,1500.5600,1,1,2026-08-24T00:00:00.000
1089,20260629,322,461,45,2,3,762.4000,762.4000,762.4000,1501.9300,1,1,2026-08-24T00:00:00.000
1090,20260618,477,394,26,3,1,763.1000,763.1000,763.1000,1503.3000,1,1,2026-08-24T00:00:00.000
1091,20260821,185,389,320,1,6,763.8000,763.8000,763.8000,1504.6700,1,1,2026-08-24T00:00:00.000
1092,20260716,226,353,321,3,1,764.5000,764.5000,764.5000,1506.0400,1,1,2026-08-24T00:00:00.000
1093,20260710,309,405,47,5,7,765.2000,765.2000,765.2000,1507.4100,1,1,2026-08-24T00:00:00.000
1094,20260812,196,191,85,3,7,765.9000,765.9000,765.9000,1508.7800,1,1,2026-08-24T00:00:00.000
1095,20260528,121,425,68,3,6,766.6000,766.6000,766.6000,1510.1500,1,1,2026-08-24T00:00:00.000
1096,20260531,54,71,319,3,2,767.3000,767.3000,767.3000,1511.5200,1,1,2026-08-24T00:00:00.000
1097,20260721,438,373,170,1,6,768.0000,768.0000,768.0000,1512.8900,1,1,2026-08-24T00:00:00.000
1098,20260607,293,431,305,5,4,768.7000,768.7000,768.7000,1514.2600,1,1,2026-08-24T00:00:00.000
1099,20260811,390,146,214,2,6,769.4000,769.4000,769.4000,1515.6300,1,1,2026-08-24T00:00:00.000
1100,20260806,36,496,326,4,2,770.1000,770.1000,770.1000,1517.0000,1,1,2026-08-24T00:00:00.000
1101,20260610,4,164,210,5,3,770.8000,770.8000,770.8000,1518.3700,1,1,2026-08-24T00:00:00.000
1102,20260820,73,10,110,3,3,771.5000,771.5000,771.5000,1519.7400,1,1,2026-08-24T00:00:00.000
1103,20260819,451,282,160,2,1,772.2000,772.2000,772.2000,1521.1100,1,1,2026-08-24T00:00:00.000
1104,20260601,85,443,116,1,1,772.9000,772.9000,772.9000,1522.4800,1,1,2026-08-24T00:00:00.000
1105,20260716,457,349,53,1,1,773.6000,773.6000,773.6000,1523.8500,1,1,2026-08-24T00:00:00.000
1106,20260808,496,147,333,5,2,774.3000,774.3000,774.3000,1525.2200,1,1,2026-08-24T00:00:00.000
1107,20260818,72,245,177,3,1,775.0000,775.0000,775.0000,1526.5900,1,1,2026-08-24T00:00:00.000
1108,20260821,486,241,235,4,4,775.7000,775.7000,775.7000,1527.9600,1,1,2026-08-24T00:00:00.000
1109,20260723,93,40,105,5,6,776.4000,776.4000,776.4000,1529.3300,1,1,2026-08-24T00:00:00.000
1110,20260622,285,371,299,3,3,777.1000,777.1000,777.1000,1530.7000,1,1,2026-08-24T00:00:00.000
1111,20260730,383,96,39,1,4,777.8000,777.8000,777.8000,1532.0700,1,1,2026-08-24T00:00:00.000
1112,20260602,105,298,236,4,7,778.5000,778.5000,778.5000,1533.4400,1,1,2026-08-24T00:00:00.000
1113,20260701,255,193,14,3,1,779.2000,779.2000,779.2000,1534.8100,1,1,2026-08-24T00:00:00.000
1114,20260529,490,345,143,3,4,779.9000,779.9000,779.9000,1536.1800,1,1,2026-08-24T00:00:00.000
1115,20260614,148,116,268,3,3,780.6000,780.6000,780.6000,1537.5500,1,1,2026-08-24T00:00:00.000
1116,20260529,407,242,248,1,2,781.3000,781.3000,781.3000,1538.9200,1,1,2026-08-24T00:00:00.000
1117,20260627,153,289,4,3,1,782.0000,782.0000,782.0000,1540.2900,1,1,2026-08-24T00:00:00.000
1118,20260811,356,347,185,5,7,782.7000,782.7000,782.7000,1541.6600,1,1,2026-08-24T00:00:00.000
1119,20260715,390,80,306,1,4,783.4000,783.4000,783.4000,1543.0300,1,1,2026-08-24T00:00:00.000
1120,20260824,500,23,119,2,2,784.1000,784.1000,784.1000,1544.4000,1,1,2026-08-24T00:00:00.000
1121,20260619,347,378,182,1,6,784.8000,784.8000,784.8000,1545.7700,1,1,2026-08-24T00:00:00.000
1122,20260807,9,188,240,4,2,785.5000,785.5000,785.5000,1547.1400,1,1,2026-08-24T00:00:00.000
1123,20260805,435,22,33,2,1,786.2000,786.2000,786.2000,1548.5100,1,1,2026-08-24T00:00:00.000
1124,20260602,175,24,132,3,2,786.9000,786.9000,786.9000,1549.8800,1,1,2026-08-24T00:00:00.000
1125,20260613,255,199,90,2,2,787.6000,787.6000,787.6000,1551.2500,1,1,2026-08-24T00:00:00.000
1126,20260811,364,130,277,5,1,788.3000,788.3000,788.3000,1552.6200,1,1,2026-08-24T00:00:00.000
1127,20260717,122,82,94,2,4,789.0000,789.0000,789.0000,1553.9900,1,1,2026-08-24T00:00:00.000
1128,20260823,202,316,341,4,7,789.7000,789.7000,789.7000,1555.3600,1,1,2026-08-24T00:00:00.000
1129,20260603,345,295,205,4,7,790.4000,790.4000,790.4000,1556.7300,1,1,2026-08-24T00:00:00.000
1130,20260704,205,222,284,5,3,791.1000,791.1000,791.1000,1558.1000,1,1,2026-08-24T00:00:00.000
1131,20260622,487,209,9,3,3,791.8000,791.8000,791.8000,1559.4700,1,1,2026-08-24T00:00:00.000
1132,20260801,116,116,183,3,6,792.5000,792.5000,792.5000,1560.8400,1,1,2026-08-24T00:00:00.000
1133,20260617,173,454,204,1,2,793.2000,793.2000,793.2000,1562.2100,1,1,2026-08-24T00:00:00.000
1134,20260614,162,286,159,5,7,793.9000,793.9000,793.9000,1563.5800,1,1,2026-08-24T00:00:00.000
1135,20260705,466,375,249,2,4,794.6000,794.6000,794.6000,1564.9500,1,1,2026-08-24T00:00:00.000
1136,20260723,420,50,119,3,6,795.3000,795.3000,795.3000,1566.3200,1,1,2026-08-24T00:00:00.000
1137,20260729,121,272,47,5,4,796.0000,796.0000,796.0000,1567.6900,1,1,2026-08-24T00:00:00.000
1138,20260610,410,291,102,3,2,796.7000,796.7000,796.7000,1569.0600,1,1,2026-08-24T00:00:00.000
1139,20260626,102,101,184,3,1,797.4000,797.4000,797.4000,1570.4300,1,1,2026-08-24T00:00:00.000
1140,20260613,24,308,252,5,2,798.1000,798.1000,798.1000,1571.8000,1,1,2026-08-24T00:00:00.000
1141,20260530,109,438,170,4,5,798.8000,798.8000,798.8000,1573.1700,1,1,2026-08-24T00:00:00.000
1142,20260531,352,146,194,5,4,799.5000,799.5000,799.5000,1574.5400,1,1,2026-08-24T00:00:00.000
1143,20260709,267,469,230,5,6,800.2000,800.2000,800.2000,1575.9100,1,1,2026-08-24T00:00:00.000
1144,20260606,29,235,259,4,3,800.9000,800.9000,800.9000,1577.2800,1,1,2026-08-24T00:00:00.000
1145,20260712,332,146,151,4,2,801.6000,801.6000,801.6000,1578.6500,1,1,2026-08-24T00:00:00.000
1146,20260726,305,397,53,4,1,802.3000,802.3000,802.3000,1580.0200,1,1,2026-08-24T00:00:00.000
1147,20260705,248,114,20,5,4,803.0000,803.0000,803.0000,1581.3900,1,1,2026-08-24T00:00:00.000
1148,20260719,397,444,48,5,3,803.7000,803.7000,803.7000,1582.7600,1,1,2026-08-24T00:00:00.000
1149,20260811,241,302,55,3,3,804.4000,804.4000,804.4000,1584.1300,1,1,2026-08-24T00:00:00.000
1150,20260617,91,114,133,5,5,805.1000,805.1000,805.1000,1585.5000,1,1,2026-08-24T00:00:00.000
1151,20260628,220,214,223,1,6,805.8000,805.8000,805.8000,1586.8700,1,1,2026-08-24T00:00:00.000
1152,20260601,18,479,317,3,2,806.5000,806.5000,806.5000,1588.2400,1,1,2026-08-24T00:00:00.000
1153,20260623,38,67,114,5,3,807.2000,807.2000,807.2000,1589.6100,1,1,2026-08-24T00:00:00.000
1154,20260824,402,436,268,1,1,807.9000,807.9000,807.9000,1590.9800,1,1,2026-08-24T00:00:00.000
1155,20260703,267,229,337,2,3,808.6000,808.6000,808.6000,1592.3500,1,1,2026-08-24T00:00:00.000
1156,20260622,415,299,249,1,7,809.3000,809.3000,809.3000,1593.7200,1,1,2026-08-24T00:00:00.000
1157,20260607,491,119,273,5,3,810.0000,810.0000,810.0000,1595.0900,1,1,2026-08-24T00:00:00.000
1158,20260731,129,172,165,5,6,810.7000,810.7000,810.7000,1596.4600,1,1,2026-08-24T00:00:00.000
1159,20260805,32,72,77,2,1,811.4000,811.4000,811.4000,1597.8300,1,1,2026-08-24T00:00:00.000
1160,20260712,159,133,251,3,3,812.1000,812.1000,812.1000,1599.2000,1,1,2026-08-24T00:00:00.000
1161,20260715,333,215,152,5,4,812.8000,812.8000,812.8000,1600.5700,1,1,2026-08-24T00:00:00.000
1162,20260812,326,203,99,3,1,813.5000,813.5000,813.5000,1601.9400,1,1,2026-08-24T00:00:00.000
1163,20260629,174,301,89,5,7,814.2000,814.2000,814.2000,1603.3100,1,1,2026-08-24T00:00:00.000
1164,20260528,284,161,128,3,6,814.9000,814.9000,814.9000,1604.6800,1,1,2026-08-24T00:00:00.000
1165,20260528,497,79,158,4,1,815.6000,815.6000,815.6000,1606.0500,1,1,2026-08-24T00:00:00.000
1166,20260717,500,269,348,3,7,816.3000,816.3000,816.3000,1607.4200,1,1,2026-08-24T00:00:00.000
1167,20260824,186,499,189,4,4,817.0000,817.0000,817.0000,1608.7900,1,1,2026-08-24T00:00:00.000
1168,20260609,304,275,54,4,7,817.7000,817.7000,817.7000,1610.1600,1,1,2026-08-24T00:00:00.000
1169,20260622,446,37,191,2,4,818.4000,818.4000,818.4000,1611.5300,1,1,2026-08-24T00:00:00.000
1170,20260727,367,498,230,5,2,819.1000,819.1000,819.1000,1612.9000,1,1,2026-08-24T00:00:00.000
1171,20260621,321,343,24,4,6,819.8000,819.8000,819.8000,1614.2700,1,1,2026-08-24T00:00:00.000
1172,20260818,95,169,315,1,2,820.5000,820.5000,820.5000,1615.6400,1,1,2026-08-24T00:00:00.000
1173,20260702,359,396,214,4,3,821.2000,821.2000,821.2000,1617.0100,1,1,2026-08-24T00:00:00.000
1174,20260628,244,45,305,1,3,821.9000,821.9000,821.9000,1618.3800,1,1,2026-08-24T00:00:00.000
1175,20260810,143,14,306,1,4,822.6000,822.6000,822.6000,1619.7500,1,1,2026-08-24T00:00:00.000
1176,20260725,436,77,128,2,3,823.3000,823.3000,823.3000,1621.1200,1,1,2026-08-24T00:00:00.000
1177,20260611,389,334,36,3,6,824.0000,824.0000,824.0000,1622.4900,1,1,2026-08-24T00:00:00.000
1178,20260622,295,333,281,5,5,824.7000,824.7000,824.7000,1623.8600,1,1,2026-08-24T00:00:00.000
1179,20260815,238,100,74,2,7,825.4000,825.4000,825.4000,1625.2300,1,1,2026-08-24T00:00:00.000
1180,20260629,81,100,133,5,4,826.1000,826.1000,826.1000,1626.6000,1,1,2026-08-24T00:00:00.000
1181,20260604,82,100,203,4,7,826.8000,826.8000,826.8000,1627.9700,1,1,2026-08-24T00:00:00.000
1182,20260626,143,421,224,5,6,827.5000,827.5000,827.5000,1629.3400,1,1,2026-08-24T00:00:00.000
1183,20260602,12,118,311,5,2,828.2000,828.2000,828.2000,1630.7100,1,1,2026-08-24T00:00:00.000
1184,20260710,142,460,297,3,2,828.9000,828.9000,828.9000,1632.0800,1,1,2026-08-24T00:00:00.000
1185,20260814,207,215,229,4,1,829.6000,829.6000,829.6000,1633.4500,1,1,2026-08-24T00:00:00.000
1186,20260610,40,367,130,3,1,830.3000,830.3000,830.3000,1634.8200,1,1,2026-08-24T00:00:00.000
1187,20260705,211,339,85,5,7,831.0000,831.0000,831.0000,1636.1900,1,1,2026-08-24T00:00:00.000
1188,20260715,241,429,297,2,4,831.7000,831.7000,831.7000,1637.5600,1,1,2026-08-24T00:00:00.000
1189,20260702,130,296,78,1,7,832.4000,832.4000,832.4000,1638.9300,1,1,2026-08-24T00:00:00.000
1190,20260623,95,113,227,3,2,833.1000,833.1000,833.1000,1640.3000,1,1,2026-08-24T00:00:00.000
1191,20260716,394,154,211,2,1,833.8000,833.8000,833.8000,1641.6700,1,1,2026-08-24T00:00:00.000
1192,20260813,455,482,234,1,7,834.5000,834.5000,834.5000,1643.0400,1,1,2026-08-24T00:00:00.000
1193,20260714,172,90,223,4,2,835.2000,835.2000,835.2000,1644.4100,1,1,2026-08-24T00:00:00.000
1194,20260804,134,326,326,5,1,835.9000,835.9000,835.9000,1645.7800,1,1,2026-08-24T00:00:00.000
1195,20260601,130,458,6,4,6,836.6000,836.6000,836.6000,1647.1500,1,1,2026-08-24T00:00:00.000
1196,20260802,228,450,55,2,2,837.3000,837.3000,837.3000,1648.5200,1,1,2026-08-24T00:00:00.000
1197,20260619,499,470,289,1,3,838.0000,838.0000,838.0000,1649.8900,1,1,2026-08-24T00:00:00.000
1198,20260811,348,254,7,4,3,838.7000,838.7000,838.7000,1651.2600,1,1,2026-08-24T00:00:00.000
1199,20260606,186,365,294,5,7,839.4000,839.4000,839.4000,1652.6300,1,1,2026-08-24T00:00:00.000
1200,20260624,249,487,270,2,4,840.1000,840.1000,840.1000,1654.0000,1,1,2026-08-24T00:00:00.000
1201,20260707,138,201,71,1,7,840.8000,840.8000,840.8000,1655.3700,1,1,2026-08-24T00:00:00.000
1202,20260624,382,6,55,4,2,841.5000,841.5000,841.5000,1656.7400,1,1,2026-08-24T00:00:00.000
1203,20260720,281,23,128,3,5,842.2000,842.2000,842.2000,1658.1100,1,1,2026-08-24T00:00:00.000
1204,20260817,65,307,149,4,4,842.9000,842.9000,842.9000,1659.4800,1,1,2026-08-24T00:00:00.000
1205,20260730,93,414,206,2,4,843.6000,843.6000,843.6000,1660.8500,1,1,2026-08-24T00:00:00.000
1206,20260628,380,464,181,4,7,844.3000,844.3000,844.3000,1662.2200,1,1,2026-08-24T00:00:00.000
1207,20260718,232,175,174,1,6,845.0000,845.0000,845.0000,1663.5900,1,1,2026-08-24T00:00:00.000
1208,20260604,271,349,196,2,3,845.7000,845.7000,845.7000,1664.9600,1,1,2026-08-24T00:00:00.000
1209,20260714,332,374,112,1,3,846.4000,846.4000,846.4000,1666.3300,1,1,2026-08-24T00:00:00.000
1210,20260620,35,495,209,2,6,847.1000,847.1000,847.1000,1667.7000,1,1,2026-08-24T00:00:00.000
1211,20260531,148,34,46,4,6,847.8000,847.8000,847.8000,1669.0700,1,1,2026-08-24T00:00:00.000
1212,20260705,464,177,261,3,6,848.5000,848.5000,848.5000,1670.4400,1,1,2026-08-24T00:00:00.000
1213,20260704,98,77,212,5,7,849.2000,849.2000,849.2000,1671.8100,1,1,2026-08-24T00:00:00.000
1214,20260606,411,97,140,3,1,849.9000,849.9000,849.9000,1673.1800,1,1,2026-08-24T00:00:00.000
1215,20260529,313,244,113,2,7,850.6000,850.6000,850.6000,1674.5500,1,1,2026-08-24T00:00:00.000
1216,20260804,149,29,39,5,3,851.3000,851.3000,851.3000,1675.9200,1,1,2026-08-24T00:00:00.000
1217,20260528,370,466,15,1,5,852.0000,852.0000,852.0000,1677.2900,1,1,2026-08-24T00:00:00.000
1218,20260605,497,96,183,2,1,852.7000,852.7000,852.7000,1678.6600,1,1,2026-08-24T00:00:00.000
1219,20260614,104,280,203,3,5,853.4000,853.4000,853.4000,1680.0300,1,1,2026-08-24T00:00:00.000
1220,20260822,482,428,283,2,7,854.1000,854.1000,854.1000,1681.4000,1,1,2026-08-24T00:00:00.000
1221,20260803,371,83,104,5,7,854.8000,854.8000,854.8000,1682.7700,1,1,2026-08-24T00:00:00.000
1222,20260531,243,237,340,5,5,855.5000,855.5000,855.5000,1684.1400,1,1,2026-08-24T00:00:00.000
1223,20260719,62,436,40,5,1,856.2000,856.2000,856.2000,1685.5100,1,1,2026-08-24T00:00:00.000
1224,20260717,225,41,330,4,3,856.9000,856.9000,856.9000,1686.8800,1,1,2026-08-24T00:00:00.000
1225,20260810,242,162,268,4,7,857.6000,857.6000,857.6000,1688.2500,1,1,2026-08-24T00:00:00.000
1226,20260704,490,240,314,3,5,858.3000,858.3000,858.3000,1689.6200,1,1,2026-08-24T00:00:00.000
1227,20260805,280,58,192,2,4,859.0000,859.0000,859.0000,1690.9900,1,1,2026-08-24T00:00:00.000
1228,20260813,366,46,275,4,7,859.7000,859.7000,859.7000,1692.3600,1,1,2026-08-24T00:00:00.000
1229,20260708,232,231,263,1,2,860.4000,860.4000,860.4000,1693.7300,1,1,2026-08-24T00:00:00.000
1230,20260804,180,483,107,5,4,861.1000,861.1000,861.1000,1695.1000,1,1,2026-08-24T00:00:00.000
1231,20260622,399,175,201,1,4,861.8000,861.8000,861.8000,1696.4700,1,1,2026-08-24T00:00:00.000
1232,20260623,222,104,345,4,7,862.5000,862.5000,862.5000,1697.8400,1,1,2026-08-24T00:00:00.000
1233,20260712,470,306,269,1,1,863.2000,863.2000,863.2000,1699.2100,1,1,2026-08-24T00:00:00.000
1234,20260709,433,117,249,5,7,863.9000,863.9000,863.9000,1700.5800,1,1,2026-08-24T00:00:00.000
1235,20260615,96,458,81,5,6,864.6000,864.6000,864.6000,1701.9500,1,1,2026-08-24T00:00:00.000
1236,20260614,413,271,149,4,6,865.3000,865.3000,865.3000,1703.3200,1,1,2026-08-24T00:00:00.000
1237,20260629,251,476,219,1,4,866.0000,866.0000,866.0000,1704.6900,1,1,2026-08-24T00:00:00.000
1238,20260531,126,490,170,2,4,866.7000,866.7000,866.7000,1706.0600,1,1,2026-08-24T00:00:00.000
1239,20260711,175,460,29,3,4,867.4000,867.4000,867.4000,1707.4300,1,1,2026-08-24T00:00:00.000
1240,20260817,402,396,99,4,4,868.1000,868.1000,868.1000,1708.8000,1,1,2026-08-24T00:00:00.000
1241,20260812,118,188,177,2,2,868.8000,868.8000,868.8000,1710.1700,1,1,2026-08-24T00:00:00.000
