FinanceProductCostSnapshotKey,SnapshotDateKey,EffectiveDateKey,ProductKey,PlantKey,FinanceProductCostVersionKey,FinanceCostComponentDetailKey,FinanceCostElementDetailKey,FinanceCostingMethodKey,CurrencyKey,StandardCostAmount,ActualCostAmount,CostVarianceAmount,CostQuantity,SourceSystemKey,BatchId,LoadedAtUtc
217,20260531,20260802,381,133,21,455,361,6,2,307.2900,307.2900,307.2900,307.2900,1,1,2026-08-24T00:00:00.000
218,20260702,20260702,291,68,117,334,85,8,5,308.6600,308.6600,308.6600,308.6600,1,1,2026-08-24T00:00:00.000
219,20260627,20260703,299,175,226,439,484,2,3,310.0300,310.0300,310.0300,310.0300,1,1,2026-08-24T00:00:00.000
220,20260709,20260716,174,46,87,202,140,8,4,311.4000,311.4000,311.4000,311.4000,1,1,2026-08-24T00:00:00.000
221,20260621,20260724,421,81,327,100,70,3,2,312.7700,312.7700,312.7700,312.7700,1,1,2026-08-24T00:00:00.000
222,20260807,20260615,103,127,228,351,293,4,5,314.1400,314.1400,314.1400,314.1400,1,1,2026-08-24T00:00:00.000
223,20260624,20260815,183,178,494,361,451,8,4,315.5100,315.5100,315.5100,315.5100,1,1,2026-08-24T00:00:00.000
224,20260528,20260606,301,170,226,430,458,1,2,316.8800,316.8800,316.8800,316.8800,1,1,2026-08-24T00:00:00.000
225,20260722,20260602,411,102,250,85,487,3,5,318.2500,318.2500,318.2500,318.2500,1,1,2026-08-24T00:00:00.000
226,20260714,20260716,221,164,360,183,321,1,3,319.6200,319.6200,319.6200,319.6200,1,1,2026-08-24T00:00:00.000
227,20260807,20260802,230,69,54,484,337,4,1,320.9900,320.9900,320.9900,320.9900,1,1,2026-08-24T00:00:00.000
228,20260725,20260725,262,283,346,70,416,5,2,322.3600,322.3600,322.3600,322.3600,1,1,2026-08-24T00:00:00.000
229,20260727,20260604,146,35,363,422,230,1,4,323.7300,323.7300,323.7300,323.7300,1,1,2026-08-24T00:00:00.000
230,20260626,20260815,375,180,341,101,445,8,3,325.1000,325.1000,325.1000,325.1000,1,1,2026-08-24T00:00:00.000
231,20260618,20260805,225,239,270,81,144,3,2,326.4700,326.4700,326.4700,326.4700,1,1,2026-08-24T00:00:00.000
232,20260823,20260815,13,33,350,482,144,1,5,327.8400,327.8400,327.8400,327.8400,1,1,2026-08-24T00:00:00.000
233,20260808,20260627,478,85,290,162,116,5,2,329.2100,329.2100,329.2100,329.2100,1,1,2026-08-24T00:00:00.000
234,20260817,20260603,144,101,303,99,485,7,3,330.5800,330.5800,330.5800,330.5800,1,1,2026-08-24T00:00:00.000
235,20260808,20260728,335,106,39,284,22,5,4,331.9500,331.9500,331.9500,331.9500,1,1,2026-08-24T00:00:00.000
236,20260718,20260719,490,50,277,68,374,3,4,333.3200,333.3200,333.3200,333.3200,1,1,2026-08-24T00:00:00.000
237,20260529,20260730,74,201,154,206,15,5,2,334.6900,334.6900,334.6900,334.6900,1,1,2026-08-24T00:00:00.000
238,20260807,20260617,259,343,340,36,52,4,1,336.0600,336.0600,336.0600,336.0600,1,1,2026-08-24T00:00:00.000
239,20260706,20260709,302,107,318,375,459,2,2,337.4300,337.4300,337.4300,337.4300,1,1,2026-08-24T00:00:00.000
240,20260619,20260809,83,44,28,131,50,4,1,338.8000,338.8000,338.8000,338.8000,1,1,2026-08-24T00:00:00.000
241,20260609,20260627,303,115,249,18,66,5,4,340.1700,340.1700,340.1700,340.1700,1,1,2026-08-24T00:00:00.000
242,20260815,20260731,114,292,402,119,221,8,4,341.5400,341.5400,341.5400,341.5400,1,1,2026-08-24T00:00:00.000
243,20260716,20260807,107,209,271,244,216,4,5,342.9100,342.9100,342.9100,342.9100,1,1,2026-08-24T00:00:00.000
244,20260815,20260801,238,210,148,133,238,6,2,344.2800,344.2800,344.2800,344.2800,1,1,2026-08-24T00:00:00.000
245,20260527,20260616,473,204,419,496,259,1,2,345.6500,345.6500,345.6500,345.6500,1,1,2026-08-24T00:00:00.000
246,20260701,20260614,368,100,32,249,301,3,1,347.0200,347.0200,347.0200,347.0200,1,1,2026-08-24T00:00:00.000
247,20260802,20260820,74,130,260,340,288,1,3,348.3900,348.3900,348.3900,348.3900,1,1,2026-08-24T00:00:00.000
248,20260806,20260820,106,65,419,11,106,6,5,349.7600,349.7600,349.7600,349.7600,1,1,2026-08-24T00:00:00.000
249,20260713,20260628,47,59,422,143,367,1,4,351.1300,351.1300,351.1300,351.1300,1,1,2026-08-24T00:00:00.000
250,20260614,20260717,290,78,275,235,321,3,2,352.5000,352.5000,352.5000,352.5000,1,1,2026-08-24T00:00:00.000
251,20260623,20260605,168,113,295,379,215,2,4,353.8700,353.8700,353.8700,353.8700,1,1,2026-08-24T00:00:00.000
252,20260620,20260628,77,103,179,90,492,4,3,355.2400,355.2400,355.2400,355.2400,1,1,2026-08-24T00:00:00.000
253,20260817,20260611,124,86,137,64,25,1,4,356.6100,356.6100,356.6100,356.6100,1,1,2026-08-24T00:00:00.000
254,20260621,20260529,105,344,258,127,472,2,3,357.9800,357.9800,357.9800,357.9800,1,1,2026-08-24T00:00:00.000
255,20260821,20260704,473,273,57,259,413,5,1,359.3500,359.3500,359.3500,359.3500,1,1,2026-08-24T00:00:00.000
256,20260815,20260814,373,188,425,278,55,4,2,360.7200,360.7200,360.7200,360.7200,1,1,2026-08-24T00:00:00.000
257,20260816,20260629,358,109,248,374,108,2,3,362.0900,362.0900,362.0900,362.0900,1,1,2026-08-24T00:00:00.000
258,20260819,20260809,163,157,209,72,146,8,3,363.4600,363.4600,363.4600,363.4600,1,1,2026-08-24T00:00:00.000
259,20260615,20260608,25,53,440,469,298,8,2,364.8300,364.8300,364.8300,364.8300,1,1,2026-08-24T00:00:00.000
260,20260718,20260808,125,191,254,458,74,5,2,366.2000,366.2000,366.2000,366.2000,1,1,2026-08-24T00:00:00.000
261,20260725,20260630,272,167,244,446,282,7,4,367.5700,367.5700,367.5700,367.5700,1,1,2026-08-24T00:00:00.000
262,20260616,20260823,487,21,324,6,201,5,1,368.9400,368.9400,368.9400,368.9400,1,1,2026-08-24T00:00:00.000
263,20260720,20260816,259,277,311,260,61,7,1,370.3100,370.3100,370.3100,370.3100,1,1,2026-08-24T00:00:00.000
264,20260529,20260726,487,190,433,73,113,8,2,371.6800,371.6800,371.6800,371.6800,1,1,2026-08-24T00:00:00.000
265,20260816,20260610,43,266,30,226,389,1,4,373.0500,373.0500,373.0500,373.0500,1,1,2026-08-24T00:00:00.000
266,20260613,20260610,135,329,236,105,9,4,1,374.4200,374.4200,374.4200,374.4200,1,1,2026-08-24T00:00:00.000
267,20260713,20260716,285,317,326,212,53,2,4,375.7900,375.7900,375.7900,375.7900,1,1,2026-08-24T00:00:00.000
268,20260817,20260701,384,323,241,357,178,3,1,377.1600,377.1600,377.1600,377.1600,1,1,2026-08-24T00:00:00.000
269,20260803,20260809,415,282,37,441,261,6,4,378.5300,378.5300,378.5300,378.5300,1,1,2026-08-24T00:00:00.000
270,20260710,20260727,141,75,21,304,50,5,3,379.9000,379.9000,379.9000,379.9000,1,1,2026-08-24T00:00:00.000
271,20260716,20260731,414,128,118,1,144,7,1,381.2700,381.2700,381.2700,381.2700,1,1,2026-08-24T00:00:00.000
272,20260605,20260729,409,97,360,118,47,7,5,382.6400,382.6400,382.6400,382.6400,1,1,2026-08-24T00:00:00.000
273,20260623,20260716,500,268,413,372,467,5,3,384.0100,384.0100,384.0100,384.0100,1,1,2026-08-24T00:00:00.000
274,20260610,20260611,431,206,496,270,255,7,2,385.3800,385.3800,385.3800,385.3800,1,1,2026-08-24T00:00:00.000
275,20260801,20260606,13,345,201,323,152,2,3,386.7500,386.7500,386.7500,386.7500,1,1,2026-08-24T00:00:00.000
276,20260813,20260721,367,221,25,14,205,5,1,388.1200,388.1200,388.1200,388.1200,1,1,2026-08-24T00:00:00.000
277,20260709,20260810,72,340,336,89,391,5,3,389.4900,389.4900,389.4900,389.4900,1,1,2026-08-24T00:00:00.000
278,20260618,20260530,430,199,403,305,393,4,5,390.8600,390.8600,390.8600,390.8600,1,1,2026-08-24T00:00:00.000
279,20260622,20260603,208,234,439,72,46,5,5,392.2300,392.2300,392.2300,392.2300,1,1,2026-08-24T00:00:00.000
280,20260529,20260608,240,4,215,273,487,7,1,393.6000,393.6000,393.6000,393.6000,1,1,2026-08-24T00:00:00.000
281,20260706,20260721,101,119,399,170,99,1,5,394.9700,394.9700,394.9700,394.9700,1,1,2026-08-24T00:00:00.000
282,20260718,20260721,243,189,17,368,87,4,1,396.3400,396.3400,396.3400,396.3400,1,1,2026-08-24T00:00:00.000
283,20260625,20260708,130,163,263,428,92,4,1,397.7100,397.7100,397.7100,397.7100,1,1,2026-08-24T00:00:00.000
284,20260630,20260715,153,92,486,103,269,7,1,399.0800,399.0800,399.0800,399.0800,1,1,2026-08-24T00:00:00.000
285,20260716,20260704,442,190,435,257,352,5,1,400.4500,400.4500,400.4500,400.4500,1,1,2026-08-24T00:00:00.000
286,20260613,20260709,94,205,394,386,267,6,3,401.8200,401.8200,401.8200,401.8200,1,1,2026-08-24T00:00:00.000
287,20260630,20260706,280,190,455,219,361,1,2,403.1900,403.1900,403.1900,403.1900,1,1,2026-08-24T00:00:00.000
288,20260727,20260627,389,233,449,130,342,7,1,404.5600,404.5600,404.5600,404.5600,1,1,2026-08-24T00:00:00.000
289,20260824,20260604,484,5,348,190,2,1,4,405.9300,405.9300,405.9300,405.9300,1,1,2026-08-24T00:00:00.000
290,20260528,20260712,99,317,204,411,448,4,5,407.3000,407.3000,407.3000,407.3000,1,1,2026-08-24T00:00:00.000
291,20260818,20260611,314,167,403,382,383,3,2,408.6700,408.6700,408.6700,408.6700,1,1,2026-08-24T00:00:00.000
292,20260627,20260605,421,157,61,379,219,1,3,410.0400,410.0400,410.0400,410.0400,1,1,2026-08-24T00:00:00.000
293,20260714,20260618,289,142,256,397,74,3,5,411.4100,411.4100,411.4100,411.4100,1,1,2026-08-24T00:00:00.000
294,20260617,20260802,38,155,213,288,203,5,2,412.7800,412.7800,412.7800,412.7800,1,1,2026-08-24T00:00:00.000
295,20260624,20260623,288,220,177,493,65,4,4,414.1500,414.1500,414.1500,414.1500,1,1,2026-08-24T00:00:00.000
296,20260626,20260530,114,111,120,162,252,7,3,415.5200,415.5200,415.5200,415.5200,1,1,2026-08-24T00:00:00.000
297,20260720,20260708,64,154,423,208,62,5,1,416.8900,416.8900,416.8900,416.8900,1,1,2026-08-24T00:00:00.000
298,20260711,20260819,324,198,286,73,321,1,1,418.2600,418.2600,418.2600,418.2600,1,1,2026-08-24T00:00:00.000
299,20260823,20260604,228,259,305,98,276,1,2,419.6300,419.6300,419.6300,419.6300,1,1,2026-08-24T00:00:00.000
300,20260628,20260627,462,123,335,390,458,7,2,421.0000,421.0000,421.0000,421.0000,1,1,2026-08-24T00:00:00.000
301,20260814,20260713,338,239,448,213,149,7,3,422.3700,422.3700,422.3700,422.3700,1,1,2026-08-24T00:00:00.000
302,20260807,20260803,386,2,13,276,266,2,1,423.7400,423.7400,423.7400,423.7400,1,1,2026-08-24T00:00:00.000
303,20260818,20260817,13,22,383,5,107,1,1,425.1100,425.1100,425.1100,425.1100,1,1,2026-08-24T00:00:00.000
304,20260802,20260804,392,200,409,152,147,8,1,426.4800,426.4800,426.4800,426.4800,1,1,2026-08-24T00:00:00.000
305,20260621,20260807,137,318,55,18,250,8,4,427.8500,427.8500,427.8500,427.8500,1,1,2026-08-24T00:00:00.000
306,20260610,20260818,278,120,362,406,123,5,2,429.2200,429.2200,429.2200,429.2200,1,1,2026-08-24T00:00:00.000
307,20260725,20260704,385,246,369,123,334,3,1,430.5900,430.5900,430.5900,430.5900,1,1,2026-08-24T00:00:00.000
308,20260725,20260731,357,134,424,158,109,5,1,431.9600,431.9600,431.9600,431.9600,1,1,2026-08-24T00:00:00.000
309,20260620,20260623,463,144,25,300,320,7,4,433.3300,433.3300,433.3300,433.3300,1,1,2026-08-24T00:00:00.000
310,20260611,20260714,458,127,83,227,432,1,4,434.7000,434.7000,434.7000,434.7000,1,1,2026-08-24T00:00:00.000
311,20260719,20260803,293,56,280,441,147,6,2,436.0700,436.0700,436.0700,436.0700,1,1,2026-08-24T00:00:00.000
312,20260702,20260725,237,269,14,29,89,2,3,437.4400,437.4400,437.4400,437.4400,1,1,2026-08-24T00:00:00.000
313,20260705,20260817,415,104,250,380,9,3,2,438.8100,438.8100,438.8100,438.8100,1,1,2026-08-24T00:00:00.000
314,20260626,20260729,369,126,250,128,335,4,4,440.1800,440.1800,440.1800,440.1800,1,1,2026-08-24T00:00:00.000
315,20260707,20260728,377,116,116,362,387,5,3,441.5500,441.5500,441.5500,441.5500,1,1,2026-08-24T00:00:00.000
316,20260618,20260529,23,134,461,498,488,6,3,442.9200,442.9200,442.9200,442.9200,1,1,2026-08-24T00:00:00.000
317,20260821,20260619,62,138,185,404,81,7,3,444.2900,444.2900,444.2900,444.2900,1,1,2026-08-24T00:00:00.000
318,20260716,20260630,66,268,35,471,466,1,5,445.6600,445.6600,445.6600,445.6600,1,1,2026-08-24T00:00:00.000
319,20260712,20260713,447,276,212,94,446,8,3,447.0300,447.0300,447.0300,447.0300,1,1,2026-08-24T00:00:00.000
320,20260618,20260601,222,27,351,234,88,1,3,448.4000,448.4000,448.4000,448.4000,1,1,2026-08-24T00:00:00.000
321,20260720,20260805,22,113,482,177,113,1,5,449.7700,449.7700,449.7700,449.7700,1,1,2026-08-24T00:00:00.000
322,20260818,20260718,83,255,483,85,101,7,3,451.1400,451.1400,451.1400,451.1400,1,1,2026-08-24T00:00:00.000
323,20260630,20260616,187,21,184,363,152,2,5,452.5100,452.5100,452.5100,452.5100,1,1,2026-08-24T00:00:00.000
324,20260724,20260620,139,257,446,140,147,3,4,453.8800,453.8800,453.8800,453.8800,1,1,2026-08-24T00:00:00.000
325,20260811,20260823,291,68,448,128,72,2,5,455.2500,455.2500,455.2500,455.2500,1,1,2026-08-24T00:00:00.000
326,20260813,20260630,141,264,448,487,12,7,5,456.6200,456.6200,456.6200,456.6200,1,1,2026-08-24T00:00:00.000
327,20260720,20260530,147,324,409,161,224,7,4,457.9900,457.9900,457.9900,457.9900,1,1,2026-08-24T00:00:00.000
328,20260730,20260804,306,229,290,37,419,3,2,459.3600,459.3600,459.3600,459.3600,1,1,2026-08-24T00:00:00.000
329,20260611,20260724,329,100,454,382,174,5,2,460.7300,460.7300,460.7300,460.7300,1,1,2026-08-24T00:00:00.000
330,20260817,20260612,138,11,362,46,98,8,4,462.1000,462.1000,462.1000,462.1000,1,1,2026-08-24T00:00:00.000
331,20260708,20260703,92,275,222,190,25,8,1,463.4700,463.4700,463.4700,463.4700,1,1,2026-08-24T00:00:00.000
332,20260729,20260630,42,318,298,464,195,7,5,464.8400,464.8400,464.8400,464.8400,1,1,2026-08-24T00:00:00.000
333,20260611,20260614,18,160,320,86,492,8,2,466.2100,466.2100,466.2100,466.2100,1,1,2026-08-24T00:00:00.000
334,20260620,20260813,188,190,54,433,313,7,2,467.5800,467.5800,467.5800,467.5800,1,1,2026-08-24T00:00:00.000
335,20260804,20260818,423,14,284,18,442,7,5,468.9500,468.9500,468.9500,468.9500,1,1,2026-08-24T00:00:00.000
336,20260718,20260811,49,157,276,19,11,7,2,470.3200,470.3200,470.3200,470.3200,1,1,2026-08-24T00:00:00.000
337,20260729,20260812,123,212,493,27,87,2,4,471.6900,471.6900,471.6900,471.6900,1,1,2026-08-24T00:00:00.000
338,20260727,20260624,254,296,11,171,236,1,1,473.0600,473.0600,473.0600,473.0600,1,1,2026-08-24T00:00:00.000
339,20260822,20260626,347,280,437,484,445,7,2,474.4300,474.4300,474.4300,474.4300,1,1,2026-08-24T00:00:00.000
340,20260611,20260712,343,196,103,199,159,3,3,475.8000,475.8000,475.8000,475.8000,1,1,2026-08-24T00:00:00.000
341,20260602,20260728,90,59,197,349,169,4,2,477.1700,477.1700,477.1700,477.1700,1,1,2026-08-24T00:00:00.000
342,20260820,20260819,157,49,460,409,437,3,3,478.5400,478.5400,478.5400,478.5400,1,1,2026-08-24T00:00:00.000
343,20260612,20260809,457,41,66,247,89,8,5,479.9100,479.9100,479.9100,479.9100,1,1,2026-08-24T00:00:00.000
344,20260716,20260604,8,312,443,259,311,2,3,481.2800,481.2800,481.2800,481.2800,1,1,2026-08-24T00:00:00.000
345,20260625,20260707,178,208,450,243,176,1,1,482.6500,482.6500,482.6500,482.6500,1,1,2026-08-24T00:00:00.000
346,20260703,20260726,270,49,116,303,415,6,5,484.0200,484.0200,484.0200,484.0200,1,1,2026-08-24T00:00:00.000
347,20260719,20260808,309,145,413,35,14,4,4,485.3900,485.3900,485.3900,485.3900,1,1,2026-08-24T00:00:00.000
348,20260615,20260529,359,99,28,163,379,4,2,486.7600,486.7600,486.7600,486.7600,1,1,2026-08-24T00:00:00.000
349,20260806,20260607,378,191,441,45,415,2,1,488.1300,488.1300,488.1300,488.1300,1,1,2026-08-24T00:00:00.000
350,20260803,20260615,130,81,45,163,263,7,3,489.5000,489.5000,489.5000,489.5000,1,1,2026-08-24T00:00:00.000
351,20260619,20260706,46,56,221,83,137,6,1,490.8700,490.8700,490.8700,490.8700,1,1,2026-08-24T00:00:00.000
352,20260620,20260810,139,226,77,64,248,3,4,492.2400,492.2400,492.2400,492.2400,1,1,2026-08-24T00:00:00.000
353,20260824,20260613,391,133,95,96,461,5,5,493.6100,493.6100,493.6100,493.6100,1,1,2026-08-24T00:00:00.000
354,20260810,20260623,276,347,198,22,16,2,3,494.9800,494.9800,494.9800,494.9800,1,1,2026-08-24T00:00:00.000
355,20260812,20260723,20,79,7,272,342,8,3,496.3500,496.3500,496.3500,496.3500,1,1,2026-08-24T00:00:00.000
356,20260812,20260718,143,96,247,342,134,1,2,497.7200,497.7200,497.7200,497.7200,1,1,2026-08-24T00:00:00.000
357,20260528,20260606,293,331,161,221,258,6,2,499.0900,499.0900,499.0900,499.0900,1,1,2026-08-24T00:00:00.000
358,20260807,20260612,165,250,367,482,56,5,3,500.4600,500.4600,500.4600,500.4600,1,1,2026-08-24T00:00:00.000
359,20260613,20260814,17,1,149,402,457,7,1,501.8300,501.8300,501.8300,501.8300,1,1,2026-08-24T00:00:00.000
360,20260821,20260810,111,304,137,359,370,4,4,503.2000,503.2000,503.2000,503.2000,1,1,2026-08-24T00:00:00.000
361,20260630,20260808,499,268,385,354,342,1,1,504.5700,504.5700,504.5700,504.5700,1,1,2026-08-24T00:00:00.000
362,20260716,20260816,474,2,365,106,490,8,4,505.9400,505.9400,505.9400,505.9400,1,1,2026-08-24T00:00:00.000
363,20260530,20260609,133,313,112,185,288,5,4,507.3100,507.3100,507.3100,507.3100,1,1,2026-08-24T00:00:00.000
364,20260728,20260614,472,321,334,469,25,7,4,508.6800,508.6800,508.6800,508.6800,1,1,2026-08-24T00:00:00.000
365,20260811,20260721,464,21,347,85,280,6,5,510.0500,510.0500,510.0500,510.0500,1,1,2026-08-24T00:00:00.000
366,20260628,20260822,133,128,23,67,441,2,1,511.4200,511.4200,511.4200,511.4200,1,1,2026-08-24T00:00:00.000
367,20260630,20260729,262,74,111,84,351,8,4,512.7900,512.7900,512.7900,512.7900,1,1,2026-08-24T00:00:00.000
368,20260731,20260623,276,210,410,108,122,1,4,514.1600,514.1600,514.1600,514.1600,1,1,2026-08-24T00:00:00.000
369,20260720,20260809,354,315,63,176,261,3,3,515.5300,515.5300,515.5300,515.5300,1,1,2026-08-24T00:00:00.000
370,20260702,20260711,168,58,47,192,21,8,4,516.9000,516.9000,516.9000,516.9000,1,1,2026-08-24T00:00:00.000
371,20260615,20260604,40,91,336,225,494,2,2,518.2700,518.2700,518.2700,518.2700,1,1,2026-08-24T00:00:00.000
372,20260622,20260819,270,124,363,385,360,4,5,519.6400,519.6400,519.6400,519.6400,1,1,2026-08-24T00:00:00.000
373,20260531,20260804,298,134,323,297,153,4,4,521.0100,521.0100,521.0100,521.0100,1,1,2026-08-24T00:00:00.000
374,20260724,20260623,497,312,423,426,400,4,5,522.3800,522.3800,522.3800,522.3800,1,1,2026-08-24T00:00:00.000
375,20260625,20260716,247,336,108,297,441,2,5,523.7500,523.7500,523.7500,523.7500,1,1,2026-08-24T00:00:00.000
376,20260824,20260711,12,280,15,457,229,3,1,525.1200,525.1200,525.1200,525.1200,1,1,2026-08-24T00:00:00.000
377,20260807,20260812,319,68,129,222,425,3,3,526.4900,526.4900,526.4900,526.4900,1,1,2026-08-24T00:00:00.000
378,20260728,20260722,492,93,300,157,130,7,4,527.8600,527.8600,527.8600,527.8600,1,1,2026-08-24T00:00:00.000
379,20260821,20260803,398,172,5,456,307,4,1,529.2300,529.2300,529.2300,529.2300,1,1,2026-08-24T00:00:00.000
380,20260628,20260710,436,116,331,402,337,4,2,530.6000,530.6000,530.6000,530.6000,1,1,2026-08-24T00:00:00.000
381,20260802,20260715,496,8,15,415,488,7,2,531.9700,531.9700,531.9700,531.9700,1,1,2026-08-24T00:00:00.000
382,20260820,20260715,119,277,128,305,391,6,4,533.3400,533.3400,533.3400,533.3400,1,1,2026-08-24T00:00:00.000
383,20260818,20260716,304,87,479,53,193,6,4,534.7100,534.7100,534.7100,534.7100,1,1,2026-08-24T00:00:00.000
384,20260710,20260618,294,100,234,178,234,5,3,536.0800,536.0800,536.0800,536.0800,1,1,2026-08-24T00:00:00.000
385,20260731,20260618,69,220,453,487,119,4,1,537.4500,537.4500,537.4500,537.4500,1,1,2026-08-24T00:00:00.000
386,20260719,20260805,127,221,58,176,301,8,2,538.8200,538.8200,538.8200,538.8200,1,1,2026-08-24T00:00:00.000
387,20260703,20260811,388,133,381,274,424,7,3,540.1900,540.1900,540.1900,540.1900,1,1,2026-08-24T00:00:00.000
388,20260708,20260723,230,51,252,412,344,2,5,541.5600,541.5600,541.5600,541.5600,1,1,2026-08-24T00:00:00.000
389,20260603,20260814,330,305,168,155,85,4,2,542.9300,542.9300,542.9300,542.9300,1,1,2026-08-24T00:00:00.000
390,20260615,20260801,365,270,72,271,93,8,2,544.3000,544.3000,544.3000,544.3000,1,1,2026-08-24T00:00:00.000
391,20260610,20260810,137,46,89,256,162,6,2,545.6700,545.6700,545.6700,545.6700,1,1,2026-08-24T00:00:00.000
392,20260817,20260625,256,292,428,392,105,2,1,547.0400,547.0400,547.0400,547.0400,1,1,2026-08-24T00:00:00.000
393,20260626,20260708,234,263,218,119,451,1,1,548.4100,548.4100,548.4100,548.4100,1,1,2026-08-24T00:00:00.000
394,20260727,20260703,437,68,265,258,136,6,3,549.7800,549.7800,549.7800,549.7800,1,1,2026-08-24T00:00:00.000
395,20260817,20260704,332,228,341,433,303,4,1,551.1500,551.1500,551.1500,551.1500,1,1,2026-08-24T00:00:00.000
396,20260728,20260609,425,182,238,302,345,5,3,552.5200,552.5200,552.5200,552.5200,1,1,2026-08-24T00:00:00.000
397,20260617,20260618,177,199,112,125,92,1,3,553.8900,553.8900,553.8900,553.8900,1,1,2026-08-24T00:00:00.000
398,20260530,20260626,188,108,274,452,197,1,5,555.2600,555.2600,555.2600,555.2600,1,1,2026-08-24T00:00:00.000
399,20260611,20260621,9,235,17,429,420,6,2,556.6300,556.6300,556.6300,556.6300,1,1,2026-08-24T00:00:00.000
400,20260701,20260628,225,75,487,124,98,5,3,558.0000,558.0000,558.0000,558.0000,1,1,2026-08-24T00:00:00.000
401,20260705,20260808,449,166,78,343,478,4,2,559.3700,559.3700,559.3700,559.3700,1,1,2026-08-24T00:00:00.000
402,20260629,20260628,487,73,348,379,386,1,1,560.7400,560.7400,560.7400,560.7400,1,1,2026-08-24T00:00:00.000
403,20260702,20260625,418,96,378,24,133,5,4,562.1100,562.1100,562.1100,562.1100,1,1,2026-08-24T00:00:00.000
404,20260610,20260806,243,222,308,258,261,3,1,563.4800,563.4800,563.4800,563.4800,1,1,2026-08-24T00:00:00.000
405,20260616,20260702,168,294,66,383,390,8,1,564.8500,564.8500,564.8500,564.8500,1,1,2026-08-24T00:00:00.000
406,20260722,20260708,17,270,225,74,388,7,4,566.2200,566.2200,566.2200,566.2200,1,1,2026-08-24T00:00:00.000
407,20260628,20260704,38,49,391,471,257,3,5,567.5900,567.5900,567.5900,567.5900,1,1,2026-08-24T00:00:00.000
408,20260625,20260712,66,347,149,50,412,5,5,568.9600,568.9600,568.9600,568.9600,1,1,2026-08-24T00:00:00.000
409,20260801,20260816,419,269,10,331,61,3,5,570.3300,570.3300,570.3300,570.3300,1,1,2026-08-24T00:00:00.000
410,20260819,20260607,192,77,48,276,10,4,3,571.7000,571.7000,571.7000,571.7000,1,1,2026-08-24T00:00:00.000
411,20260720,20260720,287,63,94,485,255,8,1,573.0700,573.0700,573.0700,573.0700,1,1,2026-08-24T00:00:00.000
412,20260822,20260607,403,26,128,369,218,7,5,574.4400,574.4400,574.4400,574.4400,1,1,2026-08-24T00:00:00.000
413,20260719,20260711,83,230,84,50,371,8,2,575.8100,575.8100,575.8100,575.8100,1,1,2026-08-24T00:00:00.000
414,20260809,20260620,117,155,282,32,418,5,5,577.1800,577.1800,577.1800,577.1800,1,1,2026-08-24T00:00:00.000
415,20260810,20260709,443,90,277,306,177,1,5,578.5500,578.5500,578.5500,578.5500,1,1,2026-08-24T00:00:00.000
