SalesOrderAllocationKey,AllocationDateKey,PromiseShipDateKey,AllocationTimeOfDayKey,SalesOrderLineKey,SalesFulfillmentPromiseKey,ProductKey,FulfillmentPlantKey,SalesAllocationStatusKey,UnitOfMeasureKey,AllocationDocumentNumber,RequestedQuantity,AllocatedQuantity,UnallocatedQuantity,SourceSystemKey,BatchId,LoadedAtUtc
210,20260803,20260820,79680,291,461,419,160,5,7,SOA000210,147.1000,147.1000,147.1000,1,1,2026-08-24T00:00:00.000
211,20260613,20260811,74100,300,213,437,339,1,2,SOA000211,147.8000,147.8000,147.8000,1,1,2026-08-24T00:00:00.000
212,20260626,20260703,20760,299,390,213,141,10,1,SOA000212,148.5000,148.5000,148.5000,1,1,2026-08-24T00:00:00.000
213,20260722,20260706,23520,445,51,255,85,7,4,SOA000213,149.2000,149.2000,149.2000,1,1,2026-08-24T00:00:00.000
214,20260706,20260603,48360,3,376,126,103,5,6,SOA000214,149.9000,149.9000,149.9000,1,1,2026-08-24T00:00:00.000
215,20260702,20260629,46860,477,155,375,24,4,7,SOA000215,150.6000,150.6000,150.6000,1,1,2026-08-24T00:00:00.000
216,20260705,20260624,37080,398,355,406,93,5,2,SOA000216,151.3000,151.3000,151.3000,1,1,2026-08-24T00:00:00.000
217,20260817,20260703,65580,259,263,498,5,2,1,SOA000217,152.0000,152.0000,152.0000,1,1,2026-08-24T00:00:00.000
218,20260706,20260529,7020,219,102,302,77,6,4,SOA000218,152.7000,152.7000,152.7000,1,1,2026-08-24T00:00:00.000
219,20260725,20260713,16080,3,138,420,148,4,1,SOA000219,153.4000,153.4000,153.4000,1,1,2026-08-24T00:00:00.000
220,20260715,20260713,82860,116,218,347,18,4,6,SOA000220,154.1000,154.1000,154.1000,1,1,2026-08-24T00:00:00.000
221,20260627,20260808,45540,349,53,270,78,10,5,SOA000221,154.8000,154.8000,154.8000,1,1,2026-08-24T00:00:00.000
222,20260717,20260810,70680,149,166,4,304,3,3,SOA000222,155.5000,155.5000,155.5000,1,1,2026-08-24T00:00:00.000
223,20260819,20260709,54840,373,141,293,240,2,7,SOA000223,156.2000,156.2000,156.2000,1,1,2026-08-24T00:00:00.000
224,20260729,20260804,64320,272,329,285,164,2,1,SOA000224,156.9000,156.9000,156.9000,1,1,2026-08-24T00:00:00.000
225,20260608,20260626,27180,152,178,450,270,4,6,SOA000225,157.6000,157.6000,157.6000,1,1,2026-08-24T00:00:00.000
226,20260706,20260714,36240,346,127,392,331,7,4,SOA000226,158.3000,158.3000,158.3000,1,1,2026-08-24T00:00:00.000
227,20260529,20260713,85440,98,15,298,339,10,7,SOA000227,159.0000,159.0000,159.0000,1,1,2026-08-24T00:00:00.000
228,20260708,20260712,19380,138,279,290,120,10,5,SOA000228,159.7000,159.7000,159.7000,1,1,2026-08-24T00:00:00.000
229,20260823,20260725,19620,435,55,171,200,3,5,SOA000229,160.4000,160.4000,160.4000,1,1,2026-08-24T00:00:00.000
230,20260628,20260602,57540,390,24,286,287,2,5,SOA000230,161.1000,161.1000,161.1000,1,1,2026-08-24T00:00:00.000
231,20260813,20260730,74160,409,481,31,120,8,6,SOA000231,161.8000,161.8000,161.8000,1,1,2026-08-24T00:00:00.000
232,20260621,20260623,48120,402,376,111,308,6,6,SOA000232,162.5000,162.5000,162.5000,1,1,2026-08-24T00:00:00.000
233,20260622,20260711,59400,283,269,181,82,3,1,SOA000233,163.2000,163.2000,163.2000,1,1,2026-08-24T00:00:00.000
234,20260617,20260620,24000,115,473,394,324,8,3,SOA000234,163.9000,163.9000,163.9000,1,1,2026-08-24T00:00:00.000
235,20260821,20260725,77520,39,456,289,329,1,6,SOA000235,164.6000,164.6000,164.6000,1,1,2026-08-24T00:00:00.000
236,20260815,20260617,19380,138,84,47,324,9,5,SOA000236,165.3000,165.3000,165.3000,1,1,2026-08-24T00:00:00.000
237,20260604,20260614,28980,78,456,272,204,9,2,SOA000237,166.0000,166.0000,166.0000,1,1,2026-08-24T00:00:00.000
238,20260619,20260606,70080,235,272,153,269,4,1,SOA000238,166.7000,166.7000,166.7000,1,1,2026-08-24T00:00:00.000
239,20260608,20260613,83520,46,475,150,297,3,7,SOA000239,167.4000,167.4000,167.4000,1,1,2026-08-24T00:00:00.000
240,20260624,20260608,81120,23,387,190,220,8,6,SOA000240,168.1000,168.1000,168.1000,1,1,2026-08-24T00:00:00.000
241,20260823,20260823,1020,490,335,475,28,5,2,SOA000241,168.8000,168.8000,168.8000,1,1,2026-08-24T00:00:00.000
242,20260808,20260713,5280,117,21,498,291,3,7,SOA000242,169.5000,169.5000,169.5000,1,1,2026-08-24T00:00:00.000
243,20260723,20260618,180,390,201,186,186,9,4,SOA000243,170.2000,170.2000,170.2000,1,1,2026-08-24T00:00:00.000
244,20260612,20260715,19440,302,23,151,170,8,2,SOA000244,170.9000,170.9000,170.9000,1,1,2026-08-24T00:00:00.000
245,20260619,20260730,84780,129,283,231,157,5,4,SOA000245,171.6000,171.6000,171.6000,1,1,2026-08-24T00:00:00.000
246,20260811,20260730,21420,133,259,42,295,6,2,SOA000246,172.3000,172.3000,172.3000,1,1,2026-08-24T00:00:00.000
247,20260527,20260621,2040,479,343,301,139,5,6,SOA000247,173.0000,173.0000,173.0000,1,1,2026-08-24T00:00:00.000
248,20260712,20260821,56160,279,306,315,76,1,7,SOA000248,173.7000,173.7000,173.7000,1,1,2026-08-24T00:00:00.000
249,20260723,20260610,12240,104,153,127,34,3,6,SOA000249,174.4000,174.4000,174.4000,1,1,2026-08-24T00:00:00.000
250,20260702,20260731,81240,302,454,454,147,7,3,SOA000250,175.1000,175.1000,175.1000,1,1,2026-08-24T00:00:00.000
251,20260808,20260612,42960,421,249,45,123,7,5,SOA000251,175.8000,175.8000,175.8000,1,1,2026-08-24T00:00:00.000
252,20260823,20260805,21600,482,293,80,280,8,3,SOA000252,176.5000,176.5000,176.5000,1,1,2026-08-24T00:00:00.000
253,20260712,20260815,77700,278,361,194,338,3,1,SOA000253,177.2000,177.2000,177.2000,1,1,2026-08-24T00:00:00.000
254,20260608,20260820,84180,178,352,227,246,3,6,SOA000254,177.9000,177.9000,177.9000,1,1,2026-08-24T00:00:00.000
255,20260823,20260727,81000,475,175,434,280,3,3,SOA000255,178.6000,178.6000,178.6000,1,1,2026-08-24T00:00:00.000
256,20260824,20260530,43500,127,307,430,204,3,6,SOA000256,179.3000,179.3000,179.3000,1,1,2026-08-24T00:00:00.000
257,20260815,20260611,81120,76,164,68,253,5,7,SOA000257,180.0000,180.0000,180.0000,1,1,2026-08-24T00:00:00.000
258,20260625,20260804,31260,154,323,458,76,10,2,SOA000258,180.7000,180.7000,180.7000,1,1,2026-08-24T00:00:00.000
259,20260719,20260602,9180,49,408,263,277,7,5,SOA000259,181.4000,181.4000,181.4000,1,1,2026-08-24T00:00:00.000
260,20260811,20260530,73320,339,184,374,25,10,4,SOA000260,182.1000,182.1000,182.1000,1,1,2026-08-24T00:00:00.000
261,20260817,20260806,43740,456,257,449,111,7,5,SOA000261,182.8000,182.8000,182.8000,1,1,2026-08-24T00:00:00.000
262,20260811,20260528,77160,296,90,81,229,5,7,SOA000262,183.5000,183.5000,183.5000,1,1,2026-08-24T00:00:00.000
263,20260713,20260530,9480,181,126,412,139,7,4,SOA000263,184.2000,184.2000,184.2000,1,1,2026-08-24T00:00:00.000
264,20260824,20260528,45780,145,309,71,261,6,6,SOA000264,184.9000,184.9000,184.9000,1,1,2026-08-24T00:00:00.000
265,20260705,20260806,78780,429,190,222,338,2,4,SOA000265,185.6000,185.6000,185.6000,1,1,2026-08-24T00:00:00.000
266,20260713,20260605,56760,175,237,141,312,10,1,SOA000266,186.3000,186.3000,186.3000,1,1,2026-08-24T00:00:00.000
267,20260816,20260714,20760,395,456,26,155,5,4,SOA000267,187.0000,187.0000,187.0000,1,1,2026-08-24T00:00:00.000
268,20260807,20260615,34140,255,203,59,300,8,3,SOA000268,187.7000,187.7000,187.7000,1,1,2026-08-24T00:00:00.000
269,20260531,20260724,71220,187,248,460,146,4,7,SOA000269,188.4000,188.4000,188.4000,1,1,2026-08-24T00:00:00.000
270,20260805,20260607,7080,193,289,229,22,4,3,SOA000270,189.1000,189.1000,189.1000,1,1,2026-08-24T00:00:00.000
271,20260605,20260701,5520,182,377,452,264,4,4,SOA000271,189.8000,189.8000,189.8000,1,1,2026-08-24T00:00:00.000
272,20260704,20260724,4500,250,205,221,286,2,2,SOA000272,190.5000,190.5000,190.5000,1,1,2026-08-24T00:00:00.000
273,20260528,20260719,27000,239,382,259,226,4,5,SOA000273,191.2000,191.2000,191.2000,1,1,2026-08-24T00:00:00.000
274,20260817,20260619,65160,459,359,206,34,4,2,SOA000274,191.9000,191.9000,191.9000,1,1,2026-08-24T00:00:00.000
275,20260718,20260710,58680,249,441,27,114,4,7,SOA000275,192.6000,192.6000,192.6000,1,1,2026-08-24T00:00:00.000
276,20260626,20260527,3840,176,397,170,5,5,2,SOA000276,193.3000,193.3000,193.3000,1,1,2026-08-24T00:00:00.000
277,20260628,20260620,43620,336,43,115,201,7,1,SOA000277,194.0000,194.0000,194.0000,1,1,2026-08-24T00:00:00.000
278,20260722,20260816,45060,498,366,176,246,10,6,SOA000278,194.7000,194.7000,194.7000,1,1,2026-08-24T00:00:00.000
279,20260810,20260720,24240,105,132,48,306,4,1,SOA000279,195.4000,195.4000,195.4000,1,1,2026-08-24T00:00:00.000
280,20260717,20260609,61620,394,476,378,265,8,1,SOA000280,196.1000,196.1000,196.1000,1,1,2026-08-24T00:00:00.000
281,20260806,20260801,36420,303,277,494,136,1,5,SOA000281,196.8000,196.8000,196.8000,1,1,2026-08-24T00:00:00.000
282,20260812,20260609,82920,223,339,219,310,8,4,SOA000282,197.5000,197.5000,197.5000,1,1,2026-08-24T00:00:00.000
283,20260624,20260528,61260,413,115,397,345,4,5,SOA000283,198.2000,198.2000,198.2000,1,1,2026-08-24T00:00:00.000
284,20260608,20260529,37680,284,153,377,301,3,5,SOA000284,198.9000,198.9000,198.9000,1,1,2026-08-24T00:00:00.000
285,20260731,20260712,46020,197,281,243,277,2,5,SOA000285,199.6000,199.6000,199.6000,1,1,2026-08-24T00:00:00.000
286,20260706,20260606,21420,15,422,258,123,3,4,SOA000286,200.3000,200.3000,200.3000,1,1,2026-08-24T00:00:00.000
287,20260604,20260606,73200,162,409,136,169,8,2,SOA000287,201.0000,201.0000,201.0000,1,1,2026-08-24T00:00:00.000
288,20260721,20260718,32520,417,317,26,275,6,5,SOA000288,201.7000,201.7000,201.7000,1,1,2026-08-24T00:00:00.000
289,20260618,20260606,56700,242,284,330,301,3,2,SOA000289,202.4000,202.4000,202.4000,1,1,2026-08-24T00:00:00.000
290,20260702,20260714,70200,178,274,323,61,4,7,SOA000290,203.1000,203.1000,203.1000,1,1,2026-08-24T00:00:00.000
291,20260715,20260701,82860,280,58,309,75,9,6,SOA000291,203.8000,203.8000,203.8000,1,1,2026-08-24T00:00:00.000
292,20260807,20260621,59220,262,378,112,53,10,5,SOA000292,204.5000,204.5000,204.5000,1,1,2026-08-24T00:00:00.000
293,20260718,20260816,29160,250,416,105,149,8,1,SOA000293,205.2000,205.2000,205.2000,1,1,2026-08-24T00:00:00.000
294,20260623,20260802,32700,282,181,417,9,10,1,SOA000294,205.9000,205.9000,205.9000,1,1,2026-08-24T00:00:00.000
295,20260729,20260728,67680,17,159,258,83,9,4,SOA000295,206.6000,206.6000,206.6000,1,1,2026-08-24T00:00:00.000
296,20260702,20260722,37260,2,232,186,184,6,6,SOA000296,207.3000,207.3000,207.3000,1,1,2026-08-24T00:00:00.000
297,20260713,20260531,9060,265,312,310,264,1,2,SOA000297,208.0000,208.0000,208.0000,1,1,2026-08-24T00:00:00.000
298,20260808,20260708,75300,225,419,409,30,10,2,SOA000298,208.7000,208.7000,208.7000,1,1,2026-08-24T00:00:00.000
299,20260613,20260711,22980,196,419,296,95,8,1,SOA000299,209.4000,209.4000,209.4000,1,1,2026-08-24T00:00:00.000
300,20260612,20260823,11700,313,125,374,234,9,3,SOA000300,210.1000,210.1000,210.1000,1,1,2026-08-24T00:00:00.000
301,20260821,20260530,65460,402,203,477,62,7,1,SOA000301,210.8000,210.8000,210.8000,1,1,2026-08-24T00:00:00.000
302,20260613,20260626,14100,415,103,351,335,8,5,SOA000302,211.5000,211.5000,211.5000,1,1,2026-08-24T00:00:00.000
303,20260814,20260611,36420,256,8,111,232,3,7,SOA000303,212.2000,212.2000,212.2000,1,1,2026-08-24T00:00:00.000
304,20260808,20260723,70260,118,159,311,184,8,4,SOA000304,212.9000,212.9000,212.9000,1,1,2026-08-24T00:00:00.000
305,20260609,20260715,77100,470,109,76,42,3,5,SOA000305,213.6000,213.6000,213.6000,1,1,2026-08-24T00:00:00.000
306,20260811,20260807,67740,256,73,224,272,9,5,SOA000306,214.3000,214.3000,214.3000,1,1,2026-08-24T00:00:00.000
307,20260715,20260709,18900,330,406,395,141,3,2,SOA000307,215.0000,215.0000,215.0000,1,1,2026-08-24T00:00:00.000
308,20260812,20260620,69300,327,441,482,260,2,2,SOA000308,215.7000,215.7000,215.7000,1,1,2026-08-24T00:00:00.000
309,20260813,20260808,71040,346,345,210,162,8,3,SOA000309,216.4000,216.4000,216.4000,1,1,2026-08-24T00:00:00.000
310,20260731,20260730,84900,24,321,314,284,8,7,SOA000310,217.1000,217.1000,217.1000,1,1,2026-08-24T00:00:00.000
311,20260801,20260615,77100,111,333,143,331,3,1,SOA000311,217.8000,217.8000,217.8000,1,1,2026-08-24T00:00:00.000
312,20260806,20260814,5160,334,493,314,37,3,2,SOA000312,218.5000,218.5000,218.5000,1,1,2026-08-24T00:00:00.000
313,20260530,20260802,64020,256,331,51,299,4,6,SOA000313,219.2000,219.2000,219.2000,1,1,2026-08-24T00:00:00.000
314,20260710,20260712,78720,55,86,138,311,3,7,SOA000314,219.9000,219.9000,219.9000,1,1,2026-08-24T00:00:00.000
315,20260724,20260717,10260,243,441,480,166,8,7,SOA000315,220.6000,220.6000,220.6000,1,1,2026-08-24T00:00:00.000
316,20260612,20260809,83700,63,276,326,174,9,2,SOA000316,221.3000,221.3000,221.3000,1,1,2026-08-24T00:00:00.000
317,20260718,20260727,51840,475,89,323,86,10,5,SOA000317,222.0000,222.0000,222.0000,1,1,2026-08-24T00:00:00.000
318,20260608,20260807,68580,500,255,274,3,1,5,SOA000318,222.7000,222.7000,222.7000,1,1,2026-08-24T00:00:00.000
319,20260729,20260701,42900,303,172,14,245,7,5,SOA000319,223.4000,223.4000,223.4000,1,1,2026-08-24T00:00:00.000
320,20260620,20260824,36480,43,482,489,165,7,7,SOA000320,224.1000,224.1000,224.1000,1,1,2026-08-24T00:00:00.000
321,20260615,20260824,84600,208,464,179,167,8,1,SOA000321,224.8000,224.8000,224.8000,1,1,2026-08-24T00:00:00.000
322,20260810,20260821,85800,420,465,381,198,9,2,SOA000322,225.5000,225.5000,225.5000,1,1,2026-08-24T00:00:00.000
323,20260814,20260820,32100,195,368,103,28,4,7,SOA000323,226.2000,226.2000,226.2000,1,1,2026-08-24T00:00:00.000
324,20260612,20260820,20520,344,92,463,44,9,3,SOA000324,226.9000,226.9000,226.9000,1,1,2026-08-24T00:00:00.000
325,20260701,20260731,25200,13,432,429,51,10,1,SOA000325,227.6000,227.6000,227.6000,1,1,2026-08-24T00:00:00.000
326,20260807,20260817,66960,28,441,40,144,3,4,SOA000326,228.3000,228.3000,228.3000,1,1,2026-08-24T00:00:00.000
327,20260715,20260603,24960,359,119,255,55,7,4,SOA000327,229.0000,229.0000,229.0000,1,1,2026-08-24T00:00:00.000
328,20260721,20260610,23160,428,427,483,168,8,6,SOA000328,229.7000,229.7000,229.7000,1,1,2026-08-24T00:00:00.000
329,20260705,20260607,80700,360,484,327,124,6,2,SOA000329,230.4000,230.4000,230.4000,1,1,2026-08-24T00:00:00.000
330,20260804,20260824,75840,260,189,31,320,4,7,SOA000330,231.1000,231.1000,231.1000,1,1,2026-08-24T00:00:00.000
331,20260801,20260630,65460,60,161,195,91,7,3,SOA000331,231.8000,231.8000,231.8000,1,1,2026-08-24T00:00:00.000
332,20260803,20260531,56520,78,388,349,245,7,7,SOA000332,232.5000,232.5000,232.5000,1,1,2026-08-24T00:00:00.000
333,20260711,20260710,19560,418,394,360,93,7,2,SOA000333,233.2000,233.2000,233.2000,1,1,2026-08-24T00:00:00.000
334,20260726,20260527,77520,351,411,287,74,4,5,SOA000334,233.9000,233.9000,233.9000,1,1,2026-08-24T00:00:00.000
335,20260710,20260821,34620,205,398,422,185,10,3,SOA000335,234.6000,234.6000,234.6000,1,1,2026-08-24T00:00:00.000
336,20260611,20260725,27060,8,31,2,241,9,1,SOA000336,235.3000,235.3000,235.3000,1,1,2026-08-24T00:00:00.000
337,20260601,20260814,43140,294,420,163,174,2,5,SOA000337,236.0000,236.0000,236.0000,1,1,2026-08-24T00:00:00.000
338,20260528,20260704,77580,145,81,444,53,5,1,SOA000338,236.7000,236.7000,236.7000,1,1,2026-08-24T00:00:00.000
339,20260630,20260622,22800,364,256,478,100,5,3,SOA000339,237.4000,237.4000,237.4000,1,1,2026-08-24T00:00:00.000
340,20260810,20260722,23280,277,383,59,331,6,6,SOA000340,238.1000,238.1000,238.1000,1,1,2026-08-24T00:00:00.000
341,20260824,20260628,21660,89,10,208,248,7,3,SOA000341,238.8000,238.8000,238.8000,1,1,2026-08-24T00:00:00.000
342,20260729,20260531,360,134,158,210,92,7,3,SOA000342,239.5000,239.5000,239.5000,1,1,2026-08-24T00:00:00.000
343,20260622,20260731,54720,422,391,255,339,10,1,SOA000343,240.2000,240.2000,240.2000,1,1,2026-08-24T00:00:00.000
344,20260616,20260801,8400,7,497,370,308,3,4,SOA000344,240.9000,240.9000,240.9000,1,1,2026-08-24T00:00:00.000
345,20260725,20260626,41280,118,427,287,53,3,4,SOA000345,241.6000,241.6000,241.6000,1,1,2026-08-24T00:00:00.000
346,20260611,20260527,10320,75,406,56,320,6,5,SOA000346,242.3000,242.3000,242.3000,1,1,2026-08-24T00:00:00.000
347,20260709,20260528,17820,239,292,205,229,8,3,SOA000347,243.0000,243.0000,243.0000,1,1,2026-08-24T00:00:00.000
348,20260711,20260627,15240,499,114,51,327,8,4,SOA000348,243.7000,243.7000,243.7000,1,1,2026-08-24T00:00:00.000
349,20260627,20260626,58320,235,345,341,51,7,6,SOA000349,244.4000,244.4000,244.4000,1,1,2026-08-24T00:00:00.000
350,20260724,20260531,24120,446,330,447,317,8,2,SOA000350,245.1000,245.1000,245.1000,1,1,2026-08-24T00:00:00.000
351,20260616,20260821,77460,23,344,123,309,1,6,SOA000351,245.8000,245.8000,245.8000,1,1,2026-08-24T00:00:00.000
352,20260607,20260619,81120,176,423,174,185,8,3,SOA000352,246.5000,246.5000,246.5000,1,1,2026-08-24T00:00:00.000
353,20260823,20260714,24420,197,157,427,289,1,6,SOA000353,247.2000,247.2000,247.2000,1,1,2026-08-24T00:00:00.000
354,20260606,20260617,69360,215,293,221,324,3,4,SOA000354,247.9000,247.9000,247.9000,1,1,2026-08-24T00:00:00.000
355,20260604,20260613,60180,169,225,491,135,6,2,SOA000355,248.6000,248.6000,248.6000,1,1,2026-08-24T00:00:00.000
356,20260730,20260810,64500,406,167,192,149,1,5,SOA000356,249.3000,249.3000,249.3000,1,1,2026-08-24T00:00:00.000
357,20260815,20260625,14460,405,458,466,30,4,5,SOA000357,250.0000,250.0000,250.0000,1,1,2026-08-24T00:00:00.000
358,20260606,20260610,70200,169,423,184,85,4,4,SOA000358,250.7000,250.7000,250.7000,1,1,2026-08-24T00:00:00.000
359,20260629,20260703,51360,393,31,192,20,9,1,SOA000359,251.4000,251.4000,251.4000,1,1,2026-08-24T00:00:00.000
360,20260730,20260617,40920,111,468,490,42,2,7,SOA000360,252.1000,252.1000,252.1000,1,1,2026-08-24T00:00:00.000
361,20260707,20260624,67560,480,442,14,242,10,3,SOA000361,252.8000,252.8000,252.8000,1,1,2026-08-24T00:00:00.000
362,20260529,20260810,42660,348,399,27,242,8,2,SOA000362,253.5000,253.5000,253.5000,1,1,2026-08-24T00:00:00.000
363,20260611,20260702,33600,479,63,449,229,9,7,SOA000363,254.2000,254.2000,254.2000,1,1,2026-08-24T00:00:00.000
364,20260625,20260726,480,4,311,106,307,4,2,SOA000364,254.9000,254.9000,254.9000,1,1,2026-08-24T00:00:00.000
365,20260804,20260626,50520,497,432,102,261,3,6,SOA000365,255.6000,255.6000,255.6000,1,1,2026-08-24T00:00:00.000
366,20260603,20260812,33900,436,346,410,180,2,5,SOA000366,256.3000,256.3000,256.3000,1,1,2026-08-24T00:00:00.000
367,20260529,20260608,51900,378,307,321,27,5,5,SOA000367,257.0000,257.0000,257.0000,1,1,2026-08-24T00:00:00.000
368,20260621,20260614,82140,328,152,424,278,2,2,SOA000368,257.7000,257.7000,257.7000,1,1,2026-08-24T00:00:00.000
369,20260807,20260624,1020,18,8,18,327,5,7,SOA000369,258.4000,258.4000,258.4000,1,1,2026-08-24T00:00:00.000
370,20260801,20260614,77220,331,283,286,237,10,6,SOA000370,259.1000,259.1000,259.1000,1,1,2026-08-24T00:00:00.000
371,20260610,20260727,50520,199,119,98,342,8,5,SOA000371,259.8000,259.8000,259.8000,1,1,2026-08-24T00:00:00.000
372,20260817,20260820,41220,375,150,406,329,5,2,SOA000372,260.5000,260.5000,260.5000,1,1,2026-08-24T00:00:00.000
373,20260812,20260628,52500,191,309,415,325,10,5,SOA000373,261.2000,261.2000,261.2000,1,1,2026-08-24T00:00:00.000
374,20260730,20260530,83940,231,60,145,284,7,4,SOA000374,261.9000,261.9000,261.9000,1,1,2026-08-24T00:00:00.000
375,20260821,20260819,42960,474,45,55,115,2,5,SOA000375,262.6000,262.6000,262.6000,1,1,2026-08-24T00:00:00.000
376,20260711,20260802,1980,261,334,60,254,7,1,SOA000376,263.3000,263.3000,263.3000,1,1,2026-08-24T00:00:00.000
377,20260630,20260820,28320,187,144,4,175,8,4,SOA000377,264.0000,264.0000,264.0000,1,1,2026-08-24T00:00:00.000
378,20260630,20260615,52200,173,83,208,132,5,7,SOA000378,264.7000,264.7000,264.7000,1,1,2026-08-24T00:00:00.000
379,20260813,20260702,49140,163,40,129,297,3,5,SOA000379,265.4000,265.4000,265.4000,1,1,2026-08-24T00:00:00.000
380,20260717,20260728,30240,187,182,159,130,3,1,SOA000380,266.1000,266.1000,266.1000,1,1,2026-08-24T00:00:00.000
381,20260613,20260603,27000,54,83,419,121,8,4,SOA000381,266.8000,266.8000,266.8000,1,1,2026-08-24T00:00:00.000
382,20260719,20260726,58140,41,393,238,80,2,4,SOA000382,267.5000,267.5000,267.5000,1,1,2026-08-24T00:00:00.000
383,20260725,20260821,55080,26,272,91,290,7,3,SOA000383,268.2000,268.2000,268.2000,1,1,2026-08-24T00:00:00.000
384,20260702,20260708,42060,450,360,377,276,1,5,SOA000384,268.9000,268.9000,268.9000,1,1,2026-08-24T00:00:00.000
385,20260805,20260727,85680,109,436,365,148,4,2,SOA000385,269.6000,269.6000,269.6000,1,1,2026-08-24T00:00:00.000
386,20260620,20260815,69720,425,53,336,301,7,2,SOA000386,270.3000,270.3000,270.3000,1,1,2026-08-24T00:00:00.000
387,20260704,20260817,57960,34,319,426,225,3,7,SOA000387,271.0000,271.0000,271.0000,1,1,2026-08-24T00:00:00.000
388,20260730,20260622,36840,355,457,120,339,10,3,SOA000388,271.7000,271.7000,271.7000,1,1,2026-08-24T00:00:00.000
389,20260812,20260819,67440,465,198,240,149,1,6,SOA000389,272.4000,272.4000,272.4000,1,1,2026-08-24T00:00:00.000
390,20260821,20260710,83820,324,77,427,163,7,3,SOA000390,273.1000,273.1000,273.1000,1,1,2026-08-24T00:00:00.000
391,20260712,20260712,63540,320,416,305,46,3,3,SOA000391,273.8000,273.8000,273.8000,1,1,2026-08-24T00:00:00.000
392,20260614,20260818,42780,231,496,494,114,8,3,SOA000392,274.5000,274.5000,274.5000,1,1,2026-08-24T00:00:00.000
393,20260803,20260611,40080,211,453,487,168,2,2,SOA000393,275.2000,275.2000,275.2000,1,1,2026-08-24T00:00:00.000
394,20260818,20260702,69180,329,461,347,230,2,6,SOA000394,275.9000,275.9000,275.9000,1,1,2026-08-24T00:00:00.000
395,20260616,20260619,10200,458,346,102,99,10,6,SOA000395,276.6000,276.6000,276.6000,1,1,2026-08-24T00:00:00.000
396,20260728,20260627,4380,67,198,132,127,5,5,SOA000396,277.3000,277.3000,277.3000,1,1,2026-08-24T00:00:00.000
397,20260627,20260717,32580,221,194,117,256,3,1,SOA000397,278.0000,278.0000,278.0000,1,1,2026-08-24T00:00:00.000
398,20260619,20260803,17100,317,6,59,249,7,3,SOA000398,278.7000,278.7000,278.7000,1,1,2026-08-24T00:00:00.000
399,20260531,20260805,54180,313,26,45,12,2,4,SOA000399,279.4000,279.4000,279.4000,1,1,2026-08-24T00:00:00.000
400,20260819,20260723,19020,250,237,303,72,5,1,SOA000400,280.1000,280.1000,280.1000,1,1,2026-08-24T00:00:00.000
401,20260529,20260601,5340,226,140,466,193,7,5,SOA000401,280.8000,280.8000,280.8000,1,1,2026-08-24T00:00:00.000
402,20260703,20260802,10320,287,54,378,221,2,5,SOA000402,281.5000,281.5000,281.5000,1,1,2026-08-24T00:00:00.000
403,20260710,20260624,79980,60,23,140,171,8,5,SOA000403,282.2000,282.2000,282.2000,1,1,2026-08-24T00:00:00.000
404,20260809,20260710,32640,375,45,255,29,3,2,SOA000404,282.9000,282.9000,282.9000,1,1,2026-08-24T00:00:00.000
