LaborHeadcountSnapshotKey,SnapshotDateKey,PlantKey,CostCenterKey,BusinessUnitKey,LaborJobGradeKey,LaborEmploymentStatusKey,HeadcountQuantity,FullTimeEquivalentQuantity,OpenPositionQuantity,SourceSystemKey,BatchId,LoadedAtUtc
275,20260610,193,116,62,33,2,192.6000,192.6000,192.6000,1,1,2026-08-24T00:00:00.000
276,20260802,62,242,88,1,6,193.3000,193.3000,193.3000,1,1,2026-08-24T00:00:00.000
277,20260720,265,400,406,4,5,194.0000,194.0000,194.0000,1,1,2026-08-24T00:00:00.000
278,20260621,232,360,333,1,7,194.7000,194.7000,194.7000,1,1,2026-08-24T00:00:00.000
279,20260706,215,411,157,11,8,195.4000,195.4000,195.4000,1,1,2026-08-24T00:00:00.000
280,20260629,164,396,405,34,3,196.1000,196.1000,196.1000,1,1,2026-08-24T00:00:00.000
281,20260725,36,285,401,32,4,196.8000,196.8000,196.8000,1,1,2026-08-24T00:00:00.000
282,20260717,278,10,468,21,8,197.5000,197.5000,197.5000,1,1,2026-08-24T00:00:00.000
283,20260815,278,286,317,32,7,198.2000,198.2000,198.2000,1,1,2026-08-24T00:00:00.000
284,20260710,27,434,95,8,8,198.9000,198.9000,198.9000,1,1,2026-08-24T00:00:00.000
285,20260816,98,256,357,26,5,199.6000,199.6000,199.6000,1,1,2026-08-24T00:00:00.000
286,20260814,160,106,55,8,3,200.3000,200.3000,200.3000,1,1,2026-08-24T00:00:00.000
287,20260806,126,164,124,22,3,201.0000,201.0000,201.0000,1,1,2026-08-24T00:00:00.000
288,20260823,96,254,111,34,5,201.7000,201.7000,201.7000,1,1,2026-08-24T00:00:00.000
289,20260530,286,307,186,1,7,202.4000,202.4000,202.4000,1,1,2026-08-24T00:00:00.000
290,20260703,231,402,7,22,5,203.1000,203.1000,203.1000,1,1,2026-08-24T00:00:00.000
291,20260616,141,430,112,17,1,203.8000,203.8000,203.8000,1,1,2026-08-24T00:00:00.000
292,20260722,197,491,8,28,2,204.5000,204.5000,204.5000,1,1,2026-08-24T00:00:00.000
293,20260820,54,438,449,34,5,205.2000,205.2000,205.2000,1,1,2026-08-24T00:00:00.000
294,20260702,219,215,157,22,1,205.9000,205.9000,205.9000,1,1,2026-08-24T00:00:00.000
295,20260710,54,435,164,5,5,206.6000,206.6000,206.6000,1,1,2026-08-24T00:00:00.000
296,20260729,93,97,211,26,3,207.3000,207.3000,207.3000,1,1,2026-08-24T00:00:00.000
297,20260720,190,395,150,31,4,208.0000,208.0000,208.0000,1,1,2026-08-24T00:00:00.000
298,20260821,220,223,331,32,4,208.7000,208.7000,208.7000,1,1,2026-08-24T00:00:00.000
299,20260622,224,333,205,3,2,209.4000,209.4000,209.4000,1,1,2026-08-24T00:00:00.000
300,20260717,35,10,430,30,6,210.1000,210.1000,210.1000,1,1,2026-08-24T00:00:00.000
301,20260608,251,232,382,34,3,210.8000,210.8000,210.8000,1,1,2026-08-24T00:00:00.000
302,20260626,109,243,192,2,6,211.5000,211.5000,211.5000,1,1,2026-08-24T00:00:00.000
303,20260822,165,443,51,12,8,212.2000,212.2000,212.2000,1,1,2026-08-24T00:00:00.000
304,20260801,297,265,344,8,5,212.9000,212.9000,212.9000,1,1,2026-08-24T00:00:00.000
305,20260725,284,400,483,19,2,213.6000,213.6000,213.6000,1,1,2026-08-24T00:00:00.000
306,20260818,184,283,43,7,4,214.3000,214.3000,214.3000,1,1,2026-08-24T00:00:00.000
307,20260711,343,256,128,31,5,215.0000,215.0000,215.0000,1,1,2026-08-24T00:00:00.000
308,20260616,43,341,191,31,6,215.7000,215.7000,215.7000,1,1,2026-08-24T00:00:00.000
309,20260823,13,141,160,14,5,216.4000,216.4000,216.4000,1,1,2026-08-24T00:00:00.000
310,20260628,322,174,322,25,3,217.1000,217.1000,217.1000,1,1,2026-08-24T00:00:00.000
311,20260713,155,141,1,3,1,217.8000,217.8000,217.8000,1,1,2026-08-24T00:00:00.000
312,20260706,147,387,27,7,4,218.5000,218.5000,218.5000,1,1,2026-08-24T00:00:00.000
313,20260729,200,2,35,23,8,219.2000,219.2000,219.2000,1,1,2026-08-24T00:00:00.000
314,20260608,220,208,346,8,8,219.9000,219.9000,219.9000,1,1,2026-08-24T00:00:00.000
315,20260630,135,184,58,21,4,220.6000,220.6000,220.6000,1,1,2026-08-24T00:00:00.000
316,20260528,30,446,45,29,7,221.3000,221.3000,221.3000,1,1,2026-08-24T00:00:00.000
317,20260703,204,163,19,16,2,222.0000,222.0000,222.0000,1,1,2026-08-24T00:00:00.000
318,20260602,180,21,213,17,5,222.7000,222.7000,222.7000,1,1,2026-08-24T00:00:00.000
319,20260811,338,39,97,18,2,223.4000,223.4000,223.4000,1,1,2026-08-24T00:00:00.000
320,20260618,180,246,26,3,1,224.1000,224.1000,224.1000,1,1,2026-08-24T00:00:00.000
321,20260821,28,241,208,15,5,224.8000,224.8000,224.8000,1,1,2026-08-24T00:00:00.000
322,20260629,118,49,397,25,6,225.5000,225.5000,225.5000,1,1,2026-08-24T00:00:00.000
323,20260822,91,451,76,6,2,226.2000,226.2000,226.2000,1,1,2026-08-24T00:00:00.000
324,20260624,343,221,375,18,4,226.9000,226.9000,226.9000,1,1,2026-08-24T00:00:00.000
325,20260718,320,437,360,29,6,227.6000,227.6000,227.6000,1,1,2026-08-24T00:00:00.000
326,20260716,239,88,72,12,1,228.3000,228.3000,228.3000,1,1,2026-08-24T00:00:00.000
327,20260604,46,88,368,23,7,229.0000,229.0000,229.0000,1,1,2026-08-24T00:00:00.000
328,20260608,23,454,444,21,6,229.7000,229.7000,229.7000,1,1,2026-08-24T00:00:00.000
329,20260630,210,81,283,31,7,230.4000,230.4000,230.4000,1,1,2026-08-24T00:00:00.000
330,20260618,105,46,254,10,1,231.1000,231.1000,231.1000,1,1,2026-08-24T00:00:00.000
331,20260706,147,475,66,21,6,231.8000,231.8000,231.8000,1,1,2026-08-24T00:00:00.000
332,20260614,225,293,67,18,2,232.5000,232.5000,232.5000,1,1,2026-08-24T00:00:00.000
333,20260601,112,281,491,28,1,233.2000,233.2000,233.2000,1,1,2026-08-24T00:00:00.000
334,20260531,281,129,281,2,4,233.9000,233.9000,233.9000,1,1,2026-08-24T00:00:00.000
335,20260810,274,341,12,30,4,234.6000,234.6000,234.6000,1,1,2026-08-24T00:00:00.000
336,20260529,216,21,49,12,2,235.3000,235.3000,235.3000,1,1,2026-08-24T00:00:00.000
337,20260703,310,148,356,33,1,236.0000,236.0000,236.0000,1,1,2026-08-24T00:00:00.000
338,20260817,118,247,479,32,2,236.7000,236.7000,236.7000,1,1,2026-08-24T00:00:00.000
339,20260806,139,92,55,19,7,237.4000,237.4000,237.4000,1,1,2026-08-24T00:00:00.000
340,20260602,211,439,188,33,2,238.1000,238.1000,238.1000,1,1,2026-08-24T00:00:00.000
341,20260709,121,418,64,12,5,238.8000,238.8000,238.8000,1,1,2026-08-24T00:00:00.000
342,20260701,46,262,195,2,7,239.5000,239.5000,239.5000,1,1,2026-08-24T00:00:00.000
343,20260817,170,168,23,8,1,240.2000,240.2000,240.2000,1,1,2026-08-24T00:00:00.000
344,20260819,235,203,181,3,2,240.9000,240.9000,240.9000,1,1,2026-08-24T00:00:00.000
345,20260722,8,395,243,3,5,241.6000,241.6000,241.6000,1,1,2026-08-24T00:00:00.000
346,20260823,24,179,83,17,6,242.3000,242.3000,242.3000,1,1,2026-08-24T00:00:00.000
347,20260621,207,440,263,3,5,243.0000,243.0000,243.0000,1,1,2026-08-24T00:00:00.000
348,20260723,8,255,466,29,8,243.7000,243.7000,243.7000,1,1,2026-08-24T00:00:00.000
349,20260817,72,473,102,15,8,244.4000,244.4000,244.4000,1,1,2026-08-24T00:00:00.000
350,20260609,343,440,12,24,2,245.1000,245.1000,245.1000,1,1,2026-08-24T00:00:00.000
351,20260815,243,117,412,32,8,245.8000,245.8000,245.8000,1,1,2026-08-24T00:00:00.000
352,20260628,314,421,84,9,3,246.5000,246.5000,246.5000,1,1,2026-08-24T00:00:00.000
353,20260720,241,284,416,5,7,247.2000,247.2000,247.2000,1,1,2026-08-24T00:00:00.000
354,20260808,304,183,110,1,5,247.9000,247.9000,247.9000,1,1,2026-08-24T00:00:00.000
355,20260728,171,272,456,1,4,248.6000,248.6000,248.6000,1,1,2026-08-24T00:00:00.000
356,20260808,145,150,297,29,3,249.3000,249.3000,249.3000,1,1,2026-08-24T00:00:00.000
357,20260803,204,211,449,34,7,250.0000,250.0000,250.0000,1,1,2026-08-24T00:00:00.000
358,20260709,255,286,163,13,1,250.7000,250.7000,250.7000,1,1,2026-08-24T00:00:00.000
359,20260531,73,357,257,8,8,251.4000,251.4000,251.4000,1,1,2026-08-24T00:00:00.000
360,20260605,160,262,4,11,4,252.1000,252.1000,252.1000,1,1,2026-08-24T00:00:00.000
361,20260706,62,125,11,9,4,252.8000,252.8000,252.8000,1,1,2026-08-24T00:00:00.000
362,20260822,305,58,102,25,2,253.5000,253.5000,253.5000,1,1,2026-08-24T00:00:00.000
363,20260819,140,404,204,33,6,254.2000,254.2000,254.2000,1,1,2026-08-24T00:00:00.000
364,20260704,285,70,451,32,3,254.9000,254.9000,254.9000,1,1,2026-08-24T00:00:00.000
365,20260611,133,132,14,12,6,255.6000,255.6000,255.6000,1,1,2026-08-24T00:00:00.000
366,20260714,144,296,326,23,2,256.3000,256.3000,256.3000,1,1,2026-08-24T00:00:00.000
367,20260527,11,263,137,23,5,257.0000,257.0000,257.0000,1,1,2026-08-24T00:00:00.000
368,20260730,229,326,328,4,2,257.7000,257.7000,257.7000,1,1,2026-08-24T00:00:00.000
369,20260721,218,117,78,5,7,258.4000,258.4000,258.4000,1,1,2026-08-24T00:00:00.000
370,20260624,37,440,496,8,8,259.1000,259.1000,259.1000,1,1,2026-08-24T00:00:00.000
371,20260820,146,452,87,16,2,259.8000,259.8000,259.8000,1,1,2026-08-24T00:00:00.000
372,20260717,305,202,430,2,5,260.5000,260.5000,260.5000,1,1,2026-08-24T00:00:00.000
373,20260805,156,103,457,6,1,261.2000,261.2000,261.2000,1,1,2026-08-24T00:00:00.000
374,20260803,331,144,173,12,6,261.9000,261.9000,261.9000,1,1,2026-08-24T00:00:00.000
375,20260616,115,302,489,29,1,262.6000,262.6000,262.6000,1,1,2026-08-24T00:00:00.000
376,20260610,271,125,297,11,1,263.3000,263.3000,263.3000,1,1,2026-08-24T00:00:00.000
377,20260717,282,263,197,11,5,264.0000,264.0000,264.0000,1,1,2026-08-24T00:00:00.000
378,20260804,160,76,359,3,3,264.7000,264.7000,264.7000,1,1,2026-08-24T00:00:00.000
379,20260606,182,57,384,20,1,265.4000,265.4000,265.4000,1,1,2026-08-24T00:00:00.000
380,20260805,277,401,212,25,6,266.1000,266.1000,266.1000,1,1,2026-08-24T00:00:00.000
381,20260604,232,82,492,22,5,266.8000,266.8000,266.8000,1,1,2026-08-24T00:00:00.000
382,20260808,23,67,314,24,6,267.5000,267.5000,267.5000,1,1,2026-08-24T00:00:00.000
383,20260812,340,462,225,12,3,268.2000,268.2000,268.2000,1,1,2026-08-24T00:00:00.000
384,20260623,24,487,160,14,6,268.9000,268.9000,268.9000,1,1,2026-08-24T00:00:00.000
385,20260623,233,7,441,26,6,269.6000,269.6000,269.6000,1,1,2026-08-24T00:00:00.000
386,20260711,330,494,158,8,2,270.3000,270.3000,270.3000,1,1,2026-08-24T00:00:00.000
387,20260605,343,181,73,15,7,271.0000,271.0000,271.0000,1,1,2026-08-24T00:00:00.000
388,20260617,344,109,80,18,7,271.7000,271.7000,271.7000,1,1,2026-08-24T00:00:00.000
389,20260623,181,274,472,16,8,272.4000,272.4000,272.4000,1,1,2026-08-24T00:00:00.000
390,20260701,246,127,232,31,7,273.1000,273.1000,273.1000,1,1,2026-08-24T00:00:00.000
391,20260729,180,134,132,6,6,273.8000,273.8000,273.8000,1,1,2026-08-24T00:00:00.000
392,20260709,215,301,370,33,2,274.5000,274.5000,274.5000,1,1,2026-08-24T00:00:00.000
393,20260710,113,174,31,19,2,275.2000,275.2000,275.2000,1,1,2026-08-24T00:00:00.000
394,20260808,261,176,327,33,4,275.9000,275.9000,275.9000,1,1,2026-08-24T00:00:00.000
395,20260824,76,8,112,13,2,276.6000,276.6000,276.6000,1,1,2026-08-24T00:00:00.000
396,20260711,140,148,154,27,5,277.3000,277.3000,277.3000,1,1,2026-08-24T00:00:00.000
397,20260814,238,273,105,25,2,278.0000,278.0000,278.0000,1,1,2026-08-24T00:00:00.000
398,20260822,198,266,228,29,5,278.7000,278.7000,278.7000,1,1,2026-08-24T00:00:00.000
399,20260804,201,138,252,30,6,279.4000,279.4000,279.4000,1,1,2026-08-24T00:00:00.000
400,20260711,193,112,454,6,3,280.1000,280.1000,280.1000,1,1,2026-08-24T00:00:00.000
401,20260602,310,22,368,24,3,280.8000,280.8000,280.8000,1,1,2026-08-24T00:00:00.000
402,20260602,101,411,336,11,7,281.5000,281.5000,281.5000,1,1,2026-08-24T00:00:00.000
403,20260731,326,289,423,7,2,282.2000,282.2000,282.2000,1,1,2026-08-24T00:00:00.000
404,20260710,17,105,327,11,3,282.9000,282.9000,282.9000,1,1,2026-08-24T00:00:00.000
405,20260603,294,326,3,4,6,283.6000,283.6000,283.6000,1,1,2026-08-24T00:00:00.000
406,20260529,245,484,108,28,8,284.3000,284.3000,284.3000,1,1,2026-08-24T00:00:00.000
407,20260530,286,335,137,19,8,285.0000,285.0000,285.0000,1,1,2026-08-24T00:00:00.000
408,20260729,207,301,233,16,8,285.7000,285.7000,285.7000,1,1,2026-08-24T00:00:00.000
409,20260711,229,190,243,12,7,286.4000,286.4000,286.4000,1,1,2026-08-24T00:00:00.000
410,20260620,239,227,136,15,4,287.1000,287.1000,287.1000,1,1,2026-08-24T00:00:00.000
411,20260720,216,91,83,28,4,287.8000,287.8000,287.8000,1,1,2026-08-24T00:00:00.000
412,20260708,129,157,250,21,1,288.5000,288.5000,288.5000,1,1,2026-08-24T00:00:00.000
413,20260812,218,376,17,3,4,289.2000,289.2000,289.2000,1,1,2026-08-24T00:00:00.000
414,20260626,328,180,248,14,7,289.9000,289.9000,289.9000,1,1,2026-08-24T00:00:00.000
415,20260818,346,290,312,3,3,290.6000,290.6000,290.6000,1,1,2026-08-24T00:00:00.000
416,20260804,174,312,481,20,5,291.3000,291.3000,291.3000,1,1,2026-08-24T00:00:00.000
417,20260609,199,465,7,7,5,292.0000,292.0000,292.0000,1,1,2026-08-24T00:00:00.000
418,20260621,217,309,177,1,7,292.7000,292.7000,292.7000,1,1,2026-08-24T00:00:00.000
419,20260620,64,475,88,31,3,293.4000,293.4000,293.4000,1,1,2026-08-24T00:00:00.000
420,20260804,225,359,165,11,4,294.1000,294.1000,294.1000,1,1,2026-08-24T00:00:00.000
421,20260721,72,33,78,10,2,294.8000,294.8000,294.8000,1,1,2026-08-24T00:00:00.000
422,20260730,85,214,185,4,5,295.5000,295.5000,295.5000,1,1,2026-08-24T00:00:00.000
423,20260623,109,221,28,5,1,296.2000,296.2000,296.2000,1,1,2026-08-24T00:00:00.000
424,20260717,175,317,111,19,1,296.9000,296.9000,296.9000,1,1,2026-08-24T00:00:00.000
425,20260816,82,289,423,26,1,297.6000,297.6000,297.6000,1,1,2026-08-24T00:00:00.000
426,20260603,91,475,141,30,5,298.3000,298.3000,298.3000,1,1,2026-08-24T00:00:00.000
427,20260819,293,392,322,7,8,299.0000,299.0000,299.0000,1,1,2026-08-24T00:00:00.000
428,20260702,157,180,158,21,5,299.7000,299.7000,299.7000,1,1,2026-08-24T00:00:00.000
429,20260702,152,189,182,24,5,300.4000,300.4000,300.4000,1,1,2026-08-24T00:00:00.000
430,20260803,17,475,62,30,2,301.1000,301.1000,301.1000,1,1,2026-08-24T00:00:00.000
431,20260714,20,25,108,33,7,301.8000,301.8000,301.8000,1,1,2026-08-24T00:00:00.000
432,20260717,290,483,490,30,5,302.5000,302.5000,302.5000,1,1,2026-08-24T00:00:00.000
433,20260608,235,227,244,4,3,303.2000,303.2000,303.2000,1,1,2026-08-24T00:00:00.000
434,20260711,340,287,1,15,3,303.9000,303.9000,303.9000,1,1,2026-08-24T00:00:00.000
435,20260805,116,395,472,8,2,304.6000,304.6000,304.6000,1,1,2026-08-24T00:00:00.000
436,20260724,271,75,205,1,2,305.3000,305.3000,305.3000,1,1,2026-08-24T00:00:00.000
437,20260706,110,423,144,29,4,306.0000,306.0000,306.0000,1,1,2026-08-24T00:00:00.000
438,20260812,328,19,454,7,2,306.7000,306.7000,306.7000,1,1,2026-08-24T00:00:00.000
439,20260531,66,200,118,21,4,307.4000,307.4000,307.4000,1,1,2026-08-24T00:00:00.000
440,20260702,128,42,213,21,7,308.1000,308.1000,308.1000,1,1,2026-08-24T00:00:00.000
441,20260723,246,419,226,15,1,308.8000,308.8000,308.8000,1,1,2026-08-24T00:00:00.000
442,20260706,111,14,313,10,7,309.5000,309.5000,309.5000,1,1,2026-08-24T00:00:00.000
443,20260721,77,105,181,23,1,310.2000,310.2000,310.2000,1,1,2026-08-24T00:00:00.000
444,20260703,221,421,168,2,8,310.9000,310.9000,310.9000,1,1,2026-08-24T00:00:00.000
445,20260730,324,468,261,25,6,311.6000,311.6000,311.6000,1,1,2026-08-24T00:00:00.000
446,20260704,246,261,237,15,6,312.3000,312.3000,312.3000,1,1,2026-08-24T00:00:00.000
447,20260719,157,117,228,29,5,313.0000,313.0000,313.0000,1,1,2026-08-24T00:00:00.000
448,20260811,326,122,155,23,1,313.7000,313.7000,313.7000,1,1,2026-08-24T00:00:00.000
449,20260623,265,112,281,17,3,314.4000,314.4000,314.4000,1,1,2026-08-24T00:00:00.000
450,20260729,342,240,361,28,3,315.1000,315.1000,315.1000,1,1,2026-08-24T00:00:00.000
451,20260819,165,425,386,7,7,315.8000,315.8000,315.8000,1,1,2026-08-24T00:00:00.000
452,20260623,127,440,29,6,7,316.5000,316.5000,316.5000,1,1,2026-08-24T00:00:00.000
453,20260620,280,132,497,6,4,317.2000,317.2000,317.2000,1,1,2026-08-24T00:00:00.000
454,20260623,38,321,124,19,8,317.9000,317.9000,317.9000,1,1,2026-08-24T00:00:00.000
455,20260718,55,265,90,29,4,318.6000,318.6000,318.6000,1,1,2026-08-24T00:00:00.000
456,20260707,198,424,410,14,8,319.3000,319.3000,319.3000,1,1,2026-08-24T00:00:00.000
457,20260603,285,455,474,6,4,320.0000,320.0000,320.0000,1,1,2026-08-24T00:00:00.000
458,20260712,234,405,190,18,4,320.7000,320.7000,320.7000,1,1,2026-08-24T00:00:00.000
459,20260611,116,111,48,12,1,321.4000,321.4000,321.4000,1,1,2026-08-24T00:00:00.000
460,20260629,292,204,288,34,3,322.1000,322.1000,322.1000,1,1,2026-08-24T00:00:00.000
461,20260612,71,8,238,30,6,322.8000,322.8000,322.8000,1,1,2026-08-24T00:00:00.000
462,20260611,281,66,97,27,6,323.5000,323.5000,323.5000,1,1,2026-08-24T00:00:00.000
463,20260601,36,439,213,2,7,324.2000,324.2000,324.2000,1,1,2026-08-24T00:00:00.000
464,20260604,261,248,438,1,7,324.9000,324.9000,324.9000,1,1,2026-08-24T00:00:00.000
465,20260713,96,248,397,34,6,325.6000,325.6000,325.6000,1,1,2026-08-24T00:00:00.000
466,20260607,130,35,225,2,1,326.3000,326.3000,326.3000,1,1,2026-08-24T00:00:00.000
467,20260806,115,292,9,28,3,327.0000,327.0000,327.0000,1,1,2026-08-24T00:00:00.000
468,20260713,81,187,84,11,2,327.7000,327.7000,327.7000,1,1,2026-08-24T00:00:00.000
469,20260721,75,329,338,23,4,328.4000,328.4000,328.4000,1,1,2026-08-24T00:00:00.000
470,20260821,336,271,21,11,7,329.1000,329.1000,329.1000,1,1,2026-08-24T00:00:00.000
471,20260603,268,184,471,9,1,329.8000,329.8000,329.8000,1,1,2026-08-24T00:00:00.000
472,20260713,11,224,479,9,5,330.5000,330.5000,330.5000,1,1,2026-08-24T00:00:00.000
473,20260809,229,465,258,18,8,331.2000,331.2000,331.2000,1,1,2026-08-24T00:00:00.000
474,20260814,93,191,226,32,6,331.9000,331.9000,331.9000,1,1,2026-08-24T00:00:00.000
475,20260822,242,314,26,23,5,332.6000,332.6000,332.6000,1,1,2026-08-24T00:00:00.000
476,20260531,80,294,117,32,8,333.3000,333.3000,333.3000,1,1,2026-08-24T00:00:00.000
477,20260609,89,476,106,3,6,334.0000,334.0000,334.0000,1,1,2026-08-24T00:00:00.000
478,20260813,199,405,418,2,6,334.7000,334.7000,334.7000,1,1,2026-08-24T00:00:00.000
479,20260624,23,162,143,7,8,335.4000,335.4000,335.4000,1,1,2026-08-24T00:00:00.000
480,20260620,274,494,480,9,4,336.1000,336.1000,336.1000,1,1,2026-08-24T00:00:00.000
481,20260709,189,144,85,28,6,336.8000,336.8000,336.8000,1,1,2026-08-24T00:00:00.000
482,20260618,254,142,462,12,5,337.5000,337.5000,337.5000,1,1,2026-08-24T00:00:00.000
483,20260820,151,408,238,31,2,338.2000,338.2000,338.2000,1,1,2026-08-24T00:00:00.000
484,20260704,300,455,328,30,4,338.9000,338.9000,338.9000,1,1,2026-08-24T00:00:00.000
485,20260611,31,126,143,6,1,339.6000,339.6000,339.6000,1,1,2026-08-24T00:00:00.000
486,20260719,326,226,393,30,8,340.3000,340.3000,340.3000,1,1,2026-08-24T00:00:00.000
487,20260701,112,159,135,20,3,341.0000,341.0000,341.0000,1,1,2026-08-24T00:00:00.000
488,20260713,300,320,165,33,3,341.7000,341.7000,341.7000,1,1,2026-08-24T00:00:00.000
489,20260615,57,361,137,21,2,342.4000,342.4000,342.4000,1,1,2026-08-24T00:00:00.000
490,20260708,54,356,285,23,1,343.1000,343.1000,343.1000,1,1,2026-08-24T00:00:00.000
491,20260618,83,41,133,4,1,343.8000,343.8000,343.8000,1,1,2026-08-24T00:00:00.000
492,20260818,193,92,219,14,1,344.5000,344.5000,344.5000,1,1,2026-08-24T00:00:00.000
493,20260610,147,22,481,9,7,345.2000,345.2000,345.2000,1,1,2026-08-24T00:00:00.000
494,20260708,294,296,204,2,3,345.9000,345.9000,345.9000,1,1,2026-08-24T00:00:00.000
495,20260601,63,95,216,8,8,346.6000,346.6000,346.6000,1,1,2026-08-24T00:00:00.000
496,20260622,225,489,255,7,1,347.3000,347.3000,347.3000,1,1,2026-08-24T00:00:00.000
497,20260724,71,384,321,25,3,348.0000,348.0000,348.0000,1,1,2026-08-24T00:00:00.000
498,20260807,123,387,341,6,4,348.7000,348.7000,348.7000,1,1,2026-08-24T00:00:00.000
499,20260816,140,471,448,34,4,349.4000,349.4000,349.4000,1,1,2026-08-24T00:00:00.000
500,20260717,87,468,98,9,7,350.1000,350.1000,350.1000,1,1,2026-08-24T00:00:00.000
501,20260706,88,312,29,13,8,350.8000,350.8000,350.8000,1,1,2026-08-24T00:00:00.000
502,20260530,304,281,392,1,1,351.5000,351.5000,351.5000,1,1,2026-08-24T00:00:00.000
503,20260529,340,309,304,27,4,352.2000,352.2000,352.2000,1,1,2026-08-24T00:00:00.000
504,20260605,337,460,6,5,3,352.9000,352.9000,352.9000,1,1,2026-08-24T00:00:00.000
505,20260804,43,8,383,13,3,353.6000,353.6000,353.6000,1,1,2026-08-24T00:00:00.000
506,20260709,258,22,118,31,3,354.3000,354.3000,354.3000,1,1,2026-08-24T00:00:00.000
507,20260808,176,115,477,7,4,355.0000,355.0000,355.0000,1,1,2026-08-24T00:00:00.000
508,20260626,62,391,419,12,5,355.7000,355.7000,355.7000,1,1,2026-08-24T00:00:00.000
509,20260716,8,488,396,34,8,356.4000,356.4000,356.4000,1,1,2026-08-24T00:00:00.000
510,20260813,290,377,40,26,7,357.1000,357.1000,357.1000,1,1,2026-08-24T00:00:00.000
511,20260607,283,438,413,27,1,357.8000,357.8000,357.8000,1,1,2026-08-24T00:00:00.000
512,20260628,85,88,439,19,2,358.5000,358.5000,358.5000,1,1,2026-08-24T00:00:00.000
513,20260727,111,245,190,4,8,359.2000,359.2000,359.2000,1,1,2026-08-24T00:00:00.000
514,20260717,264,404,5,27,8,359.9000,359.9000,359.9000,1,1,2026-08-24T00:00:00.000
515,20260814,31,259,274,18,4,360.6000,360.6000,360.6000,1,1,2026-08-24T00:00:00.000
516,20260807,49,487,8,18,4,361.3000,361.3000,361.3000,1,1,2026-08-24T00:00:00.000
517,20260715,163,251,415,23,8,362.0000,362.0000,362.0000,1,1,2026-08-24T00:00:00.000
518,20260728,292,209,354,23,2,362.7000,362.7000,362.7000,1,1,2026-08-24T00:00:00.000
519,20260726,244,164,443,20,5,363.4000,363.4000,363.4000,1,1,2026-08-24T00:00:00.000
520,20260820,234,280,47,18,4,364.1000,364.1000,364.1000,1,1,2026-08-24T00:00:00.000
521,20260730,169,122,95,18,6,364.8000,364.8000,364.8000,1,1,2026-08-24T00:00:00.000
522,20260712,147,155,278,19,4,365.5000,365.5000,365.5000,1,1,2026-08-24T00:00:00.000
523,20260618,100,468,494,24,6,366.2000,366.2000,366.2000,1,1,2026-08-24T00:00:00.000
524,20260724,68,49,242,32,1,366.9000,366.9000,366.9000,1,1,2026-08-24T00:00:00.000
525,20260611,51,98,99,12,1,367.6000,367.6000,367.6000,1,1,2026-08-24T00:00:00.000
526,20260728,245,248,210,14,2,368.3000,368.3000,368.3000,1,1,2026-08-24T00:00:00.000
527,20260528,163,289,138,13,3,369.0000,369.0000,369.0000,1,1,2026-08-24T00:00:00.000
528,20260715,264,121,474,33,8,369.7000,369.7000,369.7000,1,1,2026-08-24T00:00:00.000
529,20260630,197,188,120,29,8,370.4000,370.4000,370.4000,1,1,2026-08-24T00:00:00.000
530,20260716,310,112,162,3,1,371.1000,371.1000,371.1000,1,1,2026-08-24T00:00:00.000
531,20260717,239,257,395,32,8,371.8000,371.8000,371.8000,1,1,2026-08-24T00:00:00.000
532,20260709,246,40,116,11,2,372.5000,372.5000,372.5000,1,1,2026-08-24T00:00:00.000
533,20260702,115,494,298,16,4,373.2000,373.2000,373.2000,1,1,2026-08-24T00:00:00.000
534,20260816,138,151,41,12,3,373.9000,373.9000,373.9000,1,1,2026-08-24T00:00:00.000
535,20260815,6,38,258,4,4,374.6000,374.6000,374.6000,1,1,2026-08-24T00:00:00.000
536,20260717,313,196,83,30,3,375.3000,375.3000,375.3000,1,1,2026-08-24T00:00:00.000
537,20260819,308,35,97,33,4,376.0000,376.0000,376.0000,1,1,2026-08-24T00:00:00.000
538,20260814,73,473,329,16,1,376.7000,376.7000,376.7000,1,1,2026-08-24T00:00:00.000
539,20260804,274,484,249,12,1,377.4000,377.4000,377.4000,1,1,2026-08-24T00:00:00.000
540,20260622,117,496,337,34,7,378.1000,378.1000,378.1000,1,1,2026-08-24T00:00:00.000
541,20260705,136,258,488,3,7,378.8000,378.8000,378.8000,1,1,2026-08-24T00:00:00.000
