SalesCreditExposureSnapshotKey,SnapshotDateKey,CustomerKey,BusinessUnitKey,SalesCustomerCreditProfileKey,SalesCreditStatusKey,CurrencyKey,CreditLimitAmount,OpenOrderAmount,ReceivableAmount,AvailableCreditAmount,SourceSystemKey,BatchId,LoadedAtUtc
984,20260616,81,354,94,6,4,1358.0800,1358.0800,1358.0800,1358.0800,1,1,2026-08-24T00:00:00.000
985,20260807,342,430,141,2,2,1359.4500,1359.4500,1359.4500,1359.4500,1,1,2026-08-24T00:00:00.000
986,20260618,440,-1,373,7,4,1360.8200,1360.8200,1360.8200,1360.8200,1,1,2026-08-24T00:00:00.000
987,20260606,298,26,71,5,5,1362.1900,1362.1900,1362.1900,1362.1900,1,1,2026-08-24T00:00:00.000
988,20260616,69,233,312,2,5,1363.5600,1363.5600,1363.5600,1363.5600,1,1,2026-08-24T00:00:00.000
989,20260705,195,379,477,2,4,1364.9300,1364.9300,1364.9300,1364.9300,1,1,2026-08-24T00:00:00.000
990,20260803,125,82,62,8,5,1366.3000,1366.3000,1366.3000,1366.3000,1,1,2026-08-24T00:00:00.000
991,20260615,431,256,466,2,5,1367.6700,1367.6700,1367.6700,1367.6700,1,1,2026-08-24T00:00:00.000
992,20260806,166,470,32,5,1,1369.0400,1369.0400,1369.0400,1369.0400,1,1,2026-08-24T00:00:00.000
993,20260614,409,380,180,7,2,1370.4100,1370.4100,1370.4100,1370.4100,1,1,2026-08-24T00:00:00.000
994,20260730,63,20,337,1,2,1371.7800,1371.7800,1371.7800,1371.7800,1,1,2026-08-24T00:00:00.000
995,20260709,175,405,131,4,4,1373.1500,1373.1500,1373.1500,1373.1500,1,1,2026-08-24T00:00:00.000
996,20260608,413,136,311,1,3,1374.5200,1374.5200,1374.5200,1374.5200,1,1,2026-08-24T00:00:00.000
997,20260630,470,306,339,2,1,1375.8900,1375.8900,1375.8900,1375.8900,1,1,2026-08-24T00:00:00.000
998,20260801,384,436,326,8,3,1377.2600,1377.2600,1377.2600,1377.2600,1,1,2026-08-24T00:00:00.000
999,20260605,472,386,67,5,1,1378.6300,1378.6300,1378.6300,1378.6300,1,1,2026-08-24T00:00:00.000
1000,20260628,167,357,344,8,3,1380.0000,1380.0000,1380.0000,1380.0000,1,1,2026-08-24T00:00:00.000
1001,20260719,325,276,350,2,1,1381.3700,1381.3700,1381.3700,1381.3700,1,1,2026-08-24T00:00:00.000
1002,20260621,3,166,112,8,3,1382.7400,1382.7400,1382.7400,1382.7400,1,1,2026-08-24T00:00:00.000
1003,20260716,374,-1,337,7,5,1384.1100,1384.1100,1384.1100,1384.1100,1,1,2026-08-24T00:00:00.000
1004,20260816,462,391,22,3,5,1385.4800,1385.4800,1385.4800,1385.4800,1,1,2026-08-24T00:00:00.000
1005,20260626,416,101,319,6,5,1386.8500,1386.8500,1386.8500,1386.8500,1,1,2026-08-24T00:00:00.000
1006,20260604,412,56,399,4,3,1388.2200,1388.2200,1388.2200,1388.2200,1,1,2026-08-24T00:00:00.000
1007,20260814,406,345,311,7,4,1389.5900,1389.5900,1389.5900,1389.5900,1,1,2026-08-24T00:00:00.000
1008,20260527,286,157,13,6,1,1390.9600,1390.9600,1390.9600,1390.9600,1,1,2026-08-24T00:00:00.000
1009,20260721,389,358,151,4,2,1392.3300,1392.3300,1392.3300,1392.3300,1,1,2026-08-24T00:00:00.000
1010,20260616,191,251,39,6,3,1393.7000,1393.7000,1393.7000,1393.7000,1,1,2026-08-24T00:00:00.000
1011,20260528,336,417,496,3,3,1395.0700,1395.0700,1395.0700,1395.0700,1,1,2026-08-24T00:00:00.000
1012,20260724,484,421,382,8,1,1396.4400,1396.4400,1396.4400,1396.4400,1,1,2026-08-24T00:00:00.000
1013,20260813,88,16,114,1,3,1397.8100,1397.8100,1397.8100,1397.8100,1,1,2026-08-24T00:00:00.000
1014,20260718,146,314,89,7,2,1399.1800,1399.1800,1399.1800,1399.1800,1,1,2026-08-24T00:00:00.000
1015,20260702,305,415,274,2,3,1400.5500,1400.5500,1400.5500,1400.5500,1,1,2026-08-24T00:00:00.000
1016,20260618,459,368,105,7,4,1401.9200,1401.9200,1401.9200,1401.9200,1,1,2026-08-24T00:00:00.000
1017,20260725,48,142,464,4,4,1403.2900,1403.2900,1403.2900,1403.2900,1,1,2026-08-24T00:00:00.000
1018,20260601,400,221,411,4,5,1404.6600,1404.6600,1404.6600,1404.6600,1,1,2026-08-24T00:00:00.000
1019,20260810,216,86,420,3,2,1406.0300,1406.0300,1406.0300,1406.0300,1,1,2026-08-24T00:00:00.000
1020,20260717,2,-1,295,2,4,1407.4000,1407.4000,1407.4000,1407.4000,1,1,2026-08-24T00:00:00.000
1021,20260529,338,15,121,5,2,1408.7700,1408.7700,1408.7700,1408.7700,1,1,2026-08-24T00:00:00.000
1022,20260618,384,351,176,8,1,1410.1400,1410.1400,1410.1400,1410.1400,1,1,2026-08-24T00:00:00.000
1023,20260603,356,433,115,5,1,1411.5100,1411.5100,1411.5100,1411.5100,1,1,2026-08-24T00:00:00.000
1024,20260608,117,320,76,6,3,1412.8800,1412.8800,1412.8800,1412.8800,1,1,2026-08-24T00:00:00.000
1025,20260723,275,320,137,4,1,1414.2500,1414.2500,1414.2500,1414.2500,1,1,2026-08-24T00:00:00.000
1026,20260709,285,393,447,7,3,1415.6200,1415.6200,1415.6200,1415.6200,1,1,2026-08-24T00:00:00.000
1027,20260529,455,158,2,3,4,1416.9900,1416.9900,1416.9900,1416.9900,1,1,2026-08-24T00:00:00.000
1028,20260627,211,419,179,4,1,1418.3600,1418.3600,1418.3600,1418.3600,1,1,2026-08-24T00:00:00.000
1029,20260612,56,372,124,1,4,1419.7300,1419.7300,1419.7300,1419.7300,1,1,2026-08-24T00:00:00.000
1030,20260718,57,188,11,2,2,1421.1000,1421.1000,1421.1000,1421.1000,1,1,2026-08-24T00:00:00.000
1031,20260815,486,18,189,1,2,1422.4700,1422.4700,1422.4700,1422.4700,1,1,2026-08-24T00:00:00.000
1032,20260806,150,178,468,1,3,1423.8400,1423.8400,1423.8400,1423.8400,1,1,2026-08-24T00:00:00.000
1033,20260727,384,235,249,1,4,1425.2100,1425.2100,1425.2100,1425.2100,1,1,2026-08-24T00:00:00.000
1034,20260602,103,64,434,5,4,1426.5800,1426.5800,1426.5800,1426.5800,1,1,2026-08-24T00:00:00.000
1035,20260527,223,358,145,6,3,1427.9500,1427.9500,1427.9500,1427.9500,1,1,2026-08-24T00:00:00.000
1036,20260626,144,353,201,1,3,1429.3200,1429.3200,1429.3200,1429.3200,1,1,2026-08-24T00:00:00.000
1037,20260803,96,-1,376,7,4,1430.6900,1430.6900,1430.6900,1430.6900,1,1,2026-08-24T00:00:00.000
1038,20260724,173,357,228,4,5,1432.0600,1432.0600,1432.0600,1432.0600,1,1,2026-08-24T00:00:00.000
1039,20260603,263,357,389,5,1,1433.4300,1433.4300,1433.4300,1433.4300,1,1,2026-08-24T00:00:00.000
1040,20260601,217,483,458,6,2,1434.8000,1434.8000,1434.8000,1434.8000,1,1,2026-08-24T00:00:00.000
1041,20260609,324,210,260,1,3,1436.1700,1436.1700,1436.1700,1436.1700,1,1,2026-08-24T00:00:00.000
1042,20260616,13,364,229,3,1,1437.5400,1437.5400,1437.5400,1437.5400,1,1,2026-08-24T00:00:00.000
1043,20260627,155,135,335,4,4,1438.9100,1438.9100,1438.9100,1438.9100,1,1,2026-08-24T00:00:00.000
1044,20260527,104,426,348,3,3,1440.2800,1440.2800,1440.2800,1440.2800,1,1,2026-08-24T00:00:00.000
1045,20260619,373,240,364,2,1,1441.6500,1441.6500,1441.6500,1441.6500,1,1,2026-08-24T00:00:00.000
1046,20260628,88,350,350,3,1,1443.0200,1443.0200,1443.0200,1443.0200,1,1,2026-08-24T00:00:00.000
1047,20260815,480,476,362,8,2,1444.3900,1444.3900,1444.3900,1444.3900,1,1,2026-08-24T00:00:00.000
1048,20260629,163,458,401,5,1,1445.7600,1445.7600,1445.7600,1445.7600,1,1,2026-08-24T00:00:00.000
1049,20260726,301,429,373,5,1,1447.1300,1447.1300,1447.1300,1447.1300,1,1,2026-08-24T00:00:00.000
1050,20260619,196,480,11,1,5,1448.5000,1448.5000,1448.5000,1448.5000,1,1,2026-08-24T00:00:00.000
1051,20260803,66,34,114,2,5,1449.8700,1449.8700,1449.8700,1449.8700,1,1,2026-08-24T00:00:00.000
1052,20260806,159,105,173,6,4,1451.2400,1451.2400,1451.2400,1451.2400,1,1,2026-08-24T00:00:00.000
1053,20260702,86,193,230,4,5,1452.6100,1452.6100,1452.6100,1452.6100,1,1,2026-08-24T00:00:00.000
1054,20260821,123,-1,42,1,5,1453.9800,1453.9800,1453.9800,1453.9800,1,1,2026-08-24T00:00:00.000
1055,20260722,234,178,374,4,5,1455.3500,1455.3500,1455.3500,1455.3500,1,1,2026-08-24T00:00:00.000
1056,20260724,500,71,189,7,4,1456.7200,1456.7200,1456.7200,1456.7200,1,1,2026-08-24T00:00:00.000
1057,20260603,246,311,432,4,2,1458.0900,1458.0900,1458.0900,1458.0900,1,1,2026-08-24T00:00:00.000
1058,20260815,410,233,447,4,4,1459.4600,1459.4600,1459.4600,1459.4600,1,1,2026-08-24T00:00:00.000
1059,20260606,429,268,62,6,2,1460.8300,1460.8300,1460.8300,1460.8300,1,1,2026-08-24T00:00:00.000
1060,20260810,392,440,112,6,1,1462.2000,1462.2000,1462.2000,1462.2000,1,1,2026-08-24T00:00:00.000
1061,20260714,362,345,59,1,5,1463.5700,1463.5700,1463.5700,1463.5700,1,1,2026-08-24T00:00:00.000
1062,20260619,97,173,291,4,5,1464.9400,1464.9400,1464.9400,1464.9400,1,1,2026-08-24T00:00:00.000
1063,20260725,312,98,17,2,3,1466.3100,1466.3100,1466.3100,1466.3100,1,1,2026-08-24T00:00:00.000
1064,20260605,41,246,123,5,1,1467.6800,1467.6800,1467.6800,1467.6800,1,1,2026-08-24T00:00:00.000
1065,20260702,379,16,342,4,3,1469.0500,1469.0500,1469.0500,1469.0500,1,1,2026-08-24T00:00:00.000
1066,20260802,278,435,68,7,3,1470.4200,1470.4200,1470.4200,1470.4200,1,1,2026-08-24T00:00:00.000
1067,20260824,481,73,419,4,1,1471.7900,1471.7900,1471.7900,1471.7900,1,1,2026-08-24T00:00:00.000
1068,20260614,381,316,487,8,4,1473.1600,1473.1600,1473.1600,1473.1600,1,1,2026-08-24T00:00:00.000
1069,20260817,120,487,279,3,4,1474.5300,1474.5300,1474.5300,1474.5300,1,1,2026-08-24T00:00:00.000
1070,20260530,23,139,82,6,2,1475.9000,1475.9000,1475.9000,1475.9000,1,1,2026-08-24T00:00:00.000
1071,20260603,285,-1,105,3,3,1477.2700,1477.2700,1477.2700,1477.2700,1,1,2026-08-24T00:00:00.000
1072,20260620,32,92,77,7,3,1478.6400,1478.6400,1478.6400,1478.6400,1,1,2026-08-24T00:00:00.000
1073,20260712,95,328,322,4,4,1480.0100,1480.0100,1480.0100,1480.0100,1,1,2026-08-24T00:00:00.000
1074,20260722,298,125,20,1,3,1481.3800,1481.3800,1481.3800,1481.3800,1,1,2026-08-24T00:00:00.000
1075,20260606,141,328,82,6,1,1482.7500,1482.7500,1482.7500,1482.7500,1,1,2026-08-24T00:00:00.000
1076,20260713,72,371,202,7,2,1484.1200,1484.1200,1484.1200,1484.1200,1,1,2026-08-24T00:00:00.000
1077,20260713,32,176,349,4,5,1485.4900,1485.4900,1485.4900,1485.4900,1,1,2026-08-24T00:00:00.000
1078,20260624,475,214,352,2,4,1486.8600,1486.8600,1486.8600,1486.8600,1,1,2026-08-24T00:00:00.000
1079,20260731,499,245,328,8,1,1488.2300,1488.2300,1488.2300,1488.2300,1,1,2026-08-24T00:00:00.000
1080,20260623,46,242,107,7,4,1489.6000,1489.6000,1489.6000,1489.6000,1,1,2026-08-24T00:00:00.000
1081,20260715,61,9,142,8,1,1490.9700,1490.9700,1490.9700,1490.9700,1,1,2026-08-24T00:00:00.000
1082,20260801,324,198,61,7,5,1492.3400,1492.3400,1492.3400,1492.3400,1,1,2026-08-24T00:00:00.000
1083,20260623,394,71,185,3,5,1493.7100,1493.7100,1493.7100,1493.7100,1,1,2026-08-24T00:00:00.000
1084,20260806,99,299,380,2,2,1495.0800,1495.0800,1495.0800,1495.0800,1,1,2026-08-24T00:00:00.000
1085,20260602,374,384,359,3,1,1496.4500,1496.4500,1496.4500,1496.4500,1,1,2026-08-24T00:00:00.000
1086,20260618,483,123,221,7,1,1497.8200,1497.8200,1497.8200,1497.8200,1,1,2026-08-24T00:00:00.000
1087,20260619,77,354,464,4,2,1499.1900,1499.1900,1499.1900,1499.1900,1,1,2026-08-24T00:00:00.000
1088,20260806,343,-1,294,8,3,1500.5600,1500.5600,1500.5600,1500.5600,1,1,2026-08-24T00:00:00.000
1089,20260708,481,121,53,5,3,1501.9300,1501.9300,1501.9300,1501.9300,1,1,2026-08-24T00:00:00.000
1090,20260616,403,386,264,7,2,1503.3000,1503.3000,1503.3000,1503.3000,1,1,2026-08-24T00:00:00.000
1091,20260814,307,40,235,8,4,1504.6700,1504.6700,1504.6700,1504.6700,1,1,2026-08-24T00:00:00.000
1092,20260620,10,402,222,8,3,1506.0400,1506.0400,1506.0400,1506.0400,1,1,2026-08-24T00:00:00.000
1093,20260806,428,461,288,4,2,1507.4100,1507.4100,1507.4100,1507.4100,1,1,2026-08-24T00:00:00.000
1094,20260720,66,346,452,4,3,1508.7800,1508.7800,1508.7800,1508.7800,1,1,2026-08-24T00:00:00.000
1095,20260818,119,133,410,1,1,1510.1500,1510.1500,1510.1500,1510.1500,1,1,2026-08-24T00:00:00.000
1096,20260816,161,371,108,2,2,1511.5200,1511.5200,1511.5200,1511.5200,1,1,2026-08-24T00:00:00.000
1097,20260722,28,166,318,1,5,1512.8900,1512.8900,1512.8900,1512.8900,1,1,2026-08-24T00:00:00.000
1098,20260601,41,445,146,4,5,1514.2600,1514.2600,1514.2600,1514.2600,1,1,2026-08-24T00:00:00.000
1099,20260804,149,65,158,4,5,1515.6300,1515.6300,1515.6300,1515.6300,1,1,2026-08-24T00:00:00.000
1100,20260528,227,360,50,4,1,1517.0000,1517.0000,1517.0000,1517.0000,1,1,2026-08-24T00:00:00.000
1101,20260714,371,232,156,5,5,1518.3700,1518.3700,1518.3700,1518.3700,1,1,2026-08-24T00:00:00.000
1102,20260802,180,354,388,3,1,1519.7400,1519.7400,1519.7400,1519.7400,1,1,2026-08-24T00:00:00.000
1103,20260730,207,463,437,7,2,1521.1100,1521.1100,1521.1100,1521.1100,1,1,2026-08-24T00:00:00.000
1104,20260823,276,182,133,1,2,1522.4800,1522.4800,1522.4800,1522.4800,1,1,2026-08-24T00:00:00.000
1105,20260810,1,-1,450,1,2,1523.8500,1523.8500,1523.8500,1523.8500,1,1,2026-08-24T00:00:00.000
1106,20260630,444,58,499,4,1,1525.2200,1525.2200,1525.2200,1525.2200,1,1,2026-08-24T00:00:00.000
1107,20260613,304,6,355,6,4,1526.5900,1526.5900,1526.5900,1526.5900,1,1,2026-08-24T00:00:00.000
1108,20260710,173,235,61,8,3,1527.9600,1527.9600,1527.9600,1527.9600,1,1,2026-08-24T00:00:00.000
1109,20260819,370,108,490,6,2,1529.3300,1529.3300,1529.3300,1529.3300,1,1,2026-08-24T00:00:00.000
1110,20260705,291,447,461,4,2,1530.7000,1530.7000,1530.7000,1530.7000,1,1,2026-08-24T00:00:00.000
1111,20260531,493,486,257,3,3,1532.0700,1532.0700,1532.0700,1532.0700,1,1,2026-08-24T00:00:00.000
1112,20260729,452,149,127,4,1,1533.4400,1533.4400,1533.4400,1533.4400,1,1,2026-08-24T00:00:00.000
1113,20260703,461,211,273,2,5,1534.8100,1534.8100,1534.8100,1534.8100,1,1,2026-08-24T00:00:00.000
1114,20260628,70,499,255,1,3,1536.1800,1536.1800,1536.1800,1536.1800,1,1,2026-08-24T00:00:00.000
1115,20260607,382,470,100,7,4,1537.5500,1537.5500,1537.5500,1537.5500,1,1,2026-08-24T00:00:00.000
1116,20260607,173,80,476,6,2,1538.9200,1538.9200,1538.9200,1538.9200,1,1,2026-08-24T00:00:00.000
1117,20260818,308,171,289,2,1,1540.2900,1540.2900,1540.2900,1540.2900,1,1,2026-08-24T00:00:00.000
1118,20260713,378,346,384,1,2,1541.6600,1541.6600,1541.6600,1541.6600,1,1,2026-08-24T00:00:00.000
1119,20260803,343,356,449,1,1,1543.0300,1543.0300,1543.0300,1543.0300,1,1,2026-08-24T00:00:00.000
1120,20260817,145,134,237,6,4,1544.4000,1544.4000,1544.4000,1544.4000,1,1,2026-08-24T00:00:00.000
1121,20260731,115,88,438,4,4,1545.7700,1545.7700,1545.7700,1545.7700,1,1,2026-08-24T00:00:00.000
1122,20260710,338,-1,214,2,1,1547.1400,1547.1400,1547.1400,1547.1400,1,1,2026-08-24T00:00:00.000
1123,20260628,235,42,280,2,2,1548.5100,1548.5100,1548.5100,1548.5100,1,1,2026-08-24T00:00:00.000
1124,20260605,5,239,232,3,3,1549.8800,1549.8800,1549.8800,1549.8800,1,1,2026-08-24T00:00:00.000
1125,20260605,471,463,356,5,1,1551.2500,1551.2500,1551.2500,1551.2500,1,1,2026-08-24T00:00:00.000
1126,20260528,497,308,50,2,5,1552.6200,1552.6200,1552.6200,1552.6200,1,1,2026-08-24T00:00:00.000
1127,20260715,395,52,97,8,5,1553.9900,1553.9900,1553.9900,1553.9900,1,1,2026-08-24T00:00:00.000
1128,20260707,363,420,286,6,4,1555.3600,1555.3600,1555.3600,1555.3600,1,1,2026-08-24T00:00:00.000
1129,20260724,328,210,76,5,4,1556.7300,1556.7300,1556.7300,1556.7300,1,1,2026-08-24T00:00:00.000
1130,20260726,298,343,228,7,2,1558.1000,1558.1000,1558.1000,1558.1000,1,1,2026-08-24T00:00:00.000
1131,20260713,124,258,87,4,3,1559.4700,1559.4700,1559.4700,1559.4700,1,1,2026-08-24T00:00:00.000
1132,20260817,381,198,70,8,2,1560.8400,1560.8400,1560.8400,1560.8400,1,1,2026-08-24T00:00:00.000
1133,20260604,350,334,390,7,2,1562.2100,1562.2100,1562.2100,1562.2100,1,1,2026-08-24T00:00:00.000
1134,20260721,40,292,491,3,3,1563.5800,1563.5800,1563.5800,1563.5800,1,1,2026-08-24T00:00:00.000
1135,20260728,374,358,254,5,5,1564.9500,1564.9500,1564.9500,1564.9500,1,1,2026-08-24T00:00:00.000
1136,20260612,344,156,52,1,3,1566.3200,1566.3200,1566.3200,1566.3200,1,1,2026-08-24T00:00:00.000
1137,20260810,33,451,176,3,4,1567.6900,1567.6900,1567.6900,1567.6900,1,1,2026-08-24T00:00:00.000
1138,20260606,164,283,266,5,2,1569.0600,1569.0600,1569.0600,1569.0600,1,1,2026-08-24T00:00:00.000
1139,20260824,413,-1,72,5,1,1570.4300,1570.4300,1570.4300,1570.4300,1,1,2026-08-24T00:00:00.000
1140,20260614,189,36,197,8,2,1571.8000,1571.8000,1571.8000,1571.8000,1,1,2026-08-24T00:00:00.000
1141,20260612,242,386,1,6,4,1573.1700,1573.1700,1573.1700,1573.1700,1,1,2026-08-24T00:00:00.000
1142,20260628,136,256,40,6,2,1574.5400,1574.5400,1574.5400,1574.5400,1,1,2026-08-24T00:00:00.000
1143,20260622,171,444,341,8,4,1575.9100,1575.9100,1575.9100,1575.9100,1,1,2026-08-24T00:00:00.000
1144,20260820,487,230,308,2,2,1577.2800,1577.2800,1577.2800,1577.2800,1,1,2026-08-24T00:00:00.000
1145,20260805,98,20,492,2,5,1578.6500,1578.6500,1578.6500,1578.6500,1,1,2026-08-24T00:00:00.000
1146,20260715,231,198,497,7,1,1580.0200,1580.0200,1580.0200,1580.0200,1,1,2026-08-24T00:00:00.000
1147,20260718,328,489,273,2,4,1581.3900,1581.3900,1581.3900,1581.3900,1,1,2026-08-24T00:00:00.000
1148,20260812,69,416,164,6,1,1582.7600,1582.7600,1582.7600,1582.7600,1,1,2026-08-24T00:00:00.000
1149,20260809,425,135,378,5,4,1584.1300,1584.1300,1584.1300,1584.1300,1,1,2026-08-24T00:00:00.000
1150,20260708,286,367,487,1,1,1585.5000,1585.5000,1585.5000,1585.5000,1,1,2026-08-24T00:00:00.000
1151,20260820,56,95,417,5,1,1586.8700,1586.8700,1586.8700,1586.8700,1,1,2026-08-24T00:00:00.000
1152,20260609,163,375,468,6,1,1588.2400,1588.2400,1588.2400,1588.2400,1,1,2026-08-24T00:00:00.000
1153,20260730,284,135,197,2,2,1589.6100,1589.6100,1589.6100,1589.6100,1,1,2026-08-24T00:00:00.000
1154,20260807,45,138,143,5,3,1590.9800,1590.9800,1590.9800,1590.9800,1,1,2026-08-24T00:00:00.000
1155,20260701,35,430,71,2,2,1592.3500,1592.3500,1592.3500,1592.3500,1,1,2026-08-24T00:00:00.000
1156,20260731,373,-1,143,4,5,1593.7200,1593.7200,1593.7200,1593.7200,1,1,2026-08-24T00:00:00.000
1157,20260527,364,364,127,5,2,1595.0900,1595.0900,1595.0900,1595.0900,1,1,2026-08-24T00:00:00.000
1158,20260812,91,430,328,4,2,1596.4600,1596.4600,1596.4600,1596.4600,1,1,2026-08-24T00:00:00.000
1159,20260622,385,289,22,1,2,1597.8300,1597.8300,1597.8300,1597.8300,1,1,2026-08-24T00:00:00.000
1160,20260616,142,374,11,1,2,1599.2000,1599.2000,1599.2000,1599.2000,1,1,2026-08-24T00:00:00.000
1161,20260727,17,469,46,6,4,1600.5700,1600.5700,1600.5700,1600.5700,1,1,2026-08-24T00:00:00.000
1162,20260628,349,353,111,6,3,1601.9400,1601.9400,1601.9400,1601.9400,1,1,2026-08-24T00:00:00.000
1163,20260708,92,453,18,6,2,1603.3100,1603.3100,1603.3100,1603.3100,1,1,2026-08-24T00:00:00.000
1164,20260729,298,308,213,1,1,1604.6800,1604.6800,1604.6800,1604.6800,1,1,2026-08-24T00:00:00.000
1165,20260612,53,388,56,8,5,1606.0500,1606.0500,1606.0500,1606.0500,1,1,2026-08-24T00:00:00.000
1166,20260725,253,179,12,6,2,1607.4200,1607.4200,1607.4200,1607.4200,1,1,2026-08-24T00:00:00.000
1167,20260701,13,103,467,5,5,1608.7900,1608.7900,1608.7900,1608.7900,1,1,2026-08-24T00:00:00.000
1168,20260824,498,198,265,3,5,1610.1600,1610.1600,1610.1600,1610.1600,1,1,2026-08-24T00:00:00.000
1169,20260701,286,377,462,2,1,1611.5300,1611.5300,1611.5300,1611.5300,1,1,2026-08-24T00:00:00.000
1170,20260723,145,334,174,1,3,1612.9000,1612.9000,1612.9000,1612.9000,1,1,2026-08-24T00:00:00.000
1171,20260606,124,361,84,5,2,1614.2700,1614.2700,1614.2700,1614.2700,1,1,2026-08-24T00:00:00.000
1172,20260527,281,37,74,8,5,1615.6400,1615.6400,1615.6400,1615.6400,1,1,2026-08-24T00:00:00.000
1173,20260824,11,-1,273,2,5,1617.0100,1617.0100,1617.0100,1617.0100,1,1,2026-08-24T00:00:00.000
1174,20260615,481,359,359,4,1,1618.3800,1618.3800,1618.3800,1618.3800,1,1,2026-08-24T00:00:00.000
1175,20260801,302,254,331,3,1,1619.7500,1619.7500,1619.7500,1619.7500,1,1,2026-08-24T00:00:00.000
1176,20260702,130,458,401,6,2,1621.1200,1621.1200,1621.1200,1621.1200,1,1,2026-08-24T00:00:00.000
1177,20260629,267,240,115,2,3,1622.4900,1622.4900,1622.4900,1622.4900,1,1,2026-08-24T00:00:00.000
1178,20260706,458,195,193,6,3,1623.8600,1623.8600,1623.8600,1623.8600,1,1,2026-08-24T00:00:00.000
1179,20260730,235,485,95,5,3,1625.2300,1625.2300,1625.2300,1625.2300,1,1,2026-08-24T00:00:00.000
1180,20260811,414,388,327,5,4,1626.6000,1626.6000,1626.6000,1626.6000,1,1,2026-08-24T00:00:00.000
1181,20260712,479,116,484,6,2,1627.9700,1627.9700,1627.9700,1627.9700,1,1,2026-08-24T00:00:00.000
1182,20260630,72,128,432,4,3,1629.3400,1629.3400,1629.3400,1629.3400,1,1,2026-08-24T00:00:00.000
1183,20260821,488,178,154,7,5,1630.7100,1630.7100,1630.7100,1630.7100,1,1,2026-08-24T00:00:00.000
1184,20260609,182,385,79,1,2,1632.0800,1632.0800,1632.0800,1632.0800,1,1,2026-08-24T00:00:00.000
1185,20260613,430,258,40,8,1,1633.4500,1633.4500,1633.4500,1633.4500,1,1,2026-08-24T00:00:00.000
1186,20260801,452,244,48,5,1,1634.8200,1634.8200,1634.8200,1634.8200,1,1,2026-08-24T00:00:00.000
1187,20260816,385,349,319,3,5,1636.1900,1636.1900,1636.1900,1636.1900,1,1,2026-08-24T00:00:00.000
1188,20260803,96,438,70,4,3,1637.5600,1637.5600,1637.5600,1637.5600,1,1,2026-08-24T00:00:00.000
1189,20260731,372,17,102,4,3,1638.9300,1638.9300,1638.9300,1638.9300,1,1,2026-08-24T00:00:00.000
1190,20260816,137,-1,100,4,5,1640.3000,1640.3000,1640.3000,1640.3000,1,1,2026-08-24T00:00:00.000
1191,20260813,208,396,169,1,4,1641.6700,1641.6700,1641.6700,1641.6700,1,1,2026-08-24T00:00:00.000
1192,20260730,285,397,468,8,4,1643.0400,1643.0400,1643.0400,1643.0400,1,1,2026-08-24T00:00:00.000
1193,20260624,54,289,460,5,1,1644.4100,1644.4100,1644.4100,1644.4100,1,1,2026-08-24T00:00:00.000
1194,20260527,108,17,170,4,2,1645.7800,1645.7800,1645.7800,1645.7800,1,1,2026-08-24T00:00:00.000
1195,20260531,407,321,121,5,3,1647.1500,1647.1500,1647.1500,1647.1500,1,1,2026-08-24T00:00:00.000
1196,20260609,441,49,10,8,2,1648.5200,1648.5200,1648.5200,1648.5200,1,1,2026-08-24T00:00:00.000
1197,20260716,58,300,301,2,2,1649.8900,1649.8900,1649.8900,1649.8900,1,1,2026-08-24T00:00:00.000
1198,20260718,287,497,6,7,3,1651.2600,1651.2600,1651.2600,1651.2600,1,1,2026-08-24T00:00:00.000
1199,20260717,263,256,79,6,3,1652.6300,1652.6300,1652.6300,1652.6300,1,1,2026-08-24T00:00:00.000
1200,20260628,127,82,356,7,1,1654.0000,1654.0000,1654.0000,1654.0000,1,1,2026-08-24T00:00:00.000
1201,20260817,303,334,463,1,2,1655.3700,1655.3700,1655.3700,1655.3700,1,1,2026-08-24T00:00:00.000
1202,20260601,256,285,228,3,4,1656.7400,1656.7400,1656.7400,1656.7400,1,1,2026-08-24T00:00:00.000
1203,20260604,295,159,19,3,4,1658.1100,1658.1100,1658.1100,1658.1100,1,1,2026-08-24T00:00:00.000
1204,20260625,37,207,3,2,5,1659.4800,1659.4800,1659.4800,1659.4800,1,1,2026-08-24T00:00:00.000
1205,20260710,102,315,458,2,2,1660.8500,1660.8500,1660.8500,1660.8500,1,1,2026-08-24T00:00:00.000
1206,20260709,243,208,450,2,3,1662.2200,1662.2200,1662.2200,1662.2200,1,1,2026-08-24T00:00:00.000
1207,20260730,307,-1,345,6,5,1663.5900,1663.5900,1663.5900,1663.5900,1,1,2026-08-24T00:00:00.000
1208,20260809,465,445,267,3,4,1664.9600,1664.9600,1664.9600,1664.9600,1,1,2026-08-24T00:00:00.000
1209,20260709,116,226,230,3,2,1666.3300,1666.3300,1666.3300,1666.3300,1,1,2026-08-24T00:00:00.000
1210,20260610,373,274,470,7,5,1667.7000,1667.7000,1667.7000,1667.7000,1,1,2026-08-24T00:00:00.000
1211,20260529,307,310,473,8,5,1669.0700,1669.0700,1669.0700,1669.0700,1,1,2026-08-24T00:00:00.000
1212,20260703,319,28,490,4,2,1670.4400,1670.4400,1670.4400,1670.4400,1,1,2026-08-24T00:00:00.000
1213,20260603,316,371,205,7,1,1671.8100,1671.8100,1671.8100,1671.8100,1,1,2026-08-24T00:00:00.000
