ProductionLotKey,ProductionLotNumber,ProductKey,PlantKey,ProductionLotDispositionGroupKey,UnitOfMeasureKey,RecordStatusKey,ProductionLotName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
407,PL000407,95,104,360,5,2,Beacon ProductionLot 407,PL000407,1,567.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b592faaf218159f993cade17ffb10f7eb592faaf218159f993cade17ffb10f7e
408,PL000408,38,326,90,1,2,Meridian ProductionLot 408,PL000408,1,568.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,817a84d88394516399a9177799525e53817a84d88394516399a9177799525e53
409,PL000409,82,226,478,7,4,Forge ProductionLot 409,PL000409,1,570.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa222880cfbb5340a11efb67d6a6766eaa222880cfbb5340a11efb67d6a6766e
410,PL000410,76,68,148,7,2,Northstar ProductionLot 410,PL000410,0,571.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef3f906ee1875239b00617d52be6e8f2ef3f906ee1875239b00617d52be6e8f2
411,PL000411,118,10,481,4,3,Pioneer ProductionLot 411,PL000411,1,573.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39913399383c500c97c503f701830b8439913399383c500c97c503f701830b84
412,PL000412,68,93,433,4,1,Unity ProductionLot 412,PL000412,1,574.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a5d54a862ed54618d1cb46ffd414e953a5d54a862ed54618d1cb46ffd414e95
413,PL000413,179,214,11,4,2,Forge ProductionLot 413,PL000413,1,575.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c55947590d25c26b989aa6a8fecc02c8c55947590d25c26b989aa6a8fecc02c
414,PL000414,21,253,29,1,4,Meridian ProductionLot 414,PL000414,1,577.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9ca095c40f8c501db87e82aae031592c9ca095c40f8c501db87e82aae031592c
415,PL000415,13,69,179,1,2,Willow ProductionLot 415,PL000415,0,578.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8447b46664251039e98d60f7e75fec0b8447b46664251039e98d60f7e75fec0
416,PL000416,99,287,195,4,3,Evergreen ProductionLot 416,PL000416,1,579.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96bb930413fe575f90a7d2feb69f888f96bb930413fe575f90a7d2feb69f888f
417,PL000417,283,306,402,5,3,Willow ProductionLot 417,PL000417,1,581.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,702d5f03d91b546f8446bb3b3e1349d9702d5f03d91b546f8446bb3b3e1349d9
418,PL000418,143,339,459,2,3,Northstar ProductionLot 418,PL000418,1,582.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c3e1b03b9fd5862b15ccec6c347d5de9c3e1b03b9fd5862b15ccec6c347d5de
419,PL000419,376,36,356,1,1,Keystone ProductionLot 419,PL000419,1,584.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e853ebeb51335e8f81298efb5d29656ce853ebeb51335e8f81298efb5d29656c
420,PL000420,381,186,55,5,4,Keystone ProductionLot 420,PL000420,0,585.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,55b1d8ffcc605aee8fb2e5786bae86a155b1d8ffcc605aee8fb2e5786bae86a1
421,PL000421,379,203,405,3,4,Riverton ProductionLot 421,PL000421,1,586.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd5970bcd0e3535b86489723c74a79d4bd5970bcd0e3535b86489723c74a79d4
422,PL000422,327,177,350,2,3,Harbor ProductionLot 422,PL000422,1,588.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,521f889092c853289e489c4c88fe1a3c521f889092c853289e489c4c88fe1a3c
423,PL000423,440,94,71,3,3,Orion ProductionLot 423,PL000423,1,589.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37a39bbb3293534894fd6715bf52805c37a39bbb3293534894fd6715bf52805c
424,PL000424,286,176,384,2,1,Titan ProductionLot 424,PL000424,1,590.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,97a27912a2895a3da1ea3fdf132f84d197a27912a2895a3da1ea3fdf132f84d1
425,PL000425,55,16,283,1,4,Liberty ProductionLot 425,PL000425,0,592.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bdb11961d4e9571f96acd9435db2f466bdb11961d4e9571f96acd9435db2f466
426,PL000426,227,65,383,4,4,Forge ProductionLot 426,PL000426,1,593.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07bc0ef7f9b751b3809a435b6784a03707bc0ef7f9b751b3809a435b6784a037
427,PL000427,436,215,79,7,3,Cedar ProductionLot 427,PL000427,1,594.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04ea4191939c50a99efda89ba30e8a5d04ea4191939c50a99efda89ba30e8a5d
428,PL000428,92,92,459,4,4,Riverton ProductionLot 428,PL000428,1,596.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5798c12ea45d513c89944e8f73008a505798c12ea45d513c89944e8f73008a50
429,PL000429,270,41,36,3,3,Pioneer ProductionLot 429,PL000429,1,597.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28abc43275ff548eb608f36e9c8bc7bf28abc43275ff548eb608f36e9c8bc7bf
430,PL000430,2,45,394,1,2,Summit ProductionLot 430,PL000430,0,599.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,18ab8145a7425d13bd1a231a49905df218ab8145a7425d13bd1a231a49905df2
431,PL000431,242,299,174,4,2,Orion ProductionLot 431,PL000431,1,600.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f9092729d1a54568ccd6c3ebe4e99af1f9092729d1a54568ccd6c3ebe4e99af
432,PL000432,24,110,485,5,1,Willow ProductionLot 432,PL000432,1,601.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,69ede8f66b1c588c9c9f550f163e3e1a69ede8f66b1c588c9c9f550f163e3e1a
433,PL000433,103,188,188,7,4,Granite ProductionLot 433,PL000433,1,603.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e710e94d3e8587591d4e078e96b24098e710e94d3e8587591d4e078e96b2409
434,PL000434,366,96,111,3,1,Keystone ProductionLot 434,PL000434,1,604.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,05cfc21d35c0592a8d8e91c7678529f805cfc21d35c0592a8d8e91c7678529f8
435,PL000435,58,317,123,5,1,Meridian ProductionLot 435,PL000435,0,605.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,55c77496f208539baa67478210a003fe55c77496f208539baa67478210a003fe
436,PL000436,88,117,153,3,2,Cedar ProductionLot 436,PL000436,1,607.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3c93f1245d15f4bac69d9d41dd69d37f3c93f1245d15f4bac69d9d41dd69d37
437,PL000437,345,170,106,1,3,Forge ProductionLot 437,PL000437,1,608.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,34168bcbba285628816fb7da154794f234168bcbba285628816fb7da154794f2
438,PL000438,109,239,64,4,4,Summit ProductionLot 438,PL000438,1,610.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c3a8c2c3a7b5b2f92d267d7323618119c3a8c2c3a7b5b2f92d267d732361811
439,PL000439,107,162,289,5,1,Northstar ProductionLot 439,PL000439,1,611.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9869fb690675eff8dcf732c71e41539e9869fb690675eff8dcf732c71e41539
440,PL000440,68,288,3,3,4,Delta ProductionLot 440,PL000440,0,612.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a8b3011793ca52ed95bec5c9c7d0fdfaa8b3011793ca52ed95bec5c9c7d0fdfa
441,PL000441,465,244,292,4,1,Willow ProductionLot 441,PL000441,1,614.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4534d527e6a35e5fb1ea0e391c1400444534d527e6a35e5fb1ea0e391c140044
442,PL000442,381,19,489,6,2,Orion ProductionLot 442,PL000442,1,615.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ad59fc3ade2c5e5f941ec3f0b134e657ad59fc3ade2c5e5f941ec3f0b134e657
443,PL000443,7,200,80,6,1,Unity ProductionLot 443,PL000443,1,616.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60ddf492ec315d2699b2347b439bc4f960ddf492ec315d2699b2347b439bc4f9
444,PL000444,54,151,249,5,2,Zenith ProductionLot 444,PL000444,1,618.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2efbd28797a458c58d14c77fced2ad242efbd28797a458c58d14c77fced2ad24
445,PL000445,399,127,20,1,4,Zenith ProductionLot 445,PL000445,0,619.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,10ab2b7886ca54029dbe51d0ccc880a510ab2b7886ca54029dbe51d0ccc880a5
446,PL000446,261,40,275,5,3,Forge ProductionLot 446,PL000446,1,621.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b867724c0e5b51f4abd3d4cee66f3e35b867724c0e5b51f4abd3d4cee66f3e35
447,PL000447,446,218,121,4,2,Ion ProductionLot 447,PL000447,1,622.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ff75573465f152c1b81557364de77bfeff75573465f152c1b81557364de77bfe
448,PL000448,476,321,22,3,4,Delta ProductionLot 448,PL000448,1,623.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9af690b854f352d281a1083d0b3da27e9af690b854f352d281a1083d0b3da27e
449,PL000449,125,332,56,4,2,Ion ProductionLot 449,PL000449,1,625.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93fc0ea56751579faa04b9fa69895ce993fc0ea56751579faa04b9fa69895ce9
450,PL000450,107,129,125,7,1,Granite ProductionLot 450,PL000450,0,626.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bf6fa7f344c95c389686a823d50a2b5ebf6fa7f344c95c389686a823d50a2b5e
451,PL000451,306,122,289,1,4,Orion ProductionLot 451,PL000451,1,627.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cbd3415224b65fb6b3e39e4da912a727cbd3415224b65fb6b3e39e4da912a727
452,PL000452,150,243,154,6,1,Orion ProductionLot 452,PL000452,1,629.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,48c3fe16511754d8a9119a286dbdfa6e48c3fe16511754d8a9119a286dbdfa6e
453,PL000453,36,214,446,5,3,Unity ProductionLot 453,PL000453,1,630.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,770ae90ad9c059bb8cf62e5d5106ddab770ae90ad9c059bb8cf62e5d5106ddab
454,PL000454,329,147,461,7,1,Orion ProductionLot 454,PL000454,1,631.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc2d26991ae45e36949c50082f6ce2b3fc2d26991ae45e36949c50082f6ce2b3
455,PL000455,202,222,373,2,3,Pioneer ProductionLot 455,PL000455,0,633.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a81a62885e5d5870a16f18c7e2d90bd5a81a62885e5d5870a16f18c7e2d90bd5
456,PL000456,327,206,305,5,4,Pioneer ProductionLot 456,PL000456,1,634.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c654fd399e3e5a2980034aaac04b9a42c654fd399e3e5a2980034aaac04b9a42
457,PL000457,15,276,482,5,1,Northstar ProductionLot 457,PL000457,1,636.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fff780c27ff559dfae39724887528755fff780c27ff559dfae39724887528755
458,PL000458,390,165,55,4,4,Atlas ProductionLot 458,PL000458,1,637.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,952265b616785ab8a87b67c3f4e5987f952265b616785ab8a87b67c3f4e5987f
459,PL000459,219,346,268,1,4,Quartz ProductionLot 459,PL000459,1,638.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,197876d5804c56aeb87b3bf59890faed197876d5804c56aeb87b3bf59890faed
460,PL000460,154,48,378,3,4,Atlas ProductionLot 460,PL000460,0,640.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4e5ef78656a504e851ebb08f03acc06e4e5ef78656a504e851ebb08f03acc06
461,PL000461,30,5,302,7,4,Evergreen ProductionLot 461,PL000461,1,641.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8768644d556d500a94e61647f3f326928768644d556d500a94e61647f3f32692
462,PL000462,103,347,169,7,1,Cedar ProductionLot 462,PL000462,1,642.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ddb07a61b335e5d9940e28130fbe2aa2ddb07a61b335e5d9940e28130fbe2aa
463,PL000463,42,298,354,5,3,Harbor ProductionLot 463,PL000463,1,644.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9bc338ad67e65f40987d37d2918d379b9bc338ad67e65f40987d37d2918d379b
464,PL000464,173,130,449,1,3,Ion ProductionLot 464,PL000464,1,645.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3d3d7eabfcd546380c5d6674ce5fb0df3d3d7eabfcd546380c5d6674ce5fb0d
465,PL000465,56,328,82,5,3,Atlas ProductionLot 465,PL000465,0,647.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b60295b8795456dcbb501cf62efe728fb60295b8795456dcbb501cf62efe728f
466,PL000466,464,53,320,6,1,Pioneer ProductionLot 466,PL000466,1,648.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e875d42200d35641988b2c1f2ec2b2ede875d42200d35641988b2c1f2ec2b2ed
467,PL000467,312,323,92,6,4,Atlas ProductionLot 467,PL000467,1,649.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f685223e4fd54ab8a009233a26198374f685223e4fd54ab8a009233a2619837
468,PL000468,134,207,140,1,2,Atlas ProductionLot 468,PL000468,1,651.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba892eecdc805675a7f5c2e53a6d2b2fba892eecdc805675a7f5c2e53a6d2b2f
469,PL000469,464,1,111,7,3,Northstar ProductionLot 469,PL000469,1,652.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f48d8bb3ece6545799eb7ea80b785705f48d8bb3ece6545799eb7ea80b785705
470,PL000470,161,219,189,4,3,Junction ProductionLot 470,PL000470,0,653.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9ee588d529655fac8aa0f9955672825d9ee588d529655fac8aa0f9955672825d
471,PL000471,85,26,84,4,4,Delta ProductionLot 471,PL000471,1,655.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9663535259d85bc7a907edb25c6b1e439663535259d85bc7a907edb25c6b1e43
472,PL000472,485,86,351,2,4,Titan ProductionLot 472,PL000472,1,656.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a4a8edf37e35143b6bf59373ebdb92d8a4a8edf37e35143b6bf59373ebdb92d
473,PL000473,360,132,141,2,2,Keystone ProductionLot 473,PL000473,1,658.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4bb72e76ce9c5d92a542bf41060e7ed84bb72e76ce9c5d92a542bf41060e7ed8
474,PL000474,92,287,349,4,3,Harbor ProductionLot 474,PL000474,1,659.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b9df89c4605052fd8da6a4bbccddf3abb9df89c4605052fd8da6a4bbccddf3ab
475,PL000475,204,193,244,5,1,Riverton ProductionLot 475,PL000475,0,660.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d4878200eb22513ba9c0a4554330d3c1d4878200eb22513ba9c0a4554330d3c1
476,PL000476,352,150,87,3,2,Cedar ProductionLot 476,PL000476,1,662.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6098dbd310065a8eae3d1e677ae4216f6098dbd310065a8eae3d1e677ae4216f
477,PL000477,357,23,89,3,4,Northstar ProductionLot 477,PL000477,1,663.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd06bc457fe757a5b4ec11141f8e288ecd06bc457fe757a5b4ec11141f8e288e
478,PL000478,409,274,451,2,2,Granite ProductionLot 478,PL000478,1,664.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,907df78446ae52dea75c360db3741ee2907df78446ae52dea75c360db3741ee2
479,PL000479,167,205,473,2,2,Quartz ProductionLot 479,PL000479,1,666.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3067eaddcc8e5a2b8519901b9af64e113067eaddcc8e5a2b8519901b9af64e11
480,PL000480,57,236,387,5,3,Riverton ProductionLot 480,PL000480,0,667.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,85004bad4cfa5fa0b688070d60a0ad4685004bad4cfa5fa0b688070d60a0ad46
481,PL000481,30,95,239,3,3,Harbor ProductionLot 481,PL000481,1,668.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,58d6c492d1c65087af37e3dc6804df6158d6c492d1c65087af37e3dc6804df61
482,PL000482,318,25,453,1,4,Quartz ProductionLot 482,PL000482,1,670.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb688ace278254ccbe91e7f5a15cd9f8bb688ace278254ccbe91e7f5a15cd9f8
483,PL000483,281,156,369,6,1,Liberty ProductionLot 483,PL000483,1,671.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,14e3743957865931a1869dded4d1ceb714e3743957865931a1869dded4d1ceb7
484,PL000484,91,280,104,1,3,Keystone ProductionLot 484,PL000484,1,673.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0d687649e9c95f7389ba9aa47d588a800d687649e9c95f7389ba9aa47d588a80
485,PL000485,148,191,56,5,2,Summit ProductionLot 485,PL000485,0,674.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,186181ad2cfa53cf9a243d0e6f4afd53186181ad2cfa53cf9a243d0e6f4afd53
486,PL000486,407,291,406,4,3,Unity ProductionLot 486,PL000486,1,675.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78d91ceb885f57fa9b5d07533d8c203478d91ceb885f57fa9b5d07533d8c2034
487,PL000487,46,173,422,4,3,Unity ProductionLot 487,PL000487,1,677.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84a45519e9fb57aca613df10c0a18d8784a45519e9fb57aca613df10c0a18d87
488,PL000488,267,127,356,2,2,Orion ProductionLot 488,PL000488,1,678.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8987b691a12a52669537bc7571b37f058987b691a12a52669537bc7571b37f05
489,PL000489,274,235,470,2,3,Ion ProductionLot 489,PL000489,1,679.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cdd35456a07e50beb05f8124da4d7a7bcdd35456a07e50beb05f8124da4d7a7b
490,PL000490,120,26,382,7,3,Forge ProductionLot 490,PL000490,0,681.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,36658823363b5801ba7b4b23ee278f2336658823363b5801ba7b4b23ee278f23
491,PL000491,147,18,185,4,2,Liberty ProductionLot 491,PL000491,1,682.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7b559554afd505ab82cedf53a075497c7b559554afd505ab82cedf53a075497
492,PL000492,243,70,307,6,2,Titan ProductionLot 492,PL000492,1,684.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,357b7b15ef48538ab7c25c6b82221006357b7b15ef48538ab7c25c6b82221006
493,PL000493,311,79,319,7,3,Northstar ProductionLot 493,PL000493,1,685.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ba982e792615bfe8ac3fa5fc8c8cc863ba982e792615bfe8ac3fa5fc8c8cc86
494,PL000494,296,256,482,4,2,Willow ProductionLot 494,PL000494,1,686.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7357447176a45420a4d50f89932700987357447176a45420a4d50f8993270098
495,PL000495,331,147,234,2,1,Harbor ProductionLot 495,PL000495,0,688.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,472eab046cb553509e6fd649d0a64a8d472eab046cb553509e6fd649d0a64a8d
496,PL000496,107,46,75,3,3,Summit ProductionLot 496,PL000496,1,689.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c751f1334c575dcbb7fc98b5a54cfc4bc751f1334c575dcbb7fc98b5a54cfc4b
497,PL000497,471,80,367,5,1,Atlas ProductionLot 497,PL000497,1,690.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb152924f2cf52268c74c8aeadac3196bb152924f2cf52268c74c8aeadac3196
498,PL000498,462,128,203,5,3,Harbor ProductionLot 498,PL000498,1,692.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,495a7a0068ee523aa66f2c1412dd04b4495a7a0068ee523aa66f2c1412dd04b4
499,PL000499,196,35,157,3,4,Forge ProductionLot 499,PL000499,1,693.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13963aa610ea504caf89a97a0142024613963aa610ea504caf89a97a01420246
500,PL000500,412,112,66,3,3,Delta ProductionLot 500,PL000500,0,695.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13a65e0d5b535c8e82345a174f07713013a65e0d5b535c8e82345a174f077130
