QualityInspectionCharacteristicKey,InspectionCharacteristicCode,QualityCharacteristicTypeKey,UnitOfMeasureKey,QualityResultStatusKey,QualityInspectionCharacteristicName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
392,QIC000392,168,7,6,Orion QualityInspectionCharacteristic 392,QIC000392,1,547.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47127dfe4e445853a10b948dd5b9daef47127dfe4e445853a10b948dd5b9daef
393,QIC000393,356,7,8,Delta QualityInspectionCharacteristic 393,QIC000393,1,548.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8874f52d3ab510c8e68ea26224370fff8874f52d3ab510c8e68ea26224370ff
394,QIC000394,142,7,5,Granite QualityInspectionCharacteristic 394,QIC000394,1,549.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9a95166c0c1c5875884c5a95b4ce6aab9a95166c0c1c5875884c5a95b4ce6aab
395,QIC000395,374,4,9,Forge QualityInspectionCharacteristic 395,QIC000395,0,551.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0e969ef98c955a75b32a285113712ffa0e969ef98c955a75b32a285113712ffa
396,QIC000396,425,6,12,Pioneer QualityInspectionCharacteristic 396,QIC000396,1,552.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,85945f31788a594e9b9efdbee47620ab85945f31788a594e9b9efdbee47620ab
397,QIC000397,180,4,8,Beacon QualityInspectionCharacteristic 397,QIC000397,1,553.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2a2ae41c71658b7b99ddd0a65d5a478d2a2ae41c71658b7b99ddd0a65d5a478
398,QIC000398,51,6,11,Unity QualityInspectionCharacteristic 398,QIC000398,1,555.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d6abfe8090e5f34ad8ba59786780eb52d6abfe8090e5f34ad8ba59786780eb5
399,QIC000399,77,7,12,Pioneer QualityInspectionCharacteristic 399,QIC000399,1,556.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3927ee7175625408b8cb6008ecb12ae93927ee7175625408b8cb6008ecb12ae9
400,QIC000400,33,7,3,Evergreen QualityInspectionCharacteristic 400,QIC000400,0,558.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1421560b5d675cb59b34fc0186c5e2c61421560b5d675cb59b34fc0186c5e2c6
401,QIC000401,101,6,3,Ion QualityInspectionCharacteristic 401,QIC000401,1,559.3700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c668fb8ca3585950828ccf3011bdbf63c668fb8ca3585950828ccf3011bdbf63
402,QIC000402,311,7,1,Atlas QualityInspectionCharacteristic 402,QIC000402,1,560.7400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,31e5c7d4cd705e658a11f13db9ee0ae331e5c7d4cd705e658a11f13db9ee0ae3
403,QIC000403,30,4,9,Liberty QualityInspectionCharacteristic 403,QIC000403,1,562.1100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62359e0b670e5ca7a3f6ecf22fe2075162359e0b670e5ca7a3f6ecf22fe20751
404,QIC000404,80,7,5,Evergreen QualityInspectionCharacteristic 404,QIC000404,1,563.4800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8befb422b5bd5b57ac082906a0a440de8befb422b5bd5b57ac082906a0a440de
405,QIC000405,457,6,2,Summit QualityInspectionCharacteristic 405,QIC000405,0,564.8500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,276fd2f6895e51b5a8ed7fd9f9106d7e276fd2f6895e51b5a8ed7fd9f9106d7e
406,QIC000406,120,1,8,Ion QualityInspectionCharacteristic 406,QIC000406,1,566.2200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa61e40279875db5b6304b71d2b65981fa61e40279875db5b6304b71d2b65981
407,QIC000407,321,3,1,Titan QualityInspectionCharacteristic 407,QIC000407,1,567.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba33c90f981458aca7e0b312315574a5ba33c90f981458aca7e0b312315574a5
408,QIC000408,208,7,9,Beacon QualityInspectionCharacteristic 408,QIC000408,1,568.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4007652813025f9284d38ee5f92d84ea4007652813025f9284d38ee5f92d84ea
409,QIC000409,493,6,6,Orion QualityInspectionCharacteristic 409,QIC000409,1,570.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,620cb478ef675149af113c7fb553bdb9620cb478ef675149af113c7fb553bdb9
410,QIC000410,198,2,10,Riverton QualityInspectionCharacteristic 410,QIC000410,0,571.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd751b197da358028e656463b218f5b9fd751b197da358028e656463b218f5b9
411,QIC000411,60,2,8,Granite QualityInspectionCharacteristic 411,QIC000411,1,573.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca318d61e46c54a094a53a558c60b93cca318d61e46c54a094a53a558c60b93c
412,QIC000412,105,1,5,Riverton QualityInspectionCharacteristic 412,QIC000412,1,574.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,778ce8d669095733b65759139bc4aa2a778ce8d669095733b65759139bc4aa2a
413,QIC000413,477,7,4,Keystone QualityInspectionCharacteristic 413,QIC000413,1,575.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e77b89e3e65518b88354ac5c0cdc8142e77b89e3e65518b88354ac5c0cdc814
414,QIC000414,251,6,6,Forge QualityInspectionCharacteristic 414,QIC000414,1,577.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d47b41ee30565601b047c72bc2410573d47b41ee30565601b047c72bc2410573
415,QIC000415,204,6,8,Pioneer QualityInspectionCharacteristic 415,QIC000415,0,578.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f3282222fe456daaf3a186df36980246f3282222fe456daaf3a186df3698024
416,QIC000416,302,6,5,Titan QualityInspectionCharacteristic 416,QIC000416,1,579.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d0bf45566d1c52d48c3d0fbe82551e56d0bf45566d1c52d48c3d0fbe82551e56
417,QIC000417,233,4,3,Beacon QualityInspectionCharacteristic 417,QIC000417,1,581.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,222d2452dab7579e970562864612dd77222d2452dab7579e970562864612dd77
418,QIC000418,176,6,4,Cedar QualityInspectionCharacteristic 418,QIC000418,1,582.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,157773c8312551f4bdf2601919fb7185157773c8312551f4bdf2601919fb7185
419,QIC000419,4,5,11,Liberty QualityInspectionCharacteristic 419,QIC000419,1,584.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,58d1707341885310bc3b05b1b6e4d1a558d1707341885310bc3b05b1b6e4d1a5
420,QIC000420,423,1,4,Evergreen QualityInspectionCharacteristic 420,QIC000420,0,585.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eceed783ca7d5951b1cb70e5d58faf10eceed783ca7d5951b1cb70e5d58faf10
421,QIC000421,172,5,9,Quartz QualityInspectionCharacteristic 421,QIC000421,1,586.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c5bef9d9a0695df0829085d4e6c8f591c5bef9d9a0695df0829085d4e6c8f591
422,QIC000422,344,7,12,Forge QualityInspectionCharacteristic 422,QIC000422,1,588.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,821948aac82550ee8cbf8b1670dba7ef821948aac82550ee8cbf8b1670dba7ef
423,QIC000423,148,7,3,Pioneer QualityInspectionCharacteristic 423,QIC000423,1,589.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,790d44f70a9f53029fd96ac347aab5fa790d44f70a9f53029fd96ac347aab5fa
424,QIC000424,36,7,8,Evergreen QualityInspectionCharacteristic 424,QIC000424,1,590.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7deb47c369905e5c9c5bb6c05ed26bab7deb47c369905e5c9c5bb6c05ed26bab
425,QIC000425,207,5,5,Orion QualityInspectionCharacteristic 425,QIC000425,0,592.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bca4eac0afff5239992180c9d4466872bca4eac0afff5239992180c9d4466872
426,QIC000426,35,5,9,Orion QualityInspectionCharacteristic 426,QIC000426,1,593.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9138e30fba059d6b10110d659122125f9138e30fba059d6b10110d659122125
427,QIC000427,445,4,6,Meridian QualityInspectionCharacteristic 427,QIC000427,1,594.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ba1bf76a78f51eca633fa03eb34300b2ba1bf76a78f51eca633fa03eb34300b
428,QIC000428,391,3,12,Zenith QualityInspectionCharacteristic 428,QIC000428,1,596.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,beba646dabff55edaa7b731455190e03beba646dabff55edaa7b731455190e03
429,QIC000429,393,7,2,Willow QualityInspectionCharacteristic 429,QIC000429,1,597.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df3003e467a45a568a848566a7b1b105df3003e467a45a568a848566a7b1b105
430,QIC000430,148,6,2,Harbor QualityInspectionCharacteristic 430,QIC000430,0,599.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f0a0f1804ee35add9bb96a41613c3558f0a0f1804ee35add9bb96a41613c3558
431,QIC000431,120,1,3,Ion QualityInspectionCharacteristic 431,QIC000431,1,600.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,516f4425a8ec5ec996ee6af116b170a2516f4425a8ec5ec996ee6af116b170a2
432,QIC000432,71,3,3,Orion QualityInspectionCharacteristic 432,QIC000432,1,601.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47db3711672b5e71aab807fb21c4ca5947db3711672b5e71aab807fb21c4ca59
433,QIC000433,334,5,9,Orion QualityInspectionCharacteristic 433,QIC000433,1,603.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d53ec0f693c251668889b61d69270f3ad53ec0f693c251668889b61d69270f3a
434,QIC000434,325,4,7,Orion QualityInspectionCharacteristic 434,QIC000434,1,604.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fdbbb0a5dd4a595894628b63510bf01cfdbbb0a5dd4a595894628b63510bf01c
435,QIC000435,238,2,4,Ion QualityInspectionCharacteristic 435,QIC000435,0,605.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bdc5871bf088586eaafc6592920b21c9bdc5871bf088586eaafc6592920b21c9
436,QIC000436,216,1,1,Willow QualityInspectionCharacteristic 436,QIC000436,1,607.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,145960faac4e5f94a5ba8aab2c9caa9d145960faac4e5f94a5ba8aab2c9caa9d
437,QIC000437,18,3,5,Ion QualityInspectionCharacteristic 437,QIC000437,1,608.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5bdd12f842b5b3c91beae6aab423b2ff5bdd12f842b5b3c91beae6aab423b2f
438,QIC000438,461,1,3,Granite QualityInspectionCharacteristic 438,QIC000438,1,610.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a101d5a0bdff59219a88a85f8ca315d7a101d5a0bdff59219a88a85f8ca315d7
439,QIC000439,357,3,7,Titan QualityInspectionCharacteristic 439,QIC000439,1,611.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e8c60c9f551a51a78561f6fd1b192a22e8c60c9f551a51a78561f6fd1b192a22
440,QIC000440,279,4,9,Riverton QualityInspectionCharacteristic 440,QIC000440,0,612.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e4e9b2aef7b55a9bdcbe2694a1461de6e4e9b2aef7b55a9bdcbe2694a1461de
441,QIC000441,393,2,2,Keystone QualityInspectionCharacteristic 441,QIC000441,1,614.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b71e71ea07ba51c4984344ceada65a00b71e71ea07ba51c4984344ceada65a00
442,QIC000442,264,5,3,Meridian QualityInspectionCharacteristic 442,QIC000442,1,615.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ebbf18451db57ebbbb68b32a750d5f92ebbf18451db57ebbbb68b32a750d5f9
443,QIC000443,210,4,8,Meridian QualityInspectionCharacteristic 443,QIC000443,1,616.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c1a167586e25f9cb237f39dd91c704c1c1a167586e25f9cb237f39dd91c704c
444,QIC000444,233,3,8,Junction QualityInspectionCharacteristic 444,QIC000444,1,618.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa81ef158db4505587ba6fb11de461c1aa81ef158db4505587ba6fb11de461c1
445,QIC000445,315,4,6,Cedar QualityInspectionCharacteristic 445,QIC000445,0,619.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b58751654b35aa686e6003acf86c3215b58751654b35aa686e6003acf86c321
446,QIC000446,421,2,1,Orion QualityInspectionCharacteristic 446,QIC000446,1,621.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,44bd410f44a959188e201e45311c26e244bd410f44a959188e201e45311c26e2
447,QIC000447,104,5,5,Meridian QualityInspectionCharacteristic 447,QIC000447,1,622.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd44b339b83f545a86b4941c893e512fcd44b339b83f545a86b4941c893e512f
448,QIC000448,375,3,9,Evergreen QualityInspectionCharacteristic 448,QIC000448,1,623.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ef9104c739155279f4aeea11391d05d1ef9104c739155279f4aeea11391d05d
449,QIC000449,429,4,5,Willow QualityInspectionCharacteristic 449,QIC000449,1,625.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2f0e01459a05b2d9d28a09fb6a5b4ebd2f0e01459a05b2d9d28a09fb6a5b4eb
450,QIC000450,355,4,1,Pioneer QualityInspectionCharacteristic 450,QIC000450,0,626.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca3a9ead44f158abb6ee72ee4d303f64ca3a9ead44f158abb6ee72ee4d303f64
451,QIC000451,60,4,4,Harbor QualityInspectionCharacteristic 451,QIC000451,1,627.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,953be85a274355c282ea177c976ee27d953be85a274355c282ea177c976ee27d
452,QIC000452,305,5,1,Liberty QualityInspectionCharacteristic 452,QIC000452,1,629.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a08f72dc226958789415b8a844fc2992a08f72dc226958789415b8a844fc2992
453,QIC000453,434,4,7,Atlas QualityInspectionCharacteristic 453,QIC000453,1,630.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7ed7e564602f540a940c0d8159f84f317ed7e564602f540a940c0d8159f84f31
454,QIC000454,172,3,9,Meridian QualityInspectionCharacteristic 454,QIC000454,1,631.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec72c6e1f7b95faba7d96093b9e0ea1dec72c6e1f7b95faba7d96093b9e0ea1d
455,QIC000455,35,4,1,Beacon QualityInspectionCharacteristic 455,QIC000455,0,633.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b44019a64295a51a0329a5c256625109b44019a64295a51a0329a5c25662510
456,QIC000456,290,7,11,Keystone QualityInspectionCharacteristic 456,QIC000456,1,634.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,071eea74ae31536fae988a7ec3436fd5071eea74ae31536fae988a7ec3436fd5
457,QIC000457,377,3,9,Zenith QualityInspectionCharacteristic 457,QIC000457,1,636.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,105f94c77517524aa3da940a97dc710c105f94c77517524aa3da940a97dc710c
458,QIC000458,445,3,6,Keystone QualityInspectionCharacteristic 458,QIC000458,1,637.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c6b729f3a275e909c63d89404ce42599c6b729f3a275e909c63d89404ce4259
459,QIC000459,334,5,1,Zenith QualityInspectionCharacteristic 459,QIC000459,1,638.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,706282bcaaab5e558756f9ffe683b10b706282bcaaab5e558756f9ffe683b10b
460,QIC000460,181,3,9,Ion QualityInspectionCharacteristic 460,QIC000460,0,640.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3277fa4e59859199b6b6a8c9937ba99f3277fa4e59859199b6b6a8c9937ba99
461,QIC000461,456,6,12,Forge QualityInspectionCharacteristic 461,QIC000461,1,641.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9261ae4155e25fc4be5066ac887370239261ae4155e25fc4be5066ac88737023
462,QIC000462,59,5,5,Atlas QualityInspectionCharacteristic 462,QIC000462,1,642.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5edeba087e75149860bb5ba70d8a079d5edeba087e75149860bb5ba70d8a079
463,QIC000463,451,3,4,Riverton QualityInspectionCharacteristic 463,QIC000463,1,644.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,828d072455f351df84c76893436bb078828d072455f351df84c76893436bb078
464,QIC000464,486,2,3,Quartz QualityInspectionCharacteristic 464,QIC000464,1,645.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,79e5dd5728ae53eb969cbaf85f2b046979e5dd5728ae53eb969cbaf85f2b0469
465,QIC000465,349,1,11,Pioneer QualityInspectionCharacteristic 465,QIC000465,0,647.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f43b92f08dee52a19aed16e5b5833e4cf43b92f08dee52a19aed16e5b5833e4c
466,QIC000466,464,1,7,Liberty QualityInspectionCharacteristic 466,QIC000466,1,648.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1203e945b2ec512ca8ee9d140a479d3e1203e945b2ec512ca8ee9d140a479d3e
467,QIC000467,304,5,9,Summit QualityInspectionCharacteristic 467,QIC000467,1,649.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9726822bfe51561987ab1052b1de22509726822bfe51561987ab1052b1de2250
468,QIC000468,326,5,4,Junction QualityInspectionCharacteristic 468,QIC000468,1,651.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6382ab80be73520e8283b9015a9a0bc96382ab80be73520e8283b9015a9a0bc9
469,QIC000469,180,5,3,Harbor QualityInspectionCharacteristic 469,QIC000469,1,652.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0c93d83b8ba35880bb35bb6f97cf8af70c93d83b8ba35880bb35bb6f97cf8af7
470,QIC000470,260,7,9,Pioneer QualityInspectionCharacteristic 470,QIC000470,0,653.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,adf611a1f9f957e49cde883824ec09fdadf611a1f9f957e49cde883824ec09fd
471,QIC000471,462,6,10,Orion QualityInspectionCharacteristic 471,QIC000471,1,655.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54cf7929f9ca5feda89a586f940b437354cf7929f9ca5feda89a586f940b4373
472,QIC000472,214,4,9,Beacon QualityInspectionCharacteristic 472,QIC000472,1,656.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a407449a092f541a8bb5ee27d78bb7b3a407449a092f541a8bb5ee27d78bb7b3
473,QIC000473,349,2,8,Cedar QualityInspectionCharacteristic 473,QIC000473,1,658.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d07374932a1c569e87a203052ba51893d07374932a1c569e87a203052ba51893
474,QIC000474,349,5,4,Keystone QualityInspectionCharacteristic 474,QIC000474,1,659.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd352a9c77a15e2ebfc0e0d02a3707d9dd352a9c77a15e2ebfc0e0d02a3707d9
475,QIC000475,199,2,4,Pioneer QualityInspectionCharacteristic 475,QIC000475,0,660.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6e2c5f583ba524dafdaf0b9c7c2b822e6e2c5f583ba524dafdaf0b9c7c2b822
476,QIC000476,142,5,8,Willow QualityInspectionCharacteristic 476,QIC000476,1,662.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e2c87e663515556bab51bd61cb828e44e2c87e663515556bab51bd61cb828e4
477,QIC000477,186,3,8,Zenith QualityInspectionCharacteristic 477,QIC000477,1,663.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c830af0685d9526aa8f189479da9824ac830af0685d9526aa8f189479da9824a
478,QIC000478,450,2,7,Orion QualityInspectionCharacteristic 478,QIC000478,1,664.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62cdbd9d17025a6ca015f9f065521c4162cdbd9d17025a6ca015f9f065521c41
479,QIC000479,341,4,3,Ion QualityInspectionCharacteristic 479,QIC000479,1,666.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f94080a07055662a1e466ffaf52f8be4f94080a07055662a1e466ffaf52f8be
480,QIC000480,95,7,2,Beacon QualityInspectionCharacteristic 480,QIC000480,0,667.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f79c5d4c9445eefad058917fa4ac4965f79c5d4c9445eefad058917fa4ac496
481,QIC000481,282,7,12,Vertex QualityInspectionCharacteristic 481,QIC000481,1,668.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9ca3ee21add4572dac278069397a5c839ca3ee21add4572dac278069397a5c83
482,QIC000482,295,5,9,Unity QualityInspectionCharacteristic 482,QIC000482,1,670.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f0b130584bfa5a4f856d78cbe016b946f0b130584bfa5a4f856d78cbe016b946
483,QIC000483,8,3,9,Quartz QualityInspectionCharacteristic 483,QIC000483,1,671.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6643f9a498ef5e84b30ff5cf55c741286643f9a498ef5e84b30ff5cf55c74128
484,QIC000484,119,3,6,Summit QualityInspectionCharacteristic 484,QIC000484,1,673.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,25babb9311f2546e8208c7f32487d9bf25babb9311f2546e8208c7f32487d9bf
485,QIC000485,491,4,11,Unity QualityInspectionCharacteristic 485,QIC000485,0,674.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,446bc7b56188541e8b421e212d62d506446bc7b56188541e8b421e212d62d506
486,QIC000486,448,2,1,Granite QualityInspectionCharacteristic 486,QIC000486,1,675.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6e7ebbfbd135a358830acd58b4771a8e6e7ebbfbd135a358830acd58b4771a8
487,QIC000487,271,5,9,Delta QualityInspectionCharacteristic 487,QIC000487,1,677.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,804f8a186c875479a1db6469ffc00452804f8a186c875479a1db6469ffc00452
488,QIC000488,150,4,12,Keystone QualityInspectionCharacteristic 488,QIC000488,1,678.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ceb8876ad75e552f87bdb5d2525f1538ceb8876ad75e552f87bdb5d2525f1538
489,QIC000489,384,2,4,Willow QualityInspectionCharacteristic 489,QIC000489,1,679.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,401af54b393058c0a1f415e1b50f6700401af54b393058c0a1f415e1b50f6700
490,QIC000490,498,2,9,Cedar QualityInspectionCharacteristic 490,QIC000490,0,681.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af6fd9fe0b785cdeb68c26fae3ccf275af6fd9fe0b785cdeb68c26fae3ccf275
