FinanceProductCostVersionKey,ProductCostVersionCode,ProductKey,PlantKey,FinanceCostComponentDetailKey,FinanceCostingMethodKey,CurrencyKey,CostVersionName,EffectiveDate,ExpirationDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
382,FPCV000382,33,211,476,8,1,Delta FinanceProductCostVersion 382,2021-01-17,2021-01-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07b5339fcd2f57c1af2cc8daad468dff07b5339fcd2f57c1af2cc8daad468dff
383,FPCV000383,248,219,322,2,1,Quartz FinanceProductCostVersion 383,2021-01-18,2021-01-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,421beeb676ef534ca3f7bd178a3b8c93421beeb676ef534ca3f7bd178a3b8c93
384,FPCV000384,296,148,231,3,3,Keystone FinanceProductCostVersion 384,2021-01-19,2021-01-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cacaa59189f45036b7628056f23043e9cacaa59189f45036b7628056f23043e9
385,FPCV000385,244,117,119,5,5,Ion FinanceProductCostVersion 385,2021-01-20,2021-01-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a12cb3f32cee558cb9eba1cee4d83011a12cb3f32cee558cb9eba1cee4d83011
386,FPCV000386,421,207,448,2,2,Orion FinanceProductCostVersion 386,2021-01-21,2021-01-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7dbafffbafa65dd5ab63abea14a7bd347dbafffbafa65dd5ab63abea14a7bd34
387,FPCV000387,218,1,168,1,4,Quartz FinanceProductCostVersion 387,2021-01-22,2021-01-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,69ba9b8af1de5df7b3330e3285b3a42869ba9b8af1de5df7b3330e3285b3a428
388,FPCV000388,393,302,73,8,2,Quartz FinanceProductCostVersion 388,2021-01-23,2021-01-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a7c7b1d470085199bf8fb213c47b5a58a7c7b1d470085199bf8fb213c47b5a58
389,FPCV000389,87,221,394,8,4,Beacon FinanceProductCostVersion 389,2021-01-24,2021-01-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a5ebecb2e2055da81b94dceb1b81da32a5ebecb2e2055da81b94dceb1b81da3
390,FPCV000390,380,299,209,6,3,Evergreen FinanceProductCostVersion 390,2021-01-25,2021-01-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3932a048d371564ba536f1d4328eb2b13932a048d371564ba536f1d4328eb2b1
391,FPCV000391,62,254,28,2,3,Forge FinanceProductCostVersion 391,2021-01-26,2021-01-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9a0e26a7b36e57789418a2d652e2b3f49a0e26a7b36e57789418a2d652e2b3f4
392,FPCV000392,10,198,359,1,2,Evergreen FinanceProductCostVersion 392,2021-01-27,2021-01-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a07f85059d2b5d4d925de4d70a35045aa07f85059d2b5d4d925de4d70a35045a
393,FPCV000393,2,350,192,1,3,Riverton FinanceProductCostVersion 393,2021-01-28,2021-01-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ddf2b38e364588e8229d75c3427f1a40ddf2b38e364588e8229d75c3427f1a4
394,FPCV000394,104,155,325,6,5,Vertex FinanceProductCostVersion 394,2021-01-29,2021-01-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b12576f0f74e5e2296053fe736b09c91b12576f0f74e5e2296053fe736b09c91
395,FPCV000395,173,244,482,6,4,Titan FinanceProductCostVersion 395,2021-01-30,2021-01-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7b28c6dff605d8f8a0ce899864037daf7b28c6dff605d8f8a0ce899864037da
396,FPCV000396,169,249,48,4,1,Evergreen FinanceProductCostVersion 396,2021-01-31,2021-01-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,502c468a4a1f51eaaa3b86191595284f502c468a4a1f51eaaa3b86191595284f
397,FPCV000397,202,154,334,5,1,Meridian FinanceProductCostVersion 397,2021-02-01,2021-02-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,951c81676fc05b6bb4a51ae729464abb951c81676fc05b6bb4a51ae729464abb
398,FPCV000398,465,99,302,8,1,Titan FinanceProductCostVersion 398,2021-02-02,2021-02-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,45e98ec7f4e65e33b642ed5c7ad6477c45e98ec7f4e65e33b642ed5c7ad6477c
399,FPCV000399,196,257,377,3,1,Beacon FinanceProductCostVersion 399,2021-02-03,2021-02-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b73e667d12855e7a478e65b5f2ed4405b73e667d12855e7a478e65b5f2ed440
400,FPCV000400,325,89,394,1,5,Cedar FinanceProductCostVersion 400,2021-02-04,2021-02-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,751c8268b410573eb9281063f166a2db751c8268b410573eb9281063f166a2db
401,FPCV000401,491,347,400,7,4,Quartz FinanceProductCostVersion 401,2021-02-05,2021-02-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c772402cfce95eef989ef50f9c455bfbc772402cfce95eef989ef50f9c455bfb
402,FPCV000402,68,189,146,1,4,Forge FinanceProductCostVersion 402,2021-02-06,2021-02-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e1a642c6d0545d6fb8f52df4f67ec1e6e1a642c6d0545d6fb8f52df4f67ec1e6
403,FPCV000403,106,92,268,6,1,Atlas FinanceProductCostVersion 403,2021-02-07,2021-02-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f94d90ee22ab5ec1a6ecc023828063d8f94d90ee22ab5ec1a6ecc023828063d8
404,FPCV000404,403,61,328,1,4,Unity FinanceProductCostVersion 404,2021-02-08,2021-02-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1801b900269c54f980e298cdcff3111a1801b900269c54f980e298cdcff3111a
405,FPCV000405,30,102,187,5,3,Vertex FinanceProductCostVersion 405,2021-02-09,2021-02-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f60ae8998125c2397abc0e14b3956ef2f60ae8998125c2397abc0e14b3956ef
406,FPCV000406,215,195,42,6,1,Titan FinanceProductCostVersion 406,2021-02-10,2021-02-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,abf72e1d81da56cb8de16d888566cf96abf72e1d81da56cb8de16d888566cf96
407,FPCV000407,348,53,30,8,4,Meridian FinanceProductCostVersion 407,2021-02-11,2021-02-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0626191901485b068b93e921e5db64510626191901485b068b93e921e5db6451
408,FPCV000408,237,149,14,8,4,Ion FinanceProductCostVersion 408,2021-02-12,2021-02-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8766cafa86fb53d18423b50615fa7cfb8766cafa86fb53d18423b50615fa7cfb
409,FPCV000409,330,300,323,6,1,Harbor FinanceProductCostVersion 409,2021-02-13,2021-02-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fdb538113dc75f438dbf753263e9a3d1fdb538113dc75f438dbf753263e9a3d1
410,FPCV000410,278,213,260,5,4,Vertex FinanceProductCostVersion 410,2021-02-14,2021-02-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c57d92e6549054458507d787dd904265c57d92e6549054458507d787dd904265
411,FPCV000411,366,301,152,6,2,Evergreen FinanceProductCostVersion 411,2021-02-15,2021-02-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6728561a65b3575d864d2ac4ee851f546728561a65b3575d864d2ac4ee851f54
412,FPCV000412,388,160,471,7,1,Unity FinanceProductCostVersion 412,2021-02-16,2021-02-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a540dfbe2585fc0afb4cae1ed68249b3a540dfbe2585fc0afb4cae1ed68249b
413,FPCV000413,289,203,464,6,4,Evergreen FinanceProductCostVersion 413,2021-02-17,2021-02-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0dbae9799cce5f80a2868bff819f95de0dbae9799cce5f80a2868bff819f95de
414,FPCV000414,427,343,211,1,4,Northstar FinanceProductCostVersion 414,2021-02-18,2021-02-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89a10507d0cf5ff7b8ee79cdd60d4a9989a10507d0cf5ff7b8ee79cdd60d4a99
415,FPCV000415,382,74,299,1,1,Northstar FinanceProductCostVersion 415,2021-02-19,2021-02-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ffea8e9e08b5e7182a7836977bf11044ffea8e9e08b5e7182a7836977bf1104
416,FPCV000416,498,85,325,5,3,Liberty FinanceProductCostVersion 416,2021-02-20,2021-02-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ccea0dee3cd35ee9adf8907b59b97e25ccea0dee3cd35ee9adf8907b59b97e25
417,FPCV000417,305,325,47,8,4,Harbor FinanceProductCostVersion 417,2021-02-21,2021-02-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40c7180534a35e408f963d66e3a7aef640c7180534a35e408f963d66e3a7aef6
418,FPCV000418,231,73,217,3,2,Titan FinanceProductCostVersion 418,2021-02-22,2021-02-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7fd991e779325499bd190c6d7b442eff7fd991e779325499bd190c6d7b442eff
419,FPCV000419,430,168,298,8,1,Delta FinanceProductCostVersion 419,2021-02-23,2021-02-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d7b42bd1afb5d398e447c032f7883f52d7b42bd1afb5d398e447c032f7883f5
420,FPCV000420,245,42,398,7,3,Unity FinanceProductCostVersion 420,2021-02-24,2021-02-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,121b3d917cd75df9a1aff7d2f7b8042e121b3d917cd75df9a1aff7d2f7b8042e
421,FPCV000421,40,26,405,2,3,Pioneer FinanceProductCostVersion 421,2021-02-25,2021-02-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9a80ca873c9a53fe80f752654358f6be9a80ca873c9a53fe80f752654358f6be
422,FPCV000422,463,38,267,1,5,Summit FinanceProductCostVersion 422,2021-02-26,2021-02-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d581a291ed45f06be76472b0ef00b898d581a291ed45f06be76472b0ef00b89
423,FPCV000423,305,329,247,6,2,Liberty FinanceProductCostVersion 423,2021-02-27,2021-02-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c9567e60c6285ba2a9294aa001e290a0c9567e60c6285ba2a9294aa001e290a0
424,FPCV000424,278,124,494,8,2,Unity FinanceProductCostVersion 424,2021-02-28,2021-02-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd40fadaaf8c587bb0b6f18986468d1ccd40fadaaf8c587bb0b6f18986468d1c
425,FPCV000425,86,72,45,3,2,Harbor FinanceProductCostVersion 425,2021-03-01,2021-03-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,64baf0164a115b399fb3e020247e290264baf0164a115b399fb3e020247e2902
426,FPCV000426,127,237,43,3,4,Cedar FinanceProductCostVersion 426,2021-03-02,2021-03-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,314b464eb86c5245aa7d10249c380652314b464eb86c5245aa7d10249c380652
427,FPCV000427,333,130,41,2,1,Unity FinanceProductCostVersion 427,2021-03-03,2021-03-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,12198f059c805e95adf812a9f070af3512198f059c805e95adf812a9f070af35
428,FPCV000428,267,184,306,8,4,Harbor FinanceProductCostVersion 428,2021-03-04,2021-03-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d85893b50be5dfb96f438f2e4a988919d85893b50be5dfb96f438f2e4a98891
429,FPCV000429,404,47,403,8,1,Quartz FinanceProductCostVersion 429,2021-03-05,2021-03-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28a5e861a6dc5f47ace8204aa629fdea28a5e861a6dc5f47ace8204aa629fdea
430,FPCV000430,284,270,365,2,3,Junction FinanceProductCostVersion 430,2021-03-06,2021-03-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d689905e08c65cd181548167702af230d689905e08c65cd181548167702af230
431,FPCV000431,208,292,64,1,1,Orion FinanceProductCostVersion 431,2021-03-07,2021-03-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09f297bd00235ad5bd26a5678c312b4209f297bd00235ad5bd26a5678c312b42
432,FPCV000432,146,206,345,8,2,Northstar FinanceProductCostVersion 432,2021-03-08,2021-03-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3fa21af87ed15e04b6747c93357d92a83fa21af87ed15e04b6747c93357d92a8
433,FPCV000433,46,31,271,4,1,Willow FinanceProductCostVersion 433,2021-03-09,2021-03-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8940b2348e73562da172aef2913c9a918940b2348e73562da172aef2913c9a91
434,FPCV000434,241,292,414,7,3,Keystone FinanceProductCostVersion 434,2021-03-10,2021-03-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0859fb619365182899a665f3d9bc4e0e0859fb619365182899a665f3d9bc4e0
435,FPCV000435,294,18,477,8,5,Titan FinanceProductCostVersion 435,2021-03-11,2021-03-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c012da71d0350ef8e487b939ef37c6d9c012da71d0350ef8e487b939ef37c6d
436,FPCV000436,489,80,82,1,5,Orion FinanceProductCostVersion 436,2021-03-12,2021-03-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d3c27677f085729b00480d571a503e52d3c27677f085729b00480d571a503e5
437,FPCV000437,475,323,357,3,1,Granite FinanceProductCostVersion 437,2021-03-13,2021-03-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c7b378a88205a279181fe403387ea4f1c7b378a88205a279181fe403387ea4f
438,FPCV000438,427,147,321,3,3,Evergreen FinanceProductCostVersion 438,2021-03-14,2021-03-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc2d3d146f435d3b965f850c99559e45fc2d3d146f435d3b965f850c99559e45
439,FPCV000439,225,64,386,8,3,Granite FinanceProductCostVersion 439,2021-03-15,2021-03-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89fbbd11cf585c928207300f4436ea3389fbbd11cf585c928207300f4436ea33
440,FPCV000440,343,284,90,5,3,Northstar FinanceProductCostVersion 440,2021-03-16,2021-03-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b77e04493b065bfe9814f42c55a9479cb77e04493b065bfe9814f42c55a9479c
441,FPCV000441,460,126,432,3,1,Liberty FinanceProductCostVersion 441,2021-03-17,2021-03-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,efa5eb6c364d5e2d845eba98ac55074fefa5eb6c364d5e2d845eba98ac55074f
442,FPCV000442,74,55,288,6,1,Pioneer FinanceProductCostVersion 442,2021-03-18,2021-03-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5fb5df5ac68b5ecbab5a9a8591405de25fb5df5ac68b5ecbab5a9a8591405de2
443,FPCV000443,379,288,228,5,2,Junction FinanceProductCostVersion 443,2021-03-19,2021-03-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93582b60f122568bb445cca0f80174ca93582b60f122568bb445cca0f80174ca
444,FPCV000444,224,87,248,8,4,Northstar FinanceProductCostVersion 444,2021-03-20,2021-03-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,03d59676f6175f2f9aed21226227194d03d59676f6175f2f9aed21226227194d
445,FPCV000445,273,24,27,3,2,Cedar FinanceProductCostVersion 445,2021-03-21,2021-03-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ff9f39471bd959ef926e0bc6ba13f776ff9f39471bd959ef926e0bc6ba13f776
446,FPCV000446,368,92,214,6,4,Ion FinanceProductCostVersion 446,2021-03-22,2021-03-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,65a4a6fd3f2857989b244d34e8a3d65865a4a6fd3f2857989b244d34e8a3d658
447,FPCV000447,426,39,475,1,1,Meridian FinanceProductCostVersion 447,2021-03-23,2021-03-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fcdddbe7b16d5427b60e40c993835081fcdddbe7b16d5427b60e40c993835081
448,FPCV000448,445,67,395,4,1,Harbor FinanceProductCostVersion 448,2021-03-24,2021-03-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a87ab88f8355f9ea4f7fff654a567852a87ab88f8355f9ea4f7fff654a56785
449,FPCV000449,111,218,428,5,2,Vertex FinanceProductCostVersion 449,2021-03-25,2021-03-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ccadc43e9f6d567db2febf12a4daefe1ccadc43e9f6d567db2febf12a4daefe1
450,FPCV000450,221,101,5,3,3,Meridian FinanceProductCostVersion 450,2021-03-26,2021-03-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c10cbf1ffcb7526a81aed6f0481f439cc10cbf1ffcb7526a81aed6f0481f439c
451,FPCV000451,57,166,36,8,2,Quartz FinanceProductCostVersion 451,2021-03-27,2021-03-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f8e38462d545115bbd7bceaf51b95c85f8e38462d545115bbd7bceaf51b95c8
452,FPCV000452,315,74,427,1,1,Atlas FinanceProductCostVersion 452,2021-03-28,2021-03-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9819133bdf7c57e9bc78de6ea0f6b14a9819133bdf7c57e9bc78de6ea0f6b14a
453,FPCV000453,169,147,405,1,4,Summit FinanceProductCostVersion 453,2021-03-29,2021-03-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,80712604663a5d9bb79dc3c43d413a2680712604663a5d9bb79dc3c43d413a26
454,FPCV000454,100,120,50,4,2,Junction FinanceProductCostVersion 454,2021-03-30,2021-03-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,73c2dc32e7c1527c89a2b3342047050873c2dc32e7c1527c89a2b33420470508
455,FPCV000455,446,322,68,3,2,Quartz FinanceProductCostVersion 455,2021-03-31,2021-03-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d5b21e74079563498888739562864ca2d5b21e74079563498888739562864ca
456,FPCV000456,133,61,62,7,2,Summit FinanceProductCostVersion 456,2021-04-01,2021-04-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23bccc9c5ce8582595830258cce020df23bccc9c5ce8582595830258cce020df
457,FPCV000457,418,52,291,7,2,Keystone FinanceProductCostVersion 457,2021-04-02,2021-04-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7643c7fa0e4652919cbe65a1ebe69e0b7643c7fa0e4652919cbe65a1ebe69e0b
458,FPCV000458,134,82,405,3,3,Atlas FinanceProductCostVersion 458,2021-04-03,2021-04-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,69675abaf1345fde945d2b102f65ecc969675abaf1345fde945d2b102f65ecc9
459,FPCV000459,89,91,414,6,4,Willow FinanceProductCostVersion 459,2021-04-04,2021-04-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,70eeabffe9025b818dba79c498095c8370eeabffe9025b818dba79c498095c83
460,FPCV000460,129,40,295,8,2,Ion FinanceProductCostVersion 460,2021-04-05,2021-04-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,80ebef5d35f355fbac87ec4300ac855580ebef5d35f355fbac87ec4300ac8555
461,FPCV000461,90,29,335,3,5,Quartz FinanceProductCostVersion 461,2021-04-06,2021-04-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5ca2875bab55dfaa91f6c540a6358b4d5ca2875bab55dfaa91f6c540a6358b4
462,FPCV000462,153,44,327,3,4,Willow FinanceProductCostVersion 462,2021-04-07,2021-04-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7a2b7462b19a58f2b72ec9ba6a878f617a2b7462b19a58f2b72ec9ba6a878f61
463,FPCV000463,140,139,480,6,2,Beacon FinanceProductCostVersion 463,2021-04-08,2021-04-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5332a544da6f539089e805130e7332885332a544da6f539089e805130e733288
464,FPCV000464,217,163,10,1,2,Keystone FinanceProductCostVersion 464,2021-04-09,2021-04-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78460ba06aec5659a9e1644415c7441d78460ba06aec5659a9e1644415c7441d
465,FPCV000465,211,103,58,8,1,Granite FinanceProductCostVersion 465,2021-04-10,2021-04-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,153e7e7fe48556fa83ce15c0e7cca591153e7e7fe48556fa83ce15c0e7cca591
466,FPCV000466,356,242,286,7,2,Harbor FinanceProductCostVersion 466,2021-04-11,2021-04-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a460254679b25b1cac316bf428b757f4a460254679b25b1cac316bf428b757f4
467,FPCV000467,31,61,259,8,3,Beacon FinanceProductCostVersion 467,2021-04-12,2021-04-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c6ec97e643551ecab3ce5fa504a09151c6ec97e643551ecab3ce5fa504a0915
468,FPCV000468,186,212,125,7,1,Forge FinanceProductCostVersion 468,2021-04-13,2021-04-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d694334bbd0b5d0b99135d896d32acd7d694334bbd0b5d0b99135d896d32acd7
469,FPCV000469,321,120,102,2,3,Northstar FinanceProductCostVersion 469,2021-04-14,2021-04-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f1598b21e9550348b0310aedde35b444f1598b21e9550348b0310aedde35b44
470,FPCV000470,365,102,105,1,5,Orion FinanceProductCostVersion 470,2021-04-15,2021-04-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e8a43ff9544b504e8664779292e584b8e8a43ff9544b504e8664779292e584b8
471,FPCV000471,410,22,149,6,5,Junction FinanceProductCostVersion 471,2021-04-16,2021-04-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,41be128bc57c5d6eb643e9c05883d47d41be128bc57c5d6eb643e9c05883d47d
472,FPCV000472,148,170,333,8,4,Beacon FinanceProductCostVersion 472,2021-04-17,2021-04-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5efe53d1ad47560187b7c4c888830c035efe53d1ad47560187b7c4c888830c03
473,FPCV000473,192,10,378,6,4,Titan FinanceProductCostVersion 473,2021-04-18,2021-04-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6a64aa981cf859719900bebd6ead12596a64aa981cf859719900bebd6ead1259
474,FPCV000474,67,228,49,2,3,Willow FinanceProductCostVersion 474,2021-04-19,2021-04-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,443e63773149512abe59544d46ab55b8443e63773149512abe59544d46ab55b8
475,FPCV000475,400,125,168,2,3,Titan FinanceProductCostVersion 475,2021-04-20,2021-04-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fae711f58a2f55629c316c492f5950e3fae711f58a2f55629c316c492f5950e3
476,FPCV000476,294,322,345,2,5,Ion FinanceProductCostVersion 476,2021-04-21,2021-04-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a98a97d8465590db31029c3c9fc7dd93a98a97d8465590db31029c3c9fc7dd9
477,FPCV000477,310,72,202,8,2,Forge FinanceProductCostVersion 477,2021-04-22,2021-04-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,44d55a20157b51d0b1db4d0c84a9d9ac44d55a20157b51d0b1db4d0c84a9d9ac
