LaborPositionKey,PositionNumber,LaborJobGradeKey,PlantKey,CostCenterKey,PositionTitle,AuthorizedHeadcount,IsUnionEligible,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
429,LP000429,16,61,258,LaborPosition-PositionTitle-429,430.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f843ebfe39395b6ba7285eb88a9395edf843ebfe39395b6ba7285eb88a9395ed
430,LP000430,29,255,60,LaborPosition-PositionTitle-430,431.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4d8bc4b8272e59b08edad7b890d65c1d4d8bc4b8272e59b08edad7b890d65c1d
431,LP000431,24,167,484,LaborPosition-PositionTitle-431,432.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,65ec9ab00cbf5215a4b01e118c9915bc65ec9ab00cbf5215a4b01e118c9915bc
432,LP000432,29,142,312,LaborPosition-PositionTitle-432,433.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,24b2b2742dd35ffaa30f6b4e556ba82324b2b2742dd35ffaa30f6b4e556ba823
433,LP000433,27,54,300,LaborPosition-PositionTitle-433,434.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39f4777fbf9f5ee6a4c62804945b86e939f4777fbf9f5ee6a4c62804945b86e9
434,LP000434,12,4,145,LaborPosition-PositionTitle-434,435.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,21f085a0394d5646bad6dd2004ee109a21f085a0394d5646bad6dd2004ee109a
435,LP000435,31,19,215,LaborPosition-PositionTitle-435,436.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,211513aae0a053b180b57e05ed7e2ead211513aae0a053b180b57e05ed7e2ead
436,LP000436,24,287,475,LaborPosition-PositionTitle-436,437.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94bef415d03d583388c8ad2495695a5594bef415d03d583388c8ad2495695a55
437,LP000437,6,210,270,LaborPosition-PositionTitle-437,438.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04dbe7da69fc58a29b9bd34c2484361e04dbe7da69fc58a29b9bd34c2484361e
438,LP000438,25,347,414,LaborPosition-PositionTitle-438,439.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8658b6c28be154beb797841088fac2ea8658b6c28be154beb797841088fac2ea
439,LP000439,26,254,489,LaborPosition-PositionTitle-439,440.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fe912f1144705b78853f672ab13c2825fe912f1144705b78853f672ab13c2825
440,LP000440,17,286,109,LaborPosition-PositionTitle-440,441.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ab67a30978259b8978999b54688dad68ab67a30978259b8978999b54688dad6
441,LP000441,28,278,61,LaborPosition-PositionTitle-441,442.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,010ac1711a015741af38c0b383ef74de010ac1711a015741af38c0b383ef74de
442,LP000442,4,184,131,LaborPosition-PositionTitle-442,443.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,52a437d550ac56f1b4c3a7c1e128fddc52a437d550ac56f1b4c3a7c1e128fddc
443,LP000443,26,275,76,LaborPosition-PositionTitle-443,444.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3225118572335691937005fd90ff1d6b3225118572335691937005fd90ff1d6b
444,LP000444,5,37,154,LaborPosition-PositionTitle-444,445.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,109958b835295c1d907022b7137710be109958b835295c1d907022b7137710be
445,LP000445,23,265,492,LaborPosition-PositionTitle-445,446.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7dd566aed5905203be710cfe7bd7ff807dd566aed5905203be710cfe7bd7ff80
446,LP000446,31,225,481,LaborPosition-PositionTitle-446,447.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47775de6bf3a5fa5a0ace4682c70a90847775de6bf3a5fa5a0ace4682c70a908
447,LP000447,13,170,489,LaborPosition-PositionTitle-447,448.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f1357a724d7e583fac1a2cc0b83335aff1357a724d7e583fac1a2cc0b83335af
448,LP000448,18,122,339,LaborPosition-PositionTitle-448,449.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e6e7d14ee615d2aa0af8a9e30cac8a96e6e7d14ee615d2aa0af8a9e30cac8a9
449,LP000449,10,152,287,LaborPosition-PositionTitle-449,450.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33c57d0f706b5cb6b0918d8254bd1e0e33c57d0f706b5cb6b0918d8254bd1e0e
450,LP000450,5,176,440,LaborPosition-PositionTitle-450,451.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dc1377eb5d1453ddb1c8d2a83f340483dc1377eb5d1453ddb1c8d2a83f340483
451,LP000451,3,212,31,LaborPosition-PositionTitle-451,452.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7d2be07f1f1594985c49f583ad29e4be7d2be07f1f1594985c49f583ad29e4b
452,LP000452,31,220,242,LaborPosition-PositionTitle-452,453.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8597ab67dc765202a6f42dc84b69f3908597ab67dc765202a6f42dc84b69f390
453,LP000453,8,280,323,LaborPosition-PositionTitle-453,454.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81e6e1ac882a556db8cc5a6e4418807681e6e1ac882a556db8cc5a6e44188076
454,LP000454,3,32,82,LaborPosition-PositionTitle-454,455.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7829803667b5a479b85517a14e7cbaff7829803667b5a479b85517a14e7cbaf
455,LP000455,8,58,323,LaborPosition-PositionTitle-455,456.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a30a0b2fb9f594aad6f33866bea39b72a30a0b2fb9f594aad6f33866bea39b7
456,LP000456,17,180,124,LaborPosition-PositionTitle-456,457.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b3aa6be65aa52ee95706ec6b816dc820b3aa6be65aa52ee95706ec6b816dc82
457,LP000457,29,1,182,LaborPosition-PositionTitle-457,458.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f8c3451d402586b8b32920fc8e9e8172f8c3451d402586b8b32920fc8e9e817
458,LP000458,4,126,214,LaborPosition-PositionTitle-458,459.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0fc435261e685de7b33753a38edd59ec0fc435261e685de7b33753a38edd59ec
459,LP000459,30,9,324,LaborPosition-PositionTitle-459,460.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e450fa4f0ab53299c8695edbd4681f38e450fa4f0ab53299c8695edbd4681f3
460,LP000460,5,145,461,LaborPosition-PositionTitle-460,461.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d5bbba9e730549db2d3690548b202c23d5bbba9e730549db2d3690548b202c2
461,LP000461,3,103,324,LaborPosition-PositionTitle-461,462.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eeeeb70b5afd5145a6abab565c403570eeeeb70b5afd5145a6abab565c403570
462,LP000462,27,143,484,LaborPosition-PositionTitle-462,463.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38d7ea132583504e860ea82dff84349e38d7ea132583504e860ea82dff84349e
463,LP000463,19,153,8,LaborPosition-PositionTitle-463,464.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5209ec29200f58b2be55f0652eab09035209ec29200f58b2be55f0652eab0903
464,LP000464,32,145,257,LaborPosition-PositionTitle-464,465.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,987c89807a4e584ab24a6e3d2355fd58987c89807a4e584ab24a6e3d2355fd58
465,LP000465,10,33,177,LaborPosition-PositionTitle-465,466.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5e1e1022925951498d985460cfebcda95e1e1022925951498d985460cfebcda9
466,LP000466,32,107,70,LaborPosition-PositionTitle-466,467.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8b19a72682f15582bbfa23acf325f58a8b19a72682f15582bbfa23acf325f58a
467,LP000467,22,104,417,LaborPosition-PositionTitle-467,468.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,290f82c7be705d8c8a960fc54be681af290f82c7be705d8c8a960fc54be681af
468,LP000468,28,103,369,LaborPosition-PositionTitle-468,469.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,24cb2e97e134565da75c4fb75cdbe4fc24cb2e97e134565da75c4fb75cdbe4fc
469,LP000469,7,258,6,LaborPosition-PositionTitle-469,470.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8f022af64d3f56aa87c144d57a80e9398f022af64d3f56aa87c144d57a80e939
470,LP000470,10,274,417,LaborPosition-PositionTitle-470,471.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb74e346fd5a5664b7d7418727d7b3f5bb74e346fd5a5664b7d7418727d7b3f5
471,LP000471,16,19,404,LaborPosition-PositionTitle-471,472.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04948751f4f7515a923c380b433ccdba04948751f4f7515a923c380b433ccdba
472,LP000472,9,86,239,LaborPosition-PositionTitle-472,473.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81e24661529e5da2991909837f7fd7ca81e24661529e5da2991909837f7fd7ca
473,LP000473,1,168,5,LaborPosition-PositionTitle-473,474.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f6941723c6265f2292e7403a9b6805e5f6941723c6265f2292e7403a9b6805e5
474,LP000474,22,246,279,LaborPosition-PositionTitle-474,475.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,abc6735e99055b90a11a443ba699bfbbabc6735e99055b90a11a443ba699bfbb
475,LP000475,3,12,77,LaborPosition-PositionTitle-475,476.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a90e5fca3b0e5dd5bc55ba8dbd371131a90e5fca3b0e5dd5bc55ba8dbd371131
476,LP000476,7,284,208,LaborPosition-PositionTitle-476,477.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39ff2fee818c554bb3a8fe395097e8c839ff2fee818c554bb3a8fe395097e8c8
477,LP000477,1,327,63,LaborPosition-PositionTitle-477,478.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c0fb4708c6d5996b5a2eb7736b86a703c0fb4708c6d5996b5a2eb7736b86a70
478,LP000478,33,42,70,LaborPosition-PositionTitle-478,479.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af34e4445676542f97d6011a97512375af34e4445676542f97d6011a97512375
479,LP000479,13,166,155,LaborPosition-PositionTitle-479,480.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,59b7fa5bae1150e1a250d982e52235d359b7fa5bae1150e1a250d982e52235d3
480,LP000480,29,214,252,LaborPosition-PositionTitle-480,481.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4569b6ac284f5dd78341b7a33ffc96b34569b6ac284f5dd78341b7a33ffc96b3
481,LP000481,5,88,273,LaborPosition-PositionTitle-481,482.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ce0440d32a2516da666a72054358d381ce0440d32a2516da666a72054358d38
482,LP000482,12,284,341,LaborPosition-PositionTitle-482,483.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,21d8ad43350a5d47a3322f34be025f3c21d8ad43350a5d47a3322f34be025f3c
483,LP000483,29,17,120,LaborPosition-PositionTitle-483,484.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,743496f9b53053d0962ab8db4157fc83743496f9b53053d0962ab8db4157fc83
484,LP000484,29,269,34,LaborPosition-PositionTitle-484,485.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d8e0baa4be55f05a4235041f44730483d8e0baa4be55f05a4235041f4473048
485,LP000485,25,10,338,LaborPosition-PositionTitle-485,486.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f46447fc563e5ee0908327869bb1d6def46447fc563e5ee0908327869bb1d6de
486,LP000486,31,158,368,LaborPosition-PositionTitle-486,487.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7084fefb54a58658eb489e837fea78cc7084fefb54a58658eb489e837fea78c
487,LP000487,31,170,15,LaborPosition-PositionTitle-487,488.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cba9f5aaf60258b2b4a0d9e422cdcf74cba9f5aaf60258b2b4a0d9e422cdcf74
488,LP000488,33,332,234,LaborPosition-PositionTitle-488,489.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,69ad64d6c4bc5a53bb57ce9cc1a9b39069ad64d6c4bc5a53bb57ce9cc1a9b390
489,LP000489,15,90,281,LaborPosition-PositionTitle-489,490.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f5535437dcb50caa71a514e80a92ecc7f5535437dcb50caa71a514e80a92ecc
490,LP000490,10,160,10,LaborPosition-PositionTitle-490,491.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,10767d0af86c5016bd299dd8716c07f710767d0af86c5016bd299dd8716c07f7
491,LP000491,18,333,143,LaborPosition-PositionTitle-491,492.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9860732fa56b5f2fb9c8362cf8e48d949860732fa56b5f2fb9c8362cf8e48d94
492,LP000492,20,154,369,LaborPosition-PositionTitle-492,493.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2418e800494c5b8ca88533120bc12bdf2418e800494c5b8ca88533120bc12bdf
493,LP000493,10,69,75,LaborPosition-PositionTitle-493,494.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,99268318ff5d5c7ab4085fa1d475810d99268318ff5d5c7ab4085fa1d475810d
494,LP000494,11,43,437,LaborPosition-PositionTitle-494,495.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9106a8e66ee35ed8ac8de088591292829106a8e66ee35ed8ac8de08859129282
495,LP000495,27,193,30,LaborPosition-PositionTitle-495,496.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,299c313ee0a2582ba7d4c16bd482f2c6299c313ee0a2582ba7d4c16bd482f2c6
496,LP000496,10,72,267,LaborPosition-PositionTitle-496,497.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d5ce18d25305cd1beeb1e61f1f2ae6e9d5ce18d25305cd1beeb1e61f1f2ae6e
497,LP000497,13,347,426,LaborPosition-PositionTitle-497,498.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df64e319d7ed55c290deb00233f4c576df64e319d7ed55c290deb00233f4c576
498,LP000498,18,225,254,LaborPosition-PositionTitle-498,499.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,85a9d06014fc531ba8eb0ce0459a4b2485a9d06014fc531ba8eb0ce0459a4b24
499,LP000499,7,63,15,LaborPosition-PositionTitle-499,500.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,835c78141ee35f868882471af58d829c835c78141ee35f868882471af58d829c
500,LP000500,17,291,186,LaborPosition-PositionTitle-500,501.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f011b1e2fca155d69e4b6aec779760a4f011b1e2fca155d69e4b6aec779760a4
