FinanceJournalLineKey,JournalLineCode,FinanceJournalHeaderKey,GlAccountKey,CostCenterKey,FinancePostingBucketKey,FinancePostingStatusKey,CurrencyKey,JournalLineSequenceNumber,LineMemo,IsReversalLine,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
406,FJL000406,438,103,25,256,7,5,406,FinanceJournalLine-LineMemo-406,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a0f298b667e05551873312a45666b1b2a0f298b667e05551873312a45666b1b2
407,FJL000407,352,198,32,373,1,2,407,FinanceJournalLine-LineMemo-407,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ddfc4b855cb75ba8b044a5812fa7c8e9ddfc4b855cb75ba8b044a5812fa7c8e9
408,FJL000408,49,368,-1,442,5,4,408,FinanceJournalLine-LineMemo-408,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,42865f54ab10580f9644afc23b1f424f42865f54ab10580f9644afc23b1f424f
409,FJL000409,9,393,481,180,2,3,409,FinanceJournalLine-LineMemo-409,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0ca0f63ba4b5ad3b459f21aa577d445e0ca0f63ba4b5ad3b459f21aa577d445
410,FJL000410,359,19,445,382,2,2,410,FinanceJournalLine-LineMemo-410,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f03b27791ca459618afc34b647956747f03b27791ca459618afc34b647956747
411,FJL000411,488,492,380,256,9,3,411,FinanceJournalLine-LineMemo-411,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,da2f2f92de865f0ab7e6718db96f46d7da2f2f92de865f0ab7e6718db96f46d7
412,FJL000412,388,225,341,408,1,2,412,FinanceJournalLine-LineMemo-412,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,da9f5166eb1a534e8fb6bf00b10f8143da9f5166eb1a534e8fb6bf00b10f8143
413,FJL000413,67,16,11,446,6,2,413,FinanceJournalLine-LineMemo-413,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f198b87302ed596c985da81b9a592c09f198b87302ed596c985da81b9a592c09
414,FJL000414,196,54,186,224,1,3,414,FinanceJournalLine-LineMemo-414,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd4f8f7c46455684a9ec8dfcee098301bd4f8f7c46455684a9ec8dfcee098301
415,FJL000415,242,166,237,296,8,4,415,FinanceJournalLine-LineMemo-415,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2a79ffd27b6545abebd8e88b70ce388d2a79ffd27b6545abebd8e88b70ce388
416,FJL000416,122,349,174,150,10,2,416,FinanceJournalLine-LineMemo-416,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93a9fc07f0a552a0be42fe463423390293a9fc07f0a552a0be42fe4634233902
417,FJL000417,491,363,292,127,9,4,417,FinanceJournalLine-LineMemo-417,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a23942777ec570e871499679fa17e7e8a23942777ec570e871499679fa17e7e
418,FJL000418,7,364,42,174,10,4,418,FinanceJournalLine-LineMemo-418,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6527dd82f464556c96b08a3014122a7c6527dd82f464556c96b08a3014122a7c
419,FJL000419,407,454,285,186,5,2,419,FinanceJournalLine-LineMemo-419,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47a56af1f2b25625beadf0b7c669f1b647a56af1f2b25625beadf0b7c669f1b6
420,FJL000420,138,97,472,330,6,2,420,FinanceJournalLine-LineMemo-420,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d38f57a338fa543f863d2bf07fdf6940d38f57a338fa543f863d2bf07fdf6940
421,FJL000421,324,88,407,71,1,5,421,FinanceJournalLine-LineMemo-421,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2bd83be253dd5821ae3d1f8191ab87252bd83be253dd5821ae3d1f8191ab8725
422,FJL000422,148,85,473,249,1,4,422,FinanceJournalLine-LineMemo-422,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3aa5ed8bef945c34980a4ef6bfd6f7e83aa5ed8bef945c34980a4ef6bfd6f7e8
423,FJL000423,467,170,341,206,6,2,423,FinanceJournalLine-LineMemo-423,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,59adf48b18cf571cbb21bd1433f3c1c059adf48b18cf571cbb21bd1433f3c1c0
424,FJL000424,268,250,279,58,7,5,424,FinanceJournalLine-LineMemo-424,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c0dacf50c11659c1bf9160f5240dd979c0dacf50c11659c1bf9160f5240dd979
425,FJL000425,308,329,-1,121,10,5,425,FinanceJournalLine-LineMemo-425,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,299d9ba09cc45d03a5ffc3ac95597109299d9ba09cc45d03a5ffc3ac95597109
426,FJL000426,201,223,422,328,5,4,426,FinanceJournalLine-LineMemo-426,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb5768b2d5d65ac4a5a1e06365b6e4fdbb5768b2d5d65ac4a5a1e06365b6e4fd
427,FJL000427,69,318,339,108,9,2,427,FinanceJournalLine-LineMemo-427,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8bb33b9678c459a89c40f56806d4a5c88bb33b9678c459a89c40f56806d4a5c8
428,FJL000428,135,113,241,451,2,5,428,FinanceJournalLine-LineMemo-428,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e490f8e4f2795c43b7cb5c3eba2ca2c8e490f8e4f2795c43b7cb5c3eba2ca2c8
429,FJL000429,264,436,3,111,1,2,429,FinanceJournalLine-LineMemo-429,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,150f2ff3a0815519a5a092f5ecffaf9e150f2ff3a0815519a5a092f5ecffaf9e
430,FJL000430,273,64,220,378,9,5,430,FinanceJournalLine-LineMemo-430,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0c8773527d8b5d9781479b0c61d1e9360c8773527d8b5d9781479b0c61d1e936
431,FJL000431,43,43,290,187,7,2,431,FinanceJournalLine-LineMemo-431,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d3c9add15df55f53840fd7d272ba5abed3c9add15df55f53840fd7d272ba5abe
432,FJL000432,479,46,297,221,2,3,432,FinanceJournalLine-LineMemo-432,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2981581ff55e5d7cb3a948c9b09142da2981581ff55e5d7cb3a948c9b09142da
433,FJL000433,336,267,128,350,6,4,433,FinanceJournalLine-LineMemo-433,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d27ce303fc1f5c168102f424a738e9ebd27ce303fc1f5c168102f424a738e9eb
434,FJL000434,65,133,197,38,9,5,434,FinanceJournalLine-LineMemo-434,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0640716af3ae589292a999bb1cf93fef0640716af3ae589292a999bb1cf93fef
435,FJL000435,93,149,17,496,2,2,435,FinanceJournalLine-LineMemo-435,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,581fc9eba85659e184812012338cfa3e581fc9eba85659e184812012338cfa3e
436,FJL000436,402,27,395,390,2,3,436,FinanceJournalLine-LineMemo-436,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8712cd04c303517c881897a835ad3d088712cd04c303517c881897a835ad3d08
437,FJL000437,15,50,458,122,7,4,437,FinanceJournalLine-LineMemo-437,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ed7854894f656a0af60d63b75f6ed900ed7854894f656a0af60d63b75f6ed90
438,FJL000438,264,160,157,402,5,3,438,FinanceJournalLine-LineMemo-438,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,55374c9474dc57398f799eeb8d9c379f55374c9474dc57398f799eeb8d9c379f
439,FJL000439,8,251,266,196,10,5,439,FinanceJournalLine-LineMemo-439,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ee5a459a8325b589399510d6d690d421ee5a459a8325b589399510d6d690d42
440,FJL000440,315,165,458,392,2,5,440,FinanceJournalLine-LineMemo-440,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04d9607db3595a18a8c0e8754e17deae04d9607db3595a18a8c0e8754e17deae
441,FJL000441,160,229,481,280,3,5,441,FinanceJournalLine-LineMemo-441,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e188a616f7af5a28ac10109346ed3b49e188a616f7af5a28ac10109346ed3b49
442,FJL000442,26,263,-1,422,6,4,442,FinanceJournalLine-LineMemo-442,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7da888e93db450438f24c45d319b20337da888e93db450438f24c45d319b2033
443,FJL000443,467,170,144,463,7,4,443,FinanceJournalLine-LineMemo-443,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2216f653dc0f546c96ea95b5e4c14a952216f653dc0f546c96ea95b5e4c14a95
444,FJL000444,241,51,14,191,7,2,444,FinanceJournalLine-LineMemo-444,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,51a7fa09817a514aa0b35dc33c4169c951a7fa09817a514aa0b35dc33c4169c9
445,FJL000445,77,306,90,61,1,4,445,FinanceJournalLine-LineMemo-445,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b036889545185654befb13fa1af70f56b036889545185654befb13fa1af70f56
446,FJL000446,149,171,440,428,10,1,446,FinanceJournalLine-LineMemo-446,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,566c39ec9d4251229a71b5ffc784c576566c39ec9d4251229a71b5ffc784c576
447,FJL000447,304,367,260,362,3,2,447,FinanceJournalLine-LineMemo-447,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e83b90fbc0e05629a32115da199a7474e83b90fbc0e05629a32115da199a7474
448,FJL000448,412,114,40,261,9,5,448,FinanceJournalLine-LineMemo-448,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2fe5ae81205a59f4a764cb2a5a8f09912fe5ae81205a59f4a764cb2a5a8f0991
449,FJL000449,265,207,298,375,10,2,449,FinanceJournalLine-LineMemo-449,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b164b2afd4795e4580de41a296358549b164b2afd4795e4580de41a296358549
450,FJL000450,390,328,276,53,1,2,450,FinanceJournalLine-LineMemo-450,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a689e5da515f5b6aa677edbdd3ef4469a689e5da515f5b6aa677edbdd3ef4469
451,FJL000451,281,155,340,40,8,3,451,FinanceJournalLine-LineMemo-451,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1d7af5d428cf5b00a7dc4d89b71236691d7af5d428cf5b00a7dc4d89b7123669
452,FJL000452,384,220,280,48,2,4,452,FinanceJournalLine-LineMemo-452,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f279818b8efe511db354f5e35b28f4fff279818b8efe511db354f5e35b28f4ff
453,FJL000453,404,306,21,175,6,1,453,FinanceJournalLine-LineMemo-453,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a3eb943cbd05a28aa15da6ba0a7ab3b3a3eb943cbd05a28aa15da6ba0a7ab3b
454,FJL000454,337,483,272,34,9,5,454,FinanceJournalLine-LineMemo-454,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,82b8c9e50ebe539cad2f47f6734588be82b8c9e50ebe539cad2f47f6734588be
455,FJL000455,449,181,390,401,9,4,455,FinanceJournalLine-LineMemo-455,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,310f38649dc15ccc9728cf4e45ad0d31310f38649dc15ccc9728cf4e45ad0d31
456,FJL000456,74,302,291,285,5,2,456,FinanceJournalLine-LineMemo-456,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2226cca2b2af54a59b754a8cc598cd8f2226cca2b2af54a59b754a8cc598cd8f
457,FJL000457,251,116,143,246,2,3,457,FinanceJournalLine-LineMemo-457,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce7dab7e677250af91a8635a193ddd77ce7dab7e677250af91a8635a193ddd77
458,FJL000458,52,194,302,326,10,4,458,FinanceJournalLine-LineMemo-458,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,298bbd31be895c00b4fa436bb9f26949298bbd31be895c00b4fa436bb9f26949
459,FJL000459,417,492,-1,349,8,1,459,FinanceJournalLine-LineMemo-459,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a7708f828045703aeecaad838dbcfab8a7708f828045703aeecaad838dbcfab
460,FJL000460,192,470,368,217,5,2,460,FinanceJournalLine-LineMemo-460,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f02c5c853f905c9286fba1611f7b16f4f02c5c853f905c9286fba1611f7b16f4
461,FJL000461,106,423,426,204,7,1,461,FinanceJournalLine-LineMemo-461,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8d0406dff4f65fe1a10d44b1af982e7e8d0406dff4f65fe1a10d44b1af982e7e
462,FJL000462,254,11,58,397,6,3,462,FinanceJournalLine-LineMemo-462,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b6091a03749a5452bbdacd78a59de7c1b6091a03749a5452bbdacd78a59de7c1
463,FJL000463,282,468,132,296,7,1,463,FinanceJournalLine-LineMemo-463,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b9482579300453a1803e4da59c8012beb9482579300453a1803e4da59c8012be
464,FJL000464,254,29,198,179,7,1,464,FinanceJournalLine-LineMemo-464,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ddb9462b827e53ca830821a132bd824addb9462b827e53ca830821a132bd824a
465,FJL000465,488,200,327,112,2,3,465,FinanceJournalLine-LineMemo-465,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,840f816a6f7f5a15b29db56b761fc7ab840f816a6f7f5a15b29db56b761fc7ab
466,FJL000466,47,29,207,361,7,2,466,FinanceJournalLine-LineMemo-466,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db90ee7e135d50dfa1681e141fbafb2adb90ee7e135d50dfa1681e141fbafb2a
467,FJL000467,205,345,307,457,9,5,467,FinanceJournalLine-LineMemo-467,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,666260e30d91569280998220f8581b7b666260e30d91569280998220f8581b7b
468,FJL000468,122,66,286,97,4,4,468,FinanceJournalLine-LineMemo-468,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,507b5b86db4e5959918e0ede13f42a20507b5b86db4e5959918e0ede13f42a20
469,FJL000469,451,38,2,188,1,5,469,FinanceJournalLine-LineMemo-469,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ed4c891756d5c5abbc81c1c2cd4af643ed4c891756d5c5abbc81c1c2cd4af64
470,FJL000470,475,327,225,417,7,5,470,FinanceJournalLine-LineMemo-470,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8fe93b872e4559a1a504dd9d5141823a8fe93b872e4559a1a504dd9d5141823a
471,FJL000471,404,482,166,207,6,1,471,FinanceJournalLine-LineMemo-471,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd5e05ffdadd57f49c00858f9cec7113dd5e05ffdadd57f49c00858f9cec7113
472,FJL000472,271,386,279,197,7,4,472,FinanceJournalLine-LineMemo-472,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f14fb62d8e856e083fe3aad7c12279a5f14fb62d8e856e083fe3aad7c12279a
473,FJL000473,118,388,177,318,7,5,473,FinanceJournalLine-LineMemo-473,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e013d637a775e4fabd369d7983548fd4e013d637a775e4fabd369d7983548fd
474,FJL000474,295,353,55,249,4,2,474,FinanceJournalLine-LineMemo-474,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17112dfcd821554c889ab7d02452e37317112dfcd821554c889ab7d02452e373
475,FJL000475,195,165,376,191,9,5,475,FinanceJournalLine-LineMemo-475,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50e6860db4cc52e3bd1e94a6b78b09c750e6860db4cc52e3bd1e94a6b78b09c7
476,FJL000476,71,481,-1,399,4,4,476,FinanceJournalLine-LineMemo-476,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,574906a0b6735ad0bf354a49a3dcc0d8574906a0b6735ad0bf354a49a3dcc0d8
477,FJL000477,168,200,239,493,3,2,477,FinanceJournalLine-LineMemo-477,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1bada6cea1ef5bf0ae61a5d02dc8af1a1bada6cea1ef5bf0ae61a5d02dc8af1a
478,FJL000478,176,135,153,254,7,2,478,FinanceJournalLine-LineMemo-478,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cea918faf83659299bb493991b9331e0cea918faf83659299bb493991b9331e0
479,FJL000479,224,43,326,43,10,4,479,FinanceJournalLine-LineMemo-479,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84f036ef475b5b74bf763764514a059584f036ef475b5b74bf763764514a0595
480,FJL000480,106,388,208,46,9,4,480,FinanceJournalLine-LineMemo-480,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2bf62ec83b945604848ad74f852aa9f32bf62ec83b945604848ad74f852aa9f3
481,FJL000481,115,188,250,95,8,2,481,FinanceJournalLine-LineMemo-481,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f898c1eb2ca450cf95d4f2ad7710aedef898c1eb2ca450cf95d4f2ad7710aede
482,FJL000482,457,228,68,302,3,5,482,FinanceJournalLine-LineMemo-482,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8b06911d367357a887ac6fab6e50768a8b06911d367357a887ac6fab6e50768a
483,FJL000483,132,39,244,331,3,5,483,FinanceJournalLine-LineMemo-483,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b0ad5877abc5575a530100fb3e8bc027b0ad5877abc5575a530100fb3e8bc02
484,FJL000484,431,449,92,493,4,5,484,FinanceJournalLine-LineMemo-484,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c4e10925e7e5f12b06781b0d6c9292f1c4e10925e7e5f12b06781b0d6c9292f
485,FJL000485,424,190,345,398,2,3,485,FinanceJournalLine-LineMemo-485,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,632ea6f3be0953dab345718cb5a0ef29632ea6f3be0953dab345718cb5a0ef29
486,FJL000486,499,319,184,140,7,2,486,FinanceJournalLine-LineMemo-486,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ecc9becfe6d95bccb7e170ec4ceeaa08ecc9becfe6d95bccb7e170ec4ceeaa08
487,FJL000487,413,266,111,64,4,1,487,FinanceJournalLine-LineMemo-487,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b60eaf13d8dd52f4b924e7fcb95340ecb60eaf13d8dd52f4b924e7fcb95340ec
488,FJL000488,255,67,135,221,5,5,488,FinanceJournalLine-LineMemo-488,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,35bbce805e225aa2aa3feabdc9d8be9135bbce805e225aa2aa3feabdc9d8be91
489,FJL000489,227,50,30,424,7,1,489,FinanceJournalLine-LineMemo-489,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c3093c4f9c15c97beb0d1dab4ca5cb67c3093c4f9c15c97beb0d1dab4ca5cb6
490,FJL000490,446,67,432,10,7,4,490,FinanceJournalLine-LineMemo-490,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33c25c325f8d5bea9c2f23ddd72c063033c25c325f8d5bea9c2f23ddd72c0630
491,FJL000491,492,267,403,389,2,2,491,FinanceJournalLine-LineMemo-491,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e4c22fceea45cf384fb436ff2a795c68e4c22fceea45cf384fb436ff2a795c6
492,FJL000492,30,349,227,88,4,4,492,FinanceJournalLine-LineMemo-492,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,542ad63e6f4054ed84906b67bc5f6579542ad63e6f4054ed84906b67bc5f6579
493,FJL000493,352,61,-1,312,8,3,493,FinanceJournalLine-LineMemo-493,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b7f6f85bfc8d586b94260f1aca9b878db7f6f85bfc8d586b94260f1aca9b878d
494,FJL000494,51,486,164,151,7,2,494,FinanceJournalLine-LineMemo-494,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f41bddde3ab5da8bebe47264f584d9a6f41bddde3ab5da8bebe47264f584d9a
495,FJL000495,100,11,498,449,1,4,495,FinanceJournalLine-LineMemo-495,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a94e52c3b71a5fc2b99c2ff5ba47b9dba94e52c3b71a5fc2b99c2ff5ba47b9db
496,FJL000496,56,103,268,261,1,5,496,FinanceJournalLine-LineMemo-496,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d702c1e043d5c428c2d6f75b4288ead3d702c1e043d5c428c2d6f75b4288ead
497,FJL000497,459,298,119,135,1,5,497,FinanceJournalLine-LineMemo-497,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e1b4f2fde3625c648ca48524ac6fc3fce1b4f2fde3625c648ca48524ac6fc3fc
498,FJL000498,239,449,160,213,9,5,498,FinanceJournalLine-LineMemo-498,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c8ad40e9e6e953dc82b7a692e839160cc8ad40e9e6e953dc82b7a692e839160c
499,FJL000499,79,221,52,422,1,3,499,FinanceJournalLine-LineMemo-499,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,48db824b89155482a80a5db28c9f0f6248db824b89155482a80a5db28c9f0f62
500,FJL000500,13,85,7,238,9,3,500,FinanceJournalLine-LineMemo-500,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b67a89143d95c5b85ba23cc757b8e855b67a89143d95c5b85ba23cc757b8e85
