LogisticsCustomsDeclarationKey,CustomsDeclarationNumber,LogisticsShipmentHeaderKey,LogisticsTariffItemKey,LogisticsCustomsStatusKey,OriginCountryKey,DestinationCountryKey,CurrencyKey,CustomsEntryNumber,DeclarationValueAmount,FilingDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
419,LCD000419,467,74,3,193,97,1,LCD000419,584.0300,2021-02-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57553653c8dd58ce89f86f5753df2cc357553653c8dd58ce89f86f5753df2cc3
420,LCD000420,478,439,7,38,226,3,LCD000420,585.4000,2021-02-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a5adbfbf8365596181e9d05bf3f480b1a5adbfbf8365596181e9d05bf3f480b1
421,LCD000421,48,279,2,50,145,1,LCD000421,586.7700,2021-02-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e9c91a087be565d95206ddddba11d296e9c91a087be565d95206ddddba11d29
422,LCD000422,138,3,3,211,2,4,LCD000422,588.1400,2021-02-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7adbb54489d85983b92cef73a707f97e7adbb54489d85983b92cef73a707f97e
423,LCD000423,363,386,2,9,238,1,LCD000423,589.5100,2021-02-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,774abd0ed52757a985acd138854aa42b774abd0ed52757a985acd138854aa42b
424,LCD000424,362,197,2,8,141,3,LCD000424,590.8800,2021-02-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b45b1eb5b36a5a83996c0ae471b386e3b45b1eb5b36a5a83996c0ae471b386e3
425,LCD000425,226,56,10,67,212,4,LCD000425,592.2500,2021-03-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b6a100fc199a5884b37b9aedb8692e6bb6a100fc199a5884b37b9aedb8692e6b
426,LCD000426,373,257,10,241,153,5,LCD000426,593.6200,2021-03-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e9130fd3a5f57c5be862a8abc2ac3198e9130fd3a5f57c5be862a8abc2ac319
427,LCD000427,442,11,1,141,231,2,LCD000427,594.9900,2021-03-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2bd9e2a2766b516ea20839afaba2ab9d2bd9e2a2766b516ea20839afaba2ab9d
428,LCD000428,68,479,8,92,107,1,LCD000428,596.3600,2021-03-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b45f4a03971d5eba9b20b7614cf6cc76b45f4a03971d5eba9b20b7614cf6cc76
429,LCD000429,233,385,8,60,72,4,LCD000429,597.7300,2021-03-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5ec4ad5b4732513db770e870abe100665ec4ad5b4732513db770e870abe10066
430,LCD000430,30,64,9,17,95,5,LCD000430,599.1000,2021-03-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8890b00cf6b35aaba7f700161aeccb668890b00cf6b35aaba7f700161aeccb66
431,LCD000431,278,354,5,200,192,1,LCD000431,600.4700,2021-03-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f65951f72f852c2993f4dbf94fba2ae3f65951f72f852c2993f4dbf94fba2ae
432,LCD000432,464,31,3,225,134,5,LCD000432,601.8400,2021-03-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f43b8f8d42c547c92e88feb32ace0313f43b8f8d42c547c92e88feb32ace031
433,LCD000433,110,67,7,205,32,4,LCD000433,603.2100,2021-03-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,164cd774a6305b02bf90d22d6d06251e164cd774a6305b02bf90d22d6d06251e
434,LCD000434,360,215,7,83,15,5,LCD000434,604.5800,2021-03-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b7afc4605da518e81dd564f0cc493e01b7afc4605da518e81dd564f0cc493e0
435,LCD000435,31,420,3,35,146,2,LCD000435,605.9500,2021-03-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,028ea0cb13f55a97b7a6d937bead8641028ea0cb13f55a97b7a6d937bead8641
436,LCD000436,67,119,6,49,198,4,LCD000436,607.3200,2021-03-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04f15bf2fdde59f092341de5df299d2a04f15bf2fdde59f092341de5df299d2a
437,LCD000437,79,279,8,79,80,4,LCD000437,608.6900,2021-03-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d1e63ce5f295d82930a23890c197af63d1e63ce5f295d82930a23890c197af6
438,LCD000438,361,222,6,110,42,1,LCD000438,610.0600,2021-03-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7b4c9b1e356589882b6bee8b5b36c31f7b4c9b1e356589882b6bee8b5b36c31
439,LCD000439,217,474,6,90,118,5,LCD000439,611.4300,2021-03-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa581afea58854ac96433ad191143f32aa581afea58854ac96433ad191143f32
440,LCD000440,119,40,8,178,215,3,LCD000440,612.8000,2021-03-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0870b6c3d21057bd923c6e67bb1fe4470870b6c3d21057bd923c6e67bb1fe447
441,LCD000441,159,288,10,181,238,3,LCD000441,614.1700,2021-03-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,009751cac3a557d98ab0c1e90057077d009751cac3a557d98ab0c1e90057077d
442,LCD000442,86,374,7,56,12,1,LCD000442,615.5400,2021-03-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,adf836a9efa85786ae758af638ab3b50adf836a9efa85786ae758af638ab3b50
443,LCD000443,260,232,3,245,162,3,LCD000443,616.9100,2021-03-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4343ab6e7dec567194025e23f81e57604343ab6e7dec567194025e23f81e5760
444,LCD000444,312,276,5,55,120,5,LCD000444,618.2800,2021-03-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,88d93be1dcc35f2ab81f28caef1e2f4788d93be1dcc35f2ab81f28caef1e2f47
445,LCD000445,118,122,4,70,153,2,LCD000445,619.6500,2021-03-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04af9172e40e59d5a2c05d7ae5a8581304af9172e40e59d5a2c05d7ae5a85813
446,LCD000446,412,485,7,15,140,2,LCD000446,621.0200,2021-03-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb9c78c5a87b5c43a12ae1225f204c78eb9c78c5a87b5c43a12ae1225f204c78
447,LCD000447,86,168,1,175,215,3,LCD000447,622.3900,2021-03-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3faa8a879e3b53d2a24bf5f2f974b41e3faa8a879e3b53d2a24bf5f2f974b41e
448,LCD000448,332,240,5,235,43,1,LCD000448,623.7600,2021-03-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,374a7484067a5b1ab69e76efa0e87e92374a7484067a5b1ab69e76efa0e87e92
449,LCD000449,235,267,8,142,141,1,LCD000449,625.1300,2021-03-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,01ae233d75ff5c7e8c20e4c32103652a01ae233d75ff5c7e8c20e4c32103652a
450,LCD000450,126,424,8,51,159,2,LCD000450,626.5000,2021-03-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c8eb954f16f5598a9dae302a3ef84f37c8eb954f16f5598a9dae302a3ef84f37
451,LCD000451,282,309,5,100,4,1,LCD000451,627.8700,2021-03-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,63928e3eef7e54e9be85a43f3842297563928e3eef7e54e9be85a43f38422975
452,LCD000452,41,304,2,172,77,2,LCD000452,629.2400,2021-03-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6bcec53c22ff5732b78ba31f78c90f706bcec53c22ff5732b78ba31f78c90f70
453,LCD000453,110,70,2,42,178,4,LCD000453,630.6100,2021-03-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df4a485f64805c28b4205b57b15ef841df4a485f64805c28b4205b57b15ef841
454,LCD000454,202,51,5,86,77,5,LCD000454,631.9800,2021-03-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,79baf9b894e758e384e263855240c3b979baf9b894e758e384e263855240c3b9
455,LCD000455,96,126,4,37,85,2,LCD000455,633.3500,2021-03-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7505bc98e7b256cf8c16ea4ed1dd67fd7505bc98e7b256cf8c16ea4ed1dd67fd
456,LCD000456,96,211,9,227,177,4,LCD000456,634.7200,2021-04-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2edbd11585c2549588674290a09e7cb52edbd11585c2549588674290a09e7cb5
457,LCD000457,265,155,10,34,76,4,LCD000457,636.0900,2021-04-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b1cc0320f1dc5ac6ba6cc8d90490cb25b1cc0320f1dc5ac6ba6cc8d90490cb25
458,LCD000458,155,363,3,137,158,4,LCD000458,637.4600,2021-04-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c0b00f126c650429c19f7f42419c8223c0b00f126c650429c19f7f42419c822
459,LCD000459,110,104,8,53,241,1,LCD000459,638.8300,2021-04-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed5b176abf11582c98badcee85dbd7c9ed5b176abf11582c98badcee85dbd7c9
460,LCD000460,122,487,1,97,116,5,LCD000460,640.2000,2021-04-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4865cabfa3251f9850fd89428ccd3e9e4865cabfa3251f9850fd89428ccd3e9
461,LCD000461,307,229,1,25,229,1,LCD000461,641.5700,2021-04-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,540c83cee4d2502ca35a3444f67b3eab540c83cee4d2502ca35a3444f67b3eab
462,LCD000462,39,454,8,10,233,3,LCD000462,642.9400,2021-04-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b20ae9ec0cf5f05acec36d4c59bddae0b20ae9ec0cf5f05acec36d4c59bddae
463,LCD000463,451,17,2,232,82,1,LCD000463,644.3100,2021-04-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a06899b5ef5d53abb6d5ecaebe1a18e0a06899b5ef5d53abb6d5ecaebe1a18e0
464,LCD000464,236,108,4,198,116,4,LCD000464,645.6800,2021-04-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8cdce4c2250f529a8def1b895ae9223b8cdce4c2250f529a8def1b895ae9223b
465,LCD000465,500,47,8,228,98,5,LCD000465,647.0500,2021-04-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ddba65c28f3d5050b9e72cc43259edf1ddba65c28f3d5050b9e72cc43259edf1
466,LCD000466,324,341,8,241,18,1,LCD000466,648.4200,2021-04-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3f22be57ba25b44aaf7c0b2fa250cd8a3f22be57ba25b44aaf7c0b2fa250cd8
467,LCD000467,64,458,8,177,38,3,LCD000467,649.7900,2021-04-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a746cd356cc95037b330ca25cbf9916aa746cd356cc95037b330ca25cbf9916a
468,LCD000468,180,466,1,201,108,3,LCD000468,651.1600,2021-04-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3bfe009a537c5f2d92141f0eb3793d253bfe009a537c5f2d92141f0eb3793d25
469,LCD000469,45,50,2,175,178,4,LCD000469,652.5300,2021-04-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,86c9973f726f5552a1b26c82fd28212386c9973f726f5552a1b26c82fd282123
470,LCD000470,467,48,9,151,179,1,LCD000470,653.9000,2021-04-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc545b1391f35047bf2a205a28a35b8afc545b1391f35047bf2a205a28a35b8a
471,LCD000471,51,445,4,129,250,1,LCD000471,655.2700,2021-04-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d9ae7e3cb1b0554caf82f101df0b8b9ed9ae7e3cb1b0554caf82f101df0b8b9e
472,LCD000472,4,478,2,82,238,2,LCD000472,656.6400,2021-04-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b4269a76c68f5720a524e1ca0696bdc2b4269a76c68f5720a524e1ca0696bdc2
473,LCD000473,386,304,6,78,66,1,LCD000473,658.0100,2021-04-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a8e62144b4d35a7aa4f3e410dc34336ea8e62144b4d35a7aa4f3e410dc34336e
474,LCD000474,372,19,1,15,33,5,LCD000474,659.3800,2021-04-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c8851d63bed529c891aceafccf2a5cc8c8851d63bed529c891aceafccf2a5cc
475,LCD000475,398,47,2,166,206,4,LCD000475,660.7500,2021-04-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,886737b34e5055d48af898992a4914ae886737b34e5055d48af898992a4914ae
476,LCD000476,17,267,1,111,13,4,LCD000476,662.1200,2021-04-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b91ad8c0ae45910b48000ec22514a2b5b91ad8c0ae45910b48000ec22514a2b
477,LCD000477,274,96,6,211,143,3,LCD000477,663.4900,2021-04-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e8e15b726775ba9913d9dbc4e6254cb6e8e15b726775ba9913d9dbc4e6254cb
478,LCD000478,208,240,1,70,102,2,LCD000478,664.8600,2021-04-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fe5d50edb4ad5e20a1a21e1e2f4d9682fe5d50edb4ad5e20a1a21e1e2f4d9682
479,LCD000479,164,485,5,111,230,2,LCD000479,666.2300,2021-04-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b797815a8f04583c88bc0d0abd6dac40b797815a8f04583c88bc0d0abd6dac40
480,LCD000480,110,303,3,153,98,1,LCD000480,667.6000,2021-04-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7181941c74b757808eedc884d7f11c247181941c74b757808eedc884d7f11c24
481,LCD000481,386,164,1,101,120,1,LCD000481,668.9700,2021-04-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0d4c353a77ae5d4f9f3f9e39c59b341c0d4c353a77ae5d4f9f3f9e39c59b341c
482,LCD000482,456,29,5,176,88,3,LCD000482,670.3400,2021-04-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af517860d7155cb38c00bce43fa08289af517860d7155cb38c00bce43fa08289
483,LCD000483,232,106,6,71,160,4,LCD000483,671.7100,2021-04-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22e83dbf359a53fbbdb2f740341af19e22e83dbf359a53fbbdb2f740341af19e
484,LCD000484,435,254,4,156,41,2,LCD000484,673.0800,2021-04-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4256f1b0d6d51db86977c2e2e3c68f6e4256f1b0d6d51db86977c2e2e3c68f6
485,LCD000485,282,241,9,243,113,3,LCD000485,674.4500,2021-04-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db9aca121fc756afbca2a549ff31d999db9aca121fc756afbca2a549ff31d999
486,LCD000486,316,294,5,90,205,3,LCD000486,675.8200,2021-05-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50e1ba74249f58f786f30ab3beec0dc350e1ba74249f58f786f30ab3beec0dc3
487,LCD000487,211,146,8,81,122,4,LCD000487,677.1900,2021-05-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f20df2ab36615a7994e1989d461fa774f20df2ab36615a7994e1989d461fa774
488,LCD000488,156,147,6,81,46,4,LCD000488,678.5600,2021-05-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e169a2577549543ab7d4c8810b3020d0e169a2577549543ab7d4c8810b3020d0
489,LCD000489,194,154,1,99,138,3,LCD000489,679.9300,2021-05-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,12c42133889c56eeb07bd7cca988f95312c42133889c56eeb07bd7cca988f953
490,LCD000490,95,160,6,35,242,3,LCD000490,681.3000,2021-05-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6324ed8ed4745100be8e5e6a50f8ab8b6324ed8ed4745100be8e5e6a50f8ab8b
491,LCD000491,290,439,1,182,102,4,LCD000491,682.6700,2021-05-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3be7b1645ee65a4e86e96c5d2218d7bd3be7b1645ee65a4e86e96c5d2218d7bd
492,LCD000492,198,66,2,247,59,3,LCD000492,684.0400,2021-05-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ceb32c1ecc955b7ab6715054fe0e6612ceb32c1ecc955b7ab6715054fe0e6612
493,LCD000493,402,298,4,109,133,4,LCD000493,685.4100,2021-05-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,057c388dd6455b04980df3df138c69ad057c388dd6455b04980df3df138c69ad
494,LCD000494,326,171,8,204,39,5,LCD000494,686.7800,2021-05-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9530467335125ae88a05a1108605aff29530467335125ae88a05a1108605aff2
495,LCD000495,304,91,5,171,52,4,LCD000495,688.1500,2021-05-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a30c259df52653cc98f8bf4973167f6aa30c259df52653cc98f8bf4973167f6a
496,LCD000496,36,300,10,143,79,5,LCD000496,689.5200,2021-05-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,97c50d20d3a05b2496f6b405dab5e2d997c50d20d3a05b2496f6b405dab5e2d9
497,LCD000497,271,150,3,94,244,2,LCD000497,690.8900,2021-05-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ab3944dab4c35070ba2168c414f9d3a0ab3944dab4c35070ba2168c414f9d3a0
498,LCD000498,60,410,9,164,234,2,LCD000498,692.2600,2021-05-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,01a5b05816945062a194690587dbdf3a01a5b05816945062a194690587dbdf3a
499,LCD000499,312,87,4,236,136,1,LCD000499,693.6300,2021-05-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5b61e97f6095261832213ce64758b44f5b61e97f6095261832213ce64758b44
500,LCD000500,448,248,10,143,201,4,LCD000500,695.0000,2021-05-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23648a73afb453c7ae87d8f5212fac3623648a73afb453c7ae87d8f5212fac36
