EnergyEfficiencyProjectKey,EfficiencyProjectNumber,PlantKey,EnergyEfficiencyMeasureKey,CostCenterKey,EnergyEfficiencyProjectStatusKey,CurrencyKey,EfficiencyProjectName,EstimatedSavingsAmount,EstimatedAnnualSavingsQuantity,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
391,EEP000391,187,486,-1,2,4,Zenith EnergyEfficiencyProject 391,545.6700,273.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9538f3c90af350c79857511136627a539538f3c90af350c79857511136627a53
392,EEP000392,213,220,476,3,5,Vertex EnergyEfficiencyProject 392,547.0400,274.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4761fd323ee5f45b6bb7202300d32c4e4761fd323ee5f45b6bb7202300d32c4
393,EEP000393,141,488,202,6,2,Forge EnergyEfficiencyProject 393,548.4100,275.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5c4480c24b1456cf926f3eaac4a5af285c4480c24b1456cf926f3eaac4a5af28
394,EEP000394,166,464,397,4,5,Ion EnergyEfficiencyProject 394,549.7800,275.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d1e2abc37862516ab50fec3308a642e9d1e2abc37862516ab50fec3308a642e9
395,EEP000395,347,28,153,8,3,Beacon EnergyEfficiencyProject 395,551.1500,276.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,904a6a18240753c09b557aaffefcb9dc904a6a18240753c09b557aaffefcb9dc
396,EEP000396,189,149,2,3,3,Beacon EnergyEfficiencyProject 396,552.5200,277.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5b0b606fb955799952bf2ecf9c067d3d5b0b606fb955799952bf2ecf9c067d3
397,EEP000397,237,351,456,1,3,Delta EnergyEfficiencyProject 397,553.8900,278.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a9f1a6890de65f3996759c78ef02fa27a9f1a6890de65f3996759c78ef02fa27
398,EEP000398,167,242,42,5,5,Vertex EnergyEfficiencyProject 398,555.2600,278.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,990db47989655d4c906f8f5d8b410cc1990db47989655d4c906f8f5d8b410cc1
399,EEP000399,253,243,424,8,3,Harbor EnergyEfficiencyProject 399,556.6300,279.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,524952d3de7e5b0285c76ec5e1120151524952d3de7e5b0285c76ec5e1120151
400,EEP000400,12,475,159,5,4,Junction EnergyEfficiencyProject 400,558.0000,280.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,72d96368b63752d89e3068fa66e74f8372d96368b63752d89e3068fa66e74f83
401,EEP000401,118,420,307,4,5,Ion EnergyEfficiencyProject 401,559.3700,280.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,02da23ec22dc582e867830e6d5f0d0c602da23ec22dc582e867830e6d5f0d0c6
402,EEP000402,96,474,58,7,3,Junction EnergyEfficiencyProject 402,560.7400,281.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,459a8e7f4c515ae0a77f35c47665023a459a8e7f4c515ae0a77f35c47665023a
403,EEP000403,50,187,104,7,5,Meridian EnergyEfficiencyProject 403,562.1100,282.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,665e11c973825eda8d7806ac7940bf55665e11c973825eda8d7806ac7940bf55
404,EEP000404,266,176,207,7,4,Delta EnergyEfficiencyProject 404,563.4800,282.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a6bd7b48e90557a2a05f251c556aa86da6bd7b48e90557a2a05f251c556aa86d
405,EEP000405,164,101,291,7,4,Orion EnergyEfficiencyProject 405,564.8500,283.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ea9c04b9b035939a1d4f4d468f1cbbb3ea9c04b9b035939a1d4f4d468f1cbbb
406,EEP000406,59,50,104,6,5,Summit EnergyEfficiencyProject 406,566.2200,284.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd98ccb559ce5d04a775b86ee90caff8dd98ccb559ce5d04a775b86ee90caff8
407,EEP000407,30,80,455,3,2,Beacon EnergyEfficiencyProject 407,567.5900,285.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,de2d3915303c5cdc833696fa92029b78de2d3915303c5cdc833696fa92029b78
408,EEP000408,201,488,-1,8,1,Ion EnergyEfficiencyProject 408,568.9600,285.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f4f8c661d185d02b40fc25687db69636f4f8c661d185d02b40fc25687db6963
409,EEP000409,203,322,460,7,2,Delta EnergyEfficiencyProject 409,570.3300,286.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,15285a62163258ec8db75e98f07509d215285a62163258ec8db75e98f07509d2
410,EEP000410,21,468,245,6,2,Quartz EnergyEfficiencyProject 410,571.7000,287.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f5f10a9e179592290530d5fa980d94c6f5f10a9e179592290530d5fa980d94c
411,EEP000411,1,20,87,8,2,Keystone EnergyEfficiencyProject 411,573.0700,287.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aeea08af99685bd59845e0f21948b49baeea08af99685bd59845e0f21948b49b
412,EEP000412,280,109,148,4,5,Beacon EnergyEfficiencyProject 412,574.4400,288.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4da5c4bff5475935aee08662071459524da5c4bff5475935aee0866207145952
413,EEP000413,313,373,279,2,1,Delta EnergyEfficiencyProject 413,575.8100,289.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,02386ad44077523398c16ac94516e14302386ad44077523398c16ac94516e143
414,EEP000414,221,477,85,8,4,Beacon EnergyEfficiencyProject 414,577.1800,289.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4a4fe988f83554a4a0f411707004e0b44a4fe988f83554a4a0f411707004e0b4
415,EEP000415,192,123,373,6,4,Granite EnergyEfficiencyProject 415,578.5500,290.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f40f7cf92ddc5d9c898e228d1ce37695f40f7cf92ddc5d9c898e228d1ce37695
416,EEP000416,329,454,223,5,1,Vertex EnergyEfficiencyProject 416,579.9200,291.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2671917950b5ca3a1fcb32720ba2e81e2671917950b5ca3a1fcb32720ba2e81
417,EEP000417,181,19,161,6,1,Meridian EnergyEfficiencyProject 417,581.2900,292.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6239e0e640955ff906ae492dd725527c6239e0e640955ff906ae492dd725527
418,EEP000418,256,455,89,2,4,Quartz EnergyEfficiencyProject 418,582.6600,292.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,24a2a5a557395943bb66ffea943493ce24a2a5a557395943bb66ffea943493ce
419,EEP000419,298,399,306,6,3,Atlas EnergyEfficiencyProject 419,584.0300,293.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84a047a24f1b5ca0b2c96f33dc5d240484a047a24f1b5ca0b2c96f33dc5d2404
420,EEP000420,42,416,477,5,5,Ion EnergyEfficiencyProject 420,585.4000,294.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7a338931d54a56fa9ac5ba6001ee087d7a338931d54a56fa9ac5ba6001ee087d
421,EEP000421,235,141,456,1,2,Quartz EnergyEfficiencyProject 421,586.7700,294.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33a8aa27a8df51e69ef37864336792e133a8aa27a8df51e69ef37864336792e1
422,EEP000422,131,482,115,4,1,Quartz EnergyEfficiencyProject 422,588.1400,295.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b44dd74596865efd8f1dd76363a9882bb44dd74596865efd8f1dd76363a9882b
423,EEP000423,31,210,214,1,2,Forge EnergyEfficiencyProject 423,589.5100,296.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71c0d4b33063544092f8c8acd350c04471c0d4b33063544092f8c8acd350c044
424,EEP000424,232,208,324,2,3,Pioneer EnergyEfficiencyProject 424,590.8800,296.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,455dc1efe09455d4bf3da519eacd392f455dc1efe09455d4bf3da519eacd392f
425,EEP000425,121,287,-1,2,2,Keystone EnergyEfficiencyProject 425,592.2500,297.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ebacde43638d5ce7831475e7f5e87b78ebacde43638d5ce7831475e7f5e87b78
426,EEP000426,319,446,223,8,3,Keystone EnergyEfficiencyProject 426,593.6200,298.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2a60db1972d5649949deca6967fe334e2a60db1972d5649949deca6967fe334
427,EEP000427,77,30,263,2,4,Beacon EnergyEfficiencyProject 427,594.9900,299.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,768c03e5cb2d5c099c7e31df75a795be768c03e5cb2d5c099c7e31df75a795be
428,EEP000428,251,368,159,6,2,Cedar EnergyEfficiencyProject 428,596.3600,299.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fdd92f59eb815bbabbe24f8c11616f6afdd92f59eb815bbabbe24f8c11616f6a
429,EEP000429,47,161,193,7,4,Pioneer EnergyEfficiencyProject 429,597.7300,300.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,41589c8fce5d5cdea26bf19901350e6d41589c8fce5d5cdea26bf19901350e6d
430,EEP000430,104,178,377,6,2,Granite EnergyEfficiencyProject 430,599.1000,301.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f5231cfdbed5e11a75a9c3007797acc5f5231cfdbed5e11a75a9c3007797acc
431,EEP000431,210,106,494,1,2,Forge EnergyEfficiencyProject 431,600.4700,301.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,24e2e76b439358eb8189bdc75502fafb24e2e76b439358eb8189bdc75502fafb
432,EEP000432,101,211,318,1,2,Liberty EnergyEfficiencyProject 432,601.8400,302.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,64bc3c8f9fdf50dfa791ada71842f82864bc3c8f9fdf50dfa791ada71842f828
433,EEP000433,347,355,388,8,3,Meridian EnergyEfficiencyProject 433,603.2100,303.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9ea7e55802356598a7378e392ad183fe9ea7e55802356598a7378e392ad183f
434,EEP000434,247,439,219,4,1,Liberty EnergyEfficiencyProject 434,604.5800,303.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7398b0d557265b84965aaa75dced49a37398b0d557265b84965aaa75dced49a3
435,EEP000435,196,126,360,6,2,Titan EnergyEfficiencyProject 435,605.9500,304.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5985091a05155ceb8a31ecc55bf175bc5985091a05155ceb8a31ecc55bf175bc
436,EEP000436,89,399,409,1,5,Vertex EnergyEfficiencyProject 436,607.3200,305.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2049c284dd6958db98f130aa15176dee2049c284dd6958db98f130aa15176dee
437,EEP000437,156,181,490,1,5,Keystone EnergyEfficiencyProject 437,608.6900,306.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,575f1149b05d5b26bbdf3e395f86cc9b575f1149b05d5b26bbdf3e395f86cc9b
438,EEP000438,305,338,128,1,1,Pioneer EnergyEfficiencyProject 438,610.0600,306.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,79d26609f64658f1a96ce7459280104979d26609f64658f1a96ce74592801049
439,EEP000439,127,450,279,7,2,Forge EnergyEfficiencyProject 439,611.4300,307.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53e56ff310b1577d83963f73be4a78db53e56ff310b1577d83963f73be4a78db
440,EEP000440,232,122,314,7,5,Cedar EnergyEfficiencyProject 440,612.8000,308.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22a63d55632f50129ede2281f6f4a0ea22a63d55632f50129ede2281f6f4a0ea
441,EEP000441,192,268,453,8,1,Pioneer EnergyEfficiencyProject 441,614.1700,308.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd8b8e24a10d56abb8e41d64e987e988cd8b8e24a10d56abb8e41d64e987e988
442,EEP000442,184,438,-1,6,4,Zenith EnergyEfficiencyProject 442,615.5400,309.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,75439313ae3a542b899820d2bb6e2dd775439313ae3a542b899820d2bb6e2dd7
443,EEP000443,110,360,218,1,1,Pioneer EnergyEfficiencyProject 443,616.9100,310.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,711c34a22aae5c3b87617a6873a91781711c34a22aae5c3b87617a6873a91781
444,EEP000444,124,249,311,1,4,Cedar EnergyEfficiencyProject 444,618.2800,310.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ae34ee1db31d5104a72899c54ce6efccae34ee1db31d5104a72899c54ce6efcc
445,EEP000445,44,405,10,2,5,Keystone EnergyEfficiencyProject 445,619.6500,311.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,803dd28a2e385e19b7ee14ab085a04e2803dd28a2e385e19b7ee14ab085a04e2
446,EEP000446,24,324,29,2,3,Beacon EnergyEfficiencyProject 446,621.0200,312.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3143eb4ed9250099b5c0ca756807712a3143eb4ed9250099b5c0ca756807712
447,EEP000447,69,389,44,1,5,Junction EnergyEfficiencyProject 447,622.3900,313.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95d3b82d84a35e48ab1aa56cd5f500ea95d3b82d84a35e48ab1aa56cd5f500ea
448,EEP000448,60,377,146,8,2,Willow EnergyEfficiencyProject 448,623.7600,313.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0757903aa58e528187ece1c5801d1faa0757903aa58e528187ece1c5801d1faa
449,EEP000449,224,421,319,6,2,Pioneer EnergyEfficiencyProject 449,625.1300,314.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,da6704908143518c872de7efdf927743da6704908143518c872de7efdf927743
450,EEP000450,61,433,136,7,4,Evergreen EnergyEfficiencyProject 450,626.5000,315.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,beb5ca083c2a5575b167fda2788e152ebeb5ca083c2a5575b167fda2788e152e
451,EEP000451,188,440,398,2,1,Liberty EnergyEfficiencyProject 451,627.8700,315.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1916886442e15720be6fd006009e34eb1916886442e15720be6fd006009e34eb
452,EEP000452,244,479,304,4,2,Atlas EnergyEfficiencyProject 452,629.2400,316.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fefe0c99769521fb9a7698e0a1079104fefe0c99769521fb9a7698e0a107910
453,EEP000453,114,152,494,6,2,Summit EnergyEfficiencyProject 453,630.6100,317.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f8f3803e48e5b08ac7638a48c60bf4e3f8f3803e48e5b08ac7638a48c60bf4e
454,EEP000454,323,131,317,7,2,Vertex EnergyEfficiencyProject 454,631.9800,317.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba500bdf1cdb55ab9d787384c5cb6371ba500bdf1cdb55ab9d787384c5cb6371
455,EEP000455,171,331,348,3,5,Titan EnergyEfficiencyProject 455,633.3500,318.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8811720638f25edb81b89a2bbb6f45b08811720638f25edb81b89a2bbb6f45b0
456,EEP000456,31,162,417,7,3,Atlas EnergyEfficiencyProject 456,634.7200,319.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,431b3ea5a15d53689a692e75341c7ae6431b3ea5a15d53689a692e75341c7ae6
457,EEP000457,73,105,170,7,2,Summit EnergyEfficiencyProject 457,636.0900,320.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3709c841f9955a6aa94864de2c3cf83a3709c841f9955a6aa94864de2c3cf83a
458,EEP000458,89,98,255,4,2,Riverton EnergyEfficiencyProject 458,637.4600,320.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4cc065ce94db56bbb21e978653ccd3804cc065ce94db56bbb21e978653ccd380
459,EEP000459,232,203,-1,2,3,Willow EnergyEfficiencyProject 459,638.8300,321.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,961f719f2cf25fefa24dec4c1b9c56dc961f719f2cf25fefa24dec4c1b9c56dc
460,EEP000460,267,394,92,3,4,Summit EnergyEfficiencyProject 460,640.2000,322.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,075f4248b4b15e44ae0849c0c36168f9075f4248b4b15e44ae0849c0c36168f9
461,EEP000461,217,277,167,7,3,Beacon EnergyEfficiencyProject 461,641.5700,322.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b7921dd7c4c5d009a2768bbf5b7ac932b7921dd7c4c5d009a2768bbf5b7ac93
462,EEP000462,235,367,438,3,5,Delta EnergyEfficiencyProject 462,642.9400,323.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f12884a6616f55ad99c0b5611d815ed0f12884a6616f55ad99c0b5611d815ed0
463,EEP000463,287,165,454,3,5,Meridian EnergyEfficiencyProject 463,644.3100,324.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a95d04004c9525eb714fea0960676e78a95d04004c9525eb714fea0960676e7
464,EEP000464,289,154,195,3,4,Keystone EnergyEfficiencyProject 464,645.6800,324.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,643d74ee61c55901b62de7797121b308643d74ee61c55901b62de7797121b308
465,EEP000465,123,284,8,8,5,Summit EnergyEfficiencyProject 465,647.0500,325.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84695c56984d54529654e00f08bad63184695c56984d54529654e00f08bad631
466,EEP000466,308,175,297,6,1,Pioneer EnergyEfficiencyProject 466,648.4200,326.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c9f7f458532d5b00a466842df72b38d5c9f7f458532d5b00a466842df72b38d5
467,EEP000467,286,424,418,4,3,Junction EnergyEfficiencyProject 467,649.7900,327.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d1b5d102dce550ba87a6e6daf9ea9ce3d1b5d102dce550ba87a6e6daf9ea9ce
468,EEP000468,112,196,55,7,2,Liberty EnergyEfficiencyProject 468,651.1600,327.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6214d8b3e3a55422a93b6384e6a34ef86214d8b3e3a55422a93b6384e6a34ef8
469,EEP000469,34,403,168,4,2,Zenith EnergyEfficiencyProject 469,652.5300,328.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a39ee980efa15778985330e6756f2697a39ee980efa15778985330e6756f2697
470,EEP000470,302,175,83,6,5,Delta EnergyEfficiencyProject 470,653.9000,329.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a5fbd3395d515f798a62bea535b3dd3aa5fbd3395d515f798a62bea535b3dd3a
471,EEP000471,40,294,175,6,2,Summit EnergyEfficiencyProject 471,655.2700,329.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f1901b9df5f510cbfddab4204be4d020f1901b9df5f510cbfddab4204be4d02
472,EEP000472,333,140,236,5,3,Riverton EnergyEfficiencyProject 472,656.6400,330.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d785118808555681b5d6e0588af54aaad785118808555681b5d6e0588af54aaa
473,EEP000473,212,9,348,2,1,Pioneer EnergyEfficiencyProject 473,658.0100,331.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,478904c528635a3987dc5d682a8a5ec0478904c528635a3987dc5d682a8a5ec0
474,EEP000474,128,136,358,6,2,Northstar EnergyEfficiencyProject 474,659.3800,331.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0efedbd92c5b504cb18819dc4d91dd360efedbd92c5b504cb18819dc4d91dd36
475,EEP000475,311,45,316,6,1,Titan EnergyEfficiencyProject 475,660.7500,332.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57b7085a8c385ebe91affae1e1262d1f57b7085a8c385ebe91affae1e1262d1f
476,EEP000476,261,67,-1,8,4,Cedar EnergyEfficiencyProject 476,662.1200,333.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2cafb2ec945953dabce616075222bee12cafb2ec945953dabce616075222bee1
477,EEP000477,304,441,465,5,3,Meridian EnergyEfficiencyProject 477,663.4900,334.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b2af2f38ba065bd99a3de4ecd3194be4b2af2f38ba065bd99a3de4ecd3194be4
478,EEP000478,202,119,265,3,2,Unity EnergyEfficiencyProject 478,664.8600,334.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e8725d1322575cca902fce383dabd3e6e8725d1322575cca902fce383dabd3e6
479,EEP000479,21,26,441,1,4,Summit EnergyEfficiencyProject 479,666.2300,335.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e825ff5e94235435910c396149a8205ae825ff5e94235435910c396149a8205a
480,EEP000480,36,228,425,8,1,Granite EnergyEfficiencyProject 480,667.6000,336.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,90357e9478955b71a08cc7559af62d7090357e9478955b71a08cc7559af62d70
481,EEP000481,186,35,87,5,3,Junction EnergyEfficiencyProject 481,668.9700,336.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,885d052e01c65f6a84d0e1f775acd8bf885d052e01c65f6a84d0e1f775acd8bf
482,EEP000482,268,47,353,8,1,Riverton EnergyEfficiencyProject 482,670.3400,337.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,30bd3bdb4b815b3dbe4c9b168f4b59e430bd3bdb4b815b3dbe4c9b168f4b59e4
483,EEP000483,292,257,326,4,1,Vertex EnergyEfficiencyProject 483,671.7100,338.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,86a7133900905333bb34e172bc41c14a86a7133900905333bb34e172bc41c14a
484,EEP000484,259,66,218,7,2,Evergreen EnergyEfficiencyProject 484,673.0800,338.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a72fd274adc59f19f30a07c51f6b2338a72fd274adc59f19f30a07c51f6b233
485,EEP000485,5,430,270,5,1,Unity EnergyEfficiencyProject 485,674.4500,339.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,52868fcfc3555bbba9f366b348290f9652868fcfc3555bbba9f366b348290f96
486,EEP000486,283,96,340,2,3,Evergreen EnergyEfficiencyProject 486,675.8200,340.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,915677fa34ba5f1599b9bac53cbda6fd915677fa34ba5f1599b9bac53cbda6fd
487,EEP000487,21,87,393,8,1,Riverton EnergyEfficiencyProject 487,677.1900,341.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ec6eeb4d3da5dcd91780d64dde9defb8ec6eeb4d3da5dcd91780d64dde9defb
488,EEP000488,141,176,241,3,3,Meridian EnergyEfficiencyProject 488,678.5600,341.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,10cdc6fb203a5ee791522fce9b01928810cdc6fb203a5ee791522fce9b019288
489,EEP000489,135,175,45,4,3,Northstar EnergyEfficiencyProject 489,679.9300,342.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cb39f837af6356f6b6da579b8c25bf48cb39f837af6356f6b6da579b8c25bf48
