SafetyWasteStreamKey,WasteStreamCode,PlantKey,SafetyWasteDispositionMethodKey,UnitOfMeasureKey,WasteStreamName,IsHazardousWaste,RegulatoryWasteCode,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
420,SWS000420,242,13,1,Quartz SafetyWasteStream 420,0,SWS000420,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,73883aa96d07521caf453844aa65489773883aa96d07521caf453844aa654897
421,SWS000421,347,2,3,Atlas SafetyWasteStream 421,1,SWS000421,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7daf7b38de8b550fbd279f1210a93bcc7daf7b38de8b550fbd279f1210a93bcc
422,SWS000422,146,1,7,Vertex SafetyWasteStream 422,1,SWS000422,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a78fbae60c156a9b9b456ace423f1720a78fbae60c156a9b9b456ace423f172
423,SWS000423,163,16,7,Atlas SafetyWasteStream 423,1,SWS000423,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0fc7b86e5219599ba032a456dd28a91b0fc7b86e5219599ba032a456dd28a91b
424,SWS000424,226,3,2,Keystone SafetyWasteStream 424,1,SWS000424,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,381885f893cf584b8c69e99a9a7cd363381885f893cf584b8c69e99a9a7cd363
425,SWS000425,221,4,1,Liberty SafetyWasteStream 425,0,SWS000425,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8bf353f7529052f694559a06755fd5bf8bf353f7529052f694559a06755fd5bf
426,SWS000426,130,14,2,Keystone SafetyWasteStream 426,1,SWS000426,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ded42744f1865ae4a60b290c60fb56e8ded42744f1865ae4a60b290c60fb56e8
427,SWS000427,337,13,6,Granite SafetyWasteStream 427,1,SWS000427,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cfa2b3fdca5d5a6aaa8393b2360069e5cfa2b3fdca5d5a6aaa8393b2360069e5
428,SWS000428,246,13,2,Pioneer SafetyWasteStream 428,1,SWS000428,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,76626aab12275a49b989550e7805788c76626aab12275a49b989550e7805788c
429,SWS000429,228,15,7,Meridian SafetyWasteStream 429,1,SWS000429,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cb526bfbefce51dc8a955b9e4fcdba7fcb526bfbefce51dc8a955b9e4fcdba7f
430,SWS000430,207,11,1,Meridian SafetyWasteStream 430,0,SWS000430,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d40bc0fc9e345d5d844cb064a16ed97fd40bc0fc9e345d5d844cb064a16ed97f
431,SWS000431,60,8,2,Titan SafetyWasteStream 431,1,SWS000431,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e29988191a7561dbfee28f803dcc3924e29988191a7561dbfee28f803dcc392
432,SWS000432,272,9,6,Forge SafetyWasteStream 432,1,SWS000432,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d95d7765e6cd5c598f6b5efb113d8ac5d95d7765e6cd5c598f6b5efb113d8ac5
433,SWS000433,41,4,5,Zenith SafetyWasteStream 433,1,SWS000433,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1035f506bb985feea34b63efb3828df01035f506bb985feea34b63efb3828df0
434,SWS000434,39,3,6,Riverton SafetyWasteStream 434,1,SWS000434,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ced92a25e6e5b1c94cada9b15408c6f2ced92a25e6e5b1c94cada9b15408c6f
435,SWS000435,85,8,4,Willow SafetyWasteStream 435,0,SWS000435,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c9916e93ae50507bad24d93ab0a95a47c9916e93ae50507bad24d93ab0a95a47
436,SWS000436,256,10,4,Ion SafetyWasteStream 436,1,SWS000436,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cea886a329205d63bb2795be05d6ec96cea886a329205d63bb2795be05d6ec96
437,SWS000437,203,13,7,Meridian SafetyWasteStream 437,1,SWS000437,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4da1183da102516794c856c699392b424da1183da102516794c856c699392b42
438,SWS000438,292,7,7,Granite SafetyWasteStream 438,1,SWS000438,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c580bcffea256feadc1c769f65f58e26c580bcffea256feadc1c769f65f58e2
439,SWS000439,115,14,1,Vertex SafetyWasteStream 439,1,SWS000439,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6009f3c09f98561d93060ca833794b696009f3c09f98561d93060ca833794b69
440,SWS000440,225,6,4,Northstar SafetyWasteStream 440,0,SWS000440,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd31403bfa3d538cbf6b502c534c4e00dd31403bfa3d538cbf6b502c534c4e00
441,SWS000441,112,8,6,Willow SafetyWasteStream 441,1,SWS000441,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3e00c89c537052278b8a452b1d0916943e00c89c537052278b8a452b1d091694
442,SWS000442,333,6,5,Beacon SafetyWasteStream 442,1,SWS000442,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6b793938896e5949acba03471dac0d3c6b793938896e5949acba03471dac0d3c
443,SWS000443,16,15,6,Titan SafetyWasteStream 443,1,SWS000443,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8fadc3ce5815e9187915ca25931022db8fadc3ce5815e9187915ca25931022d
444,SWS000444,206,13,3,Keystone SafetyWasteStream 444,1,SWS000444,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,179331e1731a52bd9b046e97145f3e04179331e1731a52bd9b046e97145f3e04
445,SWS000445,102,14,6,Titan SafetyWasteStream 445,0,SWS000445,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c07286bc89a576fa51a72d1d937a6c83c07286bc89a576fa51a72d1d937a6c8
446,SWS000446,34,12,6,Keystone SafetyWasteStream 446,1,SWS000446,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c97aea13f175b21b83e824a17e1103b3c97aea13f175b21b83e824a17e1103b
447,SWS000447,293,9,7,Titan SafetyWasteStream 447,1,SWS000447,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2baaf1c6301e5e4bb4db552f5e6b34402baaf1c6301e5e4bb4db552f5e6b3440
448,SWS000448,321,12,4,Forge SafetyWasteStream 448,1,SWS000448,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a9771a8827f35a0e93cffe3fe3498864a9771a8827f35a0e93cffe3fe3498864
449,SWS000449,143,2,3,Granite SafetyWasteStream 449,1,SWS000449,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b5807826f755b3481996139d00634025b5807826f755b3481996139d0063402
450,SWS000450,58,14,2,Liberty SafetyWasteStream 450,0,SWS000450,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b821df5470285b268b404cb4bec6eef9b821df5470285b268b404cb4bec6eef9
451,SWS000451,295,5,2,Vertex SafetyWasteStream 451,1,SWS000451,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,919b1500fcea52a197e0832497c8bf39919b1500fcea52a197e0832497c8bf39
452,SWS000452,65,1,5,Summit SafetyWasteStream 452,1,SWS000452,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,170429e8930c5be4a35934efee389bf5170429e8930c5be4a35934efee389bf5
453,SWS000453,266,8,1,Unity SafetyWasteStream 453,1,SWS000453,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60290b0e1e7152878c2bb8a339a8dd5e60290b0e1e7152878c2bb8a339a8dd5e
454,SWS000454,88,5,2,Forge SafetyWasteStream 454,1,SWS000454,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ed76249d9385570ab9f8a7f2b1f2b1c1ed76249d9385570ab9f8a7f2b1f2b1c
455,SWS000455,319,5,2,Beacon SafetyWasteStream 455,0,SWS000455,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,563fdf0b9a76529eb09256537aa8bdca563fdf0b9a76529eb09256537aa8bdca
456,SWS000456,326,15,1,Keystone SafetyWasteStream 456,1,SWS000456,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa21c5c5f19355c1aad01bda1ef6a6eafa21c5c5f19355c1aad01bda1ef6a6ea
457,SWS000457,38,6,4,Beacon SafetyWasteStream 457,1,SWS000457,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bbb6a3301f4457f288930dce4ffe5596bbb6a3301f4457f288930dce4ffe5596
458,SWS000458,148,12,1,Cedar SafetyWasteStream 458,1,SWS000458,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f467e66757f5e958e68ac13d6f359215f467e66757f5e958e68ac13d6f35921
459,SWS000459,62,11,7,Harbor SafetyWasteStream 459,1,SWS000459,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f0e095970f505b838074607e581098a6f0e095970f505b838074607e581098a6
460,SWS000460,13,9,5,Orion SafetyWasteStream 460,0,SWS000460,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c79f46d9a49051eaa2ae7c71d23703edc79f46d9a49051eaa2ae7c71d23703ed
461,SWS000461,248,15,7,Titan SafetyWasteStream 461,1,SWS000461,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b85121e22ba50be9335b11785ae96fc0b85121e22ba50be9335b11785ae96fc
462,SWS000462,273,14,1,Evergreen SafetyWasteStream 462,1,SWS000462,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,85706d16a55250ea8101c38f9e7da64185706d16a55250ea8101c38f9e7da641
463,SWS000463,36,7,7,Evergreen SafetyWasteStream 463,1,SWS000463,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13cbeb4e70f45b2e876c0ef39556559f13cbeb4e70f45b2e876c0ef39556559f
464,SWS000464,170,11,2,Beacon SafetyWasteStream 464,1,SWS000464,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,58bfcce7c2515cc4acba14274f8cee6658bfcce7c2515cc4acba14274f8cee66
465,SWS000465,75,13,6,Willow SafetyWasteStream 465,0,SWS000465,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c89b7cb17a795a5e93fe4bb4af3b489ec89b7cb17a795a5e93fe4bb4af3b489e
466,SWS000466,182,4,7,Evergreen SafetyWasteStream 466,1,SWS000466,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,335340fbdc40532ab39118722625d8fa335340fbdc40532ab39118722625d8fa
467,SWS000467,322,11,7,Willow SafetyWasteStream 467,1,SWS000467,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a70ac5a8072852a5bd17383737d74f7da70ac5a8072852a5bd17383737d74f7d
468,SWS000468,280,7,2,Willow SafetyWasteStream 468,1,SWS000468,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a43a906f435e5a14bd9d226042c51b62a43a906f435e5a14bd9d226042c51b62
469,SWS000469,151,3,1,Riverton SafetyWasteStream 469,1,SWS000469,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,177358f4c96f5acfb5787094ca95ce4d177358f4c96f5acfb5787094ca95ce4d
470,SWS000470,90,15,4,Quartz SafetyWasteStream 470,0,SWS000470,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f3080135e2058339bb7c7f99860448b0f3080135e2058339bb7c7f99860448b
471,SWS000471,282,14,1,Willow SafetyWasteStream 471,1,SWS000471,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6d1fb0ab8dcd5b6f96be24d27eb6cf496d1fb0ab8dcd5b6f96be24d27eb6cf49
472,SWS000472,60,9,3,Beacon SafetyWasteStream 472,1,SWS000472,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27b88e59f0085e84aeb1ec20f5a377b427b88e59f0085e84aeb1ec20f5a377b4
473,SWS000473,81,10,3,Willow SafetyWasteStream 473,1,SWS000473,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dcad97ec7c7253f589988da3cfaf5722dcad97ec7c7253f589988da3cfaf5722
474,SWS000474,224,12,4,Pioneer SafetyWasteStream 474,1,SWS000474,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6bae0053d7f355b7a4772bba0cfce8186bae0053d7f355b7a4772bba0cfce818
475,SWS000475,349,16,5,Quartz SafetyWasteStream 475,0,SWS000475,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,982e3b819f12575da7f5c1eba0298b41982e3b819f12575da7f5c1eba0298b41
476,SWS000476,244,11,4,Granite SafetyWasteStream 476,1,SWS000476,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4c089ea58699535a8cd6aead2f431e074c089ea58699535a8cd6aead2f431e07
477,SWS000477,203,6,2,Keystone SafetyWasteStream 477,1,SWS000477,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3adece83c1f3501cb8fba0792dc3a7a33adece83c1f3501cb8fba0792dc3a7a3
478,SWS000478,31,9,4,Vertex SafetyWasteStream 478,1,SWS000478,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,26442a4d807d52e0a3f91e71a941326826442a4d807d52e0a3f91e71a9413268
479,SWS000479,41,8,4,Delta SafetyWasteStream 479,1,SWS000479,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df6a09554dd95207bd3b3f0a7c038dc6df6a09554dd95207bd3b3f0a7c038dc6
480,SWS000480,289,7,1,Atlas SafetyWasteStream 480,0,SWS000480,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ca0ed7d3f8a5d449cb1194da33d07803ca0ed7d3f8a5d449cb1194da33d0780
481,SWS000481,226,11,5,Meridian SafetyWasteStream 481,1,SWS000481,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a447161bd475584385627ce957923eb4a447161bd475584385627ce957923eb4
482,SWS000482,224,9,4,Quartz SafetyWasteStream 482,1,SWS000482,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c2d1b4e1cfd3591aad91fef67c5fd590c2d1b4e1cfd3591aad91fef67c5fd590
483,SWS000483,133,5,5,Evergreen SafetyWasteStream 483,1,SWS000483,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c7453c262ae58ca941cb68ac1b9c6187c7453c262ae58ca941cb68ac1b9c618
484,SWS000484,32,10,3,Riverton SafetyWasteStream 484,1,SWS000484,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0dc7df61ef825e53b3d9ea64474d09960dc7df61ef825e53b3d9ea64474d0996
485,SWS000485,294,6,1,Quartz SafetyWasteStream 485,0,SWS000485,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ecac21e6d9052a3ae279a6a8051043e8ecac21e6d9052a3ae279a6a8051043e
486,SWS000486,58,15,7,Titan SafetyWasteStream 486,1,SWS000486,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8d1eae6ecdf5d9695c6f3695af5ac79f8d1eae6ecdf5d9695c6f3695af5ac79
487,SWS000487,6,14,6,Junction SafetyWasteStream 487,1,SWS000487,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a0a5606bdde251eabdf15cabb3cc9c67a0a5606bdde251eabdf15cabb3cc9c67
488,SWS000488,118,15,6,Titan SafetyWasteStream 488,1,SWS000488,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,82a76b30d18d5366a063beb205a6121582a76b30d18d5366a063beb205a61215
489,SWS000489,96,15,2,Northstar SafetyWasteStream 489,1,SWS000489,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c5aefad78b65100bf05453cc2821ab13c5aefad78b65100bf05453cc2821ab1
490,SWS000490,141,16,2,Evergreen SafetyWasteStream 490,0,SWS000490,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5583f4de7593556aa8a00330fa5c97f15583f4de7593556aa8a00330fa5c97f1
491,SWS000491,28,2,4,Delta SafetyWasteStream 491,1,SWS000491,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7118a56cb43f501984a92d6f228b6b0e7118a56cb43f501984a92d6f228b6b0e
492,SWS000492,307,14,4,Northstar SafetyWasteStream 492,1,SWS000492,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,062074f453d55088bfe0961f887fb131062074f453d55088bfe0961f887fb131
493,SWS000493,165,13,4,Forge SafetyWasteStream 493,1,SWS000493,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,532847ba37e65084be53d30cd1f1366b532847ba37e65084be53d30cd1f1366b
494,SWS000494,180,16,4,Meridian SafetyWasteStream 494,1,SWS000494,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d98d3fa999dc521ca8834a14c44a20fad98d3fa999dc521ca8834a14c44a20fa
495,SWS000495,340,12,2,Ion SafetyWasteStream 495,0,SWS000495,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cc3ee8edd87053bf87c290855621b004cc3ee8edd87053bf87c290855621b004
496,SWS000496,165,7,4,Meridian SafetyWasteStream 496,1,SWS000496,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b6526e8a2cd15b64bb365d8130f82db5b6526e8a2cd15b64bb365d8130f82db5
497,SWS000497,71,1,4,Beacon SafetyWasteStream 497,1,SWS000497,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9638fdad23d75650998202b66eb687899638fdad23d75650998202b66eb68789
498,SWS000498,163,9,6,Delta SafetyWasteStream 498,1,SWS000498,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4602e24fbe7e59b9b5feb5789bce82964602e24fbe7e59b9b5feb5789bce8296
499,SWS000499,162,12,2,Cedar SafetyWasteStream 499,1,SWS000499,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98038d56118c5793b843a220e05eb3d498038d56118c5793b843a220e05eb3d4
500,SWS000500,267,16,3,Liberty SafetyWasteStream 500,0,SWS000500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f07f081d35b75b7e8c6f136522a0cb8ff07f081d35b75b7e8c6f136522a0cb8f
