PurchaseRequisitionKey,RequisitionNumber,PlantKey,RequesterEmployeeKey,PurchaseApprovalStepKey,PurchaseRequisitionStatusKey,PriorityKey,RequisitionName,RequestedDeliveryDate,UrgencyScore,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
406,PR000406,275,223,151,4,5,Meridian PurchaseRequisition 406,2021-02-10,406,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9548e6904795ea7aed6a2d50b62fd23f9548e6904795ea7aed6a2d50b62fd23
407,PR000407,159,420,281,3,4,Titan PurchaseRequisition 407,2021-02-11,407,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6de590a9dbe8581681029819151c42f66de590a9dbe8581681029819151c42f6
408,PR000408,318,-1,420,7,2,Summit PurchaseRequisition 408,2021-02-12,408,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38ed1c84df2d55db96de6b00f45524bc38ed1c84df2d55db96de6b00f45524bc
409,PR000409,329,112,72,3,1,Junction PurchaseRequisition 409,2021-02-13,409,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fff89a09a20b56cf8fe7c6df8d07128ffff89a09a20b56cf8fe7c6df8d07128f
410,PR000410,270,171,326,7,5,Ion PurchaseRequisition 410,2021-02-14,410,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1333bdac44ce5ffab0abce298cd9652d1333bdac44ce5ffab0abce298cd9652d
411,PR000411,102,306,10,10,1,Junction PurchaseRequisition 411,2021-02-15,411,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a20c733175a52e584db1d205b17412c2a20c733175a52e584db1d205b17412c
412,PR000412,138,308,323,6,4,Granite PurchaseRequisition 412,2021-02-16,412,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37a67cb238745c2f84b37b5185ec0d7037a67cb238745c2f84b37b5185ec0d70
413,PR000413,242,49,98,8,4,Vertex PurchaseRequisition 413,2021-02-17,413,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,067eb01314f35c9f944d449639d56d4e067eb01314f35c9f944d449639d56d4e
414,PR000414,39,176,202,6,3,Northstar PurchaseRequisition 414,2021-02-18,414,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1eedf729d10953f2ba035b90ac378af61eedf729d10953f2ba035b90ac378af6
415,PR000415,90,25,281,3,4,Unity PurchaseRequisition 415,2021-02-19,415,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b2bfff47478c5bfa8991bf71b5597d43b2bfff47478c5bfa8991bf71b5597d43
416,PR000416,161,349,303,7,2,Titan PurchaseRequisition 416,2021-02-20,416,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,663fd47d237d5ff7844bb871ab30212b663fd47d237d5ff7844bb871ab30212b
417,PR000417,289,319,338,10,4,Liberty PurchaseRequisition 417,2021-02-21,417,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09be247a2f1c516ab79ce845fa179d6509be247a2f1c516ab79ce845fa179d65
418,PR000418,144,434,367,6,3,Riverton PurchaseRequisition 418,2021-02-22,418,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b68ed79223c15a029a4d22a9a643dbc8b68ed79223c15a029a4d22a9a643dbc8
419,PR000419,208,134,161,8,2,Delta PurchaseRequisition 419,2021-02-23,419,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43b9020b64045c84bfa8d6a1eea171b843b9020b64045c84bfa8d6a1eea171b8
420,PR000420,194,484,2,6,5,Beacon PurchaseRequisition 420,2021-02-24,420,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17ac3ef055c55166b1ded9fe26bccd9817ac3ef055c55166b1ded9fe26bccd98
421,PR000421,238,217,410,7,4,Summit PurchaseRequisition 421,2021-02-25,421,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df163aac8f20519c9a027fe8c908c86edf163aac8f20519c9a027fe8c908c86e
422,PR000422,85,72,158,2,4,Riverton PurchaseRequisition 422,2021-02-26,422,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6cf1bf662da551719d03bd24b96678316cf1bf662da551719d03bd24b9667831
423,PR000423,170,59,457,5,3,Willow PurchaseRequisition 423,2021-02-27,423,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40079d3f4e5a5423b229ff9b851ce9a540079d3f4e5a5423b229ff9b851ce9a5
424,PR000424,26,291,469,8,4,Atlas PurchaseRequisition 424,2021-02-28,424,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fbb6debc1d115cc39c3bbc91662685a2fbb6debc1d115cc39c3bbc91662685a2
425,PR000425,70,-1,236,8,4,Summit PurchaseRequisition 425,2021-03-01,425,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,072c41993133523cb38ee146e0e293c3072c41993133523cb38ee146e0e293c3
426,PR000426,178,368,191,6,3,Harbor PurchaseRequisition 426,2021-03-02,426,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,06ca5bea1ec5566d9e4f44a6b4eaa16506ca5bea1ec5566d9e4f44a6b4eaa165
427,PR000427,189,201,198,9,1,Quartz PurchaseRequisition 427,2021-03-03,427,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07d8e2f127f85b6e84a6ad3b401d6d8e07d8e2f127f85b6e84a6ad3b401d6d8e
428,PR000428,218,273,496,1,1,Junction PurchaseRequisition 428,2021-03-04,428,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d63b5ceabd135f6d978ce54fbb5c978ad63b5ceabd135f6d978ce54fbb5c978a
429,PR000429,143,252,45,2,1,Summit PurchaseRequisition 429,2021-03-05,429,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c0df51bca3c5585a3babf2ffc5ebdae6c0df51bca3c5585a3babf2ffc5ebdae
430,PR000430,185,351,147,2,1,Northstar PurchaseRequisition 430,2021-03-06,430,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3950dbf2e4ef5ea6a0e31df6a89f441a3950dbf2e4ef5ea6a0e31df6a89f441a
431,PR000431,30,340,428,2,3,Delta PurchaseRequisition 431,2021-03-07,431,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ad7bcea469a5c4bb46c702d41cf578f2ad7bcea469a5c4bb46c702d41cf578f
432,PR000432,299,343,172,7,5,Meridian PurchaseRequisition 432,2021-03-08,432,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e24f5fce0e1b5676b57a3507fb15aba4e24f5fce0e1b5676b57a3507fb15aba4
433,PR000433,127,358,148,1,2,Atlas PurchaseRequisition 433,2021-03-09,433,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98e2c30d787d54c8bd30f3cd30e8423698e2c30d787d54c8bd30f3cd30e84236
434,PR000434,36,452,175,3,5,Willow PurchaseRequisition 434,2021-03-10,434,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3cc897dc7305c349ce4b90f7663863aa3cc897dc7305c349ce4b90f7663863a
435,PR000435,87,69,427,6,1,Atlas PurchaseRequisition 435,2021-03-11,435,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5454f61e10e358e6bec5e3a35347f6385454f61e10e358e6bec5e3a35347f638
436,PR000436,284,333,70,3,4,Zenith PurchaseRequisition 436,2021-03-12,436,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb890419f2ff5bd8be7fe428746ae07ceb890419f2ff5bd8be7fe428746ae07c
437,PR000437,302,229,21,10,1,Keystone PurchaseRequisition 437,2021-03-13,437,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53d15f6555165f99a05d8b474d6c81f053d15f6555165f99a05d8b474d6c81f0
438,PR000438,191,273,241,8,5,Titan PurchaseRequisition 438,2021-03-14,438,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43db89f9ba795d04a471afa31ebcfaac43db89f9ba795d04a471afa31ebcfaac
439,PR000439,149,216,319,3,2,Vertex PurchaseRequisition 439,2021-03-15,439,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,550fb88304cd567792a3f7948db7331b550fb88304cd567792a3f7948db7331b
440,PR000440,36,107,251,5,4,Keystone PurchaseRequisition 440,2021-03-16,440,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6ef715f59efc5c3d9694c9fef32309f86ef715f59efc5c3d9694c9fef32309f8
441,PR000441,62,394,97,3,4,Keystone PurchaseRequisition 441,2021-03-17,441,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13e8484ae67f5cada87789f44e71aa7e13e8484ae67f5cada87789f44e71aa7e
442,PR000442,348,-1,21,4,3,Evergreen PurchaseRequisition 442,2021-03-18,442,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9360c629fec52d6b9da70611430efe2f9360c629fec52d6b9da70611430efe2
443,PR000443,272,176,46,10,1,Quartz PurchaseRequisition 443,2021-03-19,443,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f33883436ba5de98f7a8fef425535171f33883436ba5de98f7a8fef42553517
444,PR000444,342,224,126,10,5,Delta PurchaseRequisition 444,2021-03-20,444,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f1b358dc4e815e2d933ec4e352337b71f1b358dc4e815e2d933ec4e352337b71
445,PR000445,100,281,210,8,5,Willow PurchaseRequisition 445,2021-03-21,445,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,59ada69744bd5c5699f9583d7faa78c859ada69744bd5c5699f9583d7faa78c8
446,PR000446,9,71,392,4,3,Forge PurchaseRequisition 446,2021-03-22,446,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2c77944f37315c8c84478d01f05ef6152c77944f37315c8c84478d01f05ef615
447,PR000447,24,232,350,5,2,Vertex PurchaseRequisition 447,2021-03-23,447,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a10c44fb01ad5dc5b987b7187cdeeb6da10c44fb01ad5dc5b987b7187cdeeb6d
448,PR000448,139,466,244,4,2,Northstar PurchaseRequisition 448,2021-03-24,448,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6cbc020d2d3455328c7475c23ec349eb6cbc020d2d3455328c7475c23ec349eb
449,PR000449,173,156,491,5,3,Quartz PurchaseRequisition 449,2021-03-25,449,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b50d09234635e39aaf2f7136d8bec270b50d09234635e39aaf2f7136d8bec27
450,PR000450,20,399,141,9,4,Liberty PurchaseRequisition 450,2021-03-26,450,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ee2f73bcfe045969a635fb3a120859ceee2f73bcfe045969a635fb3a120859ce
451,PR000451,197,331,486,4,4,Orion PurchaseRequisition 451,2021-03-27,451,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,019d4581a3fa5445a0ffb86f2cce9f85019d4581a3fa5445a0ffb86f2cce9f85
452,PR000452,175,8,89,9,3,Atlas PurchaseRequisition 452,2021-03-28,452,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5c56b21f83ba5022b65185826f08e15c5c56b21f83ba5022b65185826f08e15c
453,PR000453,55,443,11,2,2,Quartz PurchaseRequisition 453,2021-03-29,453,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df0c5a9505125d05a6d4242146dd31b1df0c5a9505125d05a6d4242146dd31b1
454,PR000454,44,431,389,5,5,Beacon PurchaseRequisition 454,2021-03-30,454,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28957fb7450c5823b23dc02f0bd13b6128957fb7450c5823b23dc02f0bd13b61
455,PR000455,224,53,402,1,4,Riverton PurchaseRequisition 455,2021-03-31,455,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33c753cefc325c4492ca16fe6d54b64133c753cefc325c4492ca16fe6d54b641
456,PR000456,290,315,330,7,3,Junction PurchaseRequisition 456,2021-04-01,456,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,389fe74d41dd5211ae6c88a0de4ba5c1389fe74d41dd5211ae6c88a0de4ba5c1
457,PR000457,92,442,370,5,4,Beacon PurchaseRequisition 457,2021-04-02,457,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,170e4e3e60f1508b9a693d286b39552a170e4e3e60f1508b9a693d286b39552a
458,PR000458,167,131,317,8,1,Pioneer PurchaseRequisition 458,2021-04-03,458,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,52703f6505705092aa22f423ca06b38852703f6505705092aa22f423ca06b388
459,PR000459,302,-1,5,7,5,Vertex PurchaseRequisition 459,2021-04-04,459,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5909348769c1506998eedfdc953590015909348769c1506998eedfdc95359001
460,PR000460,112,20,51,6,3,Atlas PurchaseRequisition 460,2021-04-05,460,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17d0c40bb9ab57218253e54992601c2a17d0c40bb9ab57218253e54992601c2a
461,PR000461,18,138,175,5,5,Orion PurchaseRequisition 461,2021-04-06,461,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fef98da24595dd3b1ac9befd7d86b904fef98da24595dd3b1ac9befd7d86b90
462,PR000462,143,111,35,3,1,Keystone PurchaseRequisition 462,2021-04-07,462,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28f625f9337a5aa8b6b286bdeb82866428f625f9337a5aa8b6b286bdeb828664
463,PR000463,104,197,147,7,5,Keystone PurchaseRequisition 463,2021-04-08,463,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1500e8be90a05450a42afbd4ae534a891500e8be90a05450a42afbd4ae534a89
464,PR000464,333,69,300,9,2,Delta PurchaseRequisition 464,2021-04-09,464,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,482b32cc15fd5cf4ae0ca8bd88f6c293482b32cc15fd5cf4ae0ca8bd88f6c293
465,PR000465,173,97,67,10,5,Forge PurchaseRequisition 465,2021-04-10,465,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43e0c39df66956c18cdd38b5d473c37d43e0c39df66956c18cdd38b5d473c37d
466,PR000466,110,460,56,2,2,Pioneer PurchaseRequisition 466,2021-04-11,466,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ba02566371f5fd6a8ccf8199c7384e43ba02566371f5fd6a8ccf8199c7384e4
467,PR000467,324,10,272,4,3,Willow PurchaseRequisition 467,2021-04-12,467,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,388e630f70d551e0aabb5c09ed10decd388e630f70d551e0aabb5c09ed10decd
468,PR000468,266,262,235,8,3,Meridian PurchaseRequisition 468,2021-04-13,468,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b29ac4d69655e03a8c83bc6470bc2359b29ac4d69655e03a8c83bc6470bc235
469,PR000469,20,65,3,9,5,Unity PurchaseRequisition 469,2021-04-14,469,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,468ca8977c1859beb5098bcd84e1a24c468ca8977c1859beb5098bcd84e1a24c
470,PR000470,255,254,166,9,1,Evergreen PurchaseRequisition 470,2021-04-15,470,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,65c6d9a8489e59f080a066ea26181a5f65c6d9a8489e59f080a066ea26181a5f
471,PR000471,199,179,496,10,1,Summit PurchaseRequisition 471,2021-04-16,471,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71bc73ededca58ed84f13560241cd3e671bc73ededca58ed84f13560241cd3e6
472,PR000472,19,221,123,1,5,Unity PurchaseRequisition 472,2021-04-17,472,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81b725014628595ea838e6c6074b3e1381b725014628595ea838e6c6074b3e13
473,PR000473,272,161,431,3,5,Cedar PurchaseRequisition 473,2021-04-18,473,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec3fbe06a0c85e1aa398ff74d155b738ec3fbe06a0c85e1aa398ff74d155b738
474,PR000474,309,499,184,6,5,Unity PurchaseRequisition 474,2021-04-19,474,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7bd59aa3b0cc5b31b7bc28ba950e631e7bd59aa3b0cc5b31b7bc28ba950e631e
475,PR000475,218,495,353,5,2,Liberty PurchaseRequisition 475,2021-04-20,475,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89b207a0241b535baf6603b861400e9889b207a0241b535baf6603b861400e98
476,PR000476,192,-1,477,3,3,Beacon PurchaseRequisition 476,2021-04-21,476,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,61e98faa9ab15b37b1ce6a0d2b4f5ecd61e98faa9ab15b37b1ce6a0d2b4f5ecd
477,PR000477,86,74,327,6,1,Forge PurchaseRequisition 477,2021-04-22,477,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6d2c50b711c857ee8fcb9f0e3a6d69ee6d2c50b711c857ee8fcb9f0e3a6d69ee
478,PR000478,218,27,138,5,3,Ion PurchaseRequisition 478,2021-04-23,478,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23fa531b898e5ebbb28aad75d6b2abff23fa531b898e5ebbb28aad75d6b2abff
479,PR000479,320,157,449,6,2,Cedar PurchaseRequisition 479,2021-04-24,479,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf9584e642d45f0da28f2c736ef7e6fbcf9584e642d45f0da28f2c736ef7e6fb
480,PR000480,270,445,215,1,5,Meridian PurchaseRequisition 480,2021-04-25,480,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60752055b91c5f48a0f0bbfca4682f3a60752055b91c5f48a0f0bbfca4682f3a
481,PR000481,258,185,499,7,4,Forge PurchaseRequisition 481,2021-04-26,481,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,be0baafbf98c55eeb9947801ae6184aabe0baafbf98c55eeb9947801ae6184aa
482,PR000482,330,411,313,8,5,Liberty PurchaseRequisition 482,2021-04-27,482,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8bdceae1bb2a5ad3b4ae0d0a79717a828bdceae1bb2a5ad3b4ae0d0a79717a82
483,PR000483,324,432,375,8,5,Cedar PurchaseRequisition 483,2021-04-28,483,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f92558fe3685d639e44e4cdc6c350880f92558fe3685d639e44e4cdc6c35088
484,PR000484,105,164,305,8,1,Beacon PurchaseRequisition 484,2021-04-29,484,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,64ca2f6c6c7750e68d11e3903a8802c664ca2f6c6c7750e68d11e3903a8802c6
485,PR000485,130,259,382,6,5,Evergreen PurchaseRequisition 485,2021-04-30,485,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f47c7ca58c552c48453a9b539b50d914f47c7ca58c552c48453a9b539b50d91
486,PR000486,21,60,163,4,1,Harbor PurchaseRequisition 486,2021-05-01,486,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c877483615559e8addbb9850846e0d01c877483615559e8addbb9850846e0d0
487,PR000487,52,242,272,8,2,Keystone PurchaseRequisition 487,2021-05-02,487,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0273bb5ac03529c98cd782253395099e0273bb5ac03529c98cd782253395099
488,PR000488,68,415,428,8,5,Quartz PurchaseRequisition 488,2021-05-03,488,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df3daab63ace524f9fd24db64d512f30df3daab63ace524f9fd24db64d512f30
489,PR000489,150,291,449,8,3,Beacon PurchaseRequisition 489,2021-05-04,489,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46e410583e6250d6af23449a6a8e759746e410583e6250d6af23449a6a8e7597
490,PR000490,133,166,70,1,3,Meridian PurchaseRequisition 490,2021-05-05,490,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ab247c2e5815831926f061aa712c1b63ab247c2e5815831926f061aa712c1b6
491,PR000491,211,494,68,10,2,Forge PurchaseRequisition 491,2021-05-06,491,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0e02e25aba405c14b222f779b5649da50e02e25aba405c14b222f779b5649da5
492,PR000492,91,303,294,7,2,Cedar PurchaseRequisition 492,2021-05-07,492,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,665313d386e3520fb0a291138ceed642665313d386e3520fb0a291138ceed642
493,PR000493,21,-1,240,10,2,Cedar PurchaseRequisition 493,2021-05-08,493,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c3af57a295c5a55a89a1d9aab278f148c3af57a295c5a55a89a1d9aab278f14
494,PR000494,41,450,277,9,4,Forge PurchaseRequisition 494,2021-05-09,494,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,336e6fc6306a5865a77dc95bbfb11479336e6fc6306a5865a77dc95bbfb11479
495,PR000495,332,381,112,9,4,Vertex PurchaseRequisition 495,2021-05-10,495,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,180b9b223b8156f98cc7fcd41e3a6959180b9b223b8156f98cc7fcd41e3a6959
496,PR000496,145,169,167,6,2,Quartz PurchaseRequisition 496,2021-05-11,496,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0e104c1c50d15927afbd1142438166650e104c1c50d15927afbd114243816665
497,PR000497,104,152,3,9,1,Forge PurchaseRequisition 497,2021-05-12,497,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,29668dcf4d4d547889d9d93c326e07ba29668dcf4d4d547889d9d93c326e07ba
498,PR000498,223,379,282,9,5,Riverton PurchaseRequisition 498,2021-05-13,498,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0ae6ce33f8f522eb8bcc415cdd8c2b2e0ae6ce33f8f522eb8bcc415cdd8c2b2
499,PR000499,67,163,31,9,1,Ion PurchaseRequisition 499,2021-05-14,499,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,35c0f4fc8736503599baa3eb5dad692d35c0f4fc8736503599baa3eb5dad692d
500,PR000500,336,137,26,10,1,Riverton PurchaseRequisition 500,2021-05-15,500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,127d34cb74da5a52bf8ae55ea4cf6d6f127d34cb74da5a52bf8ae55ea4cf6d6f
