MachineSensorTagKey,SensorTagName,MachineKey,MachineStationKey,MachineSensorTypeKey,UnitOfMeasureKey,MachineSensorTagName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
380,Ion MachineSensorTag 380,120,277,5,5,Granite MachineSensorTag 380,MST000380,0,530.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a04b240b23ef5af7beaf108c180ba653a04b240b23ef5af7beaf108c180ba653
381,Junction MachineSensorTag 381,500,316,12,5,Ion MachineSensorTag 381,MST000381,1,531.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,917d3db66bc65f46b5288aa35e2d1d7c917d3db66bc65f46b5288aa35e2d1d7c
382,Willow MachineSensorTag 382,463,416,5,1,Liberty MachineSensorTag 382,MST000382,1,533.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,320838acf96559c99cd5bd0bcb60837a320838acf96559c99cd5bd0bcb60837a
383,Cedar MachineSensorTag 383,3,466,2,7,Forge MachineSensorTag 383,MST000383,1,534.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,44f06d5c259f5d9489ff6ffbe1f5cd7b44f06d5c259f5d9489ff6ffbe1f5cd7b
384,Atlas MachineSensorTag 384,406,416,12,2,Delta MachineSensorTag 384,MST000384,1,536.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b081317eb555ddfa0f7a1f2206606724b081317eb555ddfa0f7a1f220660672
385,Liberty MachineSensorTag 385,387,11,9,2,Titan MachineSensorTag 385,MST000385,0,537.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9dd9da275bd858c8a8641b95f43d2e6e9dd9da275bd858c8a8641b95f43d2e6e
386,Northstar MachineSensorTag 386,178,493,1,1,Liberty MachineSensorTag 386,MST000386,1,538.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d171fd8a78695c929e3b2af61db1316ed171fd8a78695c929e3b2af61db1316e
387,Quartz MachineSensorTag 387,323,428,2,1,Zenith MachineSensorTag 387,MST000387,1,540.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db2e2af6525058ef8bdb548728c1c0cadb2e2af6525058ef8bdb548728c1c0ca
388,Titan MachineSensorTag 388,103,219,1,2,Summit MachineSensorTag 388,MST000388,1,541.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f43a15d1108f5ff19a30896537b4d8c7f43a15d1108f5ff19a30896537b4d8c7
389,Riverton MachineSensorTag 389,302,361,10,3,Evergreen MachineSensorTag 389,MST000389,1,542.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f38c43c982d051e29c8343865c586e05f38c43c982d051e29c8343865c586e05
390,Summit MachineSensorTag 390,459,369,2,4,Quartz MachineSensorTag 390,MST000390,0,544.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed1d90698e545d40b01ff5b22baba5bded1d90698e545d40b01ff5b22baba5bd
391,Ion MachineSensorTag 391,468,195,5,4,Orion MachineSensorTag 391,MST000391,1,545.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f60192d9c60f5249a469c57de87a3d82f60192d9c60f5249a469c57de87a3d82
392,Riverton MachineSensorTag 392,89,369,4,5,Delta MachineSensorTag 392,MST000392,1,547.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98e2d309989a5950a84fee077eb19bdf98e2d309989a5950a84fee077eb19bdf
393,Beacon MachineSensorTag 393,230,313,8,4,Quartz MachineSensorTag 393,MST000393,1,548.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb190a4c80455c4882e2989dccb1d40bbb190a4c80455c4882e2989dccb1d40b
394,Beacon MachineSensorTag 394,218,461,10,2,Atlas MachineSensorTag 394,MST000394,1,549.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f56e7293bc6f5bdfa3fba08b7efca6b1f56e7293bc6f5bdfa3fba08b7efca6b1
395,Harbor MachineSensorTag 395,261,219,2,5,Forge MachineSensorTag 395,MST000395,0,551.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d70101ea25005ab5b295571b9a27bbfdd70101ea25005ab5b295571b9a27bbfd
396,Junction MachineSensorTag 396,344,34,2,2,Cedar MachineSensorTag 396,MST000396,1,552.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b00f6d2041fd5cc69e2f5d458370edb6b00f6d2041fd5cc69e2f5d458370edb6
397,Granite MachineSensorTag 397,86,360,5,6,Junction MachineSensorTag 397,MST000397,1,553.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,91dbaa287d1c532d91f21ed5d1244fa091dbaa287d1c532d91f21ed5d1244fa0
398,Northstar MachineSensorTag 398,46,394,8,5,Orion MachineSensorTag 398,MST000398,1,555.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e1a4bac325995365918de297ce579fede1a4bac325995365918de297ce579fed
399,Titan MachineSensorTag 399,185,385,9,1,Harbor MachineSensorTag 399,MST000399,1,556.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d4c9beb7e2257bcaf452721140e884e9d4c9beb7e2257bcaf452721140e884e
400,Northstar MachineSensorTag 400,165,430,3,6,Zenith MachineSensorTag 400,MST000400,0,558.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7b798cbb3b85f03a6506a40c1e9b55fe7b798cbb3b85f03a6506a40c1e9b55f
401,Orion MachineSensorTag 401,138,320,5,1,Cedar MachineSensorTag 401,MST000401,1,559.3700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9f7c0485634b52b3b968d44639519fdf9f7c0485634b52b3b968d44639519fdf
402,Cedar MachineSensorTag 402,151,146,2,7,Zenith MachineSensorTag 402,MST000402,1,560.7400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b36473abe085519daf385333cbc31586b36473abe085519daf385333cbc31586
403,Harbor MachineSensorTag 403,392,358,5,1,Atlas MachineSensorTag 403,MST000403,1,562.1100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a849017b7b04570b851abc1c92ee6fb6a849017b7b04570b851abc1c92ee6fb6
404,Unity MachineSensorTag 404,323,157,12,7,Forge MachineSensorTag 404,MST000404,1,563.4800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8403ca074f275faf9877e476ed52c77e8403ca074f275faf9877e476ed52c77e
405,Quartz MachineSensorTag 405,440,10,6,7,Northstar MachineSensorTag 405,MST000405,0,564.8500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bf8f3422dbae53ff8d6aaac5fc06031fbf8f3422dbae53ff8d6aaac5fc06031f
406,Zenith MachineSensorTag 406,454,52,9,7,Orion MachineSensorTag 406,MST000406,1,566.2200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c595202fb7c15b6ca5639457d7efe1dac595202fb7c15b6ca5639457d7efe1da
407,Summit MachineSensorTag 407,60,330,1,7,Willow MachineSensorTag 407,MST000407,1,567.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8adda379d65a5a9b93f1bd96b7787d778adda379d65a5a9b93f1bd96b7787d77
408,Titan MachineSensorTag 408,86,259,7,4,Willow MachineSensorTag 408,MST000408,1,568.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5ddc9a635b0d5fd3ac6f0bbb724985c45ddc9a635b0d5fd3ac6f0bbb724985c4
409,Cedar MachineSensorTag 409,433,451,12,3,Keystone MachineSensorTag 409,MST000409,1,570.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,99c7f8cc2b175e348c91399cdaa651a799c7f8cc2b175e348c91399cdaa651a7
410,Unity MachineSensorTag 410,491,402,9,5,Pioneer MachineSensorTag 410,MST000410,0,571.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,960e73f98a9d50a2ad2e06001da37540960e73f98a9d50a2ad2e06001da37540
411,Summit MachineSensorTag 411,67,198,2,4,Northstar MachineSensorTag 411,MST000411,1,573.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,adf61cdafa1f56c6a83ad8bbfa1e79bdadf61cdafa1f56c6a83ad8bbfa1e79bd
412,Forge MachineSensorTag 412,14,223,8,7,Orion MachineSensorTag 412,MST000412,1,574.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8bb1beb3904055a192449957d47701db8bb1beb3904055a192449957d47701db
413,Junction MachineSensorTag 413,45,122,1,4,Unity MachineSensorTag 413,MST000413,1,575.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,225a71e42b885069b09fcc1366bf573e225a71e42b885069b09fcc1366bf573e
414,Atlas MachineSensorTag 414,108,274,11,6,Orion MachineSensorTag 414,MST000414,1,577.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f215cc04562507d8c815cf02ddb04257f215cc04562507d8c815cf02ddb0425
415,Granite MachineSensorTag 415,492,86,3,4,Northstar MachineSensorTag 415,MST000415,0,578.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f52ddc855f7a54f08df280be9ba24f20f52ddc855f7a54f08df280be9ba24f20
416,Harbor MachineSensorTag 416,181,346,6,7,Northstar MachineSensorTag 416,MST000416,1,579.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,65cc9c29dba85a29855e9cf4045e600265cc9c29dba85a29855e9cf4045e6002
417,Riverton MachineSensorTag 417,251,104,1,3,Junction MachineSensorTag 417,MST000417,1,581.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c47b7bda34dc5c9b977ae34afe537d07c47b7bda34dc5c9b977ae34afe537d07
418,Keystone MachineSensorTag 418,235,66,9,4,Delta MachineSensorTag 418,MST000418,1,582.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62b00a8819435b8c9a318dd23f37571b62b00a8819435b8c9a318dd23f37571b
419,Granite MachineSensorTag 419,273,354,11,2,Northstar MachineSensorTag 419,MST000419,1,584.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5bb24bb382b556b5b04f1d19f1b727765bb24bb382b556b5b04f1d19f1b72776
420,Forge MachineSensorTag 420,222,219,6,4,Beacon MachineSensorTag 420,MST000420,0,585.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d24d9e1c17d95c90ab08d7a4566fa524d24d9e1c17d95c90ab08d7a4566fa524
421,Orion MachineSensorTag 421,353,395,3,5,Meridian MachineSensorTag 421,MST000421,1,586.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1531dda112ed54198cdd7bfa4f8e2a4a1531dda112ed54198cdd7bfa4f8e2a4a
422,Quartz MachineSensorTag 422,434,273,3,6,Delta MachineSensorTag 422,MST000422,1,588.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ce2b72af7745a53b689581a60e5b9301ce2b72af7745a53b689581a60e5b930
423,Quartz MachineSensorTag 423,133,303,9,1,Meridian MachineSensorTag 423,MST000423,1,589.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b814bff7ef8251b0a9d70b3c5180c69db814bff7ef8251b0a9d70b3c5180c69d
424,Keystone MachineSensorTag 424,281,313,9,6,Granite MachineSensorTag 424,MST000424,1,590.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd4b6876df7b50e885a3ea9f92dcbaa0fd4b6876df7b50e885a3ea9f92dcbaa0
425,Cedar MachineSensorTag 425,214,332,1,5,Zenith MachineSensorTag 425,MST000425,0,592.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f247f38de0d256c2a12460f2670a291af247f38de0d256c2a12460f2670a291a
426,Keystone MachineSensorTag 426,154,249,1,5,Liberty MachineSensorTag 426,MST000426,1,593.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef28949d28055f0285ba47e9e011a790ef28949d28055f0285ba47e9e011a790
427,Junction MachineSensorTag 427,127,265,12,5,Unity MachineSensorTag 427,MST000427,1,594.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f553ccd6c485576b62450d5d259ec5e4f553ccd6c485576b62450d5d259ec5e
428,Ion MachineSensorTag 428,424,112,1,7,Unity MachineSensorTag 428,MST000428,1,596.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f959383d440b5b3a80c77f2448aa4bfbf959383d440b5b3a80c77f2448aa4bfb
429,Junction MachineSensorTag 429,395,25,1,4,Beacon MachineSensorTag 429,MST000429,1,597.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3313d7d971cf5ecabb1d31f6df4bb22f3313d7d971cf5ecabb1d31f6df4bb22f
430,Keystone MachineSensorTag 430,111,307,12,2,Northstar MachineSensorTag 430,MST000430,0,599.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f4fc45065e457a59895e85561dd75b43f4fc45065e457a59895e85561dd75b4
431,Riverton MachineSensorTag 431,277,168,7,6,Harbor MachineSensorTag 431,MST000431,1,600.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c876507812935a49b466c67a7c45c1a1c876507812935a49b466c67a7c45c1a1
432,Orion MachineSensorTag 432,23,222,12,2,Vertex MachineSensorTag 432,MST000432,1,601.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce6c3426b85353aa95050e9d138b6b7fce6c3426b85353aa95050e9d138b6b7f
433,Atlas MachineSensorTag 433,467,388,12,4,Titan MachineSensorTag 433,MST000433,1,603.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,398651112b49520bae976a16bba8d9c5398651112b49520bae976a16bba8d9c5
434,Evergreen MachineSensorTag 434,490,9,7,1,Northstar MachineSensorTag 434,MST000434,1,604.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50d4b073335c5e2f97faa7d746ddf70850d4b073335c5e2f97faa7d746ddf708
435,Summit MachineSensorTag 435,211,127,9,4,Delta MachineSensorTag 435,MST000435,0,605.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ee4a154f2afd54e993d9de7f0043723aee4a154f2afd54e993d9de7f0043723a
436,Orion MachineSensorTag 436,348,100,6,3,Liberty MachineSensorTag 436,MST000436,1,607.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7c27fbac82a598d83f9c211a3a5224fe7c27fbac82a598d83f9c211a3a5224f
437,Harbor MachineSensorTag 437,338,146,2,7,Beacon MachineSensorTag 437,MST000437,1,608.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1eae03a88e855df0bd95ced52fae77971eae03a88e855df0bd95ced52fae7797
438,Zenith MachineSensorTag 438,38,126,3,6,Riverton MachineSensorTag 438,MST000438,1,610.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1090659c2bd85546be6e5467183fe2b31090659c2bd85546be6e5467183fe2b3
439,Vertex MachineSensorTag 439,291,60,8,5,Keystone MachineSensorTag 439,MST000439,1,611.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,75933368e3085d3e9747e2d6006534a575933368e3085d3e9747e2d6006534a5
440,Beacon MachineSensorTag 440,475,241,6,6,Zenith MachineSensorTag 440,MST000440,0,612.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,060bd91a43a25f50ba374f5d41062314060bd91a43a25f50ba374f5d41062314
441,Atlas MachineSensorTag 441,419,74,6,1,Cedar MachineSensorTag 441,MST000441,1,614.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fb221a54a29b54dca4fced9f8859de7bfb221a54a29b54dca4fced9f8859de7b
442,Forge MachineSensorTag 442,11,276,2,4,Vertex MachineSensorTag 442,MST000442,1,615.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b76b6843b5d5df28aad33f087f2dd051b76b6843b5d5df28aad33f087f2dd05
443,Quartz MachineSensorTag 443,106,121,12,2,Delta MachineSensorTag 443,MST000443,1,616.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f1224939ff35a70b9a38a5cc185ae3d6f1224939ff35a70b9a38a5cc185ae3d
444,Harbor MachineSensorTag 444,348,44,4,4,Evergreen MachineSensorTag 444,MST000444,1,618.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ae3775002495a3caeaf67dd56db6e862ae3775002495a3caeaf67dd56db6e86
445,Beacon MachineSensorTag 445,303,1,7,1,Orion MachineSensorTag 445,MST000445,0,619.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fb4969f4813a574388cf787907e91f1dfb4969f4813a574388cf787907e91f1d
446,Junction MachineSensorTag 446,208,356,10,3,Unity MachineSensorTag 446,MST000446,1,621.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d4814d9316d15136b39ed74b3c9d6de7d4814d9316d15136b39ed74b3c9d6de7
447,Beacon MachineSensorTag 447,122,457,7,7,Junction MachineSensorTag 447,MST000447,1,622.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0382ab4dcd9e5293a6dd713a95198a1f0382ab4dcd9e5293a6dd713a95198a1f
448,Harbor MachineSensorTag 448,117,455,5,4,Titan MachineSensorTag 448,MST000448,1,623.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,86947a87284c5404ac21d5571f551a9886947a87284c5404ac21d5571f551a98
449,Liberty MachineSensorTag 449,228,187,2,7,Forge MachineSensorTag 449,MST000449,1,625.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,838e0a82eab659778397b3c3e3a9d5b1838e0a82eab659778397b3c3e3a9d5b1
450,Junction MachineSensorTag 450,101,244,1,6,Harbor MachineSensorTag 450,MST000450,0,626.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,729958abdeea541e9af3c1b219a06a56729958abdeea541e9af3c1b219a06a56
451,Quartz MachineSensorTag 451,368,204,6,2,Ion MachineSensorTag 451,MST000451,1,627.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b600424754ea5051a8d2473261192defb600424754ea5051a8d2473261192def
452,Northstar MachineSensorTag 452,266,245,8,5,Zenith MachineSensorTag 452,MST000452,1,629.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6aaefa65aef154daaabdef0e63aff8c46aaefa65aef154daaabdef0e63aff8c4
453,Ion MachineSensorTag 453,12,477,8,2,Evergreen MachineSensorTag 453,MST000453,1,630.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6ad2636f8776565c9a51230be95f16dc6ad2636f8776565c9a51230be95f16dc
454,Harbor MachineSensorTag 454,154,327,10,7,Summit MachineSensorTag 454,MST000454,1,631.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,581f986a319c5a2cb1465b76337c57e4581f986a319c5a2cb1465b76337c57e4
455,Zenith MachineSensorTag 455,206,493,4,4,Meridian MachineSensorTag 455,MST000455,0,633.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc7bfef8cc9a5e8fb44f947ef7537cd5fc7bfef8cc9a5e8fb44f947ef7537cd5
456,Titan MachineSensorTag 456,485,326,7,3,Riverton MachineSensorTag 456,MST000456,1,634.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09ac64bff8935f0586adbc442fd7e80409ac64bff8935f0586adbc442fd7e804
457,Ion MachineSensorTag 457,165,127,1,2,Vertex MachineSensorTag 457,MST000457,1,636.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,687870c9b9c958fa9be16d2d0e56e056687870c9b9c958fa9be16d2d0e56e056
458,Junction MachineSensorTag 458,126,437,4,1,Titan MachineSensorTag 458,MST000458,1,637.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,55a04ed155445f84a8545ad160acc30055a04ed155445f84a8545ad160acc300
459,Junction MachineSensorTag 459,24,154,2,7,Riverton MachineSensorTag 459,MST000459,1,638.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,41741bd0f3ca565198141958bb12605c41741bd0f3ca565198141958bb12605c
460,Unity MachineSensorTag 460,107,499,6,7,Quartz MachineSensorTag 460,MST000460,0,640.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ae6f2723af352ef8818bc92577605c90ae6f2723af352ef8818bc92577605c9
461,Summit MachineSensorTag 461,197,272,6,1,Northstar MachineSensorTag 461,MST000461,1,641.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6574c126ae9d5f71b1fb5712a629270a6574c126ae9d5f71b1fb5712a629270a
462,Titan MachineSensorTag 462,144,171,2,1,Vertex MachineSensorTag 462,MST000462,1,642.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6bb8f2434c725e2091ebcf31403560316bb8f2434c725e2091ebcf3140356031
463,Northstar MachineSensorTag 463,453,369,1,2,Evergreen MachineSensorTag 463,MST000463,1,644.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,388ed1dfa66657648cc42e570b9b8638388ed1dfa66657648cc42e570b9b8638
464,Titan MachineSensorTag 464,145,404,4,2,Cedar MachineSensorTag 464,MST000464,1,645.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c8d09856ff15a3aacc0accae8f85c958c8d09856ff15a3aacc0accae8f85c95
465,Atlas MachineSensorTag 465,188,338,3,7,Atlas MachineSensorTag 465,MST000465,0,647.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1635089fdb375d42b42fb1ac901d4ce31635089fdb375d42b42fb1ac901d4ce3
466,Granite MachineSensorTag 466,454,5,2,4,Northstar MachineSensorTag 466,MST000466,1,648.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,88516d5b6d01559b97fb6536459648c888516d5b6d01559b97fb6536459648c8
467,Liberty MachineSensorTag 467,295,34,12,6,Willow MachineSensorTag 467,MST000467,1,649.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8bba90eed782576c935262e992d951b18bba90eed782576c935262e992d951b1
468,Evergreen MachineSensorTag 468,272,150,5,2,Liberty MachineSensorTag 468,MST000468,1,651.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,97fce8df9c7e50c78e695e378e24e45597fce8df9c7e50c78e695e378e24e455
469,Summit MachineSensorTag 469,274,263,7,1,Liberty MachineSensorTag 469,MST000469,1,652.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0d8ab84a59995fdf87ed33b233e7c9450d8ab84a59995fdf87ed33b233e7c945
470,Orion MachineSensorTag 470,314,373,1,7,Cedar MachineSensorTag 470,MST000470,0,653.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6d5c76a8832e5fe0bc855d6826e610fe6d5c76a8832e5fe0bc855d6826e610fe
471,Forge MachineSensorTag 471,249,3,9,6,Summit MachineSensorTag 471,MST000471,1,655.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2ddadede6a25c8588dc6d50d02a7614e2ddadede6a25c8588dc6d50d02a7614
472,Zenith MachineSensorTag 472,182,291,11,5,Summit MachineSensorTag 472,MST000472,1,656.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e9927d737195851b31eb4cb23e5fd354e9927d737195851b31eb4cb23e5fd35
473,Keystone MachineSensorTag 473,158,487,3,4,Granite MachineSensorTag 473,MST000473,1,658.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a90a4d6c3425b6c97997f720d3307905a90a4d6c3425b6c97997f720d330790
474,Orion MachineSensorTag 474,389,37,5,5,Vertex MachineSensorTag 474,MST000474,1,659.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b384cc9523d150ae95637c417bdf38bab384cc9523d150ae95637c417bdf38ba
