EnergyUtilityAccountKey,UtilityAccountNumber,PlantKey,UtilityProviderSupplierKey,CostCenterKey,EnergyUtilityAccountStatusKey,CurrencyKey,UtilityAccountName,BillingCycleCode,IsInternalAccount,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
401,EUA000401,127,366,10,1,2,Willow EnergyUtilityAccount 401,EUA000401,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c1a870fcd75506391a7794bfce98f348c1a870fcd75506391a7794bfce98f34
402,EUA000402,251,299,289,3,4,Meridian EnergyUtilityAccount 402,EUA000402,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5cd31e540c3550eeaad728649d9eebaf5cd31e540c3550eeaad728649d9eebaf
403,EUA000403,33,261,251,5,4,Summit EnergyUtilityAccount 403,EUA000403,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d8009ea62385b3ea8aa8fa867be96179d8009ea62385b3ea8aa8fa867be9617
404,EUA000404,213,388,461,4,1,Evergreen EnergyUtilityAccount 404,EUA000404,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,20c71718c12c5e81bd9c069fd7d1c2be20c71718c12c5e81bd9c069fd7d1c2be
405,EUA000405,202,262,126,1,5,Riverton EnergyUtilityAccount 405,EUA000405,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b55d7a0ef8e1588aa76f14f28db4213eb55d7a0ef8e1588aa76f14f28db4213e
406,EUA000406,175,309,3,6,2,Unity EnergyUtilityAccount 406,EUA000406,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7919d2b575be586389d6ca34164da8887919d2b575be586389d6ca34164da888
407,EUA000407,251,239,405,1,4,Liberty EnergyUtilityAccount 407,EUA000407,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6dee13a90975712aa924d42b23599d4e6dee13a90975712aa924d42b23599d4
408,EUA000408,218,-1,-1,2,2,Northstar EnergyUtilityAccount 408,EUA000408,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5d9059930423551b9fcfb169d9c0128e5d9059930423551b9fcfb169d9c0128e
409,EUA000409,181,236,34,6,3,Atlas EnergyUtilityAccount 409,EUA000409,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f7b5d89bce345869be543adcf27125c7f7b5d89bce345869be543adcf27125c7
410,EUA000410,220,358,417,6,2,Cedar EnergyUtilityAccount 410,EUA000410,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9a086178de65b568b65ac5c99f9cc12f9a086178de65b568b65ac5c99f9cc12
411,EUA000411,113,500,489,4,1,Willow EnergyUtilityAccount 411,EUA000411,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43f1351f3ce75046874e2ddf6ffa46ec43f1351f3ce75046874e2ddf6ffa46ec
412,EUA000412,116,85,259,1,2,Riverton EnergyUtilityAccount 412,EUA000412,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d958d47e6ba540989485d2d68ae81023d958d47e6ba540989485d2d68ae8102
413,EUA000413,311,50,371,6,2,Cedar EnergyUtilityAccount 413,EUA000413,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e3081a13810955ff920fe12dec77f2e3e3081a13810955ff920fe12dec77f2e3
414,EUA000414,228,8,306,6,3,Beacon EnergyUtilityAccount 414,EUA000414,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ee60c1a2f4b55eb2bdfd8eff84d87df8ee60c1a2f4b55eb2bdfd8eff84d87df8
415,EUA000415,206,110,268,1,2,Harbor EnergyUtilityAccount 415,EUA000415,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,76169ab6427d5273bab9ba5660aab21276169ab6427d5273bab9ba5660aab212
416,EUA000416,279,18,208,1,2,Keystone EnergyUtilityAccount 416,EUA000416,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fce89e0692875acdbbd3b63e01eefe9ffce89e0692875acdbbd3b63e01eefe9f
417,EUA000417,305,483,269,4,5,Titan EnergyUtilityAccount 417,EUA000417,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b788d454c38f5bb4a572fe7ed10fb959b788d454c38f5bb4a572fe7ed10fb959
418,EUA000418,202,153,213,3,5,Ion EnergyUtilityAccount 418,EUA000418,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,05c102da00f25315aa8a272e2a7b2cae05c102da00f25315aa8a272e2a7b2cae
419,EUA000419,301,398,171,2,4,Forge EnergyUtilityAccount 419,EUA000419,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,975cd91b9f905316b83b3714e8ad2934975cd91b9f905316b83b3714e8ad2934
420,EUA000420,340,456,206,3,5,Orion EnergyUtilityAccount 420,EUA000420,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ff6ec6162595690baa6e95dca47a18f0ff6ec6162595690baa6e95dca47a18f
421,EUA000421,220,159,152,3,3,Liberty EnergyUtilityAccount 421,EUA000421,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b475ffd8fea5abd9e9686302295a23b3b475ffd8fea5abd9e9686302295a23b
422,EUA000422,309,409,312,5,4,Liberty EnergyUtilityAccount 422,EUA000422,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b73e4e72a23d559d9830915d2f93d338b73e4e72a23d559d9830915d2f93d338
423,EUA000423,228,99,154,3,1,Quartz EnergyUtilityAccount 423,EUA000423,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,acd531b16fb756c5bf831bd678fc78beacd531b16fb756c5bf831bd678fc78be
424,EUA000424,214,200,363,4,4,Delta EnergyUtilityAccount 424,EUA000424,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f10683d9bdec50bc8dd97d2bf3ddd210f10683d9bdec50bc8dd97d2bf3ddd210
425,EUA000425,104,-1,-1,2,2,Cedar EnergyUtilityAccount 425,EUA000425,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0e2d930f7a3e594dbf2026bde19cd7d60e2d930f7a3e594dbf2026bde19cd7d6
426,EUA000426,163,58,149,1,5,Unity EnergyUtilityAccount 426,EUA000426,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1e3902a477025e929a6b5093862c38be1e3902a477025e929a6b5093862c38be
427,EUA000427,201,387,289,4,3,Unity EnergyUtilityAccount 427,EUA000427,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef985af89dc4532eac3cbab6f44e0c22ef985af89dc4532eac3cbab6f44e0c22
428,EUA000428,138,38,283,4,3,Evergreen EnergyUtilityAccount 428,EUA000428,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac62ef83c4fb5ac3905903a72091372eac62ef83c4fb5ac3905903a72091372e
429,EUA000429,217,463,73,5,1,Quartz EnergyUtilityAccount 429,EUA000429,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,99869709388f54099cccc3f11a7ff61699869709388f54099cccc3f11a7ff616
430,EUA000430,180,219,466,5,3,Vertex EnergyUtilityAccount 430,EUA000430,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a033eec5f84650ddaa1a8f0f4b669d43a033eec5f84650ddaa1a8f0f4b669d43
431,EUA000431,307,406,405,4,4,Meridian EnergyUtilityAccount 431,EUA000431,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba1084a7b4be5d2e97229ffa282de24dba1084a7b4be5d2e97229ffa282de24d
432,EUA000432,135,155,75,5,1,Zenith EnergyUtilityAccount 432,EUA000432,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bcc7057446b254d48559f7a3ab2e1a2dbcc7057446b254d48559f7a3ab2e1a2d
433,EUA000433,200,475,298,5,1,Atlas EnergyUtilityAccount 433,EUA000433,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94fbb3b3661853949d7162f387b33aae94fbb3b3661853949d7162f387b33aae
434,EUA000434,10,394,284,1,1,Northstar EnergyUtilityAccount 434,EUA000434,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a6aecf6211fa5b86811a46951fdef259a6aecf6211fa5b86811a46951fdef259
435,EUA000435,43,153,497,6,5,Willow EnergyUtilityAccount 435,EUA000435,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e6c1e271ed9259e7916cb2be21e3c475e6c1e271ed9259e7916cb2be21e3c475
436,EUA000436,134,453,280,3,3,Ion EnergyUtilityAccount 436,EUA000436,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4976d85c5ffd5a4fa1cfca19b23d359e4976d85c5ffd5a4fa1cfca19b23d359e
437,EUA000437,274,94,204,1,5,Harbor EnergyUtilityAccount 437,EUA000437,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62ae46b9115a5257a3c618dafa5c163762ae46b9115a5257a3c618dafa5c1637
438,EUA000438,329,458,23,3,1,Atlas EnergyUtilityAccount 438,EUA000438,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c1ba299e657548b830f34874ef0542d3c1ba299e657548b830f34874ef0542d
439,EUA000439,214,491,334,6,2,Quartz EnergyUtilityAccount 439,EUA000439,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e962eebfd7654388417c2e5387cbbce8e962eebfd7654388417c2e5387cbbce
440,EUA000440,236,68,495,4,2,Beacon EnergyUtilityAccount 440,EUA000440,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e12f41be69351dc95eb64568e4d53196e12f41be69351dc95eb64568e4d5319
441,EUA000441,67,183,13,4,3,Zenith EnergyUtilityAccount 441,EUA000441,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c52efbbb6f75218a2de906f3e3a45db6c52efbbb6f75218a2de906f3e3a45db
442,EUA000442,267,-1,-1,5,4,Junction EnergyUtilityAccount 442,EUA000442,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,938d00a1417153189e204ab792fd5baa938d00a1417153189e204ab792fd5baa
443,EUA000443,168,148,195,4,3,Cedar EnergyUtilityAccount 443,EUA000443,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37a78cfa3e9357208c2123b3e2aa716c37a78cfa3e9357208c2123b3e2aa716c
444,EUA000444,167,313,312,6,5,Cedar EnergyUtilityAccount 444,EUA000444,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b5e967a131de527887baf7feeb5b1cfcb5e967a131de527887baf7feeb5b1cfc
445,EUA000445,122,9,190,3,3,Junction EnergyUtilityAccount 445,EUA000445,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1874dbce102e5a788043bec871041cbd1874dbce102e5a788043bec871041cbd
446,EUA000446,84,192,376,1,4,Ion EnergyUtilityAccount 446,EUA000446,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd429d18174f5c2d910056b4fc052e37fd429d18174f5c2d910056b4fc052e37
447,EUA000447,190,254,430,3,4,Quartz EnergyUtilityAccount 447,EUA000447,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,806b1cb24d6b56d4aec8519b279253f1806b1cb24d6b56d4aec8519b279253f1
448,EUA000448,174,189,77,1,3,Quartz EnergyUtilityAccount 448,EUA000448,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,83933cfd3d8159ffb41c1ebc44913a5383933cfd3d8159ffb41c1ebc44913a53
449,EUA000449,199,201,84,5,3,Cedar EnergyUtilityAccount 449,EUA000449,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a80143af8a4502e9b36834c769d2b728a80143af8a4502e9b36834c769d2b72
450,EUA000450,273,293,126,4,3,Forge EnergyUtilityAccount 450,EUA000450,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e251a47d379656d7b8ca30540f896490e251a47d379656d7b8ca30540f896490
451,EUA000451,258,165,418,6,5,Granite EnergyUtilityAccount 451,EUA000451,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c51041e007675eaa881e58bcf67f8943c51041e007675eaa881e58bcf67f8943
452,EUA000452,97,219,484,5,3,Evergreen EnergyUtilityAccount 452,EUA000452,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2467a1393ce65b8db65e89ea207e3afe2467a1393ce65b8db65e89ea207e3afe
453,EUA000453,209,402,494,1,3,Junction EnergyUtilityAccount 453,EUA000453,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d0fc06de4365b0b8e271c128e01ae567d0fc06de4365b0b8e271c128e01ae56
454,EUA000454,94,325,70,5,2,Northstar EnergyUtilityAccount 454,EUA000454,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa56aa89eb145479b2f7b69c72d8e7c7fa56aa89eb145479b2f7b69c72d8e7c7
455,EUA000455,29,270,53,5,2,Atlas EnergyUtilityAccount 455,EUA000455,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cb918b93a7fb525687c41c87b2d91f4fcb918b93a7fb525687c41c87b2d91f4f
456,EUA000456,150,11,149,2,2,Meridian EnergyUtilityAccount 456,EUA000456,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4c3b902174b4582cb801d09c187759bb4c3b902174b4582cb801d09c187759bb
457,EUA000457,149,346,472,2,5,Unity EnergyUtilityAccount 457,EUA000457,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ebe1c908f8e25469980bbb2ac195a5ceebe1c908f8e25469980bbb2ac195a5ce
458,EUA000458,224,64,445,1,4,Zenith EnergyUtilityAccount 458,EUA000458,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,163772c63e3a54178eff1bac6d5f4374163772c63e3a54178eff1bac6d5f4374
459,EUA000459,53,-1,-1,5,2,Harbor EnergyUtilityAccount 459,EUA000459,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8051320e7be53e9832933510ba1d378b8051320e7be53e9832933510ba1d378
460,EUA000460,183,491,16,3,1,Pioneer EnergyUtilityAccount 460,EUA000460,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,edfd17297b135f859b7c5811a644e4f0edfd17297b135f859b7c5811a644e4f0
461,EUA000461,315,445,261,4,4,Delta EnergyUtilityAccount 461,EUA000461,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1392bc37644b529fb2b6bf2ed567e5b81392bc37644b529fb2b6bf2ed567e5b8
462,EUA000462,5,140,126,1,5,Northstar EnergyUtilityAccount 462,EUA000462,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1bfe5819dffd55e0913ae2e9a0f85cf21bfe5819dffd55e0913ae2e9a0f85cf2
463,EUA000463,104,269,396,5,2,Ion EnergyUtilityAccount 463,EUA000463,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db0d7f08c1ff5f43810468da300f19f4db0d7f08c1ff5f43810468da300f19f4
464,EUA000464,66,449,289,2,3,Summit EnergyUtilityAccount 464,EUA000464,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ff8e51b75a551bc8b1e4f5d7b1915ee2ff8e51b75a551bc8b1e4f5d7b1915ee
465,EUA000465,179,6,97,3,1,Titan EnergyUtilityAccount 465,EUA000465,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cda3fd0ac348581cb931c961f0c600bacda3fd0ac348581cb931c961f0c600ba
466,EUA000466,316,10,331,4,2,Liberty EnergyUtilityAccount 466,EUA000466,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,75413a7f25e655199c7c42d6ea6951b675413a7f25e655199c7c42d6ea6951b6
467,EUA000467,255,384,187,6,4,Ion EnergyUtilityAccount 467,EUA000467,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,21166cf5dee15f19bf19669c540d117421166cf5dee15f19bf19669c540d1174
468,EUA000468,301,125,293,4,1,Riverton EnergyUtilityAccount 468,EUA000468,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,504431160f3c5cfdbc5180e2a0cf2434504431160f3c5cfdbc5180e2a0cf2434
469,EUA000469,97,391,318,1,4,Meridian EnergyUtilityAccount 469,EUA000469,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cb15605446b75d2d8a839cd9a584d574cb15605446b75d2d8a839cd9a584d574
470,EUA000470,142,58,232,4,1,Forge EnergyUtilityAccount 470,EUA000470,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3e87cbadc8b354109f546e3b1ea7716a3e87cbadc8b354109f546e3b1ea7716a
471,EUA000471,322,269,334,5,3,Delta EnergyUtilityAccount 471,EUA000471,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,31b7773e69de5be49e1da5e1b5cc0cea31b7773e69de5be49e1da5e1b5cc0cea
472,EUA000472,330,315,477,1,5,Titan EnergyUtilityAccount 472,EUA000472,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,82caddf32a0a5e96a13534ca776944c982caddf32a0a5e96a13534ca776944c9
473,EUA000473,281,189,486,4,1,Beacon EnergyUtilityAccount 473,EUA000473,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6df59ca2c693527db3ca6d046dda9a826df59ca2c693527db3ca6d046dda9a82
474,EUA000474,46,84,16,3,4,Quartz EnergyUtilityAccount 474,EUA000474,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b650783b02e57bb9b5b24d04521b0329b650783b02e57bb9b5b24d04521b032
475,EUA000475,191,65,365,6,4,Unity EnergyUtilityAccount 475,EUA000475,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ae05f090ffe5556ebcb452bba38a3849ae05f090ffe5556ebcb452bba38a3849
476,EUA000476,99,-1,-1,5,1,Orion EnergyUtilityAccount 476,EUA000476,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04769d8801bc54c0982abd7a3675ec8704769d8801bc54c0982abd7a3675ec87
477,EUA000477,69,195,113,1,5,Willow EnergyUtilityAccount 477,EUA000477,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5d77e2235e1d58ee9dd1ffad0265a04f5d77e2235e1d58ee9dd1ffad0265a04f
478,EUA000478,305,318,237,1,4,Northstar EnergyUtilityAccount 478,EUA000478,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38a989d9c67157dca1f01caddd12657138a989d9c67157dca1f01caddd126571
479,EUA000479,260,435,484,4,3,Unity EnergyUtilityAccount 479,EUA000479,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27478a5143a75106a6ed66b19d023f3927478a5143a75106a6ed66b19d023f39
480,EUA000480,198,382,27,6,1,Titan EnergyUtilityAccount 480,EUA000480,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,076d711d0b8e5cec9656e80d40e39328076d711d0b8e5cec9656e80d40e39328
481,EUA000481,93,299,424,5,2,Northstar EnergyUtilityAccount 481,EUA000481,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5960672eb83a57108586cbcccf6603bc5960672eb83a57108586cbcccf6603bc
482,EUA000482,97,476,393,1,1,Titan EnergyUtilityAccount 482,EUA000482,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c3f5fe5d7e35988851b67e202ac2c093c3f5fe5d7e35988851b67e202ac2c09
483,EUA000483,75,225,478,1,3,Summit EnergyUtilityAccount 483,EUA000483,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8c3c63985b358c3819ddae7680a5098b8c3c63985b358c3819ddae7680a5098
484,EUA000484,297,259,197,6,1,Keystone EnergyUtilityAccount 484,EUA000484,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af4b0de700c4562aa5f6d0a81ef35d80af4b0de700c4562aa5f6d0a81ef35d80
485,EUA000485,19,389,27,1,5,Riverton EnergyUtilityAccount 485,EUA000485,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4b8b4db2aa95f5d8cb7184c5162c9bbe4b8b4db2aa95f5d8cb7184c5162c9bb
486,EUA000486,148,22,357,2,1,Summit EnergyUtilityAccount 486,EUA000486,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81737402ee4d5b99ba3316473b1f3a8081737402ee4d5b99ba3316473b1f3a80
487,EUA000487,214,366,43,2,5,Northstar EnergyUtilityAccount 487,EUA000487,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,deba726b57555a39ae7421fff4255beadeba726b57555a39ae7421fff4255bea
488,EUA000488,342,467,431,4,1,Orion EnergyUtilityAccount 488,EUA000488,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b41286c2144b5e53a32412f77ac49d3eb41286c2144b5e53a32412f77ac49d3e
489,EUA000489,311,49,500,4,2,Meridian EnergyUtilityAccount 489,EUA000489,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71681bcdcef758139b731b46fb3dc37e71681bcdcef758139b731b46fb3dc37e
490,EUA000490,57,252,170,2,5,Liberty EnergyUtilityAccount 490,EUA000490,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,981f14c0c8b85a47ac6f7b55cc2a2879981f14c0c8b85a47ac6f7b55cc2a2879
491,EUA000491,129,371,447,2,3,Delta EnergyUtilityAccount 491,EUA000491,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27736f4a993f5583869c5dd2995175e827736f4a993f5583869c5dd2995175e8
492,EUA000492,318,257,93,3,2,Quartz EnergyUtilityAccount 492,EUA000492,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bc31cd9994325c8db651298990985e63bc31cd9994325c8db651298990985e63
493,EUA000493,339,-1,-1,4,1,Delta EnergyUtilityAccount 493,EUA000493,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5bc28ed21ee05a95a08d62e13f630c475bc28ed21ee05a95a08d62e13f630c47
494,EUA000494,191,325,1,5,3,Meridian EnergyUtilityAccount 494,EUA000494,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5de3b227e22d5234ade7d4c1df0954605de3b227e22d5234ade7d4c1df095460
495,EUA000495,300,123,380,6,2,Northstar EnergyUtilityAccount 495,EUA000495,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5aaea3b6931650d8bf85108a38e2d5215aaea3b6931650d8bf85108a38e2d521
496,EUA000496,225,158,474,5,5,Riverton EnergyUtilityAccount 496,EUA000496,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8acc3f6db6f059beaa003ea09fb581088acc3f6db6f059beaa003ea09fb58108
497,EUA000497,340,259,348,5,5,Northstar EnergyUtilityAccount 497,EUA000497,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78e2fa9a2fbe53d2b283e5b9027e335c78e2fa9a2fbe53d2b283e5b9027e335c
498,EUA000498,130,144,484,3,2,Forge EnergyUtilityAccount 498,EUA000498,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,053b070df1f55e068d1ad03e260b5c5d053b070df1f55e068d1ad03e260b5c5d
499,EUA000499,263,359,358,6,3,Junction EnergyUtilityAccount 499,EUA000499,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4cc24b63be4753afafba2010316f3bd34cc24b63be4753afafba2010316f3bd3
500,EUA000500,7,430,318,2,2,Evergreen EnergyUtilityAccount 500,EUA000500,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,065b6bc1d86855ceabb11b9b53c83748065b6bc1d86855ceabb11b9b53c83748
