EnergyMeterPointKey,MeterPointNumber,PlantKey,SiteKey,EnergyMeterPointClassKey,EnergySubmeterZoneKey,EnergySourceKey,UnitOfMeasureKey,MeterPointName,MeterSerialNumber,MultiplierValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
389,EMP000389,85,489,281,238,13,5,Vertex EnergyMeterPoint 389,EMP000389,542.930000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d93b7638fe15fee8e1d8d8cd00144c27d93b7638fe15fee8e1d8d8cd00144c2
390,EMP000390,53,264,191,72,2,5,Riverton EnergyMeterPoint 390,EMP000390,544.300000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3a0a20e0c7452668844ed5a1f44be5cf3a0a20e0c7452668844ed5a1f44be5c
391,EMP000391,252,-1,91,129,4,1,Titan EnergyMeterPoint 391,EMP000391,545.670000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8421b87e635f5b5f92e2ccce8e27497a8421b87e635f5b5f92e2ccce8e27497a
392,EMP000392,55,87,337,314,11,5,Atlas EnergyMeterPoint 392,EMP000392,547.040000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ae45564c65225242a580c33fc96629b1ae45564c65225242a580c33fc96629b1
393,EMP000393,225,192,468,319,8,6,Harbor EnergyMeterPoint 393,EMP000393,548.410000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81ea269fa2fb58339ad192fd7420a97481ea269fa2fb58339ad192fd7420a974
394,EMP000394,59,287,14,138,7,7,Beacon EnergyMeterPoint 394,EMP000394,549.780000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2cab25ac9e595a1db7c4ae3049177d3e2cab25ac9e595a1db7c4ae3049177d3e
395,EMP000395,252,80,114,46,6,5,Riverton EnergyMeterPoint 395,EMP000395,551.150000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bce94672a7d9537887696684bd9031dfbce94672a7d9537887696684bd9031df
396,EMP000396,227,490,343,304,5,7,Vertex EnergyMeterPoint 396,EMP000396,552.520000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b2d7a6ba885654e78895a53b2532018eb2d7a6ba885654e78895a53b2532018e
397,EMP000397,81,308,72,58,1,7,Pioneer EnergyMeterPoint 397,EMP000397,553.890000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4d3c1222d6c85f61af531cf882513b874d3c1222d6c85f61af531cf882513b87
398,EMP000398,74,407,258,177,4,6,Quartz EnergyMeterPoint 398,EMP000398,555.260000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f92a68582de358f896bd678ec869109cf92a68582de358f896bd678ec869109c
399,EMP000399,89,499,475,238,16,2,Meridian EnergyMeterPoint 399,EMP000399,556.630000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37ce969effce56f5a040d707bede651c37ce969effce56f5a040d707bede651c
400,EMP000400,10,359,18,497,11,2,Vertex EnergyMeterPoint 400,EMP000400,558.000000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3fb0eda5f2d95fdf9227e5bf2e0ae4013fb0eda5f2d95fdf9227e5bf2e0ae401
401,EMP000401,268,282,144,77,10,4,Harbor EnergyMeterPoint 401,EMP000401,559.370000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8339c74178cf51a0be8a96e8fb4caf6e8339c74178cf51a0be8a96e8fb4caf6e
402,EMP000402,12,488,437,44,8,4,Forge EnergyMeterPoint 402,EMP000402,560.740000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa705dd8beb95e6aa5f0c166d35424e9fa705dd8beb95e6aa5f0c166d35424e9
403,EMP000403,80,331,202,399,3,5,Evergreen EnergyMeterPoint 403,EMP000403,562.110000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,edf759dbc135591a8bfffd0d3087aab3edf759dbc135591a8bfffd0d3087aab3
404,EMP000404,347,410,389,133,15,7,Unity EnergyMeterPoint 404,EMP000404,563.480000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f99e16dc1f0152639b00bcdcd6ed2ef1f99e16dc1f0152639b00bcdcd6ed2ef1
405,EMP000405,225,135,209,257,13,3,Zenith EnergyMeterPoint 405,EMP000405,564.850000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07fdd3eb6c015770b888d8fe721ed9e807fdd3eb6c015770b888d8fe721ed9e8
406,EMP000406,227,199,441,104,7,2,Zenith EnergyMeterPoint 406,EMP000406,566.220000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c16f8dce82565588a1752111f39b8198c16f8dce82565588a1752111f39b8198
407,EMP000407,330,130,233,295,6,1,Harbor EnergyMeterPoint 407,EMP000407,567.590000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,706ba7fdd6675f1ba9ab52294569ea50706ba7fdd6675f1ba9ab52294569ea50
408,EMP000408,168,-1,173,487,1,7,Liberty EnergyMeterPoint 408,EMP000408,568.960000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7fc0668d43cc5f72b9d4b35238daa4b47fc0668d43cc5f72b9d4b35238daa4b4
409,EMP000409,120,121,345,27,8,4,Quartz EnergyMeterPoint 409,EMP000409,570.330000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,321cd8253f0558d8bd1ad29f19181488321cd8253f0558d8bd1ad29f19181488
410,EMP000410,284,377,260,412,4,4,Granite EnergyMeterPoint 410,EMP000410,571.700000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,843fb30dab1e59a69545c556e45b77f3843fb30dab1e59a69545c556e45b77f3
411,EMP000411,170,273,410,32,13,5,Northstar EnergyMeterPoint 411,EMP000411,573.070000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4a9381ad876657b68354b470a1cb8d204a9381ad876657b68354b470a1cb8d20
412,EMP000412,15,354,396,87,16,6,Vertex EnergyMeterPoint 412,EMP000412,574.440000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f391252995755f18d6baf1456721e360f391252995755f18d6baf1456721e36
413,EMP000413,120,324,491,202,2,3,Vertex EnergyMeterPoint 413,EMP000413,575.810000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e8b43cd1d9c5f7da7c8329472d1263e4e8b43cd1d9c5f7da7c8329472d1263e
414,EMP000414,169,202,261,447,3,5,Zenith EnergyMeterPoint 414,EMP000414,577.180000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07f0874fc1095405b5d089aad850613e07f0874fc1095405b5d089aad850613e
415,EMP000415,227,245,339,379,3,2,Willow EnergyMeterPoint 415,EMP000415,578.550000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3b55e930570059c68cf88a7662df90003b55e930570059c68cf88a7662df9000
416,EMP000416,103,386,318,194,4,1,Meridian EnergyMeterPoint 416,EMP000416,579.920000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f354b87d1b152a493c2a3c4777e4d6b4f354b87d1b152a493c2a3c4777e4d6b
417,EMP000417,47,21,480,372,3,2,Granite EnergyMeterPoint 417,EMP000417,581.290000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,25cfa7445d5a5f549007c8f4cdbcc07625cfa7445d5a5f549007c8f4cdbcc076
418,EMP000418,1,448,359,253,12,4,Zenith EnergyMeterPoint 418,EMP000418,582.660000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93c1862727fe5117a8e606e7128b37bf93c1862727fe5117a8e606e7128b37bf
419,EMP000419,223,239,91,24,15,7,Orion EnergyMeterPoint 419,EMP000419,584.030000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13495cd24e815dbfba54187daaa1698313495cd24e815dbfba54187daaa16983
420,EMP000420,56,53,246,36,4,4,Meridian EnergyMeterPoint 420,EMP000420,585.400000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,42805b507bb45247b766519e068675e942805b507bb45247b766519e068675e9
421,EMP000421,149,129,86,262,16,4,Titan EnergyMeterPoint 421,EMP000421,586.770000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e057d2ce59cf58e18d457fa56353fdc1e057d2ce59cf58e18d457fa56353fdc1
422,EMP000422,328,424,101,363,5,4,Willow EnergyMeterPoint 422,EMP000422,588.140000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,670a4c18fe1956d6af151168f9a3cb5c670a4c18fe1956d6af151168f9a3cb5c
423,EMP000423,1,113,8,253,4,4,Granite EnergyMeterPoint 423,EMP000423,589.510000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,217f1b0837f257b1866bd371d3928d0b217f1b0837f257b1866bd371d3928d0b
424,EMP000424,348,196,173,149,6,7,Orion EnergyMeterPoint 424,EMP000424,590.880000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,216796f0896b5b75a4b205a510a25b53216796f0896b5b75a4b205a510a25b53
425,EMP000425,137,-1,244,433,15,3,Keystone EnergyMeterPoint 425,EMP000425,592.250000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3cba9e7a693c50cca5c3195aa3ada0b13cba9e7a693c50cca5c3195aa3ada0b1
426,EMP000426,139,151,391,92,12,7,Willow EnergyMeterPoint 426,EMP000426,593.620000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1a06be5858e54a4bc765742b603b9ecc1a06be5858e54a4bc765742b603b9ec
427,EMP000427,320,16,4,43,14,2,Meridian EnergyMeterPoint 427,EMP000427,594.990000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a87655baa4af5f1aa60f3843e65cfe76a87655baa4af5f1aa60f3843e65cfe76
428,EMP000428,77,345,274,340,11,4,Keystone EnergyMeterPoint 428,EMP000428,596.360000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,722d1b53132651079ffad0ea8cbd6040722d1b53132651079ffad0ea8cbd6040
429,EMP000429,124,4,43,372,5,6,Delta EnergyMeterPoint 429,EMP000429,597.730000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d1b98d764d235c83b71d5f35f2bc056cd1b98d764d235c83b71d5f35f2bc056c
430,EMP000430,232,364,257,1,9,5,Keystone EnergyMeterPoint 430,EMP000430,599.100000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9fbe9ec612cd57e4bc8ccdcf1325f88b9fbe9ec612cd57e4bc8ccdcf1325f88b
431,EMP000431,36,77,380,386,9,7,Evergreen EnergyMeterPoint 431,EMP000431,600.470000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ef8f80bdebf53908b5f04e852a49f968ef8f80bdebf53908b5f04e852a49f96
432,EMP000432,162,255,163,59,16,1,Granite EnergyMeterPoint 432,EMP000432,601.840000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ddd1fc5703f57aba013b6efa37c17dc3ddd1fc5703f57aba013b6efa37c17dc
433,EMP000433,54,309,36,411,2,3,Liberty EnergyMeterPoint 433,EMP000433,603.210000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,295eaf2cd91855a697fdfdbaedad8114295eaf2cd91855a697fdfdbaedad8114
434,EMP000434,96,439,132,378,8,6,Ion EnergyMeterPoint 434,EMP000434,604.580000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,577859b2f177545aaab7d9e792f9903e577859b2f177545aaab7d9e792f9903e
435,EMP000435,116,127,70,250,15,1,Zenith EnergyMeterPoint 435,EMP000435,605.950000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4be4bc4d9dac5eb48d3ed21a6ea89e894be4bc4d9dac5eb48d3ed21a6ea89e89
436,EMP000436,342,487,40,335,3,3,Evergreen EnergyMeterPoint 436,EMP000436,607.320000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d32c7ddec8b1568baf6c03c50c93b1ded32c7ddec8b1568baf6c03c50c93b1de
437,EMP000437,6,213,488,344,6,1,Titan EnergyMeterPoint 437,EMP000437,608.690000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b59ada1d0bfb58d2a13c98aa3776f18fb59ada1d0bfb58d2a13c98aa3776f18f
438,EMP000438,217,440,422,453,4,4,Orion EnergyMeterPoint 438,EMP000438,610.060000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,68746f989b5d573ab3bb1a6e3d022a3468746f989b5d573ab3bb1a6e3d022a34
439,EMP000439,212,233,478,59,13,6,Unity EnergyMeterPoint 439,EMP000439,611.430000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a61f06ce97355fc8055860bc6bb6d5f8a61f06ce97355fc8055860bc6bb6d5f
440,EMP000440,336,31,368,330,1,6,Keystone EnergyMeterPoint 440,EMP000440,612.800000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea31db6036d956dcb5080255a227f44fea31db6036d956dcb5080255a227f44f
441,EMP000441,112,188,172,228,13,5,Willow EnergyMeterPoint 441,EMP000441,614.170000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43a6ea07dde755e4854f63828376ae2143a6ea07dde755e4854f63828376ae21
442,EMP000442,136,-1,492,58,1,5,Quartz EnergyMeterPoint 442,EMP000442,615.540000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a6b3dc826f615ad3878ec72aca5821a8a6b3dc826f615ad3878ec72aca5821a8
443,EMP000443,46,88,326,392,16,3,Quartz EnergyMeterPoint 443,EMP000443,616.910000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,35f2337928c8555ea1677c22e572b6e135f2337928c8555ea1677c22e572b6e1
444,EMP000444,325,89,110,437,15,7,Beacon EnergyMeterPoint 444,EMP000444,618.280000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed778268b40f5c7e92f0d988b1bc04f3ed778268b40f5c7e92f0d988b1bc04f3
445,EMP000445,235,359,88,269,13,3,Delta EnergyMeterPoint 445,EMP000445,619.650000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef4388f6f22b5f51b8904d7d63058ee5ef4388f6f22b5f51b8904d7d63058ee5
446,EMP000446,10,183,494,225,11,3,Willow EnergyMeterPoint 446,EMP000446,621.020000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3fad7f456a5955d39c1a93d99ae8805d3fad7f456a5955d39c1a93d99ae8805d
447,EMP000447,135,474,390,107,5,3,Cedar EnergyMeterPoint 447,EMP000447,622.390000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f271ef2eecb5fc1983d7ba27f5fd16e0f271ef2eecb5fc1983d7ba27f5fd16e
448,EMP000448,117,231,463,335,11,3,Northstar EnergyMeterPoint 448,EMP000448,623.760000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3aecd32035955caeb5eb852a0a8491bc3aecd32035955caeb5eb852a0a8491bc
449,EMP000449,291,300,353,68,8,1,Northstar EnergyMeterPoint 449,EMP000449,625.130000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93e1206f01d4593ab3f97f5831ca96e993e1206f01d4593ab3f97f5831ca96e9
450,EMP000450,301,330,184,370,1,1,Pioneer EnergyMeterPoint 450,EMP000450,626.500000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0bf9d812589356ebbe884f7d7dded44b0bf9d812589356ebbe884f7d7dded44b
451,EMP000451,68,74,440,248,12,2,Keystone EnergyMeterPoint 451,EMP000451,627.870000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd8dc53579565cf180e9d51c6cb81f18cd8dc53579565cf180e9d51c6cb81f18
452,EMP000452,256,166,435,4,14,1,Riverton EnergyMeterPoint 452,EMP000452,629.240000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1be2125bc5e955d1b41bd1452f6a1fb11be2125bc5e955d1b41bd1452f6a1fb1
453,EMP000453,332,232,79,406,14,6,Granite EnergyMeterPoint 453,EMP000453,630.610000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b473a7bf6a95ac19fae521150da0c0e0b473a7bf6a95ac19fae521150da0c0e
454,EMP000454,205,261,376,80,11,4,Atlas EnergyMeterPoint 454,EMP000454,631.980000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2bd696f3d784531996067f33c832fe6b2bd696f3d784531996067f33c832fe6b
455,EMP000455,148,375,44,38,14,3,Evergreen EnergyMeterPoint 455,EMP000455,633.350000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ecb40a53db555c58b67c9ebe8ccd645becb40a53db555c58b67c9ebe8ccd645b
456,EMP000456,275,110,123,141,6,5,Atlas EnergyMeterPoint 456,EMP000456,634.720000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cca86a8ed6e65fe2a7138b5e3b3c6296cca86a8ed6e65fe2a7138b5e3b3c6296
457,EMP000457,139,79,420,34,9,7,Quartz EnergyMeterPoint 457,EMP000457,636.090000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,31828df8ef425374a500ae356dcf4c1231828df8ef425374a500ae356dcf4c12
458,EMP000458,58,300,145,311,3,7,Summit EnergyMeterPoint 458,EMP000458,637.460000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dfbe5037b9d755c492274b35254e5232dfbe5037b9d755c492274b35254e5232
459,EMP000459,46,-1,324,461,11,7,Forge EnergyMeterPoint 459,EMP000459,638.830000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d088738e75fd5fd1b77ecf2482781c0bd088738e75fd5fd1b77ecf2482781c0b
460,EMP000460,334,425,310,388,5,4,Harbor EnergyMeterPoint 460,EMP000460,640.200000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c215a6ef207527289ffe06ec11260697c215a6ef207527289ffe06ec1126069
461,EMP000461,142,417,274,122,3,2,Northstar EnergyMeterPoint 461,EMP000461,641.570000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a674177141e45940b3ab819856380a2ca674177141e45940b3ab819856380a2c
462,EMP000462,256,134,481,48,12,4,Quartz EnergyMeterPoint 462,EMP000462,642.940000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9343c252f87b5b75b20486386cb35f2b9343c252f87b5b75b20486386cb35f2b
463,EMP000463,236,133,216,496,5,3,Delta EnergyMeterPoint 463,EMP000463,644.310000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c02c704569f75cd7a8cd2d64ab72b399c02c704569f75cd7a8cd2d64ab72b399
464,EMP000464,140,160,44,233,4,3,Orion EnergyMeterPoint 464,EMP000464,645.680000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c4cbdadd6d895f48ac568a22dffbfb03c4cbdadd6d895f48ac568a22dffbfb03
465,EMP000465,332,66,156,391,1,1,Keystone EnergyMeterPoint 465,EMP000465,647.050000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5d94552caf22592f87fd28d7eba60de75d94552caf22592f87fd28d7eba60de7
466,EMP000466,203,181,115,257,5,7,Keystone EnergyMeterPoint 466,EMP000466,648.420000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af01741640935225a2ba688df81eb589af01741640935225a2ba688df81eb589
467,EMP000467,66,257,432,349,3,4,Meridian EnergyMeterPoint 467,EMP000467,649.790000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,21ea5aad14ac53daac64d1ac54d6109221ea5aad14ac53daac64d1ac54d61092
468,EMP000468,275,380,145,286,1,5,Harbor EnergyMeterPoint 468,EMP000468,651.160000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57c53a3065e85b2390750df0a8efa59d57c53a3065e85b2390750df0a8efa59d
469,EMP000469,338,5,231,237,14,1,Ion EnergyMeterPoint 469,EMP000469,652.530000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,572add81b1eb51adb28f5a12fb446513572add81b1eb51adb28f5a12fb446513
470,EMP000470,327,94,316,248,3,6,Forge EnergyMeterPoint 470,EMP000470,653.900000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,857eed2a395c561e9a2aefae0723758f857eed2a395c561e9a2aefae0723758f
471,EMP000471,74,474,324,305,5,4,Junction EnergyMeterPoint 471,EMP000471,655.270000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fefe071c0df7548e91b562dc6df6e3f5fefe071c0df7548e91b562dc6df6e3f5
472,EMP000472,44,338,449,275,16,7,Beacon EnergyMeterPoint 472,EMP000472,656.640000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,422f9bbd713650c1b150584dd68537de422f9bbd713650c1b150584dd68537de
473,EMP000473,134,444,206,287,12,6,Atlas EnergyMeterPoint 473,EMP000473,658.010000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2186370834a855658bf0f7d64cd8684d2186370834a855658bf0f7d64cd8684d
474,EMP000474,243,15,320,443,10,7,Summit EnergyMeterPoint 474,EMP000474,659.380000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8dd4ffc469a0597483b67078cf025fed8dd4ffc469a0597483b67078cf025fed
475,EMP000475,55,142,407,3,15,7,Atlas EnergyMeterPoint 475,EMP000475,660.750000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,017b0e4595ad52e48662ba0f2e914c91017b0e4595ad52e48662ba0f2e914c91
476,EMP000476,215,-1,382,49,11,7,Junction EnergyMeterPoint 476,EMP000476,662.120000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2cbbbe78f9715716832bf538e4d923f62cbbbe78f9715716832bf538e4d923f6
477,EMP000477,193,113,122,276,4,1,Atlas EnergyMeterPoint 477,EMP000477,663.490000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f45327a72b335cfb9251cc5980f6b054f45327a72b335cfb9251cc5980f6b054
478,EMP000478,235,319,250,2,11,6,Willow EnergyMeterPoint 478,EMP000478,664.860000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bde27e9be28f58ca93e0ebe2140e612cbde27e9be28f58ca93e0ebe2140e612c
479,EMP000479,170,53,2,152,13,1,Pioneer EnergyMeterPoint 479,EMP000479,666.230000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,395fc554996c53dea87e1c3002511d50395fc554996c53dea87e1c3002511d50
480,EMP000480,28,415,239,321,13,5,Pioneer EnergyMeterPoint 480,EMP000480,667.600000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,674760371984578596fd9133deb1a77a674760371984578596fd9133deb1a77a
481,EMP000481,240,23,383,246,2,3,Ion EnergyMeterPoint 481,EMP000481,668.970000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,446cf827e0f6516ebb76c12818f660bc446cf827e0f6516ebb76c12818f660bc
482,EMP000482,255,176,250,235,5,6,Evergreen EnergyMeterPoint 482,EMP000482,670.340000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60aef916c4615b2eb57f966bec7852db60aef916c4615b2eb57f966bec7852db
483,EMP000483,233,294,454,360,1,7,Riverton EnergyMeterPoint 483,EMP000483,671.710000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8707d14162a95b4c8246ee4f0d7b49cd8707d14162a95b4c8246ee4f0d7b49cd
484,EMP000484,60,184,411,104,15,7,Pioneer EnergyMeterPoint 484,EMP000484,673.080000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eab69c4d0e8c5f7c9017bf19c5e34872eab69c4d0e8c5f7c9017bf19c5e34872
485,EMP000485,122,380,72,180,13,4,Unity EnergyMeterPoint 485,EMP000485,674.450000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e3a5735cf2075dee917f42c8512d04d5e3a5735cf2075dee917f42c8512d04d5
