ServiceTechnicianProfileKey,TechnicianProfileNumber,EmployeeKey,ServiceTerritoryKey,TechnicianDisplayName,DispatchRadiusKm,RemoteSupportEligible,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
425,STP000425,206,476,Liberty ServiceTechnicianProfile 425,426.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8517aa096f459c2bb4dec785a02875cb8517aa096f459c2bb4dec785a02875c
426,STP000426,455,289,Pioneer ServiceTechnicianProfile 426,427.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9ff9d056bdfc57e9b302bf601bfe72249ff9d056bdfc57e9b302bf601bfe7224
427,STP000427,331,94,Orion ServiceTechnicianProfile 427,428.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,15f97efbe23a51728bc3d2acfca5b2bf15f97efbe23a51728bc3d2acfca5b2bf
428,STP000428,275,500,Meridian ServiceTechnicianProfile 428,429.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,862687c061fe51398a9135eb97df1c47862687c061fe51398a9135eb97df1c47
429,STP000429,200,291,Liberty ServiceTechnicianProfile 429,430.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f1df656a0db5dae89cdc69c54ff27387f1df656a0db5dae89cdc69c54ff2738
430,STP000430,437,290,Quartz ServiceTechnicianProfile 430,431.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,03b432f3dc3550b1ab16b9519f2eba3103b432f3dc3550b1ab16b9519f2eba31
431,STP000431,391,161,Forge ServiceTechnicianProfile 431,432.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a9cd396beac05b34b2d5cd94abb6c55ca9cd396beac05b34b2d5cd94abb6c55c
432,STP000432,494,171,Riverton ServiceTechnicianProfile 432,433.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46bf95d763145d4f965cffe0ac39940446bf95d763145d4f965cffe0ac399404
433,STP000433,150,242,Forge ServiceTechnicianProfile 433,434.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,00d755141a54509b80946e0eef8ee1a000d755141a54509b80946e0eef8ee1a0
434,STP000434,477,77,Quartz ServiceTechnicianProfile 434,435.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c5fece7520a25fc48a9e09708ab3bbedc5fece7520a25fc48a9e09708ab3bbed
435,STP000435,45,334,Atlas ServiceTechnicianProfile 435,436.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,12ea9e4c8c2459fca40eeddc05efa55c12ea9e4c8c2459fca40eeddc05efa55c
436,STP000436,324,141,Orion ServiceTechnicianProfile 436,437.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fe72150ea91557e3a44e385670b85f68fe72150ea91557e3a44e385670b85f68
437,STP000437,27,197,Granite ServiceTechnicianProfile 437,438.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e5d38a276d4852c88acc779a70ef5ed7e5d38a276d4852c88acc779a70ef5ed7
438,STP000438,500,254,Keystone ServiceTechnicianProfile 438,439.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a9db668b111f52908f2c94b80cc92a9fa9db668b111f52908f2c94b80cc92a9f
439,STP000439,92,49,Evergreen ServiceTechnicianProfile 439,440.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e963ed319bf05fb785a107e0957bf553e963ed319bf05fb785a107e0957bf553
440,STP000440,279,315,Beacon ServiceTechnicianProfile 440,441.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89f4ed2632ea54f8891494c16dd5654689f4ed2632ea54f8891494c16dd56546
441,STP000441,16,280,Pioneer ServiceTechnicianProfile 441,442.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2aa29c46e3ff54699ae81638e74656982aa29c46e3ff54699ae81638e7465698
442,STP000442,383,205,Northstar ServiceTechnicianProfile 442,443.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1f76f4ba04cf5ab18234c1978d806a5e1f76f4ba04cf5ab18234c1978d806a5e
443,STP000443,448,339,Summit ServiceTechnicianProfile 443,444.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9642328b379e5ee5ab7b81ee27832eb59642328b379e5ee5ab7b81ee27832eb5
444,STP000444,361,211,Northstar ServiceTechnicianProfile 444,445.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2e5fdd103e951c2839edc1677c4cb2cd2e5fdd103e951c2839edc1677c4cb2c
445,STP000445,94,210,Pioneer ServiceTechnicianProfile 445,446.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39b2592c9aa958d4bb0ed766a0d61ca639b2592c9aa958d4bb0ed766a0d61ca6
446,STP000446,385,399,Harbor ServiceTechnicianProfile 446,447.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ddffb08cdb2157f780761493579f2aedddffb08cdb2157f780761493579f2aed
447,STP000447,284,167,Atlas ServiceTechnicianProfile 447,448.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bc342fb36416512bb1a42f9c3817b98fbc342fb36416512bb1a42f9c3817b98f
448,STP000448,229,421,Liberty ServiceTechnicianProfile 448,449.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8017fde7c9345f8bb7685260e7ffc35d8017fde7c9345f8bb7685260e7ffc35d
449,STP000449,105,427,Riverton ServiceTechnicianProfile 449,450.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,618413ffbecc5adf8cf6dfa947dc4206618413ffbecc5adf8cf6dfa947dc4206
450,STP000450,180,184,Zenith ServiceTechnicianProfile 450,451.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,14218d80ba5c556c8a952221d7fcec9a14218d80ba5c556c8a952221d7fcec9a
451,STP000451,307,189,Summit ServiceTechnicianProfile 451,452.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a3066e47ddd5f4ca9272132e7ae09b42a3066e47ddd5f4ca9272132e7ae09b4
452,STP000452,266,278,Unity ServiceTechnicianProfile 452,453.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d3b1cb0159d3542f98f22fcc9e5888fcd3b1cb0159d3542f98f22fcc9e5888fc
453,STP000453,459,350,Quartz ServiceTechnicianProfile 453,454.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,304757ab5ac1511b820986abad7c0f13304757ab5ac1511b820986abad7c0f13
454,STP000454,106,320,Delta ServiceTechnicianProfile 454,455.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1481b694b0aa5c66bcd89ac7f096ae0c1481b694b0aa5c66bcd89ac7f096ae0c
455,STP000455,176,28,Orion ServiceTechnicianProfile 455,456.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,134353d5b62c5d59a57809ee74b8be08134353d5b62c5d59a57809ee74b8be08
456,STP000456,444,166,Keystone ServiceTechnicianProfile 456,457.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95448f6265fb56fc954408044d4e512195448f6265fb56fc954408044d4e5121
457,STP000457,259,428,Evergreen ServiceTechnicianProfile 457,458.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a76eb36fb6cb5c4f9eb2a95b3c615e31a76eb36fb6cb5c4f9eb2a95b3c615e31
458,STP000458,257,50,Titan ServiceTechnicianProfile 458,459.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f6c7d11af8a454049755bc24f01159e4f6c7d11af8a454049755bc24f01159e4
459,STP000459,126,379,Delta ServiceTechnicianProfile 459,460.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf926a82d4175edf9a96f1cc51e2c84ecf926a82d4175edf9a96f1cc51e2c84e
460,STP000460,123,498,Riverton ServiceTechnicianProfile 460,461.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,de7fce44fadf56c581f809306a6dbda0de7fce44fadf56c581f809306a6dbda0
461,STP000461,87,245,Zenith ServiceTechnicianProfile 461,462.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c020bc0f585503faa578102ebea43498c020bc0f585503faa578102ebea4349
462,STP000462,59,436,Ion ServiceTechnicianProfile 462,463.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,be456f41b4ef5003b34dcffb023d183fbe456f41b4ef5003b34dcffb023d183f
463,STP000463,80,475,Northstar ServiceTechnicianProfile 463,464.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b631f5957f9c520db1bd900d5cc44d47b631f5957f9c520db1bd900d5cc44d47
464,STP000464,464,82,Liberty ServiceTechnicianProfile 464,465.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54905ba21e7e50e199052e87ea42ed9854905ba21e7e50e199052e87ea42ed98
465,STP000465,103,472,Atlas ServiceTechnicianProfile 465,466.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3ec6a9a43925532b394029af7e7ebb9f3ec6a9a43925532b394029af7e7ebb9
466,STP000466,281,473,Ion ServiceTechnicianProfile 466,467.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,880076e2c85a5a3ca9d4f4d603d5fc3b880076e2c85a5a3ca9d4f4d603d5fc3b
467,STP000467,466,58,Titan ServiceTechnicianProfile 467,468.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,566a038c1fb5514bafb5e0a5705a5703566a038c1fb5514bafb5e0a5705a5703
468,STP000468,441,227,Atlas ServiceTechnicianProfile 468,469.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,868f01c96595540faea574eb37e59131868f01c96595540faea574eb37e59131
469,STP000469,17,74,Pioneer ServiceTechnicianProfile 469,470.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d4c400c312056ba87fcb13cfeca78697d4c400c312056ba87fcb13cfeca7869
470,STP000470,346,51,Riverton ServiceTechnicianProfile 470,471.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df7acec884c256dba196209c86ad5ddcdf7acec884c256dba196209c86ad5ddc
471,STP000471,88,394,Evergreen ServiceTechnicianProfile 471,472.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37d0b89c73fa5e9cb5624f4b6c2deeb337d0b89c73fa5e9cb5624f4b6c2deeb3
472,STP000472,436,178,Riverton ServiceTechnicianProfile 472,473.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6cf8f715872450b080ef551bbdf7d8636cf8f715872450b080ef551bbdf7d863
473,STP000473,367,22,Atlas ServiceTechnicianProfile 473,474.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,63e467c025975c13bb123ec375ce218963e467c025975c13bb123ec375ce2189
474,STP000474,186,178,Unity ServiceTechnicianProfile 474,475.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e8f416959c235e0bb3d951fbaf6fc1f0e8f416959c235e0bb3d951fbaf6fc1f0
475,STP000475,336,293,Zenith ServiceTechnicianProfile 475,476.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94023cf25fa251078d855907821345a194023cf25fa251078d855907821345a1
476,STP000476,331,344,Ion ServiceTechnicianProfile 476,477.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,726aac99879c5302b3a556c57bcfa037726aac99879c5302b3a556c57bcfa037
477,STP000477,471,232,Beacon ServiceTechnicianProfile 477,478.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec3cb93856dd5080add47ba435b16e9cec3cb93856dd5080add47ba435b16e9c
478,STP000478,500,169,Zenith ServiceTechnicianProfile 478,479.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,77650f4989025acd83b4bb43a0ac466c77650f4989025acd83b4bb43a0ac466c
479,STP000479,457,329,Liberty ServiceTechnicianProfile 479,480.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea11cefc983651d485c80193bdd72bafea11cefc983651d485c80193bdd72baf
480,STP000480,138,210,Orion ServiceTechnicianProfile 480,481.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bfd3f4275b335fabb63d9d4477a2bb2cbfd3f4275b335fabb63d9d4477a2bb2c
481,STP000481,59,483,Meridian ServiceTechnicianProfile 481,482.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,561b2665b95e57a4823e2558b2e5b17e561b2665b95e57a4823e2558b2e5b17e
482,STP000482,307,429,Evergreen ServiceTechnicianProfile 482,483.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f351fc55a56959a28891393cd1679826f351fc55a56959a28891393cd1679826
483,STP000483,38,478,Evergreen ServiceTechnicianProfile 483,484.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,164a93596809589a82f2c6c21aca7239164a93596809589a82f2c6c21aca7239
484,STP000484,375,484,Summit ServiceTechnicianProfile 484,485.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2af0af1c6b605edaa1fd45bad89b9fb82af0af1c6b605edaa1fd45bad89b9fb8
485,STP000485,410,195,Vertex ServiceTechnicianProfile 485,486.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23c5417c569e59659f3afecaf3fe804423c5417c569e59659f3afecaf3fe8044
486,STP000486,49,327,Willow ServiceTechnicianProfile 486,487.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,542990f1019756e997a585aac190256d542990f1019756e997a585aac190256d
487,STP000487,3,385,Harbor ServiceTechnicianProfile 487,488.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,daa4919ecb345fd1a64a9c4cd02009a5daa4919ecb345fd1a64a9c4cd02009a5
488,STP000488,282,227,Liberty ServiceTechnicianProfile 488,489.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b1f9e34524d95938b22f368a0d957b8ab1f9e34524d95938b22f368a0d957b8a
489,STP000489,203,324,Northstar ServiceTechnicianProfile 489,490.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60c37d7fb16b5b028e04c4f5325ad79f60c37d7fb16b5b028e04c4f5325ad79f
490,STP000490,334,477,Summit ServiceTechnicianProfile 490,491.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d70ee47110225ab7af6858eb0937a917d70ee47110225ab7af6858eb0937a917
491,STP000491,38,428,Titan ServiceTechnicianProfile 491,492.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d4621339c10a51a8aba083dfa76a8c10d4621339c10a51a8aba083dfa76a8c10
492,STP000492,34,215,Vertex ServiceTechnicianProfile 492,493.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa163b3e769457c2b7ccffac5298a2baaa163b3e769457c2b7ccffac5298a2ba
493,STP000493,228,466,Beacon ServiceTechnicianProfile 493,494.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0f1b14dc6d6523ba25b2c0f6b27b379e0f1b14dc6d6523ba25b2c0f6b27b379
494,STP000494,474,37,Summit ServiceTechnicianProfile 494,495.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38e96e8b4fe95cc4a79f30587c7f6a7e38e96e8b4fe95cc4a79f30587c7f6a7e
495,STP000495,231,378,Meridian ServiceTechnicianProfile 495,496.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4174d803481c5eada0f16e5128ae0d3a4174d803481c5eada0f16e5128ae0d3a
496,STP000496,461,380,Cedar ServiceTechnicianProfile 496,497.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,25565f3ab7b7521b827407ac833a3c3b25565f3ab7b7521b827407ac833a3c3b
497,STP000497,90,425,Liberty ServiceTechnicianProfile 497,498.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,508f105cc8f755feb153f3d592c01156508f105cc8f755feb153f3d592c01156
498,STP000498,144,253,Unity ServiceTechnicianProfile 498,499.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ccdd735802a53f9bb0905706b1bc8703ccdd735802a53f9bb0905706b1bc870
499,STP000499,49,489,Pioneer ServiceTechnicianProfile 499,500.00,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,697195027a815d8d83f83bc93fd2c970697195027a815d8d83f83bc93fd2c970
500,STP000500,306,231,Willow ServiceTechnicianProfile 500,501.00,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4c37961734295a0eb4d2ac87b6d05a234c37961734295a0eb4d2ac87b6d05a23
