PlantKey,PlantCode,GeoPostalCodeKey,OrgBusinessUnitKey,PlantTypeKey,PlantCampusKey,CurrencyKey,TimeZoneKey,RecordStatusKey,CountryKey,PlantName,LegalEntityCode,PlantManagerName,OpenedDate,ClosedDate,TotalFloorAreaSquareMeter,DefaultCurrencyCode,TimeZoneName,LatitudeValue,LongitudeValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
303,P000303,347,138,13,205,1,53,4,169,Forge Plant 303,P000303,Pioneer Plant 303,2020-10-30,2020-10-30,304.00,CAD,Orion Plant 303,425.110000,425.110000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,12700c871d51541c990b62b4ee02f6bc12700c871d51541c990b62b4ee02f6bc
304,P000304,340,105,13,139,1,6,2,198,Orion Plant 304,P000304,Summit Plant 304,2020-10-31,2020-10-31,305.00,MXN,Orion Plant 304,426.480000,426.480000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f69d0c08862b5f598795c883b660f2b0f69d0c08862b5f598795c883b660f2b0
305,P000305,210,76,12,191,1,6,4,188,Beacon Plant 305,P000305,Beacon Plant 305,2020-11-01,2020-11-01,306.00,JPY,Willow Plant 305,427.850000,427.850000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f491bf064e15bf2a7591b1665013b764f491bf064e15bf2a7591b1665013b76
306,P000306,251,104,12,243,5,14,3,87,Riverton Plant 306,P000306,Harbor Plant 306,2020-11-02,2020-11-02,307.00,USD,Atlas Plant 306,429.220000,429.220000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5ea7951f04cf582ba7001f42f9ae9d345ea7951f04cf582ba7001f42f9ae9d34
307,P000307,235,89,16,54,1,50,2,221,Titan Plant 307,P000307,Vertex Plant 307,2020-11-03,2020-11-03,308.00,EUR,Junction Plant 307,430.590000,430.590000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b959afb01b5517496d938f8751e4ee75b959afb01b5517496d938f8751e4ee7
308,P000308,169,102,8,17,2,20,4,122,Delta Plant 308,P000308,Orion Plant 308,2020-11-04,2020-11-04,309.00,GBP,Riverton Plant 308,431.960000,431.960000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,592c5682da7e5a59a7209066dcc0fbf6592c5682da7e5a59a7209066dcc0fbf6
309,P000309,232,154,16,254,4,58,2,200,Vertex Plant 309,P000309,Pioneer Plant 309,2020-11-05,2020-11-05,310.00,CAD,Northstar Plant 309,433.330000,433.330000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c21260579ae50a5b1601e3e50827f697c21260579ae50a5b1601e3e50827f69
310,P000310,472,78,6,151,1,4,3,10,Ion Plant 310,P000310,Evergreen Plant 310,2020-11-06,2020-11-06,311.00,MXN,Pioneer Plant 310,434.700000,434.700000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f27edc8994e35344b205b2146f9679c2f27edc8994e35344b205b2146f9679c2
311,P000311,259,74,14,278,5,23,1,152,Atlas Plant 311,P000311,Willow Plant 311,2020-11-07,2020-11-07,312.00,JPY,Keystone Plant 311,436.070000,436.070000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6aa922a805765b3a990f4211eee81c2f6aa922a805765b3a990f4211eee81c2f
312,P000312,211,148,1,259,2,2,3,7,Cedar Plant 312,P000312,Riverton Plant 312,2020-11-08,2020-11-08,313.00,USD,Titan Plant 312,437.440000,437.440000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8df20f6f934351358adfcb3a377ece6e8df20f6f934351358adfcb3a377ece6e
313,P000313,200,115,2,10,3,46,2,164,Meridian Plant 313,P000313,Beacon Plant 313,2020-11-09,2020-11-09,314.00,EUR,Evergreen Plant 313,438.810000,438.810000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c84e0eaaeacc5de28c78b824bdebf374c84e0eaaeacc5de28c78b824bdebf374
314,P000314,478,76,13,194,5,26,2,110,Liberty Plant 314,P000314,Orion Plant 314,2020-11-10,2020-11-10,315.00,GBP,Titan Plant 314,440.180000,440.180000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9dcf9d96b41d52e1a94f1951b3db88839dcf9d96b41d52e1a94f1951b3db8883
315,P000315,238,54,8,154,1,41,4,159,Summit Plant 315,P000315,Willow Plant 315,2020-11-11,2020-11-11,316.00,CAD,Summit Plant 315,441.550000,441.550000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b717c89e4e40576792b374cfc6980757b717c89e4e40576792b374cfc6980757
316,P000316,462,42,18,290,4,56,1,144,Cedar Plant 316,P000316,Liberty Plant 316,2020-11-12,2020-11-12,317.00,MXN,Orion Plant 316,442.920000,442.920000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b60f1864eea548c97484d51ff0d6da51b60f1864eea548c97484d51ff0d6da5
317,P000317,200,110,15,155,4,50,2,108,Junction Plant 317,P000317,Forge Plant 317,2020-11-13,2020-11-13,318.00,JPY,Orion Plant 317,444.290000,444.290000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aed03d6c60df5ee08f936fc536b32283aed03d6c60df5ee08f936fc536b32283
318,P000318,203,119,20,106,3,22,2,113,Ion Plant 318,P000318,Riverton Plant 318,2020-11-14,2020-11-14,319.00,USD,Meridian Plant 318,445.660000,445.660000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d43d4258a69953399c7ef8e96d69ceb4d43d4258a69953399c7ef8e96d69ceb4
319,P000319,25,27,11,200,1,32,4,156,Atlas Plant 319,P000319,Unity Plant 319,2020-11-15,2020-11-15,320.00,EUR,Vertex Plant 319,447.030000,447.030000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,08a1a323d5e952cc991ee6d1bba5401808a1a323d5e952cc991ee6d1bba54018
320,P000320,109,125,14,168,2,15,3,175,Summit Plant 320,P000320,Northstar Plant 320,2020-11-16,2020-11-16,321.00,GBP,Titan Plant 320,448.400000,448.400000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e0af7aee86457129c22f1a0df3d13424e0af7aee86457129c22f1a0df3d1342
321,P000321,114,50,16,137,1,52,4,196,Zenith Plant 321,P000321,Zenith Plant 321,2020-11-17,2020-11-17,322.00,CAD,Cedar Plant 321,449.770000,449.770000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c72a62bc89456dcb3a8fdf56cd0ddc59c72a62bc89456dcb3a8fdf56cd0ddc5
322,P000322,363,127,12,170,1,8,4,240,Riverton Plant 322,P000322,Cedar Plant 322,2020-11-18,2020-11-18,323.00,MXN,Titan Plant 322,451.140000,451.140000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,43bf174cb57b5689a733a6365faa13be43bf174cb57b5689a733a6365faa13be
323,P000323,405,5,1,97,4,21,4,111,Summit Plant 323,P000323,Cedar Plant 323,2020-11-19,2020-11-19,324.00,JPY,Riverton Plant 323,452.510000,452.510000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2309b720f99553c399f977c76c5213ff2309b720f99553c399f977c76c5213ff
324,P000324,306,117,20,155,5,32,2,64,Summit Plant 324,P000324,Ion Plant 324,2020-11-20,2020-11-20,325.00,USD,Willow Plant 324,453.880000,453.880000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,14428d8133315c5f9874fbe2aecdf29814428d8133315c5f9874fbe2aecdf298
325,P000325,232,102,16,2,1,12,2,22,Summit Plant 325,P000325,Summit Plant 325,2020-11-21,2020-11-21,326.00,EUR,Granite Plant 325,455.250000,455.250000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a26c7d2d39b52eb9d4c834043c282788a26c7d2d39b52eb9d4c834043c28278
326,P000326,215,93,13,266,2,8,2,146,Cedar Plant 326,P000326,Beacon Plant 326,2020-11-22,2020-11-22,327.00,GBP,Granite Plant 326,456.620000,456.620000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e1956f9474155025a1cc0e6da7000467e1956f9474155025a1cc0e6da7000467
327,P000327,186,39,18,146,5,20,1,23,Granite Plant 327,P000327,Vertex Plant 327,2020-11-23,2020-11-23,328.00,CAD,Delta Plant 327,457.990000,457.990000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d9f772d9b805581fb36d94b1546ae40fd9f772d9b805581fb36d94b1546ae40f
328,P000328,141,34,6,65,5,46,4,143,Unity Plant 328,P000328,Quartz Plant 328,2020-11-24,2020-11-24,329.00,MXN,Riverton Plant 328,459.360000,459.360000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96a0f006e112599fb5160f72c0fb17e596a0f006e112599fb5160f72c0fb17e5
329,P000329,16,10,4,45,1,26,2,73,Forge Plant 329,P000329,Unity Plant 329,2020-11-25,2020-11-25,330.00,JPY,Summit Plant 329,460.730000,460.730000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,73f3e93db7ff557ab07bb62b12f3686373f3e93db7ff557ab07bb62b12f36863
330,P000330,440,94,15,265,3,30,2,179,Pioneer Plant 330,P000330,Meridian Plant 330,2020-11-26,2020-11-26,331.00,USD,Delta Plant 330,462.100000,462.100000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e02b7587b4b753e2b7ed26adb18a2817e02b7587b4b753e2b7ed26adb18a2817
331,P000331,466,57,2,246,1,21,2,29,Quartz Plant 331,P000331,Orion Plant 331,2020-11-27,2020-11-27,332.00,EUR,Orion Plant 331,463.470000,463.470000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9bb8af2cfd7f54e98170a42e506d31299bb8af2cfd7f54e98170a42e506d3129
332,P000332,259,65,17,32,5,27,4,188,Granite Plant 332,P000332,Quartz Plant 332,2020-11-28,2020-11-28,333.00,GBP,Riverton Plant 332,464.840000,464.840000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b2ed6daccad554994548fe3c4db0b6c5b2ed6daccad554994548fe3c4db0b6c
333,P000333,289,157,20,106,4,1,3,177,Summit Plant 333,P000333,Quartz Plant 333,2020-11-29,2020-11-29,334.00,CAD,Unity Plant 333,466.210000,466.210000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a0519ba81baf556a998f22b17203c112a0519ba81baf556a998f22b17203c112
334,P000334,84,92,15,278,1,20,4,128,Riverton Plant 334,P000334,Liberty Plant 334,2020-11-30,2020-11-30,335.00,MXN,Titan Plant 334,467.580000,467.580000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af7bf450cd2053afbdf047114d2621f5af7bf450cd2053afbdf047114d2621f5
335,P000335,392,84,15,48,1,4,2,93,Titan Plant 335,P000335,Quartz Plant 335,2020-12-01,2020-12-01,336.00,JPY,Riverton Plant 335,468.950000,468.950000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c287d890933f501191a3ea45706fa676c287d890933f501191a3ea45706fa676
336,P000336,143,48,4,141,1,36,3,169,Delta Plant 336,P000336,Titan Plant 336,2020-12-02,2020-12-02,337.00,USD,Cedar Plant 336,470.320000,470.320000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dcdebb991b3256579f08c2a908f7d8fbdcdebb991b3256579f08c2a908f7d8fb
337,P000337,122,59,18,148,1,7,1,85,Willow Plant 337,P000337,Unity Plant 337,2020-12-03,2020-12-03,338.00,EUR,Atlas Plant 337,471.690000,471.690000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7659e42071af5558b8422364d792de8e7659e42071af5558b8422364d792de8e
338,P000338,94,130,19,132,2,33,3,158,Vertex Plant 338,P000338,Unity Plant 338,2020-12-04,2020-12-04,339.00,GBP,Beacon Plant 338,473.060000,473.060000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dbaf89f3b43451909930bbbe81ff891ddbaf89f3b43451909930bbbe81ff891d
339,P000339,372,54,2,83,4,10,1,250,Harbor Plant 339,P000339,Pioneer Plant 339,2020-12-05,2020-12-05,340.00,CAD,Quartz Plant 339,474.430000,474.430000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,be42b71718905b22b0911c79814e5941be42b71718905b22b0911c79814e5941
340,P000340,116,104,1,6,2,28,2,127,Keystone Plant 340,P000340,Meridian Plant 340,2020-12-06,2020-12-06,341.00,MXN,Evergreen Plant 340,475.800000,475.800000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d55ee37c0f3c5f5ea65560eb5b91445cd55ee37c0f3c5f5ea65560eb5b91445c
341,P000341,386,2,2,110,2,14,2,166,Harbor Plant 341,P000341,Harbor Plant 341,2020-12-07,2020-12-07,342.00,JPY,Keystone Plant 341,477.170000,477.170000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c95a78acf0b57fb9a78b8f1a7ee269e8c95a78acf0b57fb9a78b8f1a7ee269e
342,P000342,418,134,17,255,2,55,2,37,Quartz Plant 342,P000342,Pioneer Plant 342,2020-12-08,2020-12-08,343.00,USD,Evergreen Plant 342,478.540000,478.540000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,51c094b56bd25b13983934a2a531805551c094b56bd25b13983934a2a5318055
343,P000343,471,105,7,171,3,8,4,17,Northstar Plant 343,P000343,Cedar Plant 343,2020-12-09,2020-12-09,344.00,EUR,Orion Plant 343,479.910000,479.910000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b62aa0dbec84545b8c707b6800399131b62aa0dbec84545b8c707b6800399131
344,P000344,331,2,4,43,4,34,1,82,Willow Plant 344,P000344,Vertex Plant 344,2020-12-10,2020-12-10,345.00,GBP,Delta Plant 344,481.280000,481.280000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c55c7beb528759b499ac4ef511f60cc0c55c7beb528759b499ac4ef511f60cc0
345,P000345,461,63,16,238,4,52,4,216,Quartz Plant 345,P000345,Quartz Plant 345,2020-12-11,2020-12-11,346.00,CAD,Orion Plant 345,482.650000,482.650000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c0f197c01428528bb2b67dd4e342431ec0f197c01428528bb2b67dd4e342431e
346,P000346,174,43,13,297,1,1,4,91,Granite Plant 346,P000346,Titan Plant 346,2020-12-12,2020-12-12,347.00,MXN,Vertex Plant 346,484.020000,484.020000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8437ec913e8257eea5cbbd3e973b491d8437ec913e8257eea5cbbd3e973b491d
347,P000347,465,155,6,186,3,54,2,106,Harbor Plant 347,P000347,Vertex Plant 347,2020-12-13,2020-12-13,348.00,JPY,Pioneer Plant 347,485.390000,485.390000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e62811b6c3495ec583a7e724df8e2f18e62811b6c3495ec583a7e724df8e2f18
348,P000348,98,29,16,117,5,6,2,98,Meridian Plant 348,P000348,Delta Plant 348,2020-12-14,2020-12-14,349.00,USD,Riverton Plant 348,486.760000,486.760000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4faf8448c63a567684aa6ee7073fb8894faf8448c63a567684aa6ee7073fb889
349,P000349,267,44,6,51,5,51,2,31,Delta Plant 349,P000349,Zenith Plant 349,2020-12-15,2020-12-15,350.00,EUR,Unity Plant 349,488.130000,488.130000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e550122ebc6859d28593545b1f660080e550122ebc6859d28593545b1f660080
350,P000350,373,62,1,132,1,15,1,82,Vertex Plant 350,P000350,Atlas Plant 350,2020-12-16,2020-12-16,351.00,GBP,Cedar Plant 350,489.500000,489.500000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ff92b0a77af5859a9a35dda653959060ff92b0a77af5859a9a35dda65395906
