TimeOfDayKey,ShiftCodeKey,TimeValue,HourNumber,MinuteNumber,SecondNumber,MinuteOfDayNumber,SecondOfDayNumber,AmPmCode,HourBucketName,ShiftBucketName,IsBusinessHour,DisplayTime,SourceSystemKey,BatchId,LoadedAtUtc
51720,2,14:22:00,14,22,0,862,51720,PM,14:00-14:59,Evening,1,02:22 PM,1,1,2026-08-24T00:00:00.000
51780,2,14:23:00,14,23,0,863,51780,PM,14:00-14:59,Evening,1,02:23 PM,1,1,2026-08-24T00:00:00.000
51840,2,14:24:00,14,24,0,864,51840,PM,14:00-14:59,Evening,1,02:24 PM,1,1,2026-08-24T00:00:00.000
51900,2,14:25:00,14,25,0,865,51900,PM,14:00-14:59,Evening,1,02:25 PM,1,1,2026-08-24T00:00:00.000
51960,2,14:26:00,14,26,0,866,51960,PM,14:00-14:59,Evening,1,02:26 PM,1,1,2026-08-24T00:00:00.000
52020,2,14:27:00,14,27,0,867,52020,PM,14:00-14:59,Evening,1,02:27 PM,1,1,2026-08-24T00:00:00.000
52080,2,14:28:00,14,28,0,868,52080,PM,14:00-14:59,Evening,1,02:28 PM,1,1,2026-08-24T00:00:00.000
52140,2,14:29:00,14,29,0,869,52140,PM,14:00-14:59,Evening,1,02:29 PM,1,1,2026-08-24T00:00:00.000
52200,2,14:30:00,14,30,0,870,52200,PM,14:00-14:59,Evening,1,02:30 PM,1,1,2026-08-24T00:00:00.000
52260,2,14:31:00,14,31,0,871,52260,PM,14:00-14:59,Evening,1,02:31 PM,1,1,2026-08-24T00:00:00.000
52320,2,14:32:00,14,32,0,872,52320,PM,14:00-14:59,Evening,1,02:32 PM,1,1,2026-08-24T00:00:00.000
52380,2,14:33:00,14,33,0,873,52380,PM,14:00-14:59,Evening,1,02:33 PM,1,1,2026-08-24T00:00:00.000
52440,2,14:34:00,14,34,0,874,52440,PM,14:00-14:59,Evening,1,02:34 PM,1,1,2026-08-24T00:00:00.000
52500,2,14:35:00,14,35,0,875,52500,PM,14:00-14:59,Evening,1,02:35 PM,1,1,2026-08-24T00:00:00.000
52560,2,14:36:00,14,36,0,876,52560,PM,14:00-14:59,Evening,1,02:36 PM,1,1,2026-08-24T00:00:00.000
52620,2,14:37:00,14,37,0,877,52620,PM,14:00-14:59,Evening,1,02:37 PM,1,1,2026-08-24T00:00:00.000
52680,2,14:38:00,14,38,0,878,52680,PM,14:00-14:59,Evening,1,02:38 PM,1,1,2026-08-24T00:00:00.000
52740,2,14:39:00,14,39,0,879,52740,PM,14:00-14:59,Evening,1,02:39 PM,1,1,2026-08-24T00:00:00.000
52800,2,14:40:00,14,40,0,880,52800,PM,14:00-14:59,Evening,1,02:40 PM,1,1,2026-08-24T00:00:00.000
52860,2,14:41:00,14,41,0,881,52860,PM,14:00-14:59,Evening,1,02:41 PM,1,1,2026-08-24T00:00:00.000
52920,2,14:42:00,14,42,0,882,52920,PM,14:00-14:59,Evening,1,02:42 PM,1,1,2026-08-24T00:00:00.000
52980,2,14:43:00,14,43,0,883,52980,PM,14:00-14:59,Evening,1,02:43 PM,1,1,2026-08-24T00:00:00.000
53040,2,14:44:00,14,44,0,884,53040,PM,14:00-14:59,Evening,1,02:44 PM,1,1,2026-08-24T00:00:00.000
53100,2,14:45:00,14,45,0,885,53100,PM,14:00-14:59,Evening,1,02:45 PM,1,1,2026-08-24T00:00:00.000
53160,2,14:46:00,14,46,0,886,53160,PM,14:00-14:59,Evening,1,02:46 PM,1,1,2026-08-24T00:00:00.000
53220,2,14:47:00,14,47,0,887,53220,PM,14:00-14:59,Evening,1,02:47 PM,1,1,2026-08-24T00:00:00.000
53280,2,14:48:00,14,48,0,888,53280,PM,14:00-14:59,Evening,1,02:48 PM,1,1,2026-08-24T00:00:00.000
53340,2,14:49:00,14,49,0,889,53340,PM,14:00-14:59,Evening,1,02:49 PM,1,1,2026-08-24T00:00:00.000
53400,2,14:50:00,14,50,0,890,53400,PM,14:00-14:59,Evening,1,02:50 PM,1,1,2026-08-24T00:00:00.000
53460,2,14:51:00,14,51,0,891,53460,PM,14:00-14:59,Evening,1,02:51 PM,1,1,2026-08-24T00:00:00.000
53520,2,14:52:00,14,52,0,892,53520,PM,14:00-14:59,Evening,1,02:52 PM,1,1,2026-08-24T00:00:00.000
53580,2,14:53:00,14,53,0,893,53580,PM,14:00-14:59,Evening,1,02:53 PM,1,1,2026-08-24T00:00:00.000
53640,2,14:54:00,14,54,0,894,53640,PM,14:00-14:59,Evening,1,02:54 PM,1,1,2026-08-24T00:00:00.000
53700,2,14:55:00,14,55,0,895,53700,PM,14:00-14:59,Evening,1,02:55 PM,1,1,2026-08-24T00:00:00.000
53760,2,14:56:00,14,56,0,896,53760,PM,14:00-14:59,Evening,1,02:56 PM,1,1,2026-08-24T00:00:00.000
53820,2,14:57:00,14,57,0,897,53820,PM,14:00-14:59,Evening,1,02:57 PM,1,1,2026-08-24T00:00:00.000
53880,2,14:58:00,14,58,0,898,53880,PM,14:00-14:59,Evening,1,02:58 PM,1,1,2026-08-24T00:00:00.000
53940,2,14:59:00,14,59,0,899,53940,PM,14:00-14:59,Evening,1,02:59 PM,1,1,2026-08-24T00:00:00.000
54000,2,15:00:00,15,0,0,900,54000,PM,15:00-15:59,Evening,1,03:00 PM,1,1,2026-08-24T00:00:00.000
54060,2,15:01:00,15,1,0,901,54060,PM,15:00-15:59,Evening,1,03:01 PM,1,1,2026-08-24T00:00:00.000
54120,2,15:02:00,15,2,0,902,54120,PM,15:00-15:59,Evening,1,03:02 PM,1,1,2026-08-24T00:00:00.000
54180,2,15:03:00,15,3,0,903,54180,PM,15:00-15:59,Evening,1,03:03 PM,1,1,2026-08-24T00:00:00.000
54240,2,15:04:00,15,4,0,904,54240,PM,15:00-15:59,Evening,1,03:04 PM,1,1,2026-08-24T00:00:00.000
54300,2,15:05:00,15,5,0,905,54300,PM,15:00-15:59,Evening,1,03:05 PM,1,1,2026-08-24T00:00:00.000
54360,2,15:06:00,15,6,0,906,54360,PM,15:00-15:59,Evening,1,03:06 PM,1,1,2026-08-24T00:00:00.000
54420,2,15:07:00,15,7,0,907,54420,PM,15:00-15:59,Evening,1,03:07 PM,1,1,2026-08-24T00:00:00.000
54480,2,15:08:00,15,8,0,908,54480,PM,15:00-15:59,Evening,1,03:08 PM,1,1,2026-08-24T00:00:00.000
54540,2,15:09:00,15,9,0,909,54540,PM,15:00-15:59,Evening,1,03:09 PM,1,1,2026-08-24T00:00:00.000
54600,2,15:10:00,15,10,0,910,54600,PM,15:00-15:59,Evening,1,03:10 PM,1,1,2026-08-24T00:00:00.000
54660,2,15:11:00,15,11,0,911,54660,PM,15:00-15:59,Evening,1,03:11 PM,1,1,2026-08-24T00:00:00.000
54720,2,15:12:00,15,12,0,912,54720,PM,15:00-15:59,Evening,1,03:12 PM,1,1,2026-08-24T00:00:00.000
54780,2,15:13:00,15,13,0,913,54780,PM,15:00-15:59,Evening,1,03:13 PM,1,1,2026-08-24T00:00:00.000
54840,2,15:14:00,15,14,0,914,54840,PM,15:00-15:59,Evening,1,03:14 PM,1,1,2026-08-24T00:00:00.000
54900,2,15:15:00,15,15,0,915,54900,PM,15:00-15:59,Evening,1,03:15 PM,1,1,2026-08-24T00:00:00.000
54960,2,15:16:00,15,16,0,916,54960,PM,15:00-15:59,Evening,1,03:16 PM,1,1,2026-08-24T00:00:00.000
55020,2,15:17:00,15,17,0,917,55020,PM,15:00-15:59,Evening,1,03:17 PM,1,1,2026-08-24T00:00:00.000
55080,2,15:18:00,15,18,0,918,55080,PM,15:00-15:59,Evening,1,03:18 PM,1,1,2026-08-24T00:00:00.000
55140,2,15:19:00,15,19,0,919,55140,PM,15:00-15:59,Evening,1,03:19 PM,1,1,2026-08-24T00:00:00.000
55200,2,15:20:00,15,20,0,920,55200,PM,15:00-15:59,Evening,1,03:20 PM,1,1,2026-08-24T00:00:00.000
55260,2,15:21:00,15,21,0,921,55260,PM,15:00-15:59,Evening,1,03:21 PM,1,1,2026-08-24T00:00:00.000
55320,2,15:22:00,15,22,0,922,55320,PM,15:00-15:59,Evening,1,03:22 PM,1,1,2026-08-24T00:00:00.000
55380,2,15:23:00,15,23,0,923,55380,PM,15:00-15:59,Evening,1,03:23 PM,1,1,2026-08-24T00:00:00.000
55440,2,15:24:00,15,24,0,924,55440,PM,15:00-15:59,Evening,1,03:24 PM,1,1,2026-08-24T00:00:00.000
55500,2,15:25:00,15,25,0,925,55500,PM,15:00-15:59,Evening,1,03:25 PM,1,1,2026-08-24T00:00:00.000
55560,2,15:26:00,15,26,0,926,55560,PM,15:00-15:59,Evening,1,03:26 PM,1,1,2026-08-24T00:00:00.000
55620,2,15:27:00,15,27,0,927,55620,PM,15:00-15:59,Evening,1,03:27 PM,1,1,2026-08-24T00:00:00.000
55680,2,15:28:00,15,28,0,928,55680,PM,15:00-15:59,Evening,1,03:28 PM,1,1,2026-08-24T00:00:00.000
55740,2,15:29:00,15,29,0,929,55740,PM,15:00-15:59,Evening,1,03:29 PM,1,1,2026-08-24T00:00:00.000
55800,2,15:30:00,15,30,0,930,55800,PM,15:00-15:59,Evening,1,03:30 PM,1,1,2026-08-24T00:00:00.000
55860,2,15:31:00,15,31,0,931,55860,PM,15:00-15:59,Evening,1,03:31 PM,1,1,2026-08-24T00:00:00.000
55920,2,15:32:00,15,32,0,932,55920,PM,15:00-15:59,Evening,1,03:32 PM,1,1,2026-08-24T00:00:00.000
55980,2,15:33:00,15,33,0,933,55980,PM,15:00-15:59,Evening,1,03:33 PM,1,1,2026-08-24T00:00:00.000
56040,2,15:34:00,15,34,0,934,56040,PM,15:00-15:59,Evening,1,03:34 PM,1,1,2026-08-24T00:00:00.000
56100,2,15:35:00,15,35,0,935,56100,PM,15:00-15:59,Evening,1,03:35 PM,1,1,2026-08-24T00:00:00.000
56160,2,15:36:00,15,36,0,936,56160,PM,15:00-15:59,Evening,1,03:36 PM,1,1,2026-08-24T00:00:00.000
56220,2,15:37:00,15,37,0,937,56220,PM,15:00-15:59,Evening,1,03:37 PM,1,1,2026-08-24T00:00:00.000
56280,2,15:38:00,15,38,0,938,56280,PM,15:00-15:59,Evening,1,03:38 PM,1,1,2026-08-24T00:00:00.000
56340,2,15:39:00,15,39,0,939,56340,PM,15:00-15:59,Evening,1,03:39 PM,1,1,2026-08-24T00:00:00.000
56400,2,15:40:00,15,40,0,940,56400,PM,15:00-15:59,Evening,1,03:40 PM,1,1,2026-08-24T00:00:00.000
56460,2,15:41:00,15,41,0,941,56460,PM,15:00-15:59,Evening,1,03:41 PM,1,1,2026-08-24T00:00:00.000
56520,2,15:42:00,15,42,0,942,56520,PM,15:00-15:59,Evening,1,03:42 PM,1,1,2026-08-24T00:00:00.000
56580,2,15:43:00,15,43,0,943,56580,PM,15:00-15:59,Evening,1,03:43 PM,1,1,2026-08-24T00:00:00.000
56640,2,15:44:00,15,44,0,944,56640,PM,15:00-15:59,Evening,1,03:44 PM,1,1,2026-08-24T00:00:00.000
56700,2,15:45:00,15,45,0,945,56700,PM,15:00-15:59,Evening,1,03:45 PM,1,1,2026-08-24T00:00:00.000
56760,2,15:46:00,15,46,0,946,56760,PM,15:00-15:59,Evening,1,03:46 PM,1,1,2026-08-24T00:00:00.000
56820,2,15:47:00,15,47,0,947,56820,PM,15:00-15:59,Evening,1,03:47 PM,1,1,2026-08-24T00:00:00.000
56880,2,15:48:00,15,48,0,948,56880,PM,15:00-15:59,Evening,1,03:48 PM,1,1,2026-08-24T00:00:00.000
56940,2,15:49:00,15,49,0,949,56940,PM,15:00-15:59,Evening,1,03:49 PM,1,1,2026-08-24T00:00:00.000
57000,2,15:50:00,15,50,0,950,57000,PM,15:00-15:59,Evening,1,03:50 PM,1,1,2026-08-24T00:00:00.000
57060,2,15:51:00,15,51,0,951,57060,PM,15:00-15:59,Evening,1,03:51 PM,1,1,2026-08-24T00:00:00.000
57120,2,15:52:00,15,52,0,952,57120,PM,15:00-15:59,Evening,1,03:52 PM,1,1,2026-08-24T00:00:00.000
57180,2,15:53:00,15,53,0,953,57180,PM,15:00-15:59,Evening,1,03:53 PM,1,1,2026-08-24T00:00:00.000
57240,2,15:54:00,15,54,0,954,57240,PM,15:00-15:59,Evening,1,03:54 PM,1,1,2026-08-24T00:00:00.000
57300,2,15:55:00,15,55,0,955,57300,PM,15:00-15:59,Evening,1,03:55 PM,1,1,2026-08-24T00:00:00.000
57360,2,15:56:00,15,56,0,956,57360,PM,15:00-15:59,Evening,1,03:56 PM,1,1,2026-08-24T00:00:00.000
57420,2,15:57:00,15,57,0,957,57420,PM,15:00-15:59,Evening,1,03:57 PM,1,1,2026-08-24T00:00:00.000
57480,2,15:58:00,15,58,0,958,57480,PM,15:00-15:59,Evening,1,03:58 PM,1,1,2026-08-24T00:00:00.000
57540,2,15:59:00,15,59,0,959,57540,PM,15:00-15:59,Evening,1,03:59 PM,1,1,2026-08-24T00:00:00.000
57600,3,16:00:00,16,0,0,960,57600,PM,16:00-16:59,Evening,1,04:00 PM,1,1,2026-08-24T00:00:00.000
57660,3,16:01:00,16,1,0,961,57660,PM,16:00-16:59,Evening,1,04:01 PM,1,1,2026-08-24T00:00:00.000
57720,3,16:02:00,16,2,0,962,57720,PM,16:00-16:59,Evening,1,04:02 PM,1,1,2026-08-24T00:00:00.000
57780,3,16:03:00,16,3,0,963,57780,PM,16:00-16:59,Evening,1,04:03 PM,1,1,2026-08-24T00:00:00.000
57840,3,16:04:00,16,4,0,964,57840,PM,16:00-16:59,Evening,1,04:04 PM,1,1,2026-08-24T00:00:00.000
57900,3,16:05:00,16,5,0,965,57900,PM,16:00-16:59,Evening,1,04:05 PM,1,1,2026-08-24T00:00:00.000
57960,3,16:06:00,16,6,0,966,57960,PM,16:00-16:59,Evening,1,04:06 PM,1,1,2026-08-24T00:00:00.000
58020,3,16:07:00,16,7,0,967,58020,PM,16:00-16:59,Evening,1,04:07 PM,1,1,2026-08-24T00:00:00.000
58080,3,16:08:00,16,8,0,968,58080,PM,16:00-16:59,Evening,1,04:08 PM,1,1,2026-08-24T00:00:00.000
58140,3,16:09:00,16,9,0,969,58140,PM,16:00-16:59,Evening,1,04:09 PM,1,1,2026-08-24T00:00:00.000
58200,3,16:10:00,16,10,0,970,58200,PM,16:00-16:59,Evening,1,04:10 PM,1,1,2026-08-24T00:00:00.000
58260,3,16:11:00,16,11,0,971,58260,PM,16:00-16:59,Evening,1,04:11 PM,1,1,2026-08-24T00:00:00.000
58320,3,16:12:00,16,12,0,972,58320,PM,16:00-16:59,Evening,1,04:12 PM,1,1,2026-08-24T00:00:00.000
58380,3,16:13:00,16,13,0,973,58380,PM,16:00-16:59,Evening,1,04:13 PM,1,1,2026-08-24T00:00:00.000
58440,3,16:14:00,16,14,0,974,58440,PM,16:00-16:59,Evening,1,04:14 PM,1,1,2026-08-24T00:00:00.000
58500,3,16:15:00,16,15,0,975,58500,PM,16:00-16:59,Evening,1,04:15 PM,1,1,2026-08-24T00:00:00.000
58560,3,16:16:00,16,16,0,976,58560,PM,16:00-16:59,Evening,1,04:16 PM,1,1,2026-08-24T00:00:00.000
58620,3,16:17:00,16,17,0,977,58620,PM,16:00-16:59,Evening,1,04:17 PM,1,1,2026-08-24T00:00:00.000
58680,3,16:18:00,16,18,0,978,58680,PM,16:00-16:59,Evening,1,04:18 PM,1,1,2026-08-24T00:00:00.000
58740,3,16:19:00,16,19,0,979,58740,PM,16:00-16:59,Evening,1,04:19 PM,1,1,2026-08-24T00:00:00.000
58800,3,16:20:00,16,20,0,980,58800,PM,16:00-16:59,Evening,1,04:20 PM,1,1,2026-08-24T00:00:00.000
58860,3,16:21:00,16,21,0,981,58860,PM,16:00-16:59,Evening,1,04:21 PM,1,1,2026-08-24T00:00:00.000
58920,3,16:22:00,16,22,0,982,58920,PM,16:00-16:59,Evening,1,04:22 PM,1,1,2026-08-24T00:00:00.000
58980,3,16:23:00,16,23,0,983,58980,PM,16:00-16:59,Evening,1,04:23 PM,1,1,2026-08-24T00:00:00.000
59040,3,16:24:00,16,24,0,984,59040,PM,16:00-16:59,Evening,1,04:24 PM,1,1,2026-08-24T00:00:00.000
59100,3,16:25:00,16,25,0,985,59100,PM,16:00-16:59,Evening,1,04:25 PM,1,1,2026-08-24T00:00:00.000
59160,3,16:26:00,16,26,0,986,59160,PM,16:00-16:59,Evening,1,04:26 PM,1,1,2026-08-24T00:00:00.000
59220,3,16:27:00,16,27,0,987,59220,PM,16:00-16:59,Evening,1,04:27 PM,1,1,2026-08-24T00:00:00.000
59280,3,16:28:00,16,28,0,988,59280,PM,16:00-16:59,Evening,1,04:28 PM,1,1,2026-08-24T00:00:00.000
59340,3,16:29:00,16,29,0,989,59340,PM,16:00-16:59,Evening,1,04:29 PM,1,1,2026-08-24T00:00:00.000
59400,3,16:30:00,16,30,0,990,59400,PM,16:00-16:59,Evening,1,04:30 PM,1,1,2026-08-24T00:00:00.000
59460,3,16:31:00,16,31,0,991,59460,PM,16:00-16:59,Evening,1,04:31 PM,1,1,2026-08-24T00:00:00.000
59520,3,16:32:00,16,32,0,992,59520,PM,16:00-16:59,Evening,1,04:32 PM,1,1,2026-08-24T00:00:00.000
59580,3,16:33:00,16,33,0,993,59580,PM,16:00-16:59,Evening,1,04:33 PM,1,1,2026-08-24T00:00:00.000
59640,3,16:34:00,16,34,0,994,59640,PM,16:00-16:59,Evening,1,04:34 PM,1,1,2026-08-24T00:00:00.000
59700,3,16:35:00,16,35,0,995,59700,PM,16:00-16:59,Evening,1,04:35 PM,1,1,2026-08-24T00:00:00.000
59760,3,16:36:00,16,36,0,996,59760,PM,16:00-16:59,Evening,1,04:36 PM,1,1,2026-08-24T00:00:00.000
59820,3,16:37:00,16,37,0,997,59820,PM,16:00-16:59,Evening,1,04:37 PM,1,1,2026-08-24T00:00:00.000
59880,3,16:38:00,16,38,0,998,59880,PM,16:00-16:59,Evening,1,04:38 PM,1,1,2026-08-24T00:00:00.000
59940,3,16:39:00,16,39,0,999,59940,PM,16:00-16:59,Evening,1,04:39 PM,1,1,2026-08-24T00:00:00.000
60000,3,16:40:00,16,40,0,1000,60000,PM,16:00-16:59,Evening,1,04:40 PM,1,1,2026-08-24T00:00:00.000
60060,3,16:41:00,16,41,0,1001,60060,PM,16:00-16:59,Evening,1,04:41 PM,1,1,2026-08-24T00:00:00.000
60120,3,16:42:00,16,42,0,1002,60120,PM,16:00-16:59,Evening,1,04:42 PM,1,1,2026-08-24T00:00:00.000
60180,3,16:43:00,16,43,0,1003,60180,PM,16:00-16:59,Evening,1,04:43 PM,1,1,2026-08-24T00:00:00.000
60240,3,16:44:00,16,44,0,1004,60240,PM,16:00-16:59,Evening,1,04:44 PM,1,1,2026-08-24T00:00:00.000
60300,3,16:45:00,16,45,0,1005,60300,PM,16:00-16:59,Evening,1,04:45 PM,1,1,2026-08-24T00:00:00.000
60360,3,16:46:00,16,46,0,1006,60360,PM,16:00-16:59,Evening,1,04:46 PM,1,1,2026-08-24T00:00:00.000
60420,3,16:47:00,16,47,0,1007,60420,PM,16:00-16:59,Evening,1,04:47 PM,1,1,2026-08-24T00:00:00.000
60480,3,16:48:00,16,48,0,1008,60480,PM,16:00-16:59,Evening,1,04:48 PM,1,1,2026-08-24T00:00:00.000
60540,3,16:49:00,16,49,0,1009,60540,PM,16:00-16:59,Evening,1,04:49 PM,1,1,2026-08-24T00:00:00.000
60600,3,16:50:00,16,50,0,1010,60600,PM,16:00-16:59,Evening,1,04:50 PM,1,1,2026-08-24T00:00:00.000
60660,3,16:51:00,16,51,0,1011,60660,PM,16:00-16:59,Evening,1,04:51 PM,1,1,2026-08-24T00:00:00.000
60720,3,16:52:00,16,52,0,1012,60720,PM,16:00-16:59,Evening,1,04:52 PM,1,1,2026-08-24T00:00:00.000
60780,3,16:53:00,16,53,0,1013,60780,PM,16:00-16:59,Evening,1,04:53 PM,1,1,2026-08-24T00:00:00.000
60840,3,16:54:00,16,54,0,1014,60840,PM,16:00-16:59,Evening,1,04:54 PM,1,1,2026-08-24T00:00:00.000
60900,3,16:55:00,16,55,0,1015,60900,PM,16:00-16:59,Evening,1,04:55 PM,1,1,2026-08-24T00:00:00.000
60960,3,16:56:00,16,56,0,1016,60960,PM,16:00-16:59,Evening,1,04:56 PM,1,1,2026-08-24T00:00:00.000
61020,3,16:57:00,16,57,0,1017,61020,PM,16:00-16:59,Evening,1,04:57 PM,1,1,2026-08-24T00:00:00.000
61080,3,16:58:00,16,58,0,1018,61080,PM,16:00-16:59,Evening,1,04:58 PM,1,1,2026-08-24T00:00:00.000
61140,3,16:59:00,16,59,0,1019,61140,PM,16:00-16:59,Evening,1,04:59 PM,1,1,2026-08-24T00:00:00.000
61200,3,17:00:00,17,0,0,1020,61200,PM,17:00-17:59,Evening,0,05:00 PM,1,1,2026-08-24T00:00:00.000
61260,3,17:01:00,17,1,0,1021,61260,PM,17:00-17:59,Evening,0,05:01 PM,1,1,2026-08-24T00:00:00.000
61320,3,17:02:00,17,2,0,1022,61320,PM,17:00-17:59,Evening,0,05:02 PM,1,1,2026-08-24T00:00:00.000
61380,3,17:03:00,17,3,0,1023,61380,PM,17:00-17:59,Evening,0,05:03 PM,1,1,2026-08-24T00:00:00.000
61440,3,17:04:00,17,4,0,1024,61440,PM,17:00-17:59,Evening,0,05:04 PM,1,1,2026-08-24T00:00:00.000
61500,3,17:05:00,17,5,0,1025,61500,PM,17:00-17:59,Evening,0,05:05 PM,1,1,2026-08-24T00:00:00.000
61560,3,17:06:00,17,6,0,1026,61560,PM,17:00-17:59,Evening,0,05:06 PM,1,1,2026-08-24T00:00:00.000
61620,3,17:07:00,17,7,0,1027,61620,PM,17:00-17:59,Evening,0,05:07 PM,1,1,2026-08-24T00:00:00.000
61680,3,17:08:00,17,8,0,1028,61680,PM,17:00-17:59,Evening,0,05:08 PM,1,1,2026-08-24T00:00:00.000
61740,3,17:09:00,17,9,0,1029,61740,PM,17:00-17:59,Evening,0,05:09 PM,1,1,2026-08-24T00:00:00.000
61800,3,17:10:00,17,10,0,1030,61800,PM,17:00-17:59,Evening,0,05:10 PM,1,1,2026-08-24T00:00:00.000
61860,3,17:11:00,17,11,0,1031,61860,PM,17:00-17:59,Evening,0,05:11 PM,1,1,2026-08-24T00:00:00.000
61920,3,17:12:00,17,12,0,1032,61920,PM,17:00-17:59,Evening,0,05:12 PM,1,1,2026-08-24T00:00:00.000
61980,3,17:13:00,17,13,0,1033,61980,PM,17:00-17:59,Evening,0,05:13 PM,1,1,2026-08-24T00:00:00.000
62040,3,17:14:00,17,14,0,1034,62040,PM,17:00-17:59,Evening,0,05:14 PM,1,1,2026-08-24T00:00:00.000
62100,3,17:15:00,17,15,0,1035,62100,PM,17:00-17:59,Evening,0,05:15 PM,1,1,2026-08-24T00:00:00.000
62160,3,17:16:00,17,16,0,1036,62160,PM,17:00-17:59,Evening,0,05:16 PM,1,1,2026-08-24T00:00:00.000
62220,3,17:17:00,17,17,0,1037,62220,PM,17:00-17:59,Evening,0,05:17 PM,1,1,2026-08-24T00:00:00.000
62280,3,17:18:00,17,18,0,1038,62280,PM,17:00-17:59,Evening,0,05:18 PM,1,1,2026-08-24T00:00:00.000
62340,3,17:19:00,17,19,0,1039,62340,PM,17:00-17:59,Evening,0,05:19 PM,1,1,2026-08-24T00:00:00.000
62400,3,17:20:00,17,20,0,1040,62400,PM,17:00-17:59,Evening,0,05:20 PM,1,1,2026-08-24T00:00:00.000
62460,3,17:21:00,17,21,0,1041,62460,PM,17:00-17:59,Evening,0,05:21 PM,1,1,2026-08-24T00:00:00.000
62520,3,17:22:00,17,22,0,1042,62520,PM,17:00-17:59,Evening,0,05:22 PM,1,1,2026-08-24T00:00:00.000
62580,3,17:23:00,17,23,0,1043,62580,PM,17:00-17:59,Evening,0,05:23 PM,1,1,2026-08-24T00:00:00.000
62640,3,17:24:00,17,24,0,1044,62640,PM,17:00-17:59,Evening,0,05:24 PM,1,1,2026-08-24T00:00:00.000
62700,3,17:25:00,17,25,0,1045,62700,PM,17:00-17:59,Evening,0,05:25 PM,1,1,2026-08-24T00:00:00.000
62760,3,17:26:00,17,26,0,1046,62760,PM,17:00-17:59,Evening,0,05:26 PM,1,1,2026-08-24T00:00:00.000
62820,3,17:27:00,17,27,0,1047,62820,PM,17:00-17:59,Evening,0,05:27 PM,1,1,2026-08-24T00:00:00.000
62880,3,17:28:00,17,28,0,1048,62880,PM,17:00-17:59,Evening,0,05:28 PM,1,1,2026-08-24T00:00:00.000
62940,3,17:29:00,17,29,0,1049,62940,PM,17:00-17:59,Evening,0,05:29 PM,1,1,2026-08-24T00:00:00.000
63000,3,17:30:00,17,30,0,1050,63000,PM,17:00-17:59,Evening,0,05:30 PM,1,1,2026-08-24T00:00:00.000
63060,3,17:31:00,17,31,0,1051,63060,PM,17:00-17:59,Evening,0,05:31 PM,1,1,2026-08-24T00:00:00.000
63120,3,17:32:00,17,32,0,1052,63120,PM,17:00-17:59,Evening,0,05:32 PM,1,1,2026-08-24T00:00:00.000
63180,3,17:33:00,17,33,0,1053,63180,PM,17:00-17:59,Evening,0,05:33 PM,1,1,2026-08-24T00:00:00.000
63240,3,17:34:00,17,34,0,1054,63240,PM,17:00-17:59,Evening,0,05:34 PM,1,1,2026-08-24T00:00:00.000
63300,3,17:35:00,17,35,0,1055,63300,PM,17:00-17:59,Evening,0,05:35 PM,1,1,2026-08-24T00:00:00.000
63360,3,17:36:00,17,36,0,1056,63360,PM,17:00-17:59,Evening,0,05:36 PM,1,1,2026-08-24T00:00:00.000
63420,3,17:37:00,17,37,0,1057,63420,PM,17:00-17:59,Evening,0,05:37 PM,1,1,2026-08-24T00:00:00.000
63480,3,17:38:00,17,38,0,1058,63480,PM,17:00-17:59,Evening,0,05:38 PM,1,1,2026-08-24T00:00:00.000
63540,3,17:39:00,17,39,0,1059,63540,PM,17:00-17:59,Evening,0,05:39 PM,1,1,2026-08-24T00:00:00.000
63600,3,17:40:00,17,40,0,1060,63600,PM,17:00-17:59,Evening,0,05:40 PM,1,1,2026-08-24T00:00:00.000
63660,3,17:41:00,17,41,0,1061,63660,PM,17:00-17:59,Evening,0,05:41 PM,1,1,2026-08-24T00:00:00.000
63720,3,17:42:00,17,42,0,1062,63720,PM,17:00-17:59,Evening,0,05:42 PM,1,1,2026-08-24T00:00:00.000
63780,3,17:43:00,17,43,0,1063,63780,PM,17:00-17:59,Evening,0,05:43 PM,1,1,2026-08-24T00:00:00.000
63840,3,17:44:00,17,44,0,1064,63840,PM,17:00-17:59,Evening,0,05:44 PM,1,1,2026-08-24T00:00:00.000
63900,3,17:45:00,17,45,0,1065,63900,PM,17:00-17:59,Evening,0,05:45 PM,1,1,2026-08-24T00:00:00.000
63960,3,17:46:00,17,46,0,1066,63960,PM,17:00-17:59,Evening,0,05:46 PM,1,1,2026-08-24T00:00:00.000
64020,3,17:47:00,17,47,0,1067,64020,PM,17:00-17:59,Evening,0,05:47 PM,1,1,2026-08-24T00:00:00.000
64080,3,17:48:00,17,48,0,1068,64080,PM,17:00-17:59,Evening,0,05:48 PM,1,1,2026-08-24T00:00:00.000
64140,3,17:49:00,17,49,0,1069,64140,PM,17:00-17:59,Evening,0,05:49 PM,1,1,2026-08-24T00:00:00.000
64200,3,17:50:00,17,50,0,1070,64200,PM,17:00-17:59,Evening,0,05:50 PM,1,1,2026-08-24T00:00:00.000
64260,3,17:51:00,17,51,0,1071,64260,PM,17:00-17:59,Evening,0,05:51 PM,1,1,2026-08-24T00:00:00.000
64320,3,17:52:00,17,52,0,1072,64320,PM,17:00-17:59,Evening,0,05:52 PM,1,1,2026-08-24T00:00:00.000
64380,3,17:53:00,17,53,0,1073,64380,PM,17:00-17:59,Evening,0,05:53 PM,1,1,2026-08-24T00:00:00.000
