SalesOrderHeaderKey,SalesOrderNumber,CustomerKey,SellingPlantKey,SalesChannelSegmentKey,SalesTerritoryPodKey,SalesOrderLifecycleStatusKey,SalesCreditStatusKey,CurrencyKey,SalesOrderName,CustomerPurchaseOrderNumber,RequestedShipDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
379,SOH000379,204,330,433,114,6,3,1,Orion SalesOrderHeader 379,SOH000379,2021-01-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94f3f281a65f5dcfb9ed1bd96c0d721394f3f281a65f5dcfb9ed1bd96c0d7213
380,SOH000380,39,65,119,326,4,8,5,Evergreen SalesOrderHeader 380,SOH000380,2021-01-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,86314f8ab7ca5d76b6e1baa0854a702086314f8ab7ca5d76b6e1baa0854a7020
381,SOH000381,93,211,434,25,3,1,5,Liberty SalesOrderHeader 381,SOH000381,2021-01-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28c8cdbe5db454c0aaee1cc4d885565128c8cdbe5db454c0aaee1cc4d8855651
382,SOH000382,140,84,61,198,2,7,3,Zenith SalesOrderHeader 382,SOH000382,2021-01-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,55fa9943cd0151daa29bd404ffed4c7955fa9943cd0151daa29bd404ffed4c79
383,SOH000383,214,343,48,227,10,1,3,Keystone SalesOrderHeader 383,SOH000383,2021-01-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e847704d7505a1eae94a5180a3b07784e847704d7505a1eae94a5180a3b0778
384,SOH000384,421,6,17,181,8,6,4,Forge SalesOrderHeader 384,SOH000384,2021-01-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,11e348fe377c577cb8e7345c2ad9d07911e348fe377c577cb8e7345c2ad9d079
385,SOH000385,9,60,422,152,9,2,4,Quartz SalesOrderHeader 385,SOH000385,2021-01-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71f9973a1d915a729ddf0c24f6d0531c71f9973a1d915a729ddf0c24f6d0531c
386,SOH000386,174,125,89,38,5,1,2,Quartz SalesOrderHeader 386,SOH000386,2021-01-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d3d8e8c2e83d59a78a505aaef838f24fd3d8e8c2e83d59a78a505aaef838f24f
387,SOH000387,3,267,130,497,3,6,3,Beacon SalesOrderHeader 387,SOH000387,2021-01-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,92687ddb3c855cd4b37ae5a5b4709d3592687ddb3c855cd4b37ae5a5b4709d35
388,SOH000388,247,104,151,428,7,8,4,Vertex SalesOrderHeader 388,SOH000388,2021-01-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6de1f889c84753e4bb5554dda0e357e36de1f889c84753e4bb5554dda0e357e3
389,SOH000389,99,226,405,240,13,1,2,Riverton SalesOrderHeader 389,SOH000389,2021-01-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d80601a9f3075c46ad0074fd640a3915d80601a9f3075c46ad0074fd640a3915
390,SOH000390,251,163,345,431,3,7,2,Keystone SalesOrderHeader 390,SOH000390,2021-01-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a632175aa44e5f3fb59d1f95cd7ebda3a632175aa44e5f3fb59d1f95cd7ebda3
391,SOH000391,478,-1,476,301,7,2,2,Delta SalesOrderHeader 391,SOH000391,2021-01-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c3411fbc031152c4bd71007291fa87afc3411fbc031152c4bd71007291fa87af
392,SOH000392,64,204,388,80,13,2,4,Granite SalesOrderHeader 392,SOH000392,2021-01-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,05daf59631e150ceb30b43cc9f397ac305daf59631e150ceb30b43cc9f397ac3
393,SOH000393,97,122,217,418,13,1,2,Quartz SalesOrderHeader 393,SOH000393,2021-01-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7355df944a85295a1bd21cb3f4cee95c7355df944a85295a1bd21cb3f4cee95
394,SOH000394,298,155,463,210,9,3,5,Pioneer SalesOrderHeader 394,SOH000394,2021-01-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,261ab80c36295800aa456bbe20fb3065261ab80c36295800aa456bbe20fb3065
395,SOH000395,30,170,142,216,12,5,5,Atlas SalesOrderHeader 395,SOH000395,2021-01-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e763bce523b5e6381ac6860a38d4af12e763bce523b5e6381ac6860a38d4af1
396,SOH000396,309,175,224,179,14,2,2,Keystone SalesOrderHeader 396,SOH000396,2021-01-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7dfe4ab1980e535bb9428951a5c85a537dfe4ab1980e535bb9428951a5c85a53
397,SOH000397,187,83,478,338,5,4,3,Harbor SalesOrderHeader 397,SOH000397,2021-02-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bfee8b4477e157f48bfa6ed01f8fa8e0bfee8b4477e157f48bfa6ed01f8fa8e0
398,SOH000398,445,123,344,298,8,8,5,Evergreen SalesOrderHeader 398,SOH000398,2021-02-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67c07a3397ae515fb4fe5d90c9b6401b67c07a3397ae515fb4fe5d90c9b6401b
399,SOH000399,406,42,426,125,7,5,1,Meridian SalesOrderHeader 399,SOH000399,2021-02-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb23db2da5e55f4180276c2ecd4483eabb23db2da5e55f4180276c2ecd4483ea
400,SOH000400,26,153,221,111,14,1,2,Cedar SalesOrderHeader 400,SOH000400,2021-02-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,06c97640fd465a4481f992ec6838987906c97640fd465a4481f992ec68389879
401,SOH000401,436,70,378,399,3,5,3,Keystone SalesOrderHeader 401,SOH000401,2021-02-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9679e624d3b159049ef5dc4210c0156c9679e624d3b159049ef5dc4210c0156c
402,SOH000402,438,170,262,285,10,1,3,Titan SalesOrderHeader 402,SOH000402,2021-02-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04f96b31663654c2b0838280a8f4220d04f96b31663654c2b0838280a8f4220d
403,SOH000403,308,116,448,159,13,2,2,Evergreen SalesOrderHeader 403,SOH000403,2021-02-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5690c3610843595dbe87b2bdf80928935690c3610843595dbe87b2bdf8092893
404,SOH000404,142,3,243,210,8,5,1,Liberty SalesOrderHeader 404,SOH000404,2021-02-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2c2566e86bb5c938c26839d73ea8495d2c2566e86bb5c938c26839d73ea8495
405,SOH000405,237,76,217,325,7,3,3,Evergreen SalesOrderHeader 405,SOH000405,2021-02-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8028f0203aac51d99fab1d890af4d35a8028f0203aac51d99fab1d890af4d35a
406,SOH000406,39,216,24,483,8,1,2,Quartz SalesOrderHeader 406,SOH000406,2021-02-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,741881b134815d1dad79a2cce75080db741881b134815d1dad79a2cce75080db
407,SOH000407,308,7,484,108,4,5,5,Cedar SalesOrderHeader 407,SOH000407,2021-02-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89d203f008a45e13a10573b13a03d71089d203f008a45e13a10573b13a03d710
408,SOH000408,289,-1,92,205,14,5,4,Orion SalesOrderHeader 408,SOH000408,2021-02-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,518d12aba1915c319effd8def7c4ae7a518d12aba1915c319effd8def7c4ae7a
409,SOH000409,94,127,466,441,5,6,2,Vertex SalesOrderHeader 409,SOH000409,2021-02-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5312532eb1b85362a814121b41f25ccf5312532eb1b85362a814121b41f25ccf
410,SOH000410,450,260,170,388,7,3,3,Quartz SalesOrderHeader 410,SOH000410,2021-02-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9354b0ca5135ebdb38fe392fc2350b5f9354b0ca5135ebdb38fe392fc2350b5
411,SOH000411,263,23,296,449,5,4,4,Ion SalesOrderHeader 411,SOH000411,2021-02-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ae51526365a45c2db0591c1518cc27bdae51526365a45c2db0591c1518cc27bd
412,SOH000412,305,206,281,392,13,7,4,Northstar SalesOrderHeader 412,SOH000412,2021-02-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c8c94b241dc54db96557f75c5c162fd6c8c94b241dc54db96557f75c5c162fd
413,SOH000413,367,40,137,368,4,6,2,Zenith SalesOrderHeader 413,SOH000413,2021-02-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6837cf5afd475ce09124f85351d15f2e6837cf5afd475ce09124f85351d15f2e
414,SOH000414,59,197,234,490,13,1,1,Junction SalesOrderHeader 414,SOH000414,2021-02-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c0db5e91032252c1b833416aab4ef06cc0db5e91032252c1b833416aab4ef06c
415,SOH000415,240,136,455,426,1,6,4,Harbor SalesOrderHeader 415,SOH000415,2021-02-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac583cc75738507189ba914fed536ad5ac583cc75738507189ba914fed536ad5
416,SOH000416,146,40,283,425,3,2,3,Pioneer SalesOrderHeader 416,SOH000416,2021-02-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a36cd8c2e3555868a59f763bfc2927f2a36cd8c2e3555868a59f763bfc2927f2
417,SOH000417,133,292,425,266,11,7,1,Delta SalesOrderHeader 417,SOH000417,2021-02-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b5556667314502e9da6e41917df21a21b5556667314502e9da6e41917df21a2
418,SOH000418,451,267,488,222,9,4,3,Orion SalesOrderHeader 418,SOH000418,2021-02-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67ed27bb2605553d93def74fe0e55fd767ed27bb2605553d93def74fe0e55fd7
419,SOH000419,6,302,461,287,14,2,4,Quartz SalesOrderHeader 419,SOH000419,2021-02-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ecf30465e4d356059be14e2a7ee010d3ecf30465e4d356059be14e2a7ee010d3
420,SOH000420,236,48,384,337,5,6,1,Keystone SalesOrderHeader 420,SOH000420,2021-02-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f3a9808fe0a572591179f62d38cb9b32f3a9808fe0a572591179f62d38cb9b3
421,SOH000421,163,136,361,47,13,7,2,Delta SalesOrderHeader 421,SOH000421,2021-02-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ecefe3adba6057e385404b49302ba498ecefe3adba6057e385404b49302ba498
422,SOH000422,371,199,395,484,13,3,2,Quartz SalesOrderHeader 422,SOH000422,2021-02-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b93488e3088253e9bcbddef97596804db93488e3088253e9bcbddef97596804d
423,SOH000423,234,35,94,262,2,1,5,Meridian SalesOrderHeader 423,SOH000423,2021-02-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,70a76246bab25d34860dea9f2de22a6770a76246bab25d34860dea9f2de22a67
424,SOH000424,426,147,316,173,5,7,3,Willow SalesOrderHeader 424,SOH000424,2021-02-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60dc405b48205f9eb4df8590b51b620460dc405b48205f9eb4df8590b51b6204
425,SOH000425,145,-1,114,165,14,2,1,Forge SalesOrderHeader 425,SOH000425,2021-03-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5e4cbfbaa5e75f5f890e48ee9af1149e5e4cbfbaa5e75f5f890e48ee9af1149e
426,SOH000426,256,203,366,308,10,2,4,Delta SalesOrderHeader 426,SOH000426,2021-03-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ddcd4bb35c758e0b9952a9dd46b32738ddcd4bb35c758e0b9952a9dd46b3273
427,SOH000427,108,99,280,182,10,7,4,Willow SalesOrderHeader 427,SOH000427,2021-03-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,deee1326dd24535c8af4331c3c70050edeee1326dd24535c8af4331c3c70050e
428,SOH000428,460,224,12,109,12,5,1,Harbor SalesOrderHeader 428,SOH000428,2021-03-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3bbfe88cdff95e858e1b487b7d1bccad3bbfe88cdff95e858e1b487b7d1bccad
429,SOH000429,108,46,287,462,3,6,3,Orion SalesOrderHeader 429,SOH000429,2021-03-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a7529b0eed95b1ab5cd14653dee0eac8a7529b0eed95b1ab5cd14653dee0eac
430,SOH000430,179,171,71,357,7,3,5,Beacon SalesOrderHeader 430,SOH000430,2021-03-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af1f52aebcfa5d3abfd02ff69e24491eaf1f52aebcfa5d3abfd02ff69e24491e
431,SOH000431,167,186,124,167,9,4,2,Delta SalesOrderHeader 431,SOH000431,2021-03-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb5d6c9864645c6bb1f5b11f23c62c8eeb5d6c9864645c6bb1f5b11f23c62c8e
432,SOH000432,37,150,302,317,5,3,3,Zenith SalesOrderHeader 432,SOH000432,2021-03-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b007f91475157bd96f3a883989f4d460b007f91475157bd96f3a883989f4d46
433,SOH000433,500,121,48,201,4,1,4,Unity SalesOrderHeader 433,SOH000433,2021-03-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,187114418d1354b89118baeb6c950a3b187114418d1354b89118baeb6c950a3b
434,SOH000434,369,291,494,189,10,7,1,Meridian SalesOrderHeader 434,SOH000434,2021-03-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d899fbe9778d5eccbeae06bc198484e1d899fbe9778d5eccbeae06bc198484e1
435,SOH000435,397,188,145,239,11,7,3,Zenith SalesOrderHeader 435,SOH000435,2021-03-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1a3facb7369b58778e6800f09165ff501a3facb7369b58778e6800f09165ff50
436,SOH000436,300,124,253,369,11,7,1,Zenith SalesOrderHeader 436,SOH000436,2021-03-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b972d5f0dee58bf9be3754f6b3d0cb04b972d5f0dee58bf9be3754f6b3d0cb0
437,SOH000437,498,209,354,349,5,7,1,Forge SalesOrderHeader 437,SOH000437,2021-03-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d486c9f700e353b1bcb185958f7839f9d486c9f700e353b1bcb185958f7839f9
438,SOH000438,107,26,225,391,14,4,5,Zenith SalesOrderHeader 438,SOH000438,2021-03-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1975de0e97fb5808813d0d3dd5da11b51975de0e97fb5808813d0d3dd5da11b5
439,SOH000439,296,325,120,186,5,4,2,Granite SalesOrderHeader 439,SOH000439,2021-03-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3aa520fce74d5bf793ef126971d4a6d53aa520fce74d5bf793ef126971d4a6d5
440,SOH000440,103,253,247,162,9,2,5,Cedar SalesOrderHeader 440,SOH000440,2021-03-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b70e2f6147d5598ea3adeb0e5268d1c7b70e2f6147d5598ea3adeb0e5268d1c7
441,SOH000441,12,261,465,140,9,8,5,Summit SalesOrderHeader 441,SOH000441,2021-03-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cfcc736387805bc9b5e401202d88459fcfcc736387805bc9b5e401202d88459f
442,SOH000442,66,-1,115,406,5,8,4,Summit SalesOrderHeader 442,SOH000442,2021-03-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b07aed235cb15d90a7082891702b5ba1b07aed235cb15d90a7082891702b5ba1
443,SOH000443,323,192,35,200,1,6,2,Pioneer SalesOrderHeader 443,SOH000443,2021-03-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f9c1e1b606c52fe8f3ffe3a8bfb670c0f9c1e1b606c52fe8f3ffe3a8bfb670c
444,SOH000444,252,113,128,460,8,4,1,Cedar SalesOrderHeader 444,SOH000444,2021-03-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f113d58e1f05fe283de3796434d68b43f113d58e1f05fe283de3796434d68b4
445,SOH000445,430,242,387,222,12,3,1,Zenith SalesOrderHeader 445,SOH000445,2021-03-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4138fb67a145333b2619e6490d37cb8e4138fb67a145333b2619e6490d37cb8
446,SOH000446,211,236,485,2,10,6,3,Northstar SalesOrderHeader 446,SOH000446,2021-03-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7e2e918ddb9658dcbe5bf0216e983d5c7e2e918ddb9658dcbe5bf0216e983d5c
447,SOH000447,129,233,118,353,5,1,2,Summit SalesOrderHeader 447,SOH000447,2021-03-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aff04b2e456950e2971fc330def03bfbaff04b2e456950e2971fc330def03bfb
448,SOH000448,69,24,244,406,1,3,5,Keystone SalesOrderHeader 448,SOH000448,2021-03-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,acbcd194f2f450498fb2732265170689acbcd194f2f450498fb2732265170689
449,SOH000449,404,284,447,404,10,8,1,Atlas SalesOrderHeader 449,SOH000449,2021-03-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,36f8404a69ba5fd8b0fc4f846c7d986236f8404a69ba5fd8b0fc4f846c7d9862
450,SOH000450,460,54,365,142,3,3,1,Summit SalesOrderHeader 450,SOH000450,2021-03-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af6e116bda7a5433bd9dc95e5c852ef5af6e116bda7a5433bd9dc95e5c852ef5
451,SOH000451,349,97,409,300,7,2,4,Beacon SalesOrderHeader 451,SOH000451,2021-03-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cca4af2d1d115fb9babcbb17eb1a7279cca4af2d1d115fb9babcbb17eb1a7279
452,SOH000452,393,16,87,112,12,5,1,Granite SalesOrderHeader 452,SOH000452,2021-03-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a85bc4b666865014b899523645b9065da85bc4b666865014b899523645b9065d
453,SOH000453,278,56,169,74,6,5,4,Willow SalesOrderHeader 453,SOH000453,2021-03-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2a9ddd96713e5ab5b70b96ef8fb453772a9ddd96713e5ab5b70b96ef8fb45377
454,SOH000454,136,57,303,347,11,6,4,Cedar SalesOrderHeader 454,SOH000454,2021-03-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7192d18ba2c25901bd6ea2b9cefda7f27192d18ba2c25901bd6ea2b9cefda7f2
455,SOH000455,319,131,308,180,11,4,3,Riverton SalesOrderHeader 455,SOH000455,2021-03-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dc081ecac22a59deb4846da6a32f34ecdc081ecac22a59deb4846da6a32f34ec
456,SOH000456,342,275,386,375,13,5,2,Orion SalesOrderHeader 456,SOH000456,2021-04-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,080b3f6823425739bc3e21807800d2f2080b3f6823425739bc3e21807800d2f2
457,SOH000457,363,335,130,225,1,8,2,Vertex SalesOrderHeader 457,SOH000457,2021-04-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d65dc37baf3d57258bbcdbaaae9eef4cd65dc37baf3d57258bbcdbaaae9eef4c
458,SOH000458,450,90,442,310,14,1,5,Vertex SalesOrderHeader 458,SOH000458,2021-04-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,969a8fa0b8465e92a929730ef2b7f52f969a8fa0b8465e92a929730ef2b7f52f
459,SOH000459,145,-1,327,91,12,2,5,Meridian SalesOrderHeader 459,SOH000459,2021-04-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f54702cc5c815e4a956dd500c76cdf5bf54702cc5c815e4a956dd500c76cdf5b
460,SOH000460,321,200,368,55,13,4,1,Forge SalesOrderHeader 460,SOH000460,2021-04-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4bc73302879b5910aa22180d505c4fb04bc73302879b5910aa22180d505c4fb0
461,SOH000461,165,144,477,182,14,8,4,Liberty SalesOrderHeader 461,SOH000461,2021-04-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,095e09b4d04b56e9adafed621f485030095e09b4d04b56e9adafed621f485030
462,SOH000462,302,288,21,161,12,8,4,Forge SalesOrderHeader 462,SOH000462,2021-04-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,776f03587207567a86530454c90f768b776f03587207567a86530454c90f768b
463,SOH000463,317,202,364,340,11,2,3,Forge SalesOrderHeader 463,SOH000463,2021-04-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ae71301e274156928da079f8ebaa9fd7ae71301e274156928da079f8ebaa9fd7
464,SOH000464,366,214,205,414,3,5,3,Beacon SalesOrderHeader 464,SOH000464,2021-04-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7adb72d28a07514ca5904efe1645d1307adb72d28a07514ca5904efe1645d130
465,SOH000465,341,100,273,384,11,7,3,Titan SalesOrderHeader 465,SOH000465,2021-04-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,618eab348a5358d4ad511659f08e59db618eab348a5358d4ad511659f08e59db
466,SOH000466,29,167,320,49,13,6,1,Ion SalesOrderHeader 466,SOH000466,2021-04-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7ff086a466265a3280d6f85c694d71017ff086a466265a3280d6f85c694d7101
467,SOH000467,466,57,62,142,14,1,2,Junction SalesOrderHeader 467,SOH000467,2021-04-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fadb2f57ee3855ffb154b451fd1b8b10fadb2f57ee3855ffb154b451fd1b8b10
468,SOH000468,330,8,162,324,9,3,3,Harbor SalesOrderHeader 468,SOH000468,2021-04-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,19eb50ca3528561dbc7428d30319ea7819eb50ca3528561dbc7428d30319ea78
469,SOH000469,147,212,275,327,5,7,3,Pioneer SalesOrderHeader 469,SOH000469,2021-04-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,75675d1b4a805763bdfa2225ea9920a975675d1b4a805763bdfa2225ea9920a9
470,SOH000470,374,89,420,263,1,6,5,Delta SalesOrderHeader 470,SOH000470,2021-04-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39c199da784a5fec8215360d1d54743139c199da784a5fec8215360d1d547431
471,SOH000471,220,145,357,308,13,8,4,Riverton SalesOrderHeader 471,SOH000471,2021-04-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f95128e30d005dabaf0ebe6fac3ff085f95128e30d005dabaf0ebe6fac3ff085
472,SOH000472,111,107,399,246,12,4,2,Vertex SalesOrderHeader 472,SOH000472,2021-04-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a25dcc546eb255a095ad13718bd8a5cba25dcc546eb255a095ad13718bd8a5cb
473,SOH000473,445,329,247,341,6,1,4,Meridian SalesOrderHeader 473,SOH000473,2021-04-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,91dfd8acf6865277bc352fa12a35112b91dfd8acf6865277bc352fa12a35112b
