RoutingHeaderKey,RoutingNumber,ProductKey,RoutingOperationTypeKey,EngineeringLifecycleStatusKey,RoutingHeaderName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
415,RH000415,270,383,3,Atlas RoutingHeader 415,RH000415,0,578.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,240b7ee2ff9a5a1bb660dea4c25faef2240b7ee2ff9a5a1bb660dea4c25faef2
416,RH000416,172,227,3,Delta RoutingHeader 416,RH000416,1,579.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53f76c59b861548f92c4eb105596f7e753f76c59b861548f92c4eb105596f7e7
417,RH000417,73,120,10,Harbor RoutingHeader 417,RH000417,1,581.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b165204486553d284f3aa2f4b16acb65b165204486553d284f3aa2f4b16acb6
418,RH000418,420,61,5,Keystone RoutingHeader 418,RH000418,1,582.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d21a90b7276650398617d0e537b06191d21a90b7276650398617d0e537b06191
419,RH000419,394,271,6,Meridian RoutingHeader 419,RH000419,1,584.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d71de7182d805ad69affdd79799b219dd71de7182d805ad69affdd79799b219d
420,RH000420,342,187,1,Zenith RoutingHeader 420,RH000420,0,585.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b8513c779f1654d2994b35d754f0161eb8513c779f1654d2994b35d754f0161e
421,RH000421,417,394,3,Evergreen RoutingHeader 421,RH000421,1,586.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ee17cd09d30b5209813f1eb5a8e9fd4dee17cd09d30b5209813f1eb5a8e9fd4d
422,RH000422,12,221,10,Ion RoutingHeader 422,RH000422,1,588.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93be2dfbfb325565838ca8eb068eb2a693be2dfbfb325565838ca8eb068eb2a6
423,RH000423,269,498,9,Cedar RoutingHeader 423,RH000423,1,589.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5c4691be350558a4ab3a8af27dc337d15c4691be350558a4ab3a8af27dc337d1
424,RH000424,145,106,7,Riverton RoutingHeader 424,RH000424,1,590.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4350165cb31b5b13bac71130fe9f66284350165cb31b5b13bac71130fe9f6628
425,RH000425,333,302,5,Evergreen RoutingHeader 425,RH000425,0,592.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9ed16e698f6c53f2b3da4b0217b6ce8a9ed16e698f6c53f2b3da4b0217b6ce8a
426,RH000426,278,419,3,Titan RoutingHeader 426,RH000426,1,593.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4229fb12aa2552fabbbd60eae52197124229fb12aa2552fabbbd60eae5219712
427,RH000427,418,230,10,Delta RoutingHeader 427,RH000427,1,594.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2535a9d3cdb75699b7d1cf750103b7072535a9d3cdb75699b7d1cf750103b707
428,RH000428,440,127,7,Willow RoutingHeader 428,RH000428,1,596.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84a4559efe3e551f9c7941a88fdd178184a4559efe3e551f9c7941a88fdd1781
429,RH000429,486,70,8,Quartz RoutingHeader 429,RH000429,1,597.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ec23780ad905982a50f670fa458b2938ec23780ad905982a50f670fa458b293
430,RH000430,498,73,2,Ion RoutingHeader 430,RH000430,0,599.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6875fe32c0fa5acfa4311f54bed4d08a6875fe32c0fa5acfa4311f54bed4d08a
431,RH000431,398,157,1,Northstar RoutingHeader 431,RH000431,1,600.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,def11670987d5246bfdf826d7efa5777def11670987d5246bfdf826d7efa5777
432,RH000432,63,81,8,Liberty RoutingHeader 432,RH000432,1,601.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,afb5615623905248b9e4dabd21d0b6c2afb5615623905248b9e4dabd21d0b6c2
433,RH000433,320,377,3,Granite RoutingHeader 433,RH000433,1,603.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54eed657ea4a55188b065782a96537e654eed657ea4a55188b065782a96537e6
434,RH000434,307,161,5,Liberty RoutingHeader 434,RH000434,1,604.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,285ba05796a85560b8ef277caf92f475285ba05796a85560b8ef277caf92f475
435,RH000435,494,317,9,Titan RoutingHeader 435,RH000435,0,605.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62cac710686c53c5937b79617af604a162cac710686c53c5937b79617af604a1
436,RH000436,317,79,3,Summit RoutingHeader 436,RH000436,1,607.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f22b99a700d45dd08b61e8cea7c8dbdcf22b99a700d45dd08b61e8cea7c8dbdc
437,RH000437,186,377,10,Keystone RoutingHeader 437,RH000437,1,608.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7fd05faa07d952c48be45e60eb06a0f27fd05faa07d952c48be45e60eb06a0f2
438,RH000438,493,195,10,Vertex RoutingHeader 438,RH000438,1,610.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0d6728a26fc54a4a16850ed5a089c44e0d6728a26fc54a4a16850ed5a089c44
439,RH000439,36,458,6,Northstar RoutingHeader 439,RH000439,1,611.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3de7131fcf1057968a7b30ff932855303de7131fcf1057968a7b30ff93285530
440,RH000440,326,484,5,Zenith RoutingHeader 440,RH000440,0,612.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,172d69ad68c953bf9a86c9aa84f768d9172d69ad68c953bf9a86c9aa84f768d9
441,RH000441,380,147,8,Orion RoutingHeader 441,RH000441,1,614.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c3692f67dbd757bdb970f20874031ad7c3692f67dbd757bdb970f20874031ad7
442,RH000442,235,423,5,Ion RoutingHeader 442,RH000442,1,615.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95526f5dcc6d57b39cec9c63a4e2870895526f5dcc6d57b39cec9c63a4e28708
443,RH000443,464,84,9,Willow RoutingHeader 443,RH000443,1,616.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b9ea18ef41c5e3aa88e1dfd0872c6fb5b9ea18ef41c5e3aa88e1dfd0872c6fb
444,RH000444,299,40,4,Titan RoutingHeader 444,RH000444,1,618.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c9b03bdb8aa593e960615ddf736fa2c3c9b03bdb8aa593e960615ddf736fa2c
445,RH000445,215,187,7,Cedar RoutingHeader 445,RH000445,0,619.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d43af90da28e525cab826a2df42d8320d43af90da28e525cab826a2df42d8320
446,RH000446,293,346,4,Orion RoutingHeader 446,RH000446,1,621.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3bd3630fa25c5dd78478e530bd43235e3bd3630fa25c5dd78478e530bd43235e
447,RH000447,134,27,8,Titan RoutingHeader 447,RH000447,1,622.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5591687c8442564ab7969555991263d45591687c8442564ab7969555991263d4
448,RH000448,45,9,9,Zenith RoutingHeader 448,RH000448,1,623.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,20f171f851355ca3a12c3482078f6bdc20f171f851355ca3a12c3482078f6bdc
449,RH000449,219,108,2,Forge RoutingHeader 449,RH000449,1,625.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d39942bb9915fae88a7736154ba862e7d39942bb9915fae88a7736154ba862e
450,RH000450,57,119,5,Atlas RoutingHeader 450,RH000450,0,626.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b3e201a9e7ad5ee39a4e35d9068921e4b3e201a9e7ad5ee39a4e35d9068921e4
451,RH000451,485,450,8,Orion RoutingHeader 451,RH000451,1,627.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e87655e8abe959e3b9e5bc4b5427854ce87655e8abe959e3b9e5bc4b5427854c
452,RH000452,29,209,8,Beacon RoutingHeader 452,RH000452,1,629.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,665fbf31c6485f20b0441b3465714a12665fbf31c6485f20b0441b3465714a12
453,RH000453,477,41,5,Zenith RoutingHeader 453,RH000453,1,630.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef516f27e8a056c3844ad76eaea8b26fef516f27e8a056c3844ad76eaea8b26f
454,RH000454,115,500,9,Riverton RoutingHeader 454,RH000454,1,631.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,080a439ef06f5f1a95abd9f5af3ac59d080a439ef06f5f1a95abd9f5af3ac59d
455,RH000455,432,187,8,Atlas RoutingHeader 455,RH000455,0,633.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e8e219ad4b665fb2a200b0c1bb1da81ae8e219ad4b665fb2a200b0c1bb1da81a
456,RH000456,444,236,3,Northstar RoutingHeader 456,RH000456,1,634.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8415a25d4100533d903c1f643af674048415a25d4100533d903c1f643af67404
457,RH000457,282,455,5,Beacon RoutingHeader 457,RH000457,1,636.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f33af46bb725957b32807a33fe957467f33af46bb725957b32807a33fe95746
458,RH000458,162,237,10,Summit RoutingHeader 458,RH000458,1,637.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f96e4d820c685a3bafb8b451d4ae375af96e4d820c685a3bafb8b451d4ae375a
459,RH000459,373,186,5,Liberty RoutingHeader 459,RH000459,1,638.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,77c0d3cf0c815d00a8fdd5493a3d0f3677c0d3cf0c815d00a8fdd5493a3d0f36
460,RH000460,393,49,3,Liberty RoutingHeader 460,RH000460,0,640.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b9fd90d8e9105d589378207dbceb4a69b9fd90d8e9105d589378207dbceb4a69
461,RH000461,255,377,2,Summit RoutingHeader 461,RH000461,1,641.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,edadf9d16ee15ea9955191868261d6a0edadf9d16ee15ea9955191868261d6a0
462,RH000462,58,200,7,Orion RoutingHeader 462,RH000462,1,642.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f2555a58159e5803b806e41162230113f2555a58159e5803b806e41162230113
463,RH000463,11,128,7,Northstar RoutingHeader 463,RH000463,1,644.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,486fda4d4cbf5f1fa049cc8ae49e4eb5486fda4d4cbf5f1fa049cc8ae49e4eb5
464,RH000464,295,271,6,Cedar RoutingHeader 464,RH000464,1,645.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a808ad3f481950fba0350c2fe100598da808ad3f481950fba0350c2fe100598d
465,RH000465,87,165,2,Granite RoutingHeader 465,RH000465,0,647.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc3280cd6dbe5526aefe98fba88cb5b4fc3280cd6dbe5526aefe98fba88cb5b4
466,RH000466,383,459,8,Orion RoutingHeader 466,RH000466,1,648.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04d4f02244e759fa8fa6dbb4e9aed82a04d4f02244e759fa8fa6dbb4e9aed82a
467,RH000467,77,283,4,Delta RoutingHeader 467,RH000467,1,649.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,85db4ec2fbc154bd8231c772d88aca0385db4ec2fbc154bd8231c772d88aca03
468,RH000468,43,354,7,Willow RoutingHeader 468,RH000468,1,651.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d0d2e27a17075086b957235d404349bdd0d2e27a17075086b957235d404349bd
469,RH000469,437,204,4,Granite RoutingHeader 469,RH000469,1,652.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23c639443c395f88a3e8b7c6368d5f4723c639443c395f88a3e8b7c6368d5f47
470,RH000470,450,449,2,Vertex RoutingHeader 470,RH000470,0,653.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,13c1cd4b219c50f8baa6106f973cf8a013c1cd4b219c50f8baa6106f973cf8a0
471,RH000471,373,330,8,Harbor RoutingHeader 471,RH000471,1,655.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3d2e6cbf7e605128b02110ce9dabab943d2e6cbf7e605128b02110ce9dabab94
472,RH000472,421,75,2,Forge RoutingHeader 472,RH000472,1,656.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,20f9f266cff55ddc8aae898be57cb79520f9f266cff55ddc8aae898be57cb795
473,RH000473,477,34,1,Evergreen RoutingHeader 473,RH000473,1,658.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c3a346f89f235718bf30b45237b12d57c3a346f89f235718bf30b45237b12d57
474,RH000474,402,322,5,Vertex RoutingHeader 474,RH000474,1,659.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23b605d6f1c65c259dde2dda47e1f08523b605d6f1c65c259dde2dda47e1f085
475,RH000475,219,490,6,Unity RoutingHeader 475,RH000475,0,660.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b3221ceca015534b90a482dec27d61bab3221ceca015534b90a482dec27d61ba
476,RH000476,138,293,3,Summit RoutingHeader 476,RH000476,1,662.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b582f956fd935c35973ad37e9201d1c1b582f956fd935c35973ad37e9201d1c1
477,RH000477,493,59,3,Delta RoutingHeader 477,RH000477,1,663.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9927e80451465471ae8f7c5a80eabe2e9927e80451465471ae8f7c5a80eabe2e
478,RH000478,431,353,5,Beacon RoutingHeader 478,RH000478,1,664.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,569d57f0d7075cada13027b2476d5820569d57f0d7075cada13027b2476d5820
479,RH000479,17,361,5,Titan RoutingHeader 479,RH000479,1,666.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9867839018cc520bbf57eda3edba13249867839018cc520bbf57eda3edba1324
480,RH000480,348,252,1,Ion RoutingHeader 480,RH000480,0,667.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1004fc4e5662528c9002b7eb92f94f4e1004fc4e5662528c9002b7eb92f94f4e
481,RH000481,329,98,6,Keystone RoutingHeader 481,RH000481,1,668.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,12894a39a0bf5c61948b1ff5566be24512894a39a0bf5c61948b1ff5566be245
482,RH000482,195,235,6,Ion RoutingHeader 482,RH000482,1,670.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54b015becfd652aca07b25a5390e571454b015becfd652aca07b25a5390e5714
483,RH000483,181,296,5,Pioneer RoutingHeader 483,RH000483,1,671.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,faa1e6a2573256be86a4a4ba599186e9faa1e6a2573256be86a4a4ba599186e9
484,RH000484,307,87,9,Northstar RoutingHeader 484,RH000484,1,673.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2810b84e447e57189deb7dbe0212a9f42810b84e447e57189deb7dbe0212a9f4
485,RH000485,168,128,7,Cedar RoutingHeader 485,RH000485,0,674.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0271e3c6dc7e5874ab7e06162c07c9780271e3c6dc7e5874ab7e06162c07c978
486,RH000486,165,404,8,Granite RoutingHeader 486,RH000486,1,675.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c4c5144ca5856aabc05a0a969e165648c4c5144ca5856aabc05a0a969e16564
487,RH000487,246,3,3,Liberty RoutingHeader 487,RH000487,1,677.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7065446af1495cc293da8f1706b532eb7065446af1495cc293da8f1706b532eb
488,RH000488,191,180,4,Zenith RoutingHeader 488,RH000488,1,678.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb8406b9b6a95a6dbd22d8f56d60bd5eeb8406b9b6a95a6dbd22d8f56d60bd5e
489,RH000489,150,208,9,Evergreen RoutingHeader 489,RH000489,1,679.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f98af2abc9955ce95da81a37c5feec82f98af2abc9955ce95da81a37c5feec8
490,RH000490,13,14,3,Summit RoutingHeader 490,RH000490,0,681.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a100379857f6573bb0a019488a51e363a100379857f6573bb0a019488a51e363
491,RH000491,318,429,5,Titan RoutingHeader 491,RH000491,1,682.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6cc221e711d6500aa468a866cbb061c56cc221e711d6500aa468a866cbb061c5
492,RH000492,267,357,4,Granite RoutingHeader 492,RH000492,1,684.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b2fd6dbbbd65a30939e064f350351724b2fd6dbbbd65a30939e064f35035172
493,RH000493,420,497,3,Keystone RoutingHeader 493,RH000493,1,685.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,823cc635810b5097b3f4fd661c6275c6823cc635810b5097b3f4fd661c6275c6
494,RH000494,381,178,7,Forge RoutingHeader 494,RH000494,1,686.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,89b788cbe2bd58ba984b956a7a5fcb5f89b788cbe2bd58ba984b956a7a5fcb5f
495,RH000495,1,139,1,Liberty RoutingHeader 495,RH000495,0,688.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a81795b6fa4e5268a8d290a63b97db8da81795b6fa4e5268a8d290a63b97db8d
496,RH000496,213,407,7,Cedar RoutingHeader 496,RH000496,1,689.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39851e8d56e8561cb0bd76cf246e753f39851e8d56e8561cb0bd76cf246e753f
497,RH000497,264,160,9,Cedar RoutingHeader 497,RH000497,1,690.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09b9372be7e554c9990f0961d3286a2009b9372be7e554c9990f0961d3286a20
498,RH000498,243,130,6,Liberty RoutingHeader 498,RH000498,1,692.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22f1c66024f15253920de6aaf98ac75b22f1c66024f15253920de6aaf98ac75b
499,RH000499,314,372,6,Riverton RoutingHeader 499,RH000499,1,693.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,34510c99c2405657be24d2eb393e01da34510c99c2405657be24d2eb393e01da
500,RH000500,371,52,6,Meridian RoutingHeader 500,RH000500,0,695.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0e37c593386257b3a2066c4135dc52670e37c593386257b3a2066c4135dc5267
