QualityInspectionLotKey,InspectionLotNumber,ProductKey,PlantKey,SupplierKey,ProductionLotKey,QualityInspectionTypeKey,QualityResultStatusKey,UnitOfMeasureKey,QualityInspectionLotName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
380,QIL000380,171,186,11,405,8,6,4,Evergreen QualityInspectionLot 380,QIL000380,0,530.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a01d6dc8b81f5d11b33c9b6ec5d78fa3a01d6dc8b81f5d11b33c9b6ec5d78fa3
381,QIL000381,272,289,249,347,3,5,7,Liberty QualityInspectionLot 381,QIL000381,1,531.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1a7e178625195b7eb73edfd70f82acc71a7e178625195b7eb73edfd70f82acc7
382,QIL000382,195,19,243,490,1,12,7,Ion QualityInspectionLot 382,QIL000382,1,533.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f62541ebc3f51bc9d8c5df531d73a023f62541ebc3f51bc9d8c5df531d73a02
383,QIL000383,255,301,24,88,1,1,1,Beacon QualityInspectionLot 383,QIL000383,1,534.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e00b2e4a97b651d2b1dae29ac61ac970e00b2e4a97b651d2b1dae29ac61ac970
384,QIL000384,47,46,52,2,1,6,3,Evergreen QualityInspectionLot 384,QIL000384,1,536.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,73182be71efb5811bdf57f9a31497cde73182be71efb5811bdf57f9a31497cde
385,QIL000385,151,118,348,409,10,9,1,Willow QualityInspectionLot 385,QIL000385,0,537.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7117153a25675862be192e9c3e3be59e7117153a25675862be192e9c3e3be59e
386,QIL000386,88,53,80,185,7,3,3,Meridian QualityInspectionLot 386,QIL000386,1,538.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04bc3ec6d0045f5498e0fcb35f15a0d504bc3ec6d0045f5498e0fcb35f15a0d5
387,QIL000387,217,314,98,52,5,10,7,Ion QualityInspectionLot 387,QIL000387,1,540.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dfc735184b655d6ebc7fe83579a4693adfc735184b655d6ebc7fe83579a4693a
388,QIL000388,267,3,165,77,4,4,6,Ion QualityInspectionLot 388,QIL000388,1,541.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,90c414819e5752889fc93bc9ccd04cc190c414819e5752889fc93bc9ccd04cc1
389,QIL000389,7,126,180,6,3,5,4,Cedar QualityInspectionLot 389,QIL000389,1,542.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a820c2ffa91d51298640cd881ed692b5a820c2ffa91d51298640cd881ed692b5
390,QIL000390,51,273,214,422,3,6,3,Pioneer QualityInspectionLot 390,QIL000390,0,544.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b13a4c44e8354c086a60358aa4d9ea87b13a4c44e8354c086a60358aa4d9ea8
391,QIL000391,380,211,-1,-1,2,11,2,Pioneer QualityInspectionLot 391,QIL000391,1,545.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,80b01285724d544697198b9cbaad841b80b01285724d544697198b9cbaad841b
392,QIL000392,315,291,127,420,6,1,6,Liberty QualityInspectionLot 392,QIL000392,1,547.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,31aa1d612ea954f3a816f5fceb588ab831aa1d612ea954f3a816f5fceb588ab8
393,QIL000393,343,225,62,249,5,8,2,Harbor QualityInspectionLot 393,QIL000393,1,548.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5eda92d8cf805b37af8ea489364340255eda92d8cf805b37af8ea48936434025
394,QIL000394,168,347,275,352,9,2,4,Willow QualityInspectionLot 394,QIL000394,1,549.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23db2fff2caf5d84bfaf2a0059793dfa23db2fff2caf5d84bfaf2a0059793dfa
395,QIL000395,292,327,208,260,7,12,6,Cedar QualityInspectionLot 395,QIL000395,0,551.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f71ab616ed35e5e9bd94f349f04a8a04f71ab616ed35e5e9bd94f349f04a8a0
396,QIL000396,244,10,286,231,11,5,5,Granite QualityInspectionLot 396,QIL000396,1,552.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f6cd7ba097f5598c80d3e9053542e88af6cd7ba097f5598c80d3e9053542e88a
397,QIL000397,3,308,444,263,8,9,7,Evergreen QualityInspectionLot 397,QIL000397,1,553.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cbf18d75125f55728c140f2392035848cbf18d75125f55728c140f2392035848
398,QIL000398,38,83,294,196,7,11,1,Junction QualityInspectionLot 398,QIL000398,1,555.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,56dc0c60569259afb8c008925890c80b56dc0c60569259afb8c008925890c80b
399,QIL000399,245,316,312,293,6,2,2,Forge QualityInspectionLot 399,QIL000399,1,556.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9104ca276c7b5b1f903178d6f0b3c5d99104ca276c7b5b1f903178d6f0b3c5d9
400,QIL000400,481,169,56,455,12,2,5,Summit QualityInspectionLot 400,QIL000400,0,558.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d44d7fc6668b5c1088a71d08028944ddd44d7fc6668b5c1088a71d08028944dd
401,QIL000401,429,194,348,85,8,11,5,Delta QualityInspectionLot 401,QIL000401,1,559.3700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dcadc7fcc0c851dc876422c8c47a34badcadc7fcc0c851dc876422c8c47a34ba
402,QIL000402,297,152,245,388,1,6,6,Unity QualityInspectionLot 402,QIL000402,1,560.7400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ebcdd211cd505054924f70941b9618e0ebcdd211cd505054924f70941b9618e0
403,QIL000403,145,139,339,117,12,6,7,Evergreen QualityInspectionLot 403,QIL000403,1,562.1100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af73dfe625d45862938fc83dd2c94690af73dfe625d45862938fc83dd2c94690
404,QIL000404,355,234,368,54,11,3,4,Riverton QualityInspectionLot 404,QIL000404,1,563.4800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b119b286de45a73bcde5273cf02ed9d0b119b286de45a73bcde5273cf02ed9d
405,QIL000405,464,227,94,112,5,9,2,Harbor QualityInspectionLot 405,QIL000405,0,564.8500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dc215a3ed77b5a3295e3f61c26ad773cdc215a3ed77b5a3295e3f61c26ad773c
406,QIL000406,474,48,183,204,6,5,1,Atlas QualityInspectionLot 406,QIL000406,1,566.2200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd7c24d583c45b0e93d85c333d7410eacd7c24d583c45b0e93d85c333d7410ea
407,QIL000407,305,12,140,14,9,6,4,Quartz QualityInspectionLot 407,QIL000407,1,567.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,702e6f79a63c5da6aa2b204d96d45b54702e6f79a63c5da6aa2b204d96d45b54
408,QIL000408,164,57,-1,-1,10,7,3,Delta QualityInspectionLot 408,QIL000408,1,568.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0067dd5f00dc57f48d638765e1aead150067dd5f00dc57f48d638765e1aead15
409,QIL000409,89,118,287,113,1,5,6,Harbor QualityInspectionLot 409,QIL000409,1,570.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba7672b773615ea586f272cb28cb1d74ba7672b773615ea586f272cb28cb1d74
410,QIL000410,415,73,387,16,10,12,3,Summit QualityInspectionLot 410,QIL000410,0,571.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b5d10f0f6d865d40a8612d106a299c32b5d10f0f6d865d40a8612d106a299c32
411,QIL000411,206,88,485,426,11,12,2,Pioneer QualityInspectionLot 411,QIL000411,1,573.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea4fa1ab69c6579c8d82b013da34f63dea4fa1ab69c6579c8d82b013da34f63d
412,QIL000412,254,322,183,434,1,1,5,Ion QualityInspectionLot 412,QIL000412,1,574.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33fca0c151975dbeb16769953d5b938833fca0c151975dbeb16769953d5b9388
413,QIL000413,135,169,270,471,1,2,7,Cedar QualityInspectionLot 413,QIL000413,1,575.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0dd97ab9dec50d582aa8024b723302ce0dd97ab9dec50d582aa8024b723302c
414,QIL000414,486,162,450,213,5,8,7,Meridian QualityInspectionLot 414,QIL000414,1,577.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f84c5f86bfb056429032929f536e8d80f84c5f86bfb056429032929f536e8d80
415,QIL000415,215,134,393,180,2,2,4,Quartz QualityInspectionLot 415,QIL000415,0,578.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1b2c1cd595a353caabd1ffc80114aee21b2c1cd595a353caabd1ffc80114aee2
416,QIL000416,270,157,76,338,3,11,1,Quartz QualityInspectionLot 416,QIL000416,1,579.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c995abfaab9657638afab6f6d45b8faac995abfaab9657638afab6f6d45b8faa
417,QIL000417,223,145,290,411,10,4,1,Northstar QualityInspectionLot 417,QIL000417,1,581.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,abd8f9cef73f54c39ee326d11a560d1babd8f9cef73f54c39ee326d11a560d1b
418,QIL000418,50,50,151,409,8,7,6,Willow QualityInspectionLot 418,QIL000418,1,582.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,181d5d2377325cd08e99280b248facea181d5d2377325cd08e99280b248facea
419,QIL000419,191,206,58,153,3,2,1,Beacon QualityInspectionLot 419,QIL000419,1,584.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96bf9805eb2d550cbe55288811858f5196bf9805eb2d550cbe55288811858f51
420,QIL000420,37,251,497,499,9,7,7,Riverton QualityInspectionLot 420,QIL000420,0,585.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8652cf9a677c58d29ca66d252551202a8652cf9a677c58d29ca66d252551202a
421,QIL000421,304,334,398,391,3,1,6,Atlas QualityInspectionLot 421,QIL000421,1,586.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,41e81ed80dd05a3981392e775942f71741e81ed80dd05a3981392e775942f717
422,QIL000422,160,15,170,94,8,4,6,Summit QualityInspectionLot 422,QIL000422,1,588.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09b4dbab09135454a0998dcd09977c2809b4dbab09135454a0998dcd09977c28
423,QIL000423,419,163,58,247,3,5,6,Atlas QualityInspectionLot 423,QIL000423,1,589.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5f73e049bd35fb2b37df51563d96592f5f73e049bd35fb2b37df51563d96592
424,QIL000424,204,287,410,196,11,7,6,Vertex QualityInspectionLot 424,QIL000424,1,590.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,838ed78d87715baaa77d40e0e97bb5d6838ed78d87715baaa77d40e0e97bb5d6
425,QIL000425,142,228,-1,-1,7,5,1,Junction QualityInspectionLot 425,QIL000425,0,592.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84d63cbdae465f919284c7bb212e9f3e84d63cbdae465f919284c7bb212e9f3e
426,QIL000426,183,349,53,308,10,1,4,Summit QualityInspectionLot 426,QIL000426,1,593.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,66402ea1990a555184328dcf888f669d66402ea1990a555184328dcf888f669d
427,QIL000427,309,346,32,195,12,8,5,Harbor QualityInspectionLot 427,QIL000427,1,594.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1bf05ff0cd2e5d41b9a8076a474c31071bf05ff0cd2e5d41b9a8076a474c3107
428,QIL000428,365,109,401,458,7,7,3,Junction QualityInspectionLot 428,QIL000428,1,596.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17bb9e6919a9546388090e5f40df270517bb9e6919a9546388090e5f40df2705
429,QIL000429,467,7,115,186,7,1,6,Northstar QualityInspectionLot 429,QIL000429,1,597.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2bbbeb90122d5c37b19cd659b8991ffd2bbbeb90122d5c37b19cd659b8991ffd
430,QIL000430,30,335,396,408,2,12,6,Liberty QualityInspectionLot 430,QIL000430,0,599.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47208ff0c1455903905aec50a0cf0c4947208ff0c1455903905aec50a0cf0c49
431,QIL000431,408,309,410,412,9,1,6,Evergreen QualityInspectionLot 431,QIL000431,1,600.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40e6899df37b5abca270b6d3c3338f4840e6899df37b5abca270b6d3c3338f48
432,QIL000432,314,103,442,124,4,1,4,Forge QualityInspectionLot 432,QIL000432,1,601.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6bca3e8e19e3501da800665c764cfa746bca3e8e19e3501da800665c764cfa74
433,QIL000433,17,66,136,331,3,3,5,Willow QualityInspectionLot 433,QIL000433,1,603.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b9058ff78ebe5a65a7de7ab3a97ddae9b9058ff78ebe5a65a7de7ab3a97ddae9
434,QIL000434,437,64,57,309,7,4,6,Delta QualityInspectionLot 434,QIL000434,1,604.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a8da865ff47156ddb626c7f57b521504a8da865ff47156ddb626c7f57b521504
435,QIL000435,120,82,459,122,4,6,6,Beacon QualityInspectionLot 435,QIL000435,0,605.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cad6acb97b155162a1ee73169c747bd9cad6acb97b155162a1ee73169c747bd9
436,QIL000436,282,332,455,260,6,2,4,Zenith QualityInspectionLot 436,QIL000436,1,607.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ee6c2698756c5b8a8ea7ed0d4e1ec95dee6c2698756c5b8a8ea7ed0d4e1ec95d
437,QIL000437,369,238,431,52,11,12,2,Ion QualityInspectionLot 437,QIL000437,1,608.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c19aeade75d556a0ade12ee9f7f9286ac19aeade75d556a0ade12ee9f7f9286a
438,QIL000438,416,101,418,152,9,8,5,Pioneer QualityInspectionLot 438,QIL000438,1,610.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4f637306b7cf59978f6003ea9492e4354f637306b7cf59978f6003ea9492e435
439,QIL000439,226,268,481,484,6,4,3,Harbor QualityInspectionLot 439,QIL000439,1,611.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4d4478c098d450da8ee46a0793193ff64d4478c098d450da8ee46a0793193ff6
440,QIL000440,19,165,94,155,6,11,4,Summit QualityInspectionLot 440,QIL000440,0,612.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,38d049b64cc6501bb4cc5d0f2af8e9ab38d049b64cc6501bb4cc5d0f2af8e9ab
441,QIL000441,145,158,229,118,6,3,1,Quartz QualityInspectionLot 441,QIL000441,1,614.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e7f6789cfa9581a88ed5d82e18057fe8e7f6789cfa9581a88ed5d82e18057fe
442,QIL000442,424,275,-1,-1,10,7,7,Vertex QualityInspectionLot 442,QIL000442,1,615.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9babc0c9aac5c69ab76e498c2a8875ae9babc0c9aac5c69ab76e498c2a8875a
443,QIL000443,473,331,44,187,11,5,4,Northstar QualityInspectionLot 443,QIL000443,1,616.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cd848efb97a75237856f06d96c11ea8acd848efb97a75237856f06d96c11ea8a
444,QIL000444,269,261,236,1,10,12,2,Liberty QualityInspectionLot 444,QIL000444,1,618.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af9c0807967c5a34bb6ceb99ba4b10dcaf9c0807967c5a34bb6ceb99ba4b10dc
445,QIL000445,158,198,476,25,11,8,2,Zenith QualityInspectionLot 445,QIL000445,0,619.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,05923a2b6cca5dcb999fc1b8e78c46ea05923a2b6cca5dcb999fc1b8e78c46ea
446,QIL000446,481,43,469,213,9,7,1,Summit QualityInspectionLot 446,QIL000446,1,621.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5f3eb20e78835e11afd6a7e2101e5db05f3eb20e78835e11afd6a7e2101e5db0
447,QIL000447,464,242,293,113,1,12,7,Pioneer QualityInspectionLot 447,QIL000447,1,622.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c1c85a0d591599b89bbcd37ecbccb207c1c85a0d591599b89bbcd37ecbccb20
448,QIL000448,227,193,393,183,4,4,5,Atlas QualityInspectionLot 448,QIL000448,1,623.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f0d4ff1283e51f6b639d7f462f1e6763f0d4ff1283e51f6b639d7f462f1e676
449,QIL000449,166,320,53,250,2,5,6,Harbor QualityInspectionLot 449,QIL000449,1,625.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,175325d8116c58539fc59610c8fe15bc175325d8116c58539fc59610c8fe15bc
450,QIL000450,469,231,151,155,8,7,4,Riverton QualityInspectionLot 450,QIL000450,0,626.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0b556bccabd5585eb98ea18ea3980e120b556bccabd5585eb98ea18ea3980e12
451,QIL000451,259,50,120,67,2,7,5,Pioneer QualityInspectionLot 451,QIL000451,1,627.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f3402641ccab5d59af0d5be987880de0f3402641ccab5d59af0d5be987880de0
452,QIL000452,371,246,217,79,11,1,7,Junction QualityInspectionLot 452,QIL000452,1,629.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4afdb4473e88536aa228e0f91ac124d74afdb4473e88536aa228e0f91ac124d7
453,QIL000453,403,80,332,93,1,10,5,Evergreen QualityInspectionLot 453,QIL000453,1,630.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f71e813949725b50b50b76d867ee9f6bf71e813949725b50b50b76d867ee9f6b
454,QIL000454,4,263,162,165,4,2,7,Summit QualityInspectionLot 454,QIL000454,1,631.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c0fc61f4fd305478bc4ace0286960a95c0fc61f4fd305478bc4ace0286960a95
455,QIL000455,148,274,401,476,12,6,1,Beacon QualityInspectionLot 455,QIL000455,0,633.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,17d0cea951a058d2923e30d4255102f817d0cea951a058d2923e30d4255102f8
456,QIL000456,253,346,263,190,4,9,3,Quartz QualityInspectionLot 456,QIL000456,1,634.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e4008f03bf78521a885978e3ff736fade4008f03bf78521a885978e3ff736fad
457,QIL000457,338,262,470,472,9,11,4,Riverton QualityInspectionLot 457,QIL000457,1,636.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c173d61b5e385463acc353b79232d7d6c173d61b5e385463acc353b79232d7d6
458,QIL000458,218,246,436,100,9,8,7,Zenith QualityInspectionLot 458,QIL000458,1,637.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5d09b32a97225bfd90f1bb677d3a7a515d09b32a97225bfd90f1bb677d3a7a51
459,QIL000459,80,295,-1,-1,4,11,1,Willow QualityInspectionLot 459,QIL000459,1,638.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28095b7eae3253779b78946cc24121df28095b7eae3253779b78946cc24121df
460,QIL000460,343,61,492,384,10,7,1,Vertex QualityInspectionLot 460,QIL000460,0,640.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6d017990e4c5c3fbd6650be3c45f0f5d6d017990e4c5c3fbd6650be3c45f0f5
461,QIL000461,455,243,96,276,8,4,6,Orion QualityInspectionLot 461,QIL000461,1,641.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e5cec318e2a45c0f97f60c1225a8b76fe5cec318e2a45c0f97f60c1225a8b76f
462,QIL000462,476,141,407,110,9,12,6,Ion QualityInspectionLot 462,QIL000462,1,642.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,363d9581f2735b17a0297136999cf0bb363d9581f2735b17a0297136999cf0bb
463,QIL000463,306,255,177,209,1,2,6,Zenith QualityInspectionLot 463,QIL000463,1,644.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,08d917e03652571ba31fa291df2df02808d917e03652571ba31fa291df2df028
464,QIL000464,352,181,69,344,11,7,7,Atlas QualityInspectionLot 464,QIL000464,1,645.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,852f0a591e4e535997550d6b38572f40852f0a591e4e535997550d6b38572f40
465,QIL000465,58,341,71,344,8,7,2,Riverton QualityInspectionLot 465,QIL000465,0,647.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2095c47c1ce35cbe9e562fe0233c5f222095c47c1ce35cbe9e562fe0233c5f22
466,QIL000466,295,94,411,477,9,8,1,Northstar QualityInspectionLot 466,QIL000466,1,648.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dc79f1086c0752a0b4a789aa2562ef90dc79f1086c0752a0b4a789aa2562ef90
467,QIL000467,129,37,155,438,2,3,5,Cedar QualityInspectionLot 467,QIL000467,1,649.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,427430da0a0e57aa8508383105f9ef27427430da0a0e57aa8508383105f9ef27
468,QIL000468,60,101,271,236,2,8,6,Ion QualityInspectionLot 468,QIL000468,1,651.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8dd1242ba9c658aa9c75f0d316b100a88dd1242ba9c658aa9c75f0d316b100a8
469,QIL000469,426,2,407,241,5,9,5,Atlas QualityInspectionLot 469,QIL000469,1,652.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7405172c70c95785879d16318d48e21a7405172c70c95785879d16318d48e21a
470,QIL000470,352,174,446,202,3,12,3,Vertex QualityInspectionLot 470,QIL000470,0,653.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,15e912e6b5705ab5a3d6929227b7b76615e912e6b5705ab5a3d6929227b7b766
471,QIL000471,375,289,353,94,10,12,4,Pioneer QualityInspectionLot 471,QIL000471,1,655.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6fb2cbce25c55fa9465177461a884cbc6fb2cbce25c55fa9465177461a884cb
472,QIL000472,271,89,217,494,3,11,3,Ion QualityInspectionLot 472,QIL000472,1,656.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,19ff1d9331a35ffea2ddd6bd9b70b03d19ff1d9331a35ffea2ddd6bd9b70b03d
473,QIL000473,133,188,220,163,3,8,6,Titan QualityInspectionLot 473,QIL000473,1,658.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e7002f51e2815946bd54361ea028af9fe7002f51e2815946bd54361ea028af9f
474,QIL000474,382,75,482,301,2,2,2,Titan QualityInspectionLot 474,QIL000474,1,659.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bf2da27ad9395982ad0307e4d293de4dbf2da27ad9395982ad0307e4d293de4d
