SalesCustomerCreditProfileKey,CreditProfileCode,CustomerKey,BusinessUnitKey,SalesCreditStatusKey,CurrencyKey,CreditLimitAmount,ReviewCycleDays,RiskScore,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
460,SCCP000460,423,457,5,5,640.2000,13,460,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6a15b967f39c51fd8e7b74a82d6b36b16a15b967f39c51fd8e7b74a82d6b36b1
461,SCCP000461,141,324,7,3,641.5700,14,461,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a153c6bd120517390b66405255754110a153c6bd120517390b6640525575411
462,SCCP000462,61,416,4,3,642.9400,15,462,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95663f0e3371577f95610ec0bebf78f295663f0e3371577f95610ec0bebf78f2
463,SCCP000463,92,207,4,1,644.3100,16,463,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23591d1b04fb5c6899cb9784f1a8451b23591d1b04fb5c6899cb9784f1a8451b
464,SCCP000464,462,9,3,5,645.6800,17,464,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aea6548aaae45911ab6aa0f2b9eecc0aaea6548aaae45911ab6aa0f2b9eecc0a
465,SCCP000465,195,94,4,1,647.0500,18,465,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3cad61f4583753f1a00d3e3c440e17ad3cad61f4583753f1a00d3e3c440e17ad
466,SCCP000466,197,65,8,5,648.4200,19,466,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f4d4bfa92ad15f70919e60832d78cd01f4d4bfa92ad15f70919e60832d78cd01
467,SCCP000467,236,480,3,4,649.7900,20,467,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca6f7e4f40605d579e6ad0bbac4e46eaca6f7e4f40605d579e6ad0bbac4e46ea
468,SCCP000468,497,393,8,4,651.1600,21,468,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d8ff078261385028b1783a0d5e07dcd6d8ff078261385028b1783a0d5e07dcd6
469,SCCP000469,400,441,7,2,652.5300,22,469,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1802376bed5455049bb9f3d4809170ab1802376bed5455049bb9f3d4809170ab
470,SCCP000470,116,352,3,5,653.9000,23,470,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a1135585075556baac4213a0b0a720b3a1135585075556baac4213a0b0a720b3
471,SCCP000471,276,309,1,1,655.2700,24,471,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28d7cfdf4f225209a2fd2d5deb84a8e528d7cfdf4f225209a2fd2d5deb84a8e5
472,SCCP000472,393,140,7,4,656.6400,25,472,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50d597865e9d5de096ceb7dd44ab76d950d597865e9d5de096ceb7dd44ab76d9
473,SCCP000473,194,266,8,5,658.0100,26,473,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ff1f706bfd5a54509669a9d0d836f536ff1f706bfd5a54509669a9d0d836f536
474,SCCP000474,157,327,4,1,659.3800,27,474,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5ee330a66f995080b8c89ade85051b125ee330a66f995080b8c89ade85051b12
475,SCCP000475,390,138,5,3,660.7500,28,475,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec84170b823a5020ae93f8a1681e3807ec84170b823a5020ae93f8a1681e3807
476,SCCP000476,467,-1,6,4,662.1200,1,476,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b49deb37708e5ff08ce4cb7394e40ccfb49deb37708e5ff08ce4cb7394e40ccf
477,SCCP000477,287,473,8,4,663.4900,2,477,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db81410fd1785f4aa40df285b5330982db81410fd1785f4aa40df285b5330982
478,SCCP000478,436,226,2,5,664.8600,3,478,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f91540090135f46b3b721371c3f74da2f91540090135f46b3b721371c3f74da
479,SCCP000479,331,280,5,1,666.2300,4,479,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5e487f3bf03c5a1f991cd948df0d76a85e487f3bf03c5a1f991cd948df0d76a8
480,SCCP000480,230,266,7,3,667.6000,5,480,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84f01d6fc31955668d973a78a04f000784f01d6fc31955668d973a78a04f0007
481,SCCP000481,208,275,1,1,668.9700,6,481,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,deb6e75aab825e8ab173ed77326330b0deb6e75aab825e8ab173ed77326330b0
482,SCCP000482,56,297,6,2,670.3400,7,482,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,34960d2ea6bd57e895c1f91089eead0d34960d2ea6bd57e895c1f91089eead0d
483,SCCP000483,240,460,1,4,671.7100,8,483,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,30f7fc1f1adb58f5b6fe0b748918fab630f7fc1f1adb58f5b6fe0b748918fab6
484,SCCP000484,18,61,3,4,673.0800,9,484,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96a3e7276d98514e9ffa68ae9ff4568c96a3e7276d98514e9ffa68ae9ff4568c
485,SCCP000485,137,11,4,5,674.4500,10,485,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d98eca337f5158da905d72996a128502d98eca337f5158da905d72996a128502
486,SCCP000486,432,95,6,3,675.8200,11,486,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,50b09e3f07885f6589faa19b7145260050b09e3f07885f6589faa19b71452600
487,SCCP000487,221,282,4,5,677.1900,12,487,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8cbedb7f0cd0582ead95176bb05258788cbedb7f0cd0582ead95176bb0525878
488,SCCP000488,272,461,7,2,678.5600,13,488,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,02b68d209f605bf8b0bf9d557a3e755a02b68d209f605bf8b0bf9d557a3e755a
489,SCCP000489,2,193,1,2,679.9300,14,489,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,270f84e1933c5becaf56a9ddb0b73589270f84e1933c5becaf56a9ddb0b73589
490,SCCP000490,143,478,8,1,681.3000,15,490,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94b20e4b36555b6288531e5030ac4a1f94b20e4b36555b6288531e5030ac4a1f
491,SCCP000491,413,64,2,1,682.6700,16,491,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,524a4129499256ea8e84f5405b566222524a4129499256ea8e84f5405b566222
492,SCCP000492,300,414,7,3,684.0400,17,492,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,547743c877cc5c55811cf81cd270b3b0547743c877cc5c55811cf81cd270b3b0
493,SCCP000493,259,-1,5,1,685.4100,18,493,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,233ba34fc7ef5f70b09fd4a988479356233ba34fc7ef5f70b09fd4a988479356
494,SCCP000494,67,308,8,5,686.7800,19,494,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6ca2b329baa05fedb2f332c916c1ec5a6ca2b329baa05fedb2f332c916c1ec5a
495,SCCP000495,303,459,4,2,688.1500,20,495,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,127eb7bf5a305a33a5da80517a03a356127eb7bf5a305a33a5da80517a03a356
496,SCCP000496,410,168,3,4,689.5200,21,496,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c770e7647ea5edd858441698a3c56656c770e7647ea5edd858441698a3c5665
497,SCCP000497,495,345,7,4,690.8900,22,497,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e98cc55f9ea45514ba68717be7718747e98cc55f9ea45514ba68717be7718747
498,SCCP000498,382,195,1,3,692.2600,23,498,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0da603d5e0075cb98f2b17f039cd8ca30da603d5e0075cb98f2b17f039cd8ca3
499,SCCP000499,230,96,4,1,693.6300,24,499,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db7ff8f110805c7593d3300e9f3ab2fddb7ff8f110805c7593d3300e9f3ab2fd
500,SCCP000500,453,191,1,3,695.0000,25,500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a08fed9e6ad5d2f8aac9a84167fce975a08fed9e6ad5d2f8aac9a84167fce97
