ProductKey,ProductNumber,ProductSubfamilyKey,ProductBrandKey,ProductLifecyclePhaseKey,ProductCertificationKey,ParentProductKey,UnitOfMeasureKey,RecordStatusKey,MeasurementSystemKey,HazardClassKey,ProductName,ProductDescription,DrawingNumber,RevisionCode,StandardCostAmount,ListPriceAmount,NetWeightValue,GrossWeightValue,ShelfLifeDays,LotTrackedFlag,SerialTrackedFlag,MakeBuyCode,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
314,P000314,327,310,6,176,-1,5,1,3,5,Atlas Product 314,Product starter record 314,P000314,P000314,440.1800,440.1800,440.1800,440.1800,7,1,1,P000314,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9eb5eba06f7f551e947f2ffc4614cd719eb5eba06f7f551e947f2ffc4614cd71
315,P000315,264,315,9,112,-1,3,4,3,18,Northstar Product 315,Product starter record 315,P000315,P000315,441.5500,441.5500,441.5500,441.5500,8,0,0,P000315,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6135c09d882d51429f71202ab82503fc6135c09d882d51429f71202ab82503fc
316,P000316,126,407,9,211,-1,6,4,1,9,Quartz Product 316,Product starter record 316,P000316,P000316,442.9200,442.9200,442.9200,442.9200,9,1,1,P000316,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ef576599b62357dd83e506abc80b5086ef576599b62357dd83e506abc80b5086
317,P000317,54,148,1,58,-1,7,3,2,8,Evergreen Product 317,Product starter record 317,P000317,P000317,444.2900,444.2900,444.2900,444.2900,10,1,1,P000317,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,611f9e8ac49b50b9b11996c7261bf353611f9e8ac49b50b9b11996c7261bf353
318,P000318,6,462,4,203,-1,3,4,2,2,Granite Product 318,Product starter record 318,P000318,P000318,445.6600,445.6600,445.6600,445.6600,11,1,1,P000318,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ed5ef5e04e25e9291148cdb5fcd27a78ed5ef5e04e25e9291148cdb5fcd27a7
319,P000319,355,326,4,45,-1,4,3,3,5,Unity Product 319,Product starter record 319,P000319,P000319,447.0300,447.0300,447.0300,447.0300,12,1,1,P000319,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04ab29da332359ef97172b0437ce001804ab29da332359ef97172b0437ce0018
320,P000320,444,134,8,74,-1,1,4,3,6,Cedar Product 320,Product starter record 320,P000320,P000320,448.4000,448.4000,448.4000,448.4000,13,0,0,P000320,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28cd3ce2ad225c32859507786b27d37128cd3ce2ad225c32859507786b27d371
321,P000321,237,234,9,69,-1,6,2,2,8,Unity Product 321,Product starter record 321,P000321,P000321,449.7700,449.7700,449.7700,449.7700,14,1,1,P000321,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bf5f3638d8145caca98c18066e027fb6bf5f3638d8145caca98c18066e027fb6
322,P000322,188,316,12,207,-1,3,3,3,9,Willow Product 322,Product starter record 322,P000322,P000322,451.1400,451.1400,451.1400,451.1400,15,1,1,P000322,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb3bb711e41359bb980edeb275fa6188eb3bb711e41359bb980edeb275fa6188
323,P000323,73,77,5,237,-1,4,1,3,4,Ion Product 323,Product starter record 323,P000323,P000323,452.5100,452.5100,452.5100,452.5100,16,1,1,P000323,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1071c5dacc91564799c060b72b079c9d1071c5dacc91564799c060b72b079c9d
324,P000324,102,145,5,164,-1,7,2,3,12,Zenith Product 324,Product starter record 324,P000324,P000324,453.8800,453.8800,453.8800,453.8800,17,1,1,P000324,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ad67b0682e550618e1b24c92a7d071a0ad67b0682e550618e1b24c92a7d071a
325,P000325,4,496,6,15,-1,3,3,1,15,Summit Product 325,Product starter record 325,P000325,P000325,455.2500,455.2500,455.2500,455.2500,18,0,0,P000325,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,536282067b42502f8cd99de3b7e06dff536282067b42502f8cd99de3b7e06dff
326,P000326,172,283,2,168,-1,6,3,3,3,Quartz Product 326,Product starter record 326,P000326,P000326,456.6200,456.6200,456.6200,456.6200,19,1,1,P000326,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,678f276c19b250839e52f1bc4d27ab2d678f276c19b250839e52f1bc4d27ab2d
327,P000327,231,94,5,52,-1,5,4,3,7,Orion Product 327,Product starter record 327,P000327,P000327,457.9900,457.9900,457.9900,457.9900,20,1,1,P000327,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ed97c3653775619b18dfde9a666a48e4ed97c3653775619b18dfde9a666a48e
328,P000328,455,268,5,131,-1,4,4,2,9,Unity Product 328,Product starter record 328,P000328,P000328,459.3600,459.3600,459.3600,459.3600,21,1,1,P000328,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c59ea70bf0dd5da080651639c025ce65c59ea70bf0dd5da080651639c025ce65
329,P000329,301,37,1,2,-1,2,1,3,4,Liberty Product 329,Product starter record 329,P000329,P000329,460.7300,460.7300,460.7300,460.7300,22,1,1,P000329,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2045bd088d7f59648cb1656de99ab9aa2045bd088d7f59648cb1656de99ab9aa
330,P000330,467,102,4,17,-1,7,3,2,17,Willow Product 330,Product starter record 330,P000330,P000330,462.1000,462.1000,462.1000,462.1000,23,0,0,P000330,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,95e1f94c7638553e82f10f955a5b0c7795e1f94c7638553e82f10f955a5b0c77
331,P000331,14,324,9,236,-1,1,1,2,11,Forge Product 331,Product starter record 331,P000331,P000331,463.4700,463.4700,463.4700,463.4700,24,1,1,P000331,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46aa4269370056e29f3a8ec01a16a23b46aa4269370056e29f3a8ec01a16a23b
332,P000332,316,324,5,213,-1,3,4,2,4,Junction Product 332,Product starter record 332,P000332,P000332,464.8400,464.8400,464.8400,464.8400,25,1,1,P000332,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5e767fa092e57689ac5bb9fcc7f708cd5e767fa092e57689ac5bb9fcc7f708c
333,P000333,106,216,10,221,-1,1,4,3,5,Cedar Product 333,Product starter record 333,P000333,P000333,466.2100,466.2100,466.2100,466.2100,26,1,1,P000333,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f84e7f331ba45f4e952eaa4af3fd99e4f84e7f331ba45f4e952eaa4af3fd99e4
334,P000334,431,271,7,79,-1,4,4,1,16,Granite Product 334,Product starter record 334,P000334,P000334,467.5800,467.5800,467.5800,467.5800,27,1,1,P000334,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,77d17cbdd1d65d0081a8c6abc4e89c7877d17cbdd1d65d0081a8c6abc4e89c78
335,P000335,33,11,7,54,-1,2,3,3,3,Titan Product 335,Product starter record 335,P000335,P000335,468.9500,468.9500,468.9500,468.9500,28,0,0,P000335,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,edd2c4da954e5aceb1ab4250c29a5722edd2c4da954e5aceb1ab4250c29a5722
336,P000336,71,475,11,31,-1,1,3,1,15,Orion Product 336,Product starter record 336,P000336,P000336,470.3200,470.3200,470.3200,470.3200,1,1,1,P000336,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,357032d2855d5783946accfceb8efad8357032d2855d5783946accfceb8efad8
337,P000337,155,162,11,44,-1,1,2,3,13,Junction Product 337,Product starter record 337,P000337,P000337,471.6900,471.6900,471.6900,471.6900,2,1,1,P000337,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0c3e688e781555d7b8163c9c57b8d3430c3e688e781555d7b8163c9c57b8d343
338,P000338,66,105,5,18,-1,4,1,3,2,Northstar Product 338,Product starter record 338,P000338,P000338,473.0600,473.0600,473.0600,473.0600,3,1,1,P000338,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a32b28e9df6c52cc8ff8c7af55bdcbf1a32b28e9df6c52cc8ff8c7af55bdcbf1
339,P000339,336,356,6,162,-1,1,2,3,14,Ion Product 339,Product starter record 339,P000339,P000339,474.4300,474.4300,474.4300,474.4300,4,1,1,P000339,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,afdcb3fdb0a65a15a46ef6c9d646caa3afdcb3fdb0a65a15a46ef6c9d646caa3
340,P000340,128,241,11,25,-1,6,4,3,4,Delta Product 340,Product starter record 340,P000340,P000340,475.8000,475.8000,475.8000,475.8000,5,0,0,P000340,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7273aabd55775a3fa87ac9c145d723d17273aabd55775a3fa87ac9c145d723d1
341,P000341,20,488,8,133,-1,5,1,3,3,Granite Product 341,Product starter record 341,P000341,P000341,477.1700,477.1700,477.1700,477.1700,6,1,1,P000341,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40a9b3609ceb57e8845cf37106505f0a40a9b3609ceb57e8845cf37106505f0a
342,P000342,179,141,2,200,-1,5,1,1,16,Unity Product 342,Product starter record 342,P000342,P000342,478.5400,478.5400,478.5400,478.5400,7,1,1,P000342,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,097825c71ea059e18b9e7f564f47ed3d097825c71ea059e18b9e7f564f47ed3d
343,P000343,172,428,6,6,-1,2,1,1,3,Riverton Product 343,Product starter record 343,P000343,P000343,479.9100,479.9100,479.9100,479.9100,8,1,1,P000343,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e09eafcb3bf95c06ba0633065a60399ee09eafcb3bf95c06ba0633065a60399e
344,P000344,252,292,7,40,-1,6,1,2,13,Junction Product 344,Product starter record 344,P000344,P000344,481.2800,481.2800,481.2800,481.2800,9,1,1,P000344,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce9e2f510caf5438b42b380785bfcd22ce9e2f510caf5438b42b380785bfcd22
345,P000345,427,398,9,168,-1,2,3,3,18,Riverton Product 345,Product starter record 345,P000345,P000345,482.6500,482.6500,482.6500,482.6500,10,0,0,P000345,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf76abc7ab1d5a1e9909f64d545135b9cf76abc7ab1d5a1e9909f64d545135b9
346,P000346,290,243,5,84,-1,6,3,1,5,Zenith Product 346,Product starter record 346,P000346,P000346,484.0200,484.0200,484.0200,484.0200,11,1,1,P000346,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ddbf56c1a3885c9ab8a2fcc16ab548c5ddbf56c1a3885c9ab8a2fcc16ab548c5
347,P000347,423,427,7,6,-1,3,3,3,15,Delta Product 347,Product starter record 347,P000347,P000347,485.3900,485.3900,485.3900,485.3900,12,1,1,P000347,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,76cf8af1ce1659a680639140ff1ffed976cf8af1ce1659a680639140ff1ffed9
348,P000348,250,170,9,89,-1,3,1,3,12,Evergreen Product 348,Product starter record 348,P000348,P000348,486.7600,486.7600,486.7600,486.7600,13,1,1,P000348,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d1c2cbeae59591798f7017609d93ea49d1c2cbeae59591798f7017609d93ea4
349,P000349,46,76,3,235,-1,7,1,2,18,Cedar Product 349,Product starter record 349,P000349,P000349,488.1300,488.1300,488.1300,488.1300,14,1,1,P000349,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,70fd7995218952df877c65a591d5c28670fd7995218952df877c65a591d5c286
350,P000350,432,140,7,106,-1,5,4,2,16,Cedar Product 350,Product starter record 350,P000350,P000350,489.5000,489.5000,489.5000,489.5000,15,0,0,P000350,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,537f153746c8599f9a0dd45403b70ec1537f153746c8599f9a0dd45403b70ec1
351,P000351,80,177,12,4,-1,1,3,3,5,Summit Product 351,Product starter record 351,P000351,P000351,490.8700,490.8700,490.8700,490.8700,16,1,1,P000351,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d485ca332d5a5704a65d7e43ff3c435bd485ca332d5a5704a65d7e43ff3c435b
352,P000352,367,232,6,127,-1,7,2,3,13,Liberty Product 352,Product starter record 352,P000352,P000352,492.2400,492.2400,492.2400,492.2400,17,1,1,P000352,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db82248b319254d99c6f667815212adddb82248b319254d99c6f667815212add
353,P000353,452,32,12,69,-1,7,1,3,3,Delta Product 353,Product starter record 353,P000353,P000353,493.6100,493.6100,493.6100,493.6100,18,1,1,P000353,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9fc6f28ad702581eb8b941db5dfa38709fc6f28ad702581eb8b941db5dfa3870
354,P000354,216,331,1,240,-1,4,3,3,4,Evergreen Product 354,Product starter record 354,P000354,P000354,494.9800,494.9800,494.9800,494.9800,19,1,1,P000354,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,547875b3f6d451af8ed117940ed77efc547875b3f6d451af8ed117940ed77efc
355,P000355,378,10,6,111,-1,5,1,1,17,Cedar Product 355,Product starter record 355,P000355,P000355,496.3500,496.3500,496.3500,496.3500,20,0,0,P000355,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,65330f05f44d5cfebb7fc3c5c72e595f65330f05f44d5cfebb7fc3c5c72e595f
356,P000356,445,163,5,164,-1,1,3,1,4,Vertex Product 356,Product starter record 356,P000356,P000356,497.7200,497.7200,497.7200,497.7200,21,1,1,P000356,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,402474037e2250bfa3aabd3776700744402474037e2250bfa3aabd3776700744
357,P000357,277,36,7,250,-1,4,3,3,13,Harbor Product 357,Product starter record 357,P000357,P000357,499.0900,499.0900,499.0900,499.0900,22,1,1,P000357,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84ad2902026357dbb4ddfafdb594099384ad2902026357dbb4ddfafdb5940993
358,P000358,255,480,12,167,-1,4,4,3,16,Zenith Product 358,Product starter record 358,P000358,P000358,500.4600,500.4600,500.4600,500.4600,23,1,1,P000358,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd64f711e89c5f28845bf1e48c29537ddd64f711e89c5f28845bf1e48c29537d
359,P000359,59,112,12,44,-1,5,4,3,14,Delta Product 359,Product starter record 359,P000359,P000359,501.8300,501.8300,501.8300,501.8300,24,1,1,P000359,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5a7dc0c4753b56cfbd1b07196cc997f15a7dc0c4753b56cfbd1b07196cc997f1
360,P000360,342,398,10,167,-1,5,3,2,15,Granite Product 360,Product starter record 360,P000360,P000360,503.2000,503.2000,503.2000,503.2000,25,0,0,P000360,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e20d699701875190a054c596880a94dfe20d699701875190a054c596880a94df
361,P000361,435,358,10,47,-1,6,4,3,7,Harbor Product 361,Product starter record 361,P000361,P000361,504.5700,504.5700,504.5700,504.5700,26,1,1,P000361,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7a17303b29675e429178436f556409927a17303b29675e429178436f55640992
362,P000362,64,430,2,81,-1,5,1,3,14,Quartz Product 362,Product starter record 362,P000362,P000362,505.9400,505.9400,505.9400,505.9400,27,1,1,P000362,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1eea2333fc45af7b5a738765de7acbbc1eea2333fc45af7b5a738765de7acbb
363,P000363,176,183,12,118,-1,1,3,2,14,Vertex Product 363,Product starter record 363,P000363,P000363,507.3100,507.3100,507.3100,507.3100,28,1,1,P000363,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,87fc53c4e4b2507cacb1ead3b0b3e23887fc53c4e4b2507cacb1ead3b0b3e238
364,P000364,484,147,11,97,-1,6,1,2,10,Riverton Product 364,Product starter record 364,P000364,P000364,508.6800,508.6800,508.6800,508.6800,1,1,1,P000364,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f389b119ef4456dea2c9c94936b2588bf389b119ef4456dea2c9c94936b2588b
365,P000365,164,208,6,106,-1,2,4,3,16,Beacon Product 365,Product starter record 365,P000365,P000365,510.0500,510.0500,510.0500,510.0500,2,0,0,P000365,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3bbd175fa90e55e8972d4554f21564b43bbd175fa90e55e8972d4554f21564b4
366,P000366,366,463,2,41,-1,3,1,2,12,Pioneer Product 366,Product starter record 366,P000366,P000366,511.4200,511.4200,511.4200,511.4200,3,1,1,P000366,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b73b326caa5d5dbaa9e094bce8843dffb73b326caa5d5dbaa9e094bce8843dff
367,P000367,350,121,7,55,-1,5,4,3,4,Forge Product 367,Product starter record 367,P000367,P000367,512.7900,512.7900,512.7900,512.7900,4,1,1,P000367,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a78edabc42655c25aba2dfccbea5659ba78edabc42655c25aba2dfccbea5659b
368,P000368,59,177,1,44,-1,5,1,1,14,Beacon Product 368,Product starter record 368,P000368,P000368,514.1600,514.1600,514.1600,514.1600,5,1,1,P000368,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5279ed55f425506cb866e62cb6c3bb965279ed55f425506cb866e62cb6c3bb96
369,P000369,153,29,9,11,-1,2,4,3,3,Riverton Product 369,Product starter record 369,P000369,P000369,515.5300,515.5300,515.5300,515.5300,6,1,1,P000369,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5fa790b5e4b552e1b38b7f7168b408195fa790b5e4b552e1b38b7f7168b40819
370,P000370,359,471,6,207,-1,3,1,3,8,Liberty Product 370,Product starter record 370,P000370,P000370,516.9000,516.9000,516.9000,516.9000,7,0,0,P000370,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b2b5534e91df51f3a04e4358b78bc319b2b5534e91df51f3a04e4358b78bc319
371,P000371,115,412,6,217,-1,2,2,2,5,Zenith Product 371,Product starter record 371,P000371,P000371,518.2700,518.2700,518.2700,518.2700,8,1,1,P000371,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7a710c0a4b9e5718bdee6737409f07367a710c0a4b9e5718bdee6737409f0736
372,P000372,408,472,6,7,-1,1,4,3,8,Delta Product 372,Product starter record 372,P000372,P000372,519.6400,519.6400,519.6400,519.6400,9,1,1,P000372,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,174975075a3e597488b4d9875a65f5c3174975075a3e597488b4d9875a65f5c3
373,P000373,351,287,11,77,-1,7,3,2,8,Beacon Product 373,Product starter record 373,P000373,P000373,521.0100,521.0100,521.0100,521.0100,10,1,1,P000373,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e709e4c3bbd258198cec053afa5068f9e709e4c3bbd258198cec053afa5068f9
374,P000374,38,424,12,18,-1,1,3,2,17,Quartz Product 374,Product starter record 374,P000374,P000374,522.3800,522.3800,522.3800,522.3800,11,1,1,P000374,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,298bedc43f7f5faca0184c1fe4d3f492298bedc43f7f5faca0184c1fe4d3f492
375,P000375,117,488,6,132,-1,1,3,2,14,Delta Product 375,Product starter record 375,P000375,P000375,523.7500,523.7500,523.7500,523.7500,12,0,0,P000375,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c36cdf670025c5c850069b8098465a28c36cdf670025c5c850069b8098465a2
376,P000376,197,211,5,165,-1,7,4,1,14,Beacon Product 376,Product starter record 376,P000376,P000376,525.1200,525.1200,525.1200,525.1200,13,1,1,P000376,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,531c357dadac572f9bf542989bc19efc531c357dadac572f9bf542989bc19efc
377,P000377,47,67,11,141,-1,2,2,2,9,Liberty Product 377,Product starter record 377,P000377,P000377,526.4900,526.4900,526.4900,526.4900,14,1,1,P000377,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,588a281b00c65f088c8c3185db082027588a281b00c65f088c8c3185db082027
378,P000378,227,463,9,127,-1,4,2,3,4,Northstar Product 378,Product starter record 378,P000378,P000378,527.8600,527.8600,527.8600,527.8600,15,1,1,P000378,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,88005067aedb558fbeb76b1d614c2d3088005067aedb558fbeb76b1d614c2d30
379,P000379,475,244,11,147,-1,2,4,2,13,Vertex Product 379,Product starter record 379,P000379,P000379,529.2300,529.2300,529.2300,529.2300,16,1,1,P000379,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2652701d66085c01ae4ea72b20f79d142652701d66085c01ae4ea72b20f79d14
380,P000380,403,70,2,157,-1,1,1,1,15,Junction Product 380,Product starter record 380,P000380,P000380,530.6000,530.6000,530.6000,530.6000,17,0,0,P000380,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,54ec1ea354b153ae85133ee631e5f30454ec1ea354b153ae85133ee631e5f304
381,P000381,129,493,10,117,-1,4,4,2,5,Meridian Product 381,Product starter record 381,P000381,P000381,531.9700,531.9700,531.9700,531.9700,18,1,1,P000381,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ca533a76461559af8ad18926cf20e5b9ca533a76461559af8ad18926cf20e5b9
382,P000382,324,470,1,208,-1,5,4,2,11,Willow Product 382,Product starter record 382,P000382,P000382,533.3400,533.3400,533.3400,533.3400,19,1,1,P000382,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b803d1e164f5daea2e8ad35d48d99345b803d1e164f5daea2e8ad35d48d9934
383,P000383,206,305,7,151,-1,1,3,2,17,Unity Product 383,Product starter record 383,P000383,P000383,534.7100,534.7100,534.7100,534.7100,20,1,1,P000383,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,738bcbc1d4305b0dbcb6a639d2058b84738bcbc1d4305b0dbcb6a639d2058b84
384,P000384,174,124,9,198,-1,3,4,3,9,Vertex Product 384,Product starter record 384,P000384,P000384,536.0800,536.0800,536.0800,536.0800,21,1,1,P000384,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,47ae7c581d485582895643f2f397735247ae7c581d485582895643f2f3977352
385,P000385,113,361,2,207,-1,6,2,3,9,Summit Product 385,Product starter record 385,P000385,P000385,537.4500,537.4500,537.4500,537.4500,22,0,0,P000385,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,26bfc25801ab55e485e93ed91740818d26bfc25801ab55e485e93ed91740818d
386,P000386,101,93,12,166,-1,3,2,1,9,Cedar Product 386,Product starter record 386,P000386,P000386,538.8200,538.8200,538.8200,538.8200,23,1,1,P000386,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,efd0efe6a7bf5c04aeee2c0e72fb5eb5efd0efe6a7bf5c04aeee2c0e72fb5eb5
387,P000387,296,282,5,71,-1,2,2,1,5,Northstar Product 387,Product starter record 387,P000387,P000387,540.1900,540.1900,540.1900,540.1900,24,1,1,P000387,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,35c8705e91d75d85b34bc9201ef2406f35c8705e91d75d85b34bc9201ef2406f
388,P000388,24,98,10,81,-1,7,3,3,14,Atlas Product 388,Product starter record 388,P000388,P000388,541.5600,541.5600,541.5600,541.5600,25,1,1,P000388,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a08f707b02c452838aff3f326fe8dccea08f707b02c452838aff3f326fe8dcce
389,P000389,345,467,5,164,-1,5,1,3,2,Junction Product 389,Product starter record 389,P000389,P000389,542.9300,542.9300,542.9300,542.9300,26,1,1,P000389,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d3ac6b1e62cc5eb2b1f26358d8f36971d3ac6b1e62cc5eb2b1f26358d8f36971
390,P000390,496,105,10,234,-1,7,2,3,10,Junction Product 390,Product starter record 390,P000390,P000390,544.3000,544.3000,544.3000,544.3000,27,0,0,P000390,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dcfc412d6cb558e49592cd8408a6bb8bdcfc412d6cb558e49592cd8408a6bb8b
391,P000391,269,319,7,124,-1,1,4,1,16,Northstar Product 391,Product starter record 391,P000391,P000391,545.6700,545.6700,545.6700,545.6700,28,1,1,P000391,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,25201a33f7e35867a64d7247131659ca25201a33f7e35867a64d7247131659ca
392,P000392,55,281,8,107,-1,5,2,1,18,Vertex Product 392,Product starter record 392,P000392,P000392,547.0400,547.0400,547.0400,547.0400,1,1,1,P000392,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,63d8bf2a5b9e509aa4d82ba476ff2ded63d8bf2a5b9e509aa4d82ba476ff2ded
