MaintenanceSparePartKey,SparePartNumber,ProductKey,MaintenanceAssetComponentTypeKey,UnitOfMeasureKey,HazardClassKey,MaintenanceSparePartName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
395,MSP000395,294,162,1,9,Meridian MaintenanceSparePart 395,MSP000395,0,551.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53bf5fa626545bb5a23dedfca3f416b453bf5fa626545bb5a23dedfca3f416b4
396,MSP000396,61,287,1,1,Quartz MaintenanceSparePart 396,MSP000396,1,552.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ad35db14627c5d669eaf9bfa6c222dbcad35db14627c5d669eaf9bfa6c222dbc
397,MSP000397,360,40,7,12,Keystone MaintenanceSparePart 397,MSP000397,1,553.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e5f70eae1d456e3b6a4a57c78f8cc766e5f70eae1d456e3b6a4a57c78f8cc76
398,MSP000398,443,482,5,11,Riverton MaintenanceSparePart 398,MSP000398,1,555.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,93d86e1c64175c35922a39f289719f5193d86e1c64175c35922a39f289719f51
399,MSP000399,468,290,4,11,Ion MaintenanceSparePart 399,MSP000399,1,556.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f97a893e3a6e5399b26e5f82c10dd09bf97a893e3a6e5399b26e5f82c10dd09b
400,MSP000400,407,189,1,14,Granite MaintenanceSparePart 400,MSP000400,0,558.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e0fe39141f7e5c4bbd1eb3341ccc215ae0fe39141f7e5c4bbd1eb3341ccc215a
401,MSP000401,22,79,7,16,Orion MaintenanceSparePart 401,MSP000401,1,559.3700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea83a6ef319050da94f23bafdb2f7030ea83a6ef319050da94f23bafdb2f7030
402,MSP000402,180,308,4,12,Forge MaintenanceSparePart 402,MSP000402,1,560.7400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a667ca29e5ba57179155505950c834c1a667ca29e5ba57179155505950c834c1
403,MSP000403,146,338,7,13,Keystone MaintenanceSparePart 403,MSP000403,1,562.1100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c6ec5e09841b5dc88a6513167b89c975c6ec5e09841b5dc88a6513167b89c975
404,MSP000404,239,316,2,6,Beacon MaintenanceSparePart 404,MSP000404,1,563.4800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1e4e9d9f5c1b509594ed48c030d2f4751e4e9d9f5c1b509594ed48c030d2f475
405,MSP000405,430,286,5,3,Delta MaintenanceSparePart 405,MSP000405,0,564.8500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46bb0419a6e95a3582ddbb4b93f514e746bb0419a6e95a3582ddbb4b93f514e7
406,MSP000406,57,424,2,10,Keystone MaintenanceSparePart 406,MSP000406,1,566.2200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,648efb0b08f0559daeee612e68431d2a648efb0b08f0559daeee612e68431d2a
407,MSP000407,89,458,1,10,Beacon MaintenanceSparePart 407,MSP000407,1,567.5900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,203b82bd1058502cbbd96f10ba4ddc50203b82bd1058502cbbd96f10ba4ddc50
408,MSP000408,292,190,7,4,Delta MaintenanceSparePart 408,MSP000408,1,568.9600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a714c0ca092a55eb860afd811c431a11a714c0ca092a55eb860afd811c431a11
409,MSP000409,500,8,1,4,Junction MaintenanceSparePart 409,MSP000409,1,570.3300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b3145ac020754e780e825a10b7eec1a5b3145ac020754e780e825a10b7eec1a
410,MSP000410,405,123,6,1,Forge MaintenanceSparePart 410,MSP000410,0,571.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a59318ef2dbc52b18b557cab85e70feda59318ef2dbc52b18b557cab85e70fed
411,MSP000411,272,373,4,13,Cedar MaintenanceSparePart 411,MSP000411,1,573.0700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5b06c2b769605470bdce17c746ee00875b06c2b769605470bdce17c746ee0087
412,MSP000412,395,37,3,6,Cedar MaintenanceSparePart 412,MSP000412,1,574.4400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c206ef1c257b5f678a42429c1f433e7cc206ef1c257b5f678a42429c1f433e7c
413,MSP000413,314,486,7,8,Forge MaintenanceSparePart 413,MSP000413,1,575.8100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c9439ffb6bb85933a88761380ffadb75c9439ffb6bb85933a88761380ffadb75
414,MSP000414,248,462,3,3,Orion MaintenanceSparePart 414,MSP000414,1,577.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d9d1b7709cf7572c9f3c419d50d41a45d9d1b7709cf7572c9f3c419d50d41a45
415,MSP000415,318,106,3,9,Zenith MaintenanceSparePart 415,MSP000415,0,578.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78ec2afb97e75cd8a801a86049c358e678ec2afb97e75cd8a801a86049c358e6
416,MSP000416,44,82,4,1,Willow MaintenanceSparePart 416,MSP000416,1,579.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,62660dcf416f567387a388357640a5e062660dcf416f567387a388357640a5e0
417,MSP000417,190,264,7,15,Forge MaintenanceSparePart 417,MSP000417,1,581.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ca9e71033fd5defa63d63be88accfe28ca9e71033fd5defa63d63be88accfe2
418,MSP000418,43,176,1,4,Delta MaintenanceSparePart 418,MSP000418,1,582.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,472fc03b72715bebae51a60af23998dd472fc03b72715bebae51a60af23998dd
419,MSP000419,489,124,1,4,Atlas MaintenanceSparePart 419,MSP000419,1,584.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b4a1bfa218af55dc845cc86d9dbc7c88b4a1bfa218af55dc845cc86d9dbc7c88
420,MSP000420,43,269,5,8,Summit MaintenanceSparePart 420,MSP000420,0,585.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d54f2aa91b9b5413abad48773459edd2d54f2aa91b9b5413abad48773459edd2
421,MSP000421,99,293,2,15,Forge MaintenanceSparePart 421,MSP000421,1,586.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,666f91363fe7592484e65da8bf5f787e666f91363fe7592484e65da8bf5f787e
422,MSP000422,47,209,3,3,Zenith MaintenanceSparePart 422,MSP000422,1,588.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,512a497846515c7e9ea63294ee246a1c512a497846515c7e9ea63294ee246a1c
423,MSP000423,494,376,2,1,Junction MaintenanceSparePart 423,MSP000423,1,589.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,551661988880536ebf0c9d02ebfe8464551661988880536ebf0c9d02ebfe8464
424,MSP000424,211,242,2,7,Northstar MaintenanceSparePart 424,MSP000424,1,590.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81bb7a2f85495f87b259eee3ad278a7081bb7a2f85495f87b259eee3ad278a70
425,MSP000425,313,387,1,14,Junction MaintenanceSparePart 425,MSP000425,0,592.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71a3bb44220d57cd908af059b7dbddcd71a3bb44220d57cd908af059b7dbddcd
426,MSP000426,473,469,5,16,Ion MaintenanceSparePart 426,MSP000426,1,593.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c35b5d38ca605746907263b00416f0a6c35b5d38ca605746907263b00416f0a6
427,MSP000427,421,496,7,8,Ion MaintenanceSparePart 427,MSP000427,1,594.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9e84472f64f531ebd9ea869ea90bb00e9e84472f64f531ebd9ea869ea90bb00
428,MSP000428,415,188,1,2,Titan MaintenanceSparePart 428,MSP000428,1,596.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6d45972d5b535c3088919527ef6166a86d45972d5b535c3088919527ef6166a8
429,MSP000429,247,306,6,8,Junction MaintenanceSparePart 429,MSP000429,1,597.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27eab9371b6652dbac114370ace08f7a27eab9371b6652dbac114370ace08f7a
430,MSP000430,137,157,3,18,Atlas MaintenanceSparePart 430,MSP000430,0,599.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce04695abb165e2eac57c62dc6727881ce04695abb165e2eac57c62dc6727881
431,MSP000431,15,284,7,13,Atlas MaintenanceSparePart 431,MSP000431,1,600.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bab79198c5d45fca97a7329899c1230fbab79198c5d45fca97a7329899c1230f
432,MSP000432,459,105,6,3,Junction MaintenanceSparePart 432,MSP000432,1,601.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2c528af6d0fa5168ad64162d58bc85d22c528af6d0fa5168ad64162d58bc85d2
433,MSP000433,314,209,7,16,Riverton MaintenanceSparePart 433,MSP000433,1,603.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,851d2f9085b8521f8612a8caa1bab04e851d2f9085b8521f8612a8caa1bab04e
434,MSP000434,3,484,5,10,Keystone MaintenanceSparePart 434,MSP000434,1,604.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e64702e1c7db5b3c9583c7575b63a24fe64702e1c7db5b3c9583c7575b63a24f
435,MSP000435,423,473,2,7,Vertex MaintenanceSparePart 435,MSP000435,0,605.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,30dac38ba9ad5dbd814b29af8d54f22030dac38ba9ad5dbd814b29af8d54f220
436,MSP000436,327,166,1,11,Beacon MaintenanceSparePart 436,MSP000436,1,607.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4b1f3be6b9625a2884c8fd8661a013294b1f3be6b9625a2884c8fd8661a01329
437,MSP000437,133,102,2,18,Orion MaintenanceSparePart 437,MSP000437,1,608.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df0cc1aaad2f502faab41d5bb47074cfdf0cc1aaad2f502faab41d5bb47074cf
438,MSP000438,403,245,2,4,Summit MaintenanceSparePart 438,MSP000438,1,610.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0399b6281f4a5044919fc0dcaae1301c0399b6281f4a5044919fc0dcaae1301c
439,MSP000439,345,322,2,8,Orion MaintenanceSparePart 439,MSP000439,1,611.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ebcb25897f975eb4b243ac64ce8bb1adebcb25897f975eb4b243ac64ce8bb1ad
440,MSP000440,363,60,2,9,Northstar MaintenanceSparePart 440,MSP000440,0,612.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a86e571b32ad5d5692fb50315e49ff1ea86e571b32ad5d5692fb50315e49ff1e
441,MSP000441,334,483,7,2,Meridian MaintenanceSparePart 441,MSP000441,1,614.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e989e2fbc96557158edf4558c8a3972fe989e2fbc96557158edf4558c8a3972f
442,MSP000442,55,239,6,1,Keystone MaintenanceSparePart 442,MSP000442,1,615.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,53e6c82bacef516eb37b9ed05043226a53e6c82bacef516eb37b9ed05043226a
443,MSP000443,232,233,1,16,Beacon MaintenanceSparePart 443,MSP000443,1,616.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e9d2e699deae532abf2755a440d49dace9d2e699deae532abf2755a440d49dac
444,MSP000444,453,60,4,4,Pioneer MaintenanceSparePart 444,MSP000444,1,618.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a0f7e4ab5ca35637a674f4351b36d542a0f7e4ab5ca35637a674f4351b36d542
445,MSP000445,182,212,1,5,Granite MaintenanceSparePart 445,MSP000445,0,619.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,19ffed779beb5270b8cda731bc43b0b219ffed779beb5270b8cda731bc43b0b2
446,MSP000446,343,137,4,2,Titan MaintenanceSparePart 446,MSP000446,1,621.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,57f316edf68e56afa31eba20acaf353757f316edf68e56afa31eba20acaf3537
447,MSP000447,105,172,7,1,Ion MaintenanceSparePart 447,MSP000447,1,622.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,68814bf939cc526d9e7697b302ce920d68814bf939cc526d9e7697b302ce920d
448,MSP000448,234,40,2,3,Willow MaintenanceSparePart 448,MSP000448,1,623.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5bf70ed183a654b2a57f26395151465e5bf70ed183a654b2a57f26395151465e
449,MSP000449,478,60,7,8,Atlas MaintenanceSparePart 449,MSP000449,1,625.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e722fcdd167f581b99b9520dfde5b628e722fcdd167f581b99b9520dfde5b628
450,MSP000450,173,269,7,8,Pioneer MaintenanceSparePart 450,MSP000450,0,626.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fcf5216ecb4a5feaba631173055075e3fcf5216ecb4a5feaba631173055075e3
451,MSP000451,494,260,4,9,Northstar MaintenanceSparePart 451,MSP000451,1,627.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a2912ad615b554d69406518f128760e4a2912ad615b554d69406518f128760e4
452,MSP000452,134,73,3,15,Titan MaintenanceSparePart 452,MSP000452,1,629.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c17c828396e6551ab07e921f2e7986e2c17c828396e6551ab07e921f2e7986e2
453,MSP000453,424,220,2,6,Titan MaintenanceSparePart 453,MSP000453,1,630.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,66cd8040e74251a887c35a965753853766cd8040e74251a887c35a9657538537
454,MSP000454,384,415,7,16,Beacon MaintenanceSparePart 454,MSP000454,1,631.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb49e48a323352e5b427ff5431bca69deb49e48a323352e5b427ff5431bca69d
455,MSP000455,360,81,6,1,Evergreen MaintenanceSparePart 455,MSP000455,0,633.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33ba9dfa21bb55aeb6f798c49cc7913d33ba9dfa21bb55aeb6f798c49cc7913d
456,MSP000456,194,110,1,6,Pioneer MaintenanceSparePart 456,MSP000456,1,634.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d6015d2202445c8898ac47e3c748c688d6015d2202445c8898ac47e3c748c688
457,MSP000457,328,226,3,15,Quartz MaintenanceSparePart 457,MSP000457,1,636.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,796cb510f5fe5e81b75c4218cbc84831796cb510f5fe5e81b75c4218cbc84831
458,MSP000458,400,447,5,14,Quartz MaintenanceSparePart 458,MSP000458,1,637.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,873aa3498c0b5bc8aee21ec89e4f7447873aa3498c0b5bc8aee21ec89e4f7447
459,MSP000459,255,176,1,4,Evergreen MaintenanceSparePart 459,MSP000459,1,638.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,84bbca1274ec5915bc197ff54aea2bc584bbca1274ec5915bc197ff54aea2bc5
460,MSP000460,19,334,5,3,Atlas MaintenanceSparePart 460,MSP000460,0,640.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f540bd8c298d5ce993d4d5f09e3cb07ef540bd8c298d5ce993d4d5f09e3cb07e
461,MSP000461,194,87,4,8,Keystone MaintenanceSparePart 461,MSP000461,1,641.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,684a0879228e5369baaadaad0c11e4d8684a0879228e5369baaadaad0c11e4d8
462,MSP000462,51,268,2,1,Quartz MaintenanceSparePart 462,MSP000462,1,642.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,abd36475376a5326b8a56ba168d6e1f5abd36475376a5326b8a56ba168d6e1f5
463,MSP000463,364,248,5,4,Keystone MaintenanceSparePart 463,MSP000463,1,644.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,adf15cf93f7e5d66bc176e95d6e2791cadf15cf93f7e5d66bc176e95d6e2791c
464,MSP000464,472,100,3,5,Summit MaintenanceSparePart 464,MSP000464,1,645.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c781256f36b5abba89c2978ebe61ae48c781256f36b5abba89c2978ebe61ae4
465,MSP000465,386,399,5,9,Willow MaintenanceSparePart 465,MSP000465,0,647.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,463232f8e02c5e2d9fd42a93a69e2f80463232f8e02c5e2d9fd42a93a69e2f80
466,MSP000466,397,203,3,2,Beacon MaintenanceSparePart 466,MSP000466,1,648.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a4a7661aeb5b54239bc057c18bc44ed9a4a7661aeb5b54239bc057c18bc44ed9
467,MSP000467,78,116,4,10,Zenith MaintenanceSparePart 467,MSP000467,1,649.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,91be08a083ac59e2b744fa94b3bf732c91be08a083ac59e2b744fa94b3bf732c
468,MSP000468,6,31,5,15,Unity MaintenanceSparePart 468,MSP000468,1,651.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eb1896c4f1655ed69021cb1bceed1109eb1896c4f1655ed69021cb1bceed1109
469,MSP000469,448,197,1,18,Cedar MaintenanceSparePart 469,MSP000469,1,652.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a56cdb4935e85014a33422f216c99fa6a56cdb4935e85014a33422f216c99fa6
470,MSP000470,138,106,1,10,Cedar MaintenanceSparePart 470,MSP000470,0,653.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,765129ed00685ff4a7e22be776062c7c765129ed00685ff4a7e22be776062c7c
471,MSP000471,105,233,1,4,Forge MaintenanceSparePart 471,MSP000471,1,655.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2057b7581c405254b8d0effa5ed2e5222057b7581c405254b8d0effa5ed2e522
472,MSP000472,63,180,3,7,Cedar MaintenanceSparePart 472,MSP000472,1,656.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6414a9a4948a568bad84e051825cf2676414a9a4948a568bad84e051825cf267
473,MSP000473,165,472,3,6,Liberty MaintenanceSparePart 473,MSP000473,1,658.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39f33931dcfb5aaa8361f224c7e40f0539f33931dcfb5aaa8361f224c7e40f05
474,MSP000474,212,428,4,8,Keystone MaintenanceSparePart 474,MSP000474,1,659.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,79eba5ce256153a8bba720f30a79b3bd79eba5ce256153a8bba720f30a79b3bd
475,MSP000475,188,267,4,5,Harbor MaintenanceSparePart 475,MSP000475,0,660.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d28008c6919b586f890843253e7aa3a4d28008c6919b586f890843253e7aa3a4
476,MSP000476,280,234,4,17,Orion MaintenanceSparePart 476,MSP000476,1,662.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4d50687e84d65e71a9c247ab0503ddd94d50687e84d65e71a9c247ab0503ddd9
477,MSP000477,149,325,6,8,Northstar MaintenanceSparePart 477,MSP000477,1,663.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81cb1967430e5b85b4077fccfcdb636c81cb1967430e5b85b4077fccfcdb636c
478,MSP000478,371,416,4,18,Atlas MaintenanceSparePart 478,MSP000478,1,664.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8976b1d1a0de5472bdc38a88028f16638976b1d1a0de5472bdc38a88028f1663
479,MSP000479,43,461,2,6,Harbor MaintenanceSparePart 479,MSP000479,1,666.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4cf050f67cbb5cceaa41e34e9e99bc224cf050f67cbb5cceaa41e34e9e99bc22
480,MSP000480,205,114,7,13,Atlas MaintenanceSparePart 480,MSP000480,0,667.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,703e227f30345aa4854a3d47b796cef6703e227f30345aa4854a3d47b796cef6
481,MSP000481,312,37,5,13,Harbor MaintenanceSparePart 481,MSP000481,1,668.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,af2c59b6acf9569cae1db0daecdd2cfeaf2c59b6acf9569cae1db0daecdd2cfe
482,MSP000482,377,264,4,9,Riverton MaintenanceSparePart 482,MSP000482,1,670.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0d33a743cb3853c7a675a421c3f83ce00d33a743cb3853c7a675a421c3f83ce0
483,MSP000483,419,449,4,18,Northstar MaintenanceSparePart 483,MSP000483,1,671.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b387532ad6ae532f9e5e756b48515901b387532ad6ae532f9e5e756b48515901
484,MSP000484,35,399,5,5,Evergreen MaintenanceSparePart 484,MSP000484,1,673.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4207d29db5145da997ed07072704b25d4207d29db5145da997ed07072704b25d
485,MSP000485,25,373,4,18,Ion MaintenanceSparePart 485,MSP000485,0,674.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9b3df6641f3c5bca841a763a9aab95199b3df6641f3c5bca841a763a9aab9519
486,MSP000486,42,428,1,9,Quartz MaintenanceSparePart 486,MSP000486,1,675.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a4ed15a430157a8b572ffc25a839a5f0a4ed15a430157a8b572ffc25a839a5f
487,MSP000487,104,84,6,17,Harbor MaintenanceSparePart 487,MSP000487,1,677.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,971f4dd1a8c4533e98ad5ec8127c1c02971f4dd1a8c4533e98ad5ec8127c1c02
488,MSP000488,344,381,2,11,Riverton MaintenanceSparePart 488,MSP000488,1,678.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,94985a889f7654c0997258a642c6663494985a889f7654c0997258a642c66634
489,MSP000489,159,272,3,17,Liberty MaintenanceSparePart 489,MSP000489,1,679.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8dc71ef887085f9cb3f564f624b4dc6f8dc71ef887085f9cb3f564f624b4dc6f
490,MSP000490,287,64,3,15,Meridian MaintenanceSparePart 490,MSP000490,0,681.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,911db53c1b38550bbb72b6ab506a25e0911db53c1b38550bbb72b6ab506a25e0
491,MSP000491,233,67,2,5,Vertex MaintenanceSparePart 491,MSP000491,1,682.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,980be92cabb655c19be76bb07f31e225980be92cabb655c19be76bb07f31e225
492,MSP000492,201,227,5,13,Delta MaintenanceSparePart 492,MSP000492,1,684.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,92a440f856fa5c32b20cfbdb6b4a8d1192a440f856fa5c32b20cfbdb6b4a8d11
493,MSP000493,143,316,1,1,Willow MaintenanceSparePart 493,MSP000493,1,685.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8e3f28cd0bee521e895f1b65bd9b59888e3f28cd0bee521e895f1b65bd9b5988
