EnergyDemandContractKey,DemandContractNumber,EnergyUtilityAccountKey,EnergyTariffKey,UnitOfMeasureKey,ContractDemandQuantity,DemandPenaltyAmount,MinimumBillingQuantity,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
449,EDC000449,476,253,6,314.4000,625.1300,314.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22e7d45107f95c49a54a68271a77321222e7d45107f95c49a54a68271a773212
450,EDC000450,216,115,6,315.1000,626.5000,315.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2b537266e19e548693ce0045df938ead2b537266e19e548693ce0045df938ead
451,EDC000451,179,105,7,315.8000,627.8700,315.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ede664e9718d5168a44ea46d57cc34f6ede664e9718d5168a44ea46d57cc34f6
452,EDC000452,472,458,5,316.5000,629.2400,316.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fd0c5f5f66e355ed9e16649fa20658b4fd0c5f5f66e355ed9e16649fa20658b4
453,EDC000453,187,406,4,317.2000,630.6100,317.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,74718875f43756a283dffcf8a6d0a08b74718875f43756a283dffcf8a6d0a08b
454,EDC000454,60,287,3,317.9000,631.9800,317.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,499951e76d795d9abbb954659fb1f389499951e76d795d9abbb954659fb1f389
455,EDC000455,133,432,5,318.6000,633.3500,318.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c8da939ab1853efbd4c9a2a1ad0c55b6c8da939ab1853efbd4c9a2a1ad0c55b
456,EDC000456,479,280,6,319.3000,634.7200,319.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4308636a67ae5db3b07b85100370741e4308636a67ae5db3b07b85100370741e
457,EDC000457,71,89,1,320.0000,636.0900,320.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eedfb97324225f1bbe133e6f79ad6c1feedfb97324225f1bbe133e6f79ad6c1f
458,EDC000458,116,226,7,320.7000,637.4600,320.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,df4a5953c7e65a79993873404f8b1104df4a5953c7e65a79993873404f8b1104
459,EDC000459,409,101,3,321.4000,638.8300,321.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,da754755aa7152e59b6a139adb9d643cda754755aa7152e59b6a139adb9d643c
460,EDC000460,305,21,6,322.1000,640.2000,322.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60f4e213540e51278e00fddb1b0a8c9960f4e213540e51278e00fddb1b0a8c99
461,EDC000461,285,134,5,322.8000,641.5700,322.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a879e082e867514f911473e7b501f416a879e082e867514f911473e7b501f416
462,EDC000462,169,367,7,323.5000,642.9400,323.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c045e91658a53f180f49c390d0b7ef76c045e91658a53f180f49c390d0b7ef7
463,EDC000463,482,94,1,324.2000,644.3100,324.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,71b486673b1b5eff8e096f2bd4552dfe71b486673b1b5eff8e096f2bd4552dfe
464,EDC000464,257,300,5,324.9000,645.6800,324.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2d12248ddd2546f9e2d14ec46ee13abe2d12248ddd2546f9e2d14ec46ee13ab
465,EDC000465,88,306,6,325.6000,647.0500,325.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bdcc19342df35f49a9fa1c8a0d723fa9bdcc19342df35f49a9fa1c8a0d723fa9
466,EDC000466,456,274,4,326.3000,648.4200,326.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2601da321045c15896c6ecdd6aff43ed2601da321045c15896c6ecdd6aff43e
467,EDC000467,168,322,7,327.0000,649.7900,327.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aaee655664d35aebbd17ff5b1a5a7c67aaee655664d35aebbd17ff5b1a5a7c67
468,EDC000468,241,417,2,327.7000,651.1600,327.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,050640fe12ce5e5f9dfe6ed1c6a641b3050640fe12ce5e5f9dfe6ed1c6a641b3
469,EDC000469,259,87,4,328.4000,652.5300,328.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,173a5219ea3c54ad84d9267cf8a5c458173a5219ea3c54ad84d9267cf8a5c458
470,EDC000470,375,132,3,329.1000,653.9000,329.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e3e5b9aeb3b45a31bdff2791ec3ab54ae3e5b9aeb3b45a31bdff2791ec3ab54a
471,EDC000471,194,415,3,329.8000,655.2700,329.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dd7f760737fb5e5c9c41cab61cd057a2dd7f760737fb5e5c9c41cab61cd057a2
472,EDC000472,458,1,5,330.5000,656.6400,330.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f4a3e1c4c1d753f3a2a36144cc31c60df4a3e1c4c1d753f3a2a36144cc31c60d
473,EDC000473,164,81,4,331.2000,658.0100,331.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9fd7f811830653d39f3ff1e5bb9ecf109fd7f811830653d39f3ff1e5bb9ecf10
474,EDC000474,289,475,2,331.9000,659.3800,331.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,804435b4ea365bc0a4e012b465c09c15804435b4ea365bc0a4e012b465c09c15
475,EDC000475,403,282,6,332.6000,660.7500,332.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1aff3de121ee5bfb82f8e8d465b2e5f41aff3de121ee5bfb82f8e8d465b2e5f4
476,EDC000476,295,323,2,333.3000,662.1200,333.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,55e3ad26828b558e8c58867f2eb9a28f55e3ad26828b558e8c58867f2eb9a28f
477,EDC000477,214,199,5,334.0000,663.4900,334.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db348dac63005edaa466dba452044163db348dac63005edaa466dba452044163
478,EDC000478,70,90,3,334.7000,664.8600,334.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2616dc667f758459826413a4cd50bf5e2616dc667f758459826413a4cd50bf5
479,EDC000479,495,1,7,335.4000,666.2300,335.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b02bc2abfa5a5972a2bbad59116e075fb02bc2abfa5a5972a2bbad59116e075f
480,EDC000480,205,346,3,336.1000,667.6000,336.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,716742dbe0e35f388fcf606871c0821b716742dbe0e35f388fcf606871c0821b
481,EDC000481,293,106,2,336.8000,668.9700,336.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d0394c0c33a5e4a82a578d0bdc973a07d0394c0c33a5e4a82a578d0bdc973a0
482,EDC000482,68,343,5,337.5000,670.3400,337.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6a32a752b8e55cc4ab98647d68fb27f16a32a752b8e55cc4ab98647d68fb27f1
483,EDC000483,203,389,6,338.2000,671.7100,338.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,534285a2a2c35ae4920889d8d0110a1c534285a2a2c35ae4920889d8d0110a1c
484,EDC000484,257,263,1,338.9000,673.0800,338.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8cb5f0b0e53252fa81fa1ea875bf2fed8cb5f0b0e53252fa81fa1ea875bf2fed
485,EDC000485,173,407,1,339.6000,674.4500,339.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,46d4d96f2fa7519d9fe84be7a1a2d78346d4d96f2fa7519d9fe84be7a1a2d783
486,EDC000486,233,225,1,340.3000,675.8200,340.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,afb53fbc14535c5881cf9db724248f91afb53fbc14535c5881cf9db724248f91
487,EDC000487,282,105,1,341.0000,677.1900,341.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b11353c152ae5f73a6298808460f8b5cb11353c152ae5f73a6298808460f8b5c
488,EDC000488,241,297,2,341.7000,678.5600,341.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bdba404c06ef53eb8e0728a3cfbfc2e0bdba404c06ef53eb8e0728a3cfbfc2e0
489,EDC000489,182,50,1,342.4000,679.9300,342.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,370dfbc27fa95988969195b9165e808f370dfbc27fa95988969195b9165e808f
490,EDC000490,24,326,3,343.1000,681.3000,343.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0f6ff494dc345ebba3d19c77711501600f6ff494dc345ebba3d19c7771150160
491,EDC000491,275,221,1,343.8000,682.6700,343.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,74366a08011b5224bb2c67fd9f67bc9074366a08011b5224bb2c67fd9f67bc90
492,EDC000492,362,102,5,344.5000,684.0400,344.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c71c5112e66f51afa1f62a544e44c064c71c5112e66f51afa1f62a544e44c064
493,EDC000493,410,209,6,345.2000,685.4100,345.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fea7fb1c78615d4a8f21d4f5bc127821fea7fb1c78615d4a8f21d4f5bc127821
494,EDC000494,498,351,4,345.9000,686.7800,345.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1d72d58f6bf2512b9473c8deabd2b3b11d72d58f6bf2512b9473c8deabd2b3b1
495,EDC000495,198,421,2,346.6000,688.1500,346.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,255bcc5e068c502795ae74ac079fc547255bcc5e068c502795ae74ac079fc547
496,EDC000496,207,41,1,347.3000,689.5200,347.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9e71f0c91e905d6188893702300385619e71f0c91e905d618889370230038561
497,EDC000497,215,232,3,348.0000,690.8900,348.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,60d770b2afe4598283362847d6d1e13f60d770b2afe4598283362847d6d1e13f
498,EDC000498,327,152,1,348.7000,692.2600,348.7000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,992adc07e40c5a9f9563c9cd96117ff7992adc07e40c5a9f9563c9cd96117ff7
499,EDC000499,136,406,4,349.4000,693.6300,349.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,402eafd6e0935f31aae45baab381444f402eafd6e0935f31aae45baab381444f
500,EDC000500,329,369,6,350.1000,695.0000,350.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8dd9f25af52d5365a6ab91a3627774e88dd9f25af52d5365a6ab91a3627774e8
