PurchaseOrderLineKey,PurchaseOrderLineCode,PurchaseOrderHeaderKey,ProductKey,PurchaseCommodityKey,PurchaseOrderLifecycleStatusKey,UnitOfMeasureKey,LineSequenceNumber,LineDescription,PromisedDeliveryDate,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
405,POL000405,267,90,56,6,2,405,PurchaseOrderLine starter record 405,2021-02-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d785aa150487558a96b958d23b00818ed785aa150487558a96b958d23b00818e
406,POL000406,401,472,116,5,6,406,PurchaseOrderLine starter record 406,2021-02-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7bfe1daa16375a8e98b09f59fe29322e7bfe1daa16375a8e98b09f59fe29322e
407,POL000407,420,232,447,6,5,407,PurchaseOrderLine starter record 407,2021-02-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7d7ed5b7990859dcaf4fb32a653b51157d7ed5b7990859dcaf4fb32a653b5115
408,POL000408,472,-1,149,5,4,408,PurchaseOrderLine starter record 408,2021-02-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,540018eeb5b3554c800244c6f82d89fb540018eeb5b3554c800244c6f82d89fb
409,POL000409,293,290,284,2,4,409,PurchaseOrderLine starter record 409,2021-02-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,aa35e2f4ef3b591ea85195f4a693bcf2aa35e2f4ef3b591ea85195f4a693bcf2
410,POL000410,197,320,300,6,5,410,PurchaseOrderLine starter record 410,2021-02-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa3a52cfe9715c5595352bbf87cd3fe8fa3a52cfe9715c5595352bbf87cd3fe8
411,POL000411,247,400,156,7,5,411,PurchaseOrderLine starter record 411,2021-02-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,795a99d3a6215ddf8758bf8a0af22646795a99d3a6215ddf8758bf8a0af22646
412,POL000412,398,173,160,5,3,412,PurchaseOrderLine starter record 412,2021-02-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,02e62b0004935271ad1779d60024b9a402e62b0004935271ad1779d60024b9a4
413,POL000413,480,105,266,12,6,413,PurchaseOrderLine starter record 413,2021-02-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3f1ba72e86e15519a52598322fd70a013f1ba72e86e15519a52598322fd70a01
414,POL000414,219,197,173,10,6,414,PurchaseOrderLine starter record 414,2021-02-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1fe373697cac53f7b294c59ba70474a51fe373697cac53f7b294c59ba70474a5
415,POL000415,291,433,116,3,7,415,PurchaseOrderLine starter record 415,2021-02-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4c7b057c912756bb8d4d4d5bda49b34a4c7b057c912756bb8d4d4d5bda49b34a
416,POL000416,170,310,256,3,2,416,PurchaseOrderLine starter record 416,2021-02-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a6c4f33624655a818f8f8e43f1c0d39fa6c4f33624655a818f8f8e43f1c0d39f
417,POL000417,467,145,395,5,3,417,PurchaseOrderLine starter record 417,2021-02-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1eebc7d211ba5bf38a9ef0b66398153c1eebc7d211ba5bf38a9ef0b66398153c
418,POL000418,360,11,463,3,3,418,PurchaseOrderLine starter record 418,2021-02-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f04b7bd290ea562c819ac69de58b6771f04b7bd290ea562c819ac69de58b6771
419,POL000419,281,441,143,10,2,419,PurchaseOrderLine starter record 419,2021-02-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,97f99476ff7e5686906feff1a04731d597f99476ff7e5686906feff1a04731d5
420,POL000420,432,219,202,2,3,420,PurchaseOrderLine starter record 420,2021-02-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6c9dfb3c7e9754f3937928c0e9c207496c9dfb3c7e9754f3937928c0e9c20749
421,POL000421,119,27,209,9,1,421,PurchaseOrderLine starter record 421,2021-02-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27c5984ca48c5ae0b99c25f8dbcc452527c5984ca48c5ae0b99c25f8dbcc4525
422,POL000422,71,93,91,12,5,422,PurchaseOrderLine starter record 422,2021-02-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,09d9157389fa5895b87efe2ff1fdd91909d9157389fa5895b87efe2ff1fdd919
423,POL000423,369,50,64,7,7,423,PurchaseOrderLine starter record 423,2021-02-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ea9b548a7c5d593fa19770aa8cc002f6ea9b548a7c5d593fa19770aa8cc002f6
424,POL000424,257,230,406,3,2,424,PurchaseOrderLine starter record 424,2021-02-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c73e312ab9a575cb8a2a6a20d536fc59c73e312ab9a575cb8a2a6a20d536fc5
425,POL000425,329,-1,55,8,3,425,PurchaseOrderLine starter record 425,2021-03-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,812bb4bbb9a755429d42def9f0b35c5d812bb4bbb9a755429d42def9f0b35c5d
426,POL000426,449,476,167,1,5,426,PurchaseOrderLine starter record 426,2021-03-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,844a8fcc514650e79ceefc46e9467b7a844a8fcc514650e79ceefc46e9467b7a
427,POL000427,403,279,148,8,4,427,PurchaseOrderLine starter record 427,2021-03-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a49cf2affbe85c1b9ea2a0dcdf55a57ea49cf2affbe85c1b9ea2a0dcdf55a57e
428,POL000428,72,238,344,11,5,428,PurchaseOrderLine starter record 428,2021-03-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8ac6ab2c5a6756c38ef644146ef130a78ac6ab2c5a6756c38ef644146ef130a7
429,POL000429,27,313,26,10,5,429,PurchaseOrderLine starter record 429,2021-03-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,37d44e902f245c13858aefbdd6683b2b37d44e902f245c13858aefbdd6683b2b
430,POL000430,171,30,303,12,3,430,PurchaseOrderLine starter record 430,2021-03-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7523da40555459ba9682cda5d7d2451b7523da40555459ba9682cda5d7d2451b
431,POL000431,200,146,336,9,4,431,PurchaseOrderLine starter record 431,2021-03-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f8c04be53b2854c8ac3ac0bf1f867877f8c04be53b2854c8ac3ac0bf1f867877
432,POL000432,250,222,374,1,4,432,PurchaseOrderLine starter record 432,2021-03-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d524fcefc2a55c4897bf040b0bd2c11ed524fcefc2a55c4897bf040b0bd2c11e
433,POL000433,62,207,202,10,7,433,PurchaseOrderLine starter record 433,2021-03-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,77a5a49081875ef59710fe219aa22b8c77a5a49081875ef59710fe219aa22b8c
434,POL000434,444,72,96,12,2,434,PurchaseOrderLine starter record 434,2021-03-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b0a9abf075a95416a83336c90272a6a0b0a9abf075a95416a83336c90272a6a0
435,POL000435,40,77,305,7,6,435,PurchaseOrderLine starter record 435,2021-03-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,899e9fa5c61c531a840d8f74d0c6d777899e9fa5c61c531a840d8f74d0c6d777
436,POL000436,374,377,480,9,3,436,PurchaseOrderLine starter record 436,2021-03-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bff133f9644b54849ad6fabcaa7c7c3fbff133f9644b54849ad6fabcaa7c7c3f
437,POL000437,23,225,148,3,3,437,PurchaseOrderLine starter record 437,2021-03-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f5d5407ec328505b9a4ca92f35fff17df5d5407ec328505b9a4ca92f35fff17d
438,POL000438,414,57,461,10,1,438,PurchaseOrderLine starter record 438,2021-03-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ee2e43e50e3531db6e292c79018d2944ee2e43e50e3531db6e292c79018d294
439,POL000439,23,380,116,5,1,439,PurchaseOrderLine starter record 439,2021-03-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,27f4745f89365d31a7fae3ac3b1a7b6327f4745f89365d31a7fae3ac3b1a7b63
440,POL000440,407,166,294,12,4,440,PurchaseOrderLine starter record 440,2021-03-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2ea3ca8ac2d5523695f11125769400372ea3ca8ac2d5523695f1112576940037
441,POL000441,308,447,397,8,5,441,PurchaseOrderLine starter record 441,2021-03-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ac2a8131dc356de99b2bd0e0ad7587b1ac2a8131dc356de99b2bd0e0ad7587b
442,POL000442,147,-1,252,10,6,442,PurchaseOrderLine starter record 442,2021-03-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f86d0fedcbbc53e5b178af7bbea8bf18f86d0fedcbbc53e5b178af7bbea8bf18
443,POL000443,484,7,151,7,6,443,PurchaseOrderLine starter record 443,2021-03-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,346e919bb36a5ee0a793783250cf908a346e919bb36a5ee0a793783250cf908a
444,POL000444,397,458,139,1,3,444,PurchaseOrderLine starter record 444,2021-03-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bc701af4aa6352f39ae100660801d6fbbc701af4aa6352f39ae100660801d6fb
445,POL000445,431,356,25,2,3,445,PurchaseOrderLine starter record 445,2021-03-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d942b68146135cbe8b7ba1dda27ed2e0d942b68146135cbe8b7ba1dda27ed2e0
446,POL000446,186,120,401,4,3,446,PurchaseOrderLine starter record 446,2021-03-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,149bd0d98e0253fbb44a5ecd4884eeb5149bd0d98e0253fbb44a5ecd4884eeb5
447,POL000447,336,272,475,5,2,447,PurchaseOrderLine starter record 447,2021-03-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2f74c19446275874abb4a8b75518ad4f2f74c19446275874abb4a8b75518ad4f
448,POL000448,97,114,393,5,7,448,PurchaseOrderLine starter record 448,2021-03-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d12b49e69f16576cad6074faa4c622c7d12b49e69f16576cad6074faa4c622c7
449,POL000449,337,291,313,8,2,449,PurchaseOrderLine starter record 449,2021-03-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,133078e94d9252db92199ec789e5ddf2133078e94d9252db92199ec789e5ddf2
450,POL000450,347,465,166,7,7,450,PurchaseOrderLine starter record 450,2021-03-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7589ea33af8657419703a00515443f667589ea33af8657419703a00515443f66
451,POL000451,130,109,443,4,1,451,PurchaseOrderLine starter record 451,2021-03-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e57d610318835829afe7da4b7e12a11de57d610318835829afe7da4b7e12a11d
452,POL000452,325,78,410,2,5,452,PurchaseOrderLine starter record 452,2021-03-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6090ee8a229f5e468cff2e4c1f87372b6090ee8a229f5e468cff2e4c1f87372b
453,POL000453,5,492,261,2,6,453,PurchaseOrderLine starter record 453,2021-03-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0fd0da3c43a45e0e9011ec89f79762020fd0da3c43a45e0e9011ec89f7976202
454,POL000454,255,460,23,9,1,454,PurchaseOrderLine starter record 454,2021-03-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ba0828e73c4652869a3db814bea02783ba0828e73c4652869a3db814bea02783
455,POL000455,187,393,7,11,3,455,PurchaseOrderLine starter record 455,2021-03-31,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81b77739875754d9ac4562be54c51e4581b77739875754d9ac4562be54c51e45
456,POL000456,62,405,262,4,7,456,PurchaseOrderLine starter record 456,2021-04-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,96606c1fa25458d3899482388c38dd8b96606c1fa25458d3899482388c38dd8b
457,POL000457,21,143,102,4,6,457,PurchaseOrderLine starter record 457,2021-04-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,56a37ae4b2b758fb9a44dabe029ae7e056a37ae4b2b758fb9a44dabe029ae7e0
458,POL000458,427,181,225,12,6,458,PurchaseOrderLine starter record 458,2021-04-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7699486966ef5127be6e0adb91a2ee5d7699486966ef5127be6e0adb91a2ee5d
459,POL000459,412,-1,337,9,2,459,PurchaseOrderLine starter record 459,2021-04-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,16562ee2c846546fa621ac099b27f97a16562ee2c846546fa621ac099b27f97a
460,POL000460,1,124,195,4,5,460,PurchaseOrderLine starter record 460,2021-04-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4e28c62227685eb4ad8b85124b7dce4b4e28c62227685eb4ad8b85124b7dce4b
461,POL000461,39,44,120,4,4,461,PurchaseOrderLine starter record 461,2021-04-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b9b2308ca20953d7a7f5c165565eb996b9b2308ca20953d7a7f5c165565eb996
462,POL000462,78,348,75,11,1,462,PurchaseOrderLine starter record 462,2021-04-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5c07477350fb5c36858e3e2cfded26895c07477350fb5c36858e3e2cfded2689
463,POL000463,66,239,328,5,6,463,PurchaseOrderLine starter record 463,2021-04-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0a733427b494523388df175d53d9a0fe0a733427b494523388df175d53d9a0fe
464,POL000464,240,222,13,8,3,464,PurchaseOrderLine starter record 464,2021-04-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c3fe3321dc755774861b35efa0301232c3fe3321dc755774861b35efa0301232
465,POL000465,409,441,460,10,1,465,PurchaseOrderLine starter record 465,2021-04-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3a5810660b1a578895c4cfad8c09a6ec3a5810660b1a578895c4cfad8c09a6ec
466,POL000466,246,199,307,2,2,466,PurchaseOrderLine starter record 466,2021-04-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,44e430aadc6751eba70b4f334aa0333444e430aadc6751eba70b4f334aa03334
467,POL000467,239,465,255,2,2,467,PurchaseOrderLine starter record 467,2021-04-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d78c98a1322c5992ba6391f045be298ad78c98a1322c5992ba6391f045be298a
468,POL000468,224,108,242,9,3,468,PurchaseOrderLine starter record 468,2021-04-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,350cee48b9425952ae59dee1582b4edf350cee48b9425952ae59dee1582b4edf
469,POL000469,205,208,286,7,5,469,PurchaseOrderLine starter record 469,2021-04-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9bf71f7062dc5d40b2879df1219b210d9bf71f7062dc5d40b2879df1219b210d
470,POL000470,6,443,389,4,4,470,PurchaseOrderLine starter record 470,2021-04-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d8aa17ecf1ba5b758df039e246e96acbd8aa17ecf1ba5b758df039e246e96acb
471,POL000471,338,63,67,6,1,471,PurchaseOrderLine starter record 471,2021-04-16,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,adef80eb3df95b7a87bd41f3d75c34d4adef80eb3df95b7a87bd41f3d75c34d4
472,POL000472,132,498,110,10,7,472,PurchaseOrderLine starter record 472,2021-04-17,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c5a3f4598629503eaa8acac7125e6347c5a3f4598629503eaa8acac7125e6347
473,POL000473,380,243,99,2,1,473,PurchaseOrderLine starter record 473,2021-04-18,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e1ae5125c575109a98982a593fdb6af2e1ae5125c575109a98982a593fdb6af
474,POL000474,205,377,15,9,4,474,PurchaseOrderLine starter record 474,2021-04-19,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4566803f6d8f5aa2a4f3dc6203be7f184566803f6d8f5aa2a4f3dc6203be7f18
475,POL000475,421,396,299,2,3,475,PurchaseOrderLine starter record 475,2021-04-20,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,33ae916ea9045ca6bd37f8e2da19a89233ae916ea9045ca6bd37f8e2da19a892
476,POL000476,56,-1,34,8,7,476,PurchaseOrderLine starter record 476,2021-04-21,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22a7d49b873450d79ec61d1ba06fbf5b22a7d49b873450d79ec61d1ba06fbf5b
477,POL000477,223,211,265,1,7,477,PurchaseOrderLine starter record 477,2021-04-22,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3673b73be16e5e9291b62e9d3ac349393673b73be16e5e9291b62e9d3ac34939
478,POL000478,330,143,116,3,1,478,PurchaseOrderLine starter record 478,2021-04-23,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,25e3500fb2a159c2b403d0958652466525e3500fb2a159c2b403d09586524665
479,POL000479,469,185,425,8,4,479,PurchaseOrderLine starter record 479,2021-04-24,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,87aa4dafd53456daa729d2dce1f7bb5e87aa4dafd53456daa729d2dce1f7bb5e
480,POL000480,301,190,166,11,3,480,PurchaseOrderLine starter record 480,2021-04-25,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d1817fc29895a09a542242bf131ed0b2d1817fc29895a09a542242bf131ed0b
481,POL000481,422,18,218,8,4,481,PurchaseOrderLine starter record 481,2021-04-26,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6f9efdf404e55eceb0b449554df613c36f9efdf404e55eceb0b449554df613c3
482,POL000482,41,356,410,9,5,482,PurchaseOrderLine starter record 482,2021-04-27,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,beef4fb904ca5e95b8eaddf0fd32c785beef4fb904ca5e95b8eaddf0fd32c785
483,POL000483,488,126,239,3,4,483,PurchaseOrderLine starter record 483,2021-04-28,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9d974ef79c3e5ba888573868298d43eb9d974ef79c3e5ba888573868298d43eb
484,POL000484,186,485,444,1,4,484,PurchaseOrderLine starter record 484,2021-04-29,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5216964e4825610b3ac9d09fa8995b5d5216964e4825610b3ac9d09fa8995b5
485,POL000485,412,428,372,12,3,485,PurchaseOrderLine starter record 485,2021-04-30,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cedf50e1442857afb86e15ef704d14c0cedf50e1442857afb86e15ef704d14c0
486,POL000486,322,328,185,2,1,486,PurchaseOrderLine starter record 486,2021-05-01,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7b5e8764be155212b753003f356f8fd97b5e8764be155212b753003f356f8fd9
487,POL000487,4,77,295,9,5,487,PurchaseOrderLine starter record 487,2021-05-02,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f4a95f2c5da35e9fa0eede3a3aca8c0df4a95f2c5da35e9fa0eede3a3aca8c0d
488,POL000488,21,439,486,2,3,488,PurchaseOrderLine starter record 488,2021-05-03,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c0c8c200d08b580f998764531dad2facc0c8c200d08b580f998764531dad2fac
489,POL000489,367,253,92,5,5,489,PurchaseOrderLine starter record 489,2021-05-04,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ab50fddcf8051038e37454615fdd6703ab50fddcf8051038e37454615fdd670
490,POL000490,109,250,213,3,5,490,PurchaseOrderLine starter record 490,2021-05-05,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f055e12fc50756c1818e493b8bdd64f1f055e12fc50756c1818e493b8bdd64f1
491,POL000491,276,87,262,3,2,491,PurchaseOrderLine starter record 491,2021-05-06,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e44176dcb64d59679e8b3248686839c4e44176dcb64d59679e8b3248686839c4
492,POL000492,249,173,339,7,5,492,PurchaseOrderLine starter record 492,2021-05-07,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2d2b49b4e61458b3b22e51a06f09716e2d2b49b4e61458b3b22e51a06f09716e
493,POL000493,287,-1,205,6,3,493,PurchaseOrderLine starter record 493,2021-05-08,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,79a6f6827c1a5e7f8bf31335e9e0682979a6f6827c1a5e7f8bf31335e9e06829
494,POL000494,351,55,328,1,7,494,PurchaseOrderLine starter record 494,2021-05-09,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,81a862ff3b085f5294305bf5aab6567281a862ff3b085f5294305bf5aab65672
495,POL000495,356,441,459,11,6,495,PurchaseOrderLine starter record 495,2021-05-10,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e678c7b8d8295b3aba1a3b1539b83778e678c7b8d8295b3aba1a3b1539b83778
496,POL000496,466,61,263,11,1,496,PurchaseOrderLine starter record 496,2021-05-11,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e2742155c47f5fb499d99a6211df5950e2742155c47f5fb499d99a6211df5950
497,POL000497,86,359,286,6,5,497,PurchaseOrderLine starter record 497,2021-05-12,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6ab372962ad35d2395d46937ba152c816ab372962ad35d2395d46937ba152c81
498,POL000498,44,280,351,5,7,498,PurchaseOrderLine starter record 498,2021-05-13,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,64decf7a3d9e51fb96121452672b6c0464decf7a3d9e51fb96121452672b6c04
499,POL000499,281,203,107,4,4,499,PurchaseOrderLine starter record 499,2021-05-14,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eddfa12ab38a5d36b6ab0d7add472b60eddfa12ab38a5d36b6ab0d7add472b60
500,POL000500,168,448,110,10,2,500,PurchaseOrderLine starter record 500,2021-05-15,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,39f47ac460845bc08f64c213950b984339f47ac460845bc08f64c213950b9843
