InventoryLotKey,LotNumber,ProductKey,PlantKey,InventoryStockStatusKey,LotDescription,ManufactureDate,ExpirationDate,IsRestricted,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
410,IL000410,277,219,8,InventoryLot starter record 410,2021-02-14,2021-02-14,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,02f8b4fcb58b5d15bf259da32578693302f8b4fcb58b5d15bf259da325786933
411,IL000411,40,197,7,InventoryLot starter record 411,2021-02-15,2021-02-15,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c7b0cf4525745ceca22a739dc7e56fd1c7b0cf4525745ceca22a739dc7e56fd1
412,IL000412,153,192,3,InventoryLot starter record 412,2021-02-16,2021-02-16,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e95b62bc4960583e8cb958f251c88cb1e95b62bc4960583e8cb958f251c88cb1
413,IL000413,199,3,8,InventoryLot starter record 413,2021-02-17,2021-02-17,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8def34c255d75b7ca429bb2e3d2deb798def34c255d75b7ca429bb2e3d2deb79
414,IL000414,162,6,7,InventoryLot starter record 414,2021-02-18,2021-02-18,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ada130abd2f5bf1a994662c38728b944ada130abd2f5bf1a994662c38728b94
415,IL000415,107,45,5,InventoryLot starter record 415,2021-02-19,2021-02-19,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bd08b55f3d175887bdc59eaac6154ce5bd08b55f3d175887bdc59eaac6154ce5
416,IL000416,407,283,7,InventoryLot starter record 416,2021-02-20,2021-02-20,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ce0defe422ef51c5946930253bf9bcf6ce0defe422ef51c5946930253bf9bcf6
417,IL000417,300,345,8,InventoryLot starter record 417,2021-02-21,2021-02-21,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,98d62ee1580a5b749777a7390634c83e98d62ee1580a5b749777a7390634c83e
418,IL000418,193,251,4,InventoryLot starter record 418,2021-02-22,2021-02-22,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4909ea2e3cf9521987b771b28b1a589e4909ea2e3cf9521987b771b28b1a589e
419,IL000419,477,281,2,InventoryLot starter record 419,2021-02-23,2021-02-23,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1ae98c26082256d3a3b032715732cc2e1ae98c26082256d3a3b032715732cc2e
420,IL000420,207,220,8,InventoryLot starter record 420,2021-02-24,2021-02-24,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb5a822c7c8f5240bcce456e9814dbcfbb5a822c7c8f5240bcce456e9814dbcf
421,IL000421,308,127,5,InventoryLot starter record 421,2021-02-25,2021-02-25,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b1af9fb517265497a581e0c047dd3318b1af9fb517265497a581e0c047dd3318
422,IL000422,370,302,3,InventoryLot starter record 422,2021-02-26,2021-02-26,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6e889573185d5b438b2a225191eb36a46e889573185d5b438b2a225191eb36a4
423,IL000423,252,66,5,InventoryLot starter record 423,2021-02-27,2021-02-27,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,22a534b6ba065d95aae6d22ad41c02c822a534b6ba065d95aae6d22ad41c02c8
424,IL000424,177,160,10,InventoryLot starter record 424,2021-02-28,2021-02-28,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3ba82ccd057d576389fd4d10f276356b3ba82ccd057d576389fd4d10f276356b
425,IL000425,76,153,5,InventoryLot starter record 425,2021-03-01,2021-03-01,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c76f19a370052979c7956670a9d99031c76f19a370052979c7956670a9d9903
426,IL000426,266,76,6,InventoryLot starter record 426,2021-03-02,2021-03-02,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f9dbe832584752c3acb14cf15ea21ca4f9dbe832584752c3acb14cf15ea21ca4
427,IL000427,224,208,9,InventoryLot starter record 427,2021-03-03,2021-03-03,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2fa7fbd7a555878b1a3fba28e4f0a0fd2fa7fbd7a555878b1a3fba28e4f0a0f
428,IL000428,266,237,3,InventoryLot starter record 428,2021-03-04,2021-03-04,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7dbdee9b882a5aae90b48c9611374a4f7dbdee9b882a5aae90b48c9611374a4f
429,IL000429,78,243,10,InventoryLot starter record 429,2021-03-05,2021-03-05,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,315f996b643752e9a0a661c607b4c04e315f996b643752e9a0a661c607b4c04e
430,IL000430,212,349,6,InventoryLot starter record 430,2021-03-06,2021-03-06,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec7f61b8b2815fd886a8ac96607a36beec7f61b8b2815fd886a8ac96607a36be
431,IL000431,240,77,3,InventoryLot starter record 431,2021-03-07,2021-03-07,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ec840a0188d955f2912ff187a176b2b8ec840a0188d955f2912ff187a176b2b8
432,IL000432,248,252,6,InventoryLot starter record 432,2021-03-08,2021-03-08,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cbfb1305d05c51d39abe51b41d2188ddcbfb1305d05c51d39abe51b41d2188dd
433,IL000433,220,190,5,InventoryLot starter record 433,2021-03-09,2021-03-09,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d5a8cd7a33cf56b8a18368ab7a132997d5a8cd7a33cf56b8a18368ab7a132997
434,IL000434,345,217,9,InventoryLot starter record 434,2021-03-10,2021-03-10,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a3df795424e05c5ca31fd646a71c0751a3df795424e05c5ca31fd646a71c0751
435,IL000435,105,82,3,InventoryLot starter record 435,2021-03-11,2021-03-11,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2339e01b39f7585d93f17758093056de2339e01b39f7585d93f17758093056de
436,IL000436,201,166,5,InventoryLot starter record 436,2021-03-12,2021-03-12,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8806f175664858708a9c950d6763f9298806f175664858708a9c950d6763f929
437,IL000437,452,290,10,InventoryLot starter record 437,2021-03-13,2021-03-13,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,496c2700ba125f6a843d4c787396d66d496c2700ba125f6a843d4c787396d66d
438,IL000438,131,266,3,InventoryLot starter record 438,2021-03-14,2021-03-14,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ab40b4f2a2d55e0d94e4c70c8fcd12d9ab40b4f2a2d55e0d94e4c70c8fcd12d9
439,IL000439,241,225,3,InventoryLot starter record 439,2021-03-15,2021-03-15,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,abae8fd8f01c523badb93a93bdd0e6f7abae8fd8f01c523badb93a93bdd0e6f7
440,IL000440,430,211,2,InventoryLot starter record 440,2021-03-16,2021-03-16,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8c09c9fabac85c92a51e42ce9fdd87fe8c09c9fabac85c92a51e42ce9fdd87fe
441,IL000441,98,46,7,InventoryLot starter record 441,2021-03-17,2021-03-17,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,90ad3ae7aef155b782e1103b2c32df8190ad3ae7aef155b782e1103b2c32df81
442,IL000442,495,93,7,InventoryLot starter record 442,2021-03-18,2021-03-18,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,441e4eee5de75eaa93f6774a51bd7e5d441e4eee5de75eaa93f6774a51bd7e5d
443,IL000443,98,247,4,InventoryLot starter record 443,2021-03-19,2021-03-19,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,26ebd9cbad575c7eb1ccc69a20405e9826ebd9cbad575c7eb1ccc69a20405e98
444,IL000444,73,55,2,InventoryLot starter record 444,2021-03-20,2021-03-20,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f63bdf4b3968583eaf41f1682a58ce28f63bdf4b3968583eaf41f1682a58ce28
445,IL000445,273,191,10,InventoryLot starter record 445,2021-03-21,2021-03-21,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,840867cb7544543b9819efb2e3b19c12840867cb7544543b9819efb2e3b19c12
446,IL000446,209,253,9,InventoryLot starter record 446,2021-03-22,2021-03-22,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7477ee84ea26575ab25ec83b513ef10f7477ee84ea26575ab25ec83b513ef10f
447,IL000447,128,208,9,InventoryLot starter record 447,2021-03-23,2021-03-23,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,48c017c883a957dfbca25da0906515db48c017c883a957dfbca25da0906515db
448,IL000448,196,146,5,InventoryLot starter record 448,2021-03-24,2021-03-24,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ed737e2a20cb5fe3bad5fb28e4e3c0d7ed737e2a20cb5fe3bad5fb28e4e3c0d7
449,IL000449,270,349,3,InventoryLot starter record 449,2021-03-25,2021-03-25,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b61977b494e15bacb118eafedbdf28b1b61977b494e15bacb118eafedbdf28b1
450,IL000450,377,348,9,InventoryLot starter record 450,2021-03-26,2021-03-26,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f9a3b174588525c92acc1d1cb03f23d7f9a3b174588525c92acc1d1cb03f23d
451,IL000451,80,336,7,InventoryLot starter record 451,2021-03-27,2021-03-27,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,382a3c8194345c0da0094fbac841a5b2382a3c8194345c0da0094fbac841a5b2
452,IL000452,446,168,9,InventoryLot starter record 452,2021-03-28,2021-03-28,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28f32bc441d65bc78a43facc54ded32428f32bc441d65bc78a43facc54ded324
453,IL000453,211,32,9,InventoryLot starter record 453,2021-03-29,2021-03-29,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,36b77dc642025d4686406f254f1436cc36b77dc642025d4686406f254f1436cc
454,IL000454,271,119,6,InventoryLot starter record 454,2021-03-30,2021-03-30,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ff1ff322dece5bdfba08d9136d1f34e7ff1ff322dece5bdfba08d9136d1f34e7
455,IL000455,73,346,10,InventoryLot starter record 455,2021-03-31,2021-03-31,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,36d623a8b710524aab60b740a8f1305b36d623a8b710524aab60b740a8f1305b
456,IL000456,241,175,9,InventoryLot starter record 456,2021-04-01,2021-04-01,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,caa91c9b46b6531b93e555fc90eaaf32caa91c9b46b6531b93e555fc90eaaf32
457,IL000457,305,42,1,InventoryLot starter record 457,2021-04-02,2021-04-02,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8f7cac5e580a5ed18da99df4670991388f7cac5e580a5ed18da99df467099138
458,IL000458,65,156,7,InventoryLot starter record 458,2021-04-03,2021-04-03,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7c0c61ea79e55c288e3974fd9197df967c0c61ea79e55c288e3974fd9197df96
459,IL000459,200,121,5,InventoryLot starter record 459,2021-04-04,2021-04-04,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5ff0d9f1e1315e56bbd47952b8cca99d5ff0d9f1e1315e56bbd47952b8cca99d
460,IL000460,488,69,5,InventoryLot starter record 460,2021-04-05,2021-04-05,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,075e2d2448695722940c8478c27c50ff075e2d2448695722940c8478c27c50ff
461,IL000461,358,1,5,InventoryLot starter record 461,2021-04-06,2021-04-06,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4c0c70a1a5a85176b95c647b2709e3ff4c0c70a1a5a85176b95c647b2709e3ff
462,IL000462,314,158,5,InventoryLot starter record 462,2021-04-07,2021-04-07,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,85949ae2469459b4be2d978dcd31706b85949ae2469459b4be2d978dcd31706b
463,IL000463,71,14,2,InventoryLot starter record 463,2021-04-08,2021-04-08,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9c752e2e7968585a9f70f0191ac116319c752e2e7968585a9f70f0191ac11631
464,IL000464,99,189,1,InventoryLot starter record 464,2021-04-09,2021-04-09,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ac30fa2e17c65a49af95f48b1a7fba3bac30fa2e17c65a49af95f48b1a7fba3b
465,IL000465,283,13,5,InventoryLot starter record 465,2021-04-10,2021-04-10,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d9ea5c89d81d5661938fcf23d93d9569d9ea5c89d81d5661938fcf23d93d9569
466,IL000466,304,8,4,InventoryLot starter record 466,2021-04-11,2021-04-11,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,640878fd0f0050a3b294b8c64ca81bde640878fd0f0050a3b294b8c64ca81bde
467,IL000467,34,36,4,InventoryLot starter record 467,2021-04-12,2021-04-12,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40a97d483284569594ea8b43a370061240a97d483284569594ea8b43a3700612
468,IL000468,107,120,7,InventoryLot starter record 468,2021-04-13,2021-04-13,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,63fd1d5f41815ab9ad2a6ac76473605a63fd1d5f41815ab9ad2a6ac76473605a
469,IL000469,171,253,9,InventoryLot starter record 469,2021-04-14,2021-04-14,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67acee920f405f1293a704dc0c443b6b67acee920f405f1293a704dc0c443b6b
470,IL000470,401,207,9,InventoryLot starter record 470,2021-04-15,2021-04-15,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e43aa6f5e19f5075ab06429851f0ebd3e43aa6f5e19f5075ab06429851f0ebd3
471,IL000471,17,215,5,InventoryLot starter record 471,2021-04-16,2021-04-16,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,db16a06cee3458cbae3818c852580dfbdb16a06cee3458cbae3818c852580dfb
472,IL000472,44,324,7,InventoryLot starter record 472,2021-04-17,2021-04-17,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,520a748293b15f4494b26ac040a3489a520a748293b15f4494b26ac040a3489a
473,IL000473,469,291,10,InventoryLot starter record 473,2021-04-18,2021-04-18,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,087c7f39c73853f2b89d0864d4f9b6f8087c7f39c73853f2b89d0864d4f9b6f8
474,IL000474,333,28,7,InventoryLot starter record 474,2021-04-19,2021-04-19,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,99f011843dcd5fb69211b737acf3f16799f011843dcd5fb69211b737acf3f167
475,IL000475,82,99,6,InventoryLot starter record 475,2021-04-20,2021-04-20,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0068a704c6f651e294fb5586181df2230068a704c6f651e294fb5586181df223
476,IL000476,299,211,4,InventoryLot starter record 476,2021-04-21,2021-04-21,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d307c7a964615cf4b9492d9bfaa1d798d307c7a964615cf4b9492d9bfaa1d798
477,IL000477,423,291,6,InventoryLot starter record 477,2021-04-22,2021-04-22,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d66f2246b1835ee69b6b29bfefd1d257d66f2246b1835ee69b6b29bfefd1d257
478,IL000478,499,82,9,InventoryLot starter record 478,2021-04-23,2021-04-23,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c3fdf8153a0357b28d6c880c74d98c90c3fdf8153a0357b28d6c880c74d98c90
479,IL000479,228,320,1,InventoryLot starter record 479,2021-04-24,2021-04-24,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4fb005d5463b58a6a09c36f881feeed84fb005d5463b58a6a09c36f881feeed8
480,IL000480,232,177,7,InventoryLot starter record 480,2021-04-25,2021-04-25,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bb93af4662f454bfa70104d115400dcdbb93af4662f454bfa70104d115400dcd
481,IL000481,452,244,4,InventoryLot starter record 481,2021-04-26,2021-04-26,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,135e589d12ad5f76b8b16e7cec4cde87135e589d12ad5f76b8b16e7cec4cde87
482,IL000482,421,207,6,InventoryLot starter record 482,2021-04-27,2021-04-27,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,749ab43afdeb5d5092a9f8121bfdc322749ab43afdeb5d5092a9f8121bfdc322
483,IL000483,469,75,3,InventoryLot starter record 483,2021-04-28,2021-04-28,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b4137185a97d56cc88d710a16ea5ed9fb4137185a97d56cc88d710a16ea5ed9f
484,IL000484,265,50,5,InventoryLot starter record 484,2021-04-29,2021-04-29,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b01113fdf6cd5676bb882780e5c2680cb01113fdf6cd5676bb882780e5c2680c
485,IL000485,50,96,2,InventoryLot starter record 485,2021-04-30,2021-04-30,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,06ae1142f5df537b87608d07f11e4cf906ae1142f5df537b87608d07f11e4cf9
486,IL000486,438,25,3,InventoryLot starter record 486,2021-05-01,2021-05-01,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67898185f4795894975c038fe09f111e67898185f4795894975c038fe09f111e
487,IL000487,298,99,1,InventoryLot starter record 487,2021-05-02,2021-05-02,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,67203830666551c7b68e471cacd1089967203830666551c7b68e471cacd10899
488,IL000488,3,329,3,InventoryLot starter record 488,2021-05-03,2021-05-03,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,983fd3bcab4651ad96c8aac4df5c32ff983fd3bcab4651ad96c8aac4df5c32ff
489,IL000489,255,227,10,InventoryLot starter record 489,2021-05-04,2021-05-04,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,759d7e2234cf5501902db63845e6efad759d7e2234cf5501902db63845e6efad
490,IL000490,372,302,8,InventoryLot starter record 490,2021-05-05,2021-05-05,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,79b61478b8a1508989d53339f715bd1679b61478b8a1508989d53339f715bd16
491,IL000491,498,168,8,InventoryLot starter record 491,2021-05-06,2021-05-06,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,435e52979752580baf7640d3335961d9435e52979752580baf7640d3335961d9
492,IL000492,201,203,4,InventoryLot starter record 492,2021-05-07,2021-05-07,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,900671c12f3c5a638a43b7b86c22e428900671c12f3c5a638a43b7b86c22e428
493,IL000493,25,156,1,InventoryLot starter record 493,2021-05-08,2021-05-08,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d4d8203099cb55a7ace35c73b30dc979d4d8203099cb55a7ace35c73b30dc979
494,IL000494,308,235,10,InventoryLot starter record 494,2021-05-09,2021-05-09,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,280e1cb5d8c757cea50cec97ee03281f280e1cb5d8c757cea50cec97ee03281f
495,IL000495,76,213,3,InventoryLot starter record 495,2021-05-10,2021-05-10,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fe79f3d806535198b539a2c5b06e935cfe79f3d806535198b539a2c5b06e935c
496,IL000496,339,340,9,InventoryLot starter record 496,2021-05-11,2021-05-11,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,feb769b9677a5452948c0915df81799dfeb769b9677a5452948c0915df81799d
497,IL000497,60,193,8,InventoryLot starter record 497,2021-05-12,2021-05-12,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,395efc0fcfab56dfa4f0321ad0bfda20395efc0fcfab56dfa4f0321ad0bfda20
498,IL000498,420,270,9,InventoryLot starter record 498,2021-05-13,2021-05-13,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,875ba2426ba45d05a85d0dfc46cf33c3875ba2426ba45d05a85d0dfc46cf33c3
499,IL000499,99,185,4,InventoryLot starter record 499,2021-05-14,2021-05-14,1,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e83506bc1ac85bb795153c2834120bd9e83506bc1ac85bb795153c2834120bd9
500,IL000500,411,118,9,InventoryLot starter record 500,2021-05-15,2021-05-15,0,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5c2bbad897c85331a9189713ff87c6725c2bbad897c85331a9189713ff87c672
