QualityGaugeKey,GaugeNumber,AssetKey,QualityLabCellKey,QualityCalibrationStatusKey,UnitOfMeasureKey,QualityGaugeName,RevisionCode,ActiveFlag,StandardValue,SourceSystemKey,BatchId,LoadedAtUtc,EffectiveFromUtc,EffectiveToUtc,IsCurrent,RowHash
414,QG000414,381,119,12,4,Titan QualityGauge 414,QG000414,1,577.1800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5d21e5c2dd25560c943c8b97252911415d21e5c2dd25560c943c8b9725291141
415,QG000415,159,96,9,1,Beacon QualityGauge 415,QG000415,0,578.5500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,87d00f41e2dc568597d3b5c8d0f5248487d00f41e2dc568597d3b5c8d0f52484
416,QG000416,3,127,8,5,Atlas QualityGauge 416,QG000416,1,579.9200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a12176f65c485262965b4f9aa0b182f2a12176f65c485262965b4f9aa0b182f2
417,QG000417,208,466,8,4,Riverton QualityGauge 417,QG000417,1,581.2900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2efa461687de5d1aa0b02435ba0edecb2efa461687de5d1aa0b02435ba0edecb
418,QG000418,262,348,7,5,Liberty QualityGauge 418,QG000418,1,582.6600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2e8fb8fc64cc5d8888d60513d6f801ab2e8fb8fc64cc5d8888d60513d6f801ab
419,QG000419,47,259,8,6,Riverton QualityGauge 419,QG000419,1,584.0300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d4a6a1656b625cfeace71e75d057e3b2d4a6a1656b625cfeace71e75d057e3b2
420,QG000420,150,413,3,2,Junction QualityGauge 420,QG000420,0,585.4000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5ff937177ac45eb580649d4700cd24375ff937177ac45eb580649d4700cd2437
421,QG000421,18,141,1,3,Liberty QualityGauge 421,QG000421,1,586.7700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fa80fb1acbf35f51b7ad4b5355d795e5fa80fb1acbf35f51b7ad4b5355d795e5
422,QG000422,181,301,9,5,Delta QualityGauge 422,QG000422,1,588.1400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5622c14b6edf54f5a80fd52ae495863b5622c14b6edf54f5a80fd52ae495863b
423,QG000423,64,328,5,7,Ion QualityGauge 423,QG000423,1,589.5100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,08305a661951567cad5fc5b0b95082a508305a661951567cad5fc5b0b95082a5
424,QG000424,405,474,8,5,Willow QualityGauge 424,QG000424,1,590.8800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,982df04f48b7541eb2253ff733d2a6ee982df04f48b7541eb2253ff733d2a6ee
425,QG000425,-1,23,10,1,Riverton QualityGauge 425,QG000425,0,592.2500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,07c03740445258cf8ad3e1ecde22eb1707c03740445258cf8ad3e1ecde22eb17
426,QG000426,442,90,11,1,Cedar QualityGauge 426,QG000426,1,593.6200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a6d8baa63cdb5857a457d0541a65e98ba6d8baa63cdb5857a457d0541a65e98b
427,QG000427,93,272,1,4,Unity QualityGauge 427,QG000427,1,594.9900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f94b38b507795407a8185f0d47daf4d8f94b38b507795407a8185f0d47daf4d8
428,QG000428,491,115,4,6,Vertex QualityGauge 428,QG000428,1,596.3600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6aed044f1f4150149c19c6679a35b55e6aed044f1f4150149c19c6679a35b55e
429,QG000429,197,461,9,1,Evergreen QualityGauge 429,QG000429,1,597.7300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,04162f886bfb51dcb06cb1fb9d11f3d604162f886bfb51dcb06cb1fb9d11f3d6
430,QG000430,456,319,2,6,Unity QualityGauge 430,QG000430,0,599.1000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,721d54bfee255b43a3df8dc64c16915d721d54bfee255b43a3df8dc64c16915d
431,QG000431,177,252,10,2,Beacon QualityGauge 431,QG000431,1,600.4700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,961e645ac2ed5b1fa5b7b39abd225e89961e645ac2ed5b1fa5b7b39abd225e89
432,QG000432,217,471,12,4,Meridian QualityGauge 432,QG000432,1,601.8400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,276f5047dd865cac98b126b84f58ab79276f5047dd865cac98b126b84f58ab79
433,QG000433,97,286,4,6,Pioneer QualityGauge 433,QG000433,1,603.2100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f72ce19d87fa5319aadf803ad9302329f72ce19d87fa5319aadf803ad9302329
434,QG000434,33,166,11,5,Titan QualityGauge 434,QG000434,1,604.5800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d2ceeef3f9ce5790a68cff537e070a78d2ceeef3f9ce5790a68cff537e070a78
435,QG000435,299,241,8,6,Liberty QualityGauge 435,QG000435,0,605.9500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ab8607c2ee6b5396b453f921f863b940ab8607c2ee6b5396b453f921f863b940
436,QG000436,14,210,7,5,Pioneer QualityGauge 436,QG000436,1,607.3200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,3c8894347d9257cf98c31c904e9352073c8894347d9257cf98c31c904e935207
437,QG000437,44,267,8,4,Summit QualityGauge 437,QG000437,1,608.6900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,763f403757ee58c18cdf11aefc3643d3763f403757ee58c18cdf11aefc3643d3
438,QG000438,365,62,11,1,Cedar QualityGauge 438,QG000438,1,610.0600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e29dbd53d2205b36a5f41d88c429bfece29dbd53d2205b36a5f41d88c429bfec
439,QG000439,60,70,8,4,Junction QualityGauge 439,QG000439,1,611.4300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,a431b9288841575b9e61ec0a7b6360b5a431b9288841575b9e61ec0a7b6360b5
440,QG000440,492,258,3,3,Keystone QualityGauge 440,QG000440,0,612.8000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,78d009b266c454af9dcbde1221da1ca778d009b266c454af9dcbde1221da1ca7
441,QG000441,360,60,2,5,Titan QualityGauge 441,QG000441,1,614.1700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0294f1dfb18a5edabc072d67cd9f153d0294f1dfb18a5edabc072d67cd9f153d
442,QG000442,-1,86,10,5,Beacon QualityGauge 442,QG000442,1,615.5400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ff179a132c05338a58dfa55c9894ab64ff179a132c05338a58dfa55c9894ab6
443,QG000443,93,79,9,4,Delta QualityGauge 443,QG000443,1,616.9100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7658f1e6ccb55d2ebae209ef196e50b97658f1e6ccb55d2ebae209ef196e50b9
444,QG000444,120,254,9,5,Cedar QualityGauge 444,QG000444,1,618.2800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,5fc9f48fa7ad5ffd874c834ee9b266385fc9f48fa7ad5ffd874c834ee9b26638
445,QG000445,85,397,2,7,Meridian QualityGauge 445,QG000445,0,619.6500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b53baab16a92536594d4ac2e8fecd9e8b53baab16a92536594d4ac2e8fecd9e8
446,QG000446,413,336,7,3,Vertex QualityGauge 446,QG000446,1,621.0200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,f4cfad6bd2835fdeb28910de83d7ff62f4cfad6bd2835fdeb28910de83d7ff62
447,QG000447,328,78,8,5,Granite QualityGauge 447,QG000447,1,622.3900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,18d769eb6f3552a38df21595d0a00e6518d769eb6f3552a38df21595d0a00e65
448,QG000448,341,365,1,5,Unity QualityGauge 448,QG000448,1,623.7600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,bcce2dd053215b45b28aa1e5f1fb8528bcce2dd053215b45b28aa1e5f1fb8528
449,QG000449,308,341,1,4,Willow QualityGauge 449,QG000449,1,625.1300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b3ff570c1c1b500d81cdc25d172c82f1b3ff570c1c1b500d81cdc25d172c82f1
450,QG000450,142,67,2,5,Harbor QualityGauge 450,QG000450,0,626.5000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cbb208f8edec55bca8f86b77121f4ccacbb208f8edec55bca8f86b77121f4cca
451,QG000451,302,249,2,3,Northstar QualityGauge 451,QG000451,1,627.8700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,40eedfb750ba5598a307b3c8f7db3cb940eedfb750ba5598a307b3c8f7db3cb9
452,QG000452,73,70,12,3,Riverton QualityGauge 452,QG000452,1,629.2400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9ee469ae6bcc502581f37bef88e78d0f9ee469ae6bcc502581f37bef88e78d0f
453,QG000453,381,472,9,7,Forge QualityGauge 453,QG000453,1,630.6100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c1b6e76ea6545758bd9dc096c1af9de6c1b6e76ea6545758bd9dc096c1af9de6
454,QG000454,177,235,1,6,Evergreen QualityGauge 454,QG000454,1,631.9800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6baed78ca5785df6a8e98ae49cd341246baed78ca5785df6a8e98ae49cd34124
455,QG000455,386,341,6,7,Titan QualityGauge 455,QG000455,0,633.3500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d64e6d2ca565525b9f404296fe5406cad64e6d2ca565525b9f404296fe5406ca
456,QG000456,128,8,8,5,Ion QualityGauge 456,QG000456,1,634.7200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d273c496e1c155eb88777f392864a916d273c496e1c155eb88777f392864a916
457,QG000457,384,434,7,3,Atlas QualityGauge 457,QG000457,1,636.0900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b88eda0460665da5a3fcc8c2e87c43a8b88eda0460665da5a3fcc8c2e87c43a8
458,QG000458,478,67,6,6,Keystone QualityGauge 458,QG000458,1,637.4600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,ad25a787920952c5a83b46efab8034dfad25a787920952c5a83b46efab8034df
459,QG000459,-1,441,8,1,Keystone QualityGauge 459,QG000459,1,638.8300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,790c824cf2925b56a9f05582591109eb790c824cf2925b56a9f05582591109eb
460,QG000460,26,485,3,7,Junction QualityGauge 460,QG000460,0,640.2000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,019d8a19ab6f5e0aa1eee2113b016454019d8a19ab6f5e0aa1eee2113b016454
461,QG000461,380,375,4,6,Evergreen QualityGauge 461,QG000461,1,641.5700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b3ef2e92bc1253deb568cd0f394b62ebb3ef2e92bc1253deb568cd0f394b62eb
462,QG000462,271,141,11,7,Northstar QualityGauge 462,QG000462,1,642.9400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,1c34906eaf5153d79438f527f28b6d071c34906eaf5153d79438f527f28b6d07
463,QG000463,355,496,9,6,Unity QualityGauge 463,QG000463,1,644.3100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9f75dcb2c89650b9bebe6f3e32a8f1529f75dcb2c89650b9bebe6f3e32a8f152
464,QG000464,39,225,1,5,Liberty QualityGauge 464,QG000464,1,645.6800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4eb77de4c21f54e7b455fb20c84966c04eb77de4c21f54e7b455fb20c84966c0
465,QG000465,323,58,8,5,Orion QualityGauge 465,QG000465,0,647.0500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4363b53b107852c2b1fba975879184214363b53b107852c2b1fba97587918421
466,QG000466,419,324,4,2,Meridian QualityGauge 466,QG000466,1,648.4200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8338d83f9dd45e71a2ee1f4de9049bbe8338d83f9dd45e71a2ee1f4de9049bbe
467,QG000467,64,480,3,4,Beacon QualityGauge 467,QG000467,1,649.7900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fc33e94e8c1d500b9fff85e323cf8cd1fc33e94e8c1d500b9fff85e323cf8cd1
468,QG000468,242,473,11,6,Vertex QualityGauge 468,QG000468,1,651.1600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,23344eeed61351cc82903e74ce038f0223344eeed61351cc82903e74ce038f02
469,QG000469,389,60,11,6,Titan QualityGauge 469,QG000469,1,652.5300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,793299fab0505682adb991789c67c9a2793299fab0505682adb991789c67c9a2
470,QG000470,195,367,4,7,Titan QualityGauge 470,QG000470,0,653.9000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d292ae47633e58578c91ead5b900f834d292ae47633e58578c91ead5b900f834
471,QG000471,483,6,11,3,Beacon QualityGauge 471,QG000471,1,655.2700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e313de494bee5d3d878faeaa7c506d17e313de494bee5d3d878faeaa7c506d17
472,QG000472,359,358,6,6,Delta QualityGauge 472,QG000472,1,656.6400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,eeadce0b1cb354afa5a0efd584722e3aeeadce0b1cb354afa5a0efd584722e3a
473,QG000473,376,447,8,6,Riverton QualityGauge 473,QG000473,1,658.0100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,8a86b0aa27195b0594aa851388ce7e478a86b0aa27195b0594aa851388ce7e47
474,QG000474,213,375,9,3,Atlas QualityGauge 474,QG000474,1,659.3800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,fbaedef39ffb53f09227afe258955264fbaedef39ffb53f09227afe258955264
475,QG000475,42,227,10,7,Harbor QualityGauge 475,QG000475,0,660.7500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4ed552db476a56a6af2895eb2d37f8f54ed552db476a56a6af2895eb2d37f8f5
476,QG000476,-1,183,6,3,Liberty QualityGauge 476,QG000476,1,662.1200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7ea8623b99ed53a1b336724da8f0b2a07ea8623b99ed53a1b336724da8f0b2a0
477,QG000477,297,417,5,3,Forge QualityGauge 477,QG000477,1,663.4900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,afac7fe3940f5af688f9089ab071fd07afac7fe3940f5af688f9089ab071fd07
478,QG000478,189,249,2,2,Orion QualityGauge 478,QG000478,1,664.8600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,dc4c4dd185b85b9288d78efcfe86511adc4c4dd185b85b9288d78efcfe86511a
479,QG000479,364,428,1,1,Granite QualityGauge 479,QG000479,1,666.2300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,4a7354076dff5cdeae79a8abad3671a34a7354076dff5cdeae79a8abad3671a3
480,QG000480,37,369,3,5,Junction QualityGauge 480,QG000480,0,667.6000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,e99c35cbfb915914a854b4db531c256ee99c35cbfb915914a854b4db531c256e
481,QG000481,174,142,4,1,Cedar QualityGauge 481,QG000481,1,668.9700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,52a7c7eac71c593b979d7f4fa9779b6252a7c7eac71c593b979d7f4fa9779b62
482,QG000482,217,6,8,5,Forge QualityGauge 482,QG000482,1,670.3400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,612cdeff4b7f58a6b485f850d850be74612cdeff4b7f58a6b485f850d850be74
483,QG000483,202,45,5,1,Vertex QualityGauge 483,QG000483,1,671.7100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,2c2eb1ca1cf556ff99699b9f196393c72c2eb1ca1cf556ff99699b9f196393c7
484,QG000484,71,132,9,1,Evergreen QualityGauge 484,QG000484,1,673.0800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0c78ca5326305ca68601f4f2b6db67340c78ca5326305ca68601f4f2b6db6734
485,QG000485,355,105,4,7,Meridian QualityGauge 485,QG000485,0,674.4500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,cf46e0e438895499b4e99323767d3104cf46e0e438895499b4e99323767d3104
486,QG000486,102,32,7,1,Ion QualityGauge 486,QG000486,1,675.8200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,c4bb5e0e7a3c506aad48b7453622fb06c4bb5e0e7a3c506aad48b7453622fb06
487,QG000487,354,363,4,6,Willow QualityGauge 487,QG000487,1,677.1900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,0ac18fef5db259d8a07ad3192090568a0ac18fef5db259d8a07ad3192090568a
488,QG000488,383,332,4,4,Junction QualityGauge 488,QG000488,1,678.5600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,899bbe014fd25a1986c0cfddf7a01f2a899bbe014fd25a1986c0cfddf7a01f2a
489,QG000489,238,208,8,3,Orion QualityGauge 489,QG000489,1,679.9300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,059bd42910d85beaa4c2fdcb9081e99d059bd42910d85beaa4c2fdcb9081e99d
490,QG000490,114,450,4,2,Delta QualityGauge 490,QG000490,0,681.3000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,023f350f18a2517f8bb5e8f6316dbb88023f350f18a2517f8bb5e8f6316dbb88
491,QG000491,385,238,8,5,Quartz QualityGauge 491,QG000491,1,682.6700,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,194f06a2439f5eb3891c37c03c331e8b194f06a2439f5eb3891c37c03c331e8b
492,QG000492,285,4,1,7,Summit QualityGauge 492,QG000492,1,684.0400,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,28f84c9b17c95e3a94d803d4edb0a24c28f84c9b17c95e3a94d803d4edb0a24c
493,QG000493,-1,53,8,5,Ion QualityGauge 493,QG000493,1,685.4100,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,deb12ab5d27a51549bbfb17ecd837ce7deb12ab5d27a51549bbfb17ecd837ce7
494,QG000494,158,373,8,6,Atlas QualityGauge 494,QG000494,1,686.7800,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,9f5adafc8779511594b6502186c3bd8e9f5adafc8779511594b6502186c3bd8e
495,QG000495,138,105,12,2,Quartz QualityGauge 495,QG000495,0,688.1500,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b48587798ca254158822537555d89e51b48587798ca254158822537555d89e51
496,QG000496,176,95,4,5,Evergreen QualityGauge 496,QG000496,1,689.5200,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,6b86c3afa9b75d97accedc142f9efc746b86c3afa9b75d97accedc142f9efc74
497,QG000497,387,132,11,1,Pioneer QualityGauge 497,QG000497,1,690.8900,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,d688e74be557573aa23918b77317904dd688e74be557573aa23918b77317904d
498,QG000498,319,199,4,1,Evergreen QualityGauge 498,QG000498,1,692.2600,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,18f006116538584f969362a28a13b13e18f006116538584f969362a28a13b13e
499,QG000499,185,103,5,4,Quartz QualityGauge 499,QG000499,1,693.6300,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,7f2051b679e15881bee76d003609cdf37f2051b679e15881bee76d003609cdf3
500,QG000500,137,406,12,3,Liberty QualityGauge 500,QG000500,0,695.0000,1,1,2026-08-24T00:00:00.000,2018-01-01T00:00:00.000,9999-12-31T00:00:00.000,1,b765915ffc7b543685753ca0ccd7500eb765915ffc7b543685753ca0ccd7500e
